,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,0.0,0.0,0.0,0.0,0.0,0.0
sz300240,0.0,0.0,0.0,0.0,0.0,0.0
sz000893,0.0,0.0,0.0,0.0,0.0,0.0
sh600185,4.06,15428.0,0.0,0.0,0.0,0.0
sz002468,16.19,8095.0,0.0,0.0,0.0,0.0
sh601225,7.31,158627.0,0.0,0.0,0.0,0.0
sz000966,3.56,57672.0,0.0,0.0,0.0,0.0
sz002424,8.7,35670.0,0.0,0.0,0.0,0.0
sz002305,2.82,827952.0,0.0,0.0,0.0,0.0
sh600157,1.31,2298657.0,0.0,0.0,0.0,0.0
sh603918,0.0,0.0,0.0,0.0,0.0,0.0
sz300701,0.0,0.0,0.0,0.0,0.0,0.0
sz000403,0.0,0.0,0.0,0.0,0.0,0.0
sz300717,0.0,0.0,0.0,0.0,0.0,0.0
sh600536,20.81,826157.0,0.0,0.0,0.0,0.0
sh603477,7.61,54031.0,0.0,0.0,0.0,0.0
sz000996,8.49,76410.0,0.0,0.0,0.0,0.0
sz002524,4.55,1820.0,0.0,0.0,0.0,0.0
sh600896,3.84,43008.0,0.0,0.0,0.0,0.0
sz002606,6.68,390112.0,0.0,0.0,0.0,0.0
sh600487,17.16,633204.0,0.0,0.0,0.0,0.0
sz300094,0.0,0.0,0.0,0.0,0.0,0.0
sz000766,7.03,67488.0,0.0,0.0,0.0,0.0
sz002791,0.0,0.0,0.0,0.0,0.0,0.0
sh600313,2.18,64964.0,0.0,0.0,0.0,0.0
sh600186,1.9,33440.0,0.0,0.0,0.0,0.0
sh600196,21.55,2053715.0,0.0,0.0,0.0,0.0
sh600137,13.1,193880.0,0.0,0.0,0.0,0.0
sz000528,6.02,310030.0,0.0,0.0,0.0,0.0
sh600612,43.2,86400.0,0.0,0.0,0.0,0.0
sh600814,0.0,0.0,0.0,0.0,0.0,0.0
sz000639,6.26,7762.0,0.0,0.0,0.0,0.0
sz002845,17.0,1193400.0,0.0,0.0,0.0,0.0
sh603818,6.65,6650.0,0.0,0.0,0.0,0.0
sh600520,12.97,9079.0,0.0,0.0,0.0,0.0
sz002680,0.0,0.0,0.0,0.0,0.0,0.0
sz000564,2.52,71568.0,0.0,0.0,0.0,0.0
sh601969,0.0,0.0,0.0,0.0,0.0,0.0
sh603518,0.0,0.0,0.0,0.0,0.0,0.0
sz002877,14.88,142848.0,0.0,0.0,0.0,0.0
sz002299,16.36,99796.0,0.0,0.0,0.0,0.0
sz000998,14.25,158175.0,0.0,0.0,0.0,0.0
sz300347,39.28,479059.0,0.0,0.0,0.0,0.0
sh600826,9.39,10329.0,0.0,0.0,0.0,0.0
sh601633,5.61,56100.0,0.0,0.0,0.0,0.0
sh603900,11.89,154570.0,0.0,0.0,0.0,0.0
sz300508,24.86,166562.0,0.0,0.0,0.0,0.0
sz300384,12.06,6030.0,0.0,0.0,0.0,0.0
sz002640,10.45,65835.0,0.0,0.0,0.0,0.0
sz002415,25.53,2062824.0,0.0,0.0,0.0,0.0
