,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,0.0,0.0,0.0,0.0,0.0,0.0
sz300240,7.46,154422.0,0.0,0.0,0.0,0.0
sz000893,4.75,94050.0,0.0,0.0,0.0,0.0
sh600185,4.83,1459626.0,0.0,0.0,0.0,0.0
sz002468,20.53,437289.0,0.0,0.0,0.0,0.0
sh601225,8.21,527903.0,0.0,0.0,0.0,0.0
sz000966,3.82,103522.0,0.0,0.0,0.0,0.0
sz002424,9.13,206338.0,0.0,0.0,0.0,0.0
sz002305,3.02,117780.0,0.0,0.0,0.0,0.0
sh600157,1.93,1590899.0,0.0,0.0,0.0,0.0
sh603918,12.78,62622.0,0.0,0.0,0.0,0.0
sz300701,33.29,159792.0,0.0,0.0,0.0,0.0
sz000403,0.0,0.0,0.0,0.0,0.0,0.0
sz300717,15.02,1794890.0,0.0,0.0,0.0,0.0
sh600536,26.8,16482000.0,0.0,0.0,0.0,0.0
sh603477,9.45,2467395.0,0.0,0.0,0.0,0.0
sz000996,11.14,725214.0,0.0,0.0,0.0,0.0
sz002524,4.66,27494.0,0.0,0.0,0.0,0.0
sh600896,0.0,0.0,0.0,0.0,0.0,0.0
sz002606,6.83,929563.0,0.0,0.0,0.0,0.0
sh600487,20.17,2335686.0,0.0,0.0,0.0,0.0
sz300094,6.43,1072524.0,0.0,0.0,0.0,0.0
sz000766,6.92,126636.0,0.0,0.0,0.0,0.0
sz002791,0.0,0.0,0.0,0.0,0.0,0.0
sh600313,2.75,9746550.0,0.0,0.0,0.0,0.0
sh600186,1.92,324480.0,0.0,0.0,0.0,0.0
sh600196,25.49,4172713.0,0.0,0.0,0.0,0.0
sh600137,13.69,16428.0,0.0,0.0,0.0,0.0
sz000528,6.8,304640.0,0.0,0.0,0.0,0.0
sh600612,43.35,260100.0,0.0,0.0,0.0,0.0
sh600814,5.45,29430.0,0.0,0.0,0.0,0.0
sz000639,8.2,231404.0,0.0,0.0,0.0,0.0
sz002845,20.25,8940375.0,0.0,0.0,0.0,0.0
sh603818,7.6,120080.0,0.0,0.0,0.0,0.0
sh600520,13.27,217628.0,0.0,0.0,0.0,0.0
sz002680,1.61,1512972.0,0.0,0.0,0.0,0.0
sz000564,3.05,4976685.0,0.0,0.0,0.0,0.0
sh601969,4.78,573122.0,0.0,0.0,0.0,0.0
sh603518,14.93,276205.0,0.0,0.0,0.0,0.0
sz002877,15.01,42028.0,0.0,0.0,0.0,0.0
sz002299,24.95,11132690.0,0.0,0.12166102,0.0,0.0
sz000998,15.0,24804945.0,0.0,0.0,0.0,0.0
sz300347,50.87,1063183.0,0.0,0.0,0.0,0.0
sh600826,10.42,17714.0,0.0,0.0,0.0,0.0
sh601633,7.28,559832.0,0.0,0.0,0.0,0.0
sh603900,12.74,31850.0,0.0,0.0,0.0,0.0
sz300508,24.2,2458720.0,0.0,0.0,0.0,0.0
sz300384,14.3,71500.0,0.0,0.0,0.0,0.0
sz002640,11.74,232475.0,0.0,0.0,0.0,0.0
sz002415,34.01,9441176.0,0.0,0.0,0.0,0.0
sh600645,17.75,495225.0,0.0,0.0,0.0,0.0
sz002469,4.21,18945.0,0.0,0.0,0.0,0.0
sz002827,14.69,146900.0,0.0,0.0,0.0,0.0
sz300636,0.0,0.0,0.0,0.0,0.0,0.0
sz000890,5.35,308160.0,0.0,0.0,0.0,0.0
sh603026,22.52,87828.0,0.0,0.0,0.0,0.0
sh600539,0.0,0.0,0.0,0.0,0.0,0.0
sz000925,6.91,235631.0,0.0,0.0,0.0,0.0
sz002459,11.89,821599.0,0.0,0.0,0.0,0.0
sh603388,10.71,6426.0,0.0,0.0,0.0,0.0
sz300221,6.86,5413912.0,0.0,0.0,0.0,0.0
sz000970,8.57,132835.0,0.0,0.0,0.0,0.0
sz002775,6.3,92610.0,0.0,0.0,0.0,0.0
sz300463,17.38,83424.0,0.0,0.0,0.0,0.0
sh603110,13.03,280145.0,0.0,0.0,0.0,0.0
sz000089,8.95,2278670.0,0.0,0.0,0.0,0.0
sh603116,7.66,83494.0,0.0,0.0,0.0,0.0
sh603500,12.18,34104.0,0.0,0.0,0.0,0.0
sh600854,0.0,0.0,0.0,0.0,0.0,0.0
sh600009,55.0,665500.0,0.0,0.0,0.0,0.0
sz000936,6.93,1276506.0,0.0,0.0,0.0,0.0
sz300243,0.0,0.0,0.0,0.0,0.0,0.0
sh600962,8.34,11676.0,0.0,0.0,0.0,0.0
sh600893,24.54,1386510.0,0.0,0.0,0.0,0.0
sh603556,14.37,33051.0,0.0,0.0,0.0,0.0
sz300545,35.0,23359000.0,0.0,0.0,0.0,0.0
sz002037,9.12,47424.0,0.0,0.0,0.0,0.0
sh603021,0.0,0.0,0.0,0.0,0.0,0.0
sh600619,8.88,30192.0,0.0,0.0,0.0,0.0
sh600096,6.23,191884.0,0.0,0.0,0.0,0.0
sz002537,10.59,277458.0,0.0,0.0,0.0,0.0
sh600059,7.16,65156.0,0.0,0.0,0.0,0.0
sz000957,6.29,1449845.0,0.0,0.0,0.0,0.0
sh600217,4.7,242520.0,0.0,0.0,0.0,0.0
sh600023,4.62,272580.0,0.0,0.0,0.0,0.0
sz300543,17.27,404118.0,0.0,0.0,0.0,0.0
sh600222,4.2,144060.0,0.0,0.0,0.0,0.0
sz300627,18.5,1888850.0,0.0,0.0,0.0,0.0
