,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,0.0,0.0,0.0,0.0,0.0,0.0
sz300240,8.01,3554037.0,0.0,0.0,0.0,0.0
sz000893,7.15,384670.0,0.0,0.0,0.0,0.0
sh600185,4.54,72640.0,0.0,0.0,0.0,0.0
sz002468,23.8,185640.0,0.0,0.0,0.0,0.0
sh601225,8.93,2185171.0,0.0,0.0,0.0,0.0
sz000966,5.06,347116.0,0.0,0.0,0.0,0.0
sz002424,11.49,1961343.0,0.0,0.0,0.0,0.0
sz002305,2.76,327060.0,0.0,0.0,0.0,0.0
sh600157,1.86,2389728.0,0.0,0.0,0.0,0.0
sh603918,14.03,361974.0,0.0,0.0,0.0,0.0
sz300701,34.98,1122858.0,0.0,0.0,0.0,0.0
sz000403,28.77,540876.0,0.0,0.0,0.0,0.0
sz300717,15.98,210936.0,0.0,0.0,0.0,0.0
sh600536,62.5,10856250.0,0.0,0.0,0.0,0.0
sh603477,7.6,15960.0,0.0,0.0,0.0,0.0
sz000996,14.14,1115646.0,0.0,0.0,0.0,0.0
sz002524,5.29,133308.0,0.0,0.0,0.0,0.0
sh600896,5.43,217743.0,0.0,0.0,0.0,0.0
sz002606,5.65,152550.0,0.0,0.0,0.0,0.0
sh600487,15.67,1457310.0,0.0,0.0,0.0,0.0
sz300094,4.76,328440.0,0.0,0.0,0.0,0.0
sz000766,7.64,329284.0,0.0,0.0,0.0,0.0
sz002791,16.99,50970.0,0.0,0.0,0.0,0.0
sh600313,3.66,2604822.0,0.0,0.0,0.0,0.0
sh600186,1.47,200655.0,0.0,0.0,0.0,0.0
sh600196,25.23,2558322.0,0.0,0.0,0.0,0.0
sh600137,14.5,97150.0,0.0,0.0,0.0,0.0
sz000528,6.62,256856.0,0.0,0.0,0.0,0.0
sh600612,40.51,89122.0,0.0,0.0,0.0,0.0
sh600814,5.35,63665.0,0.0,0.0,0.0,0.0
sz000639,8.3,176790.0,0.0,0.0,0.0,0.0
sz002845,16.96,37312.0,0.0,0.0,0.0,0.0
sh603818,0.0,0.0,0.0,0.0,0.0,0.0
sh600520,13.58,69258.0,0.0,0.0,0.0,0.0
sz002680,0.0,0.0,0.0,0.0,0.0,0.0
sz000564,2.73,785421.0,0.0,0.0,0.0,0.0
sh601969,5.6,3185280.0,0.0,0.0,0.0,0.0
sh603518,13.72,16464.0,0.0,0.0,0.0,0.0
sz002877,10.3,2109028.0,0.0,0.0,0.0,0.0
sz002299,28.7,4014929.0,0.0,0.0,0.0,0.0
sz000998,13.74,1996422.0,0.0,0.0,0.0,0.0
sz300347,67.97,2453717.0,0.0,0.0,0.0,0.0
sh600826,10.87,46741.0,0.0,0.0,0.0,0.0
sh601633,8.59,1424222.0,0.0,0.0,0.0,0.0
sh603900,12.03,178044.0,0.0,0.0,0.0,0.0
sz300508,35.82,336708.0,0.0,0.0,0.0,0.0
sz300384,15.85,88760.0,0.0,0.0,0.0,0.0
sz002640,8.55,424935.0,0.0,0.0,0.0,0.0
sz002415,25.01,14245721.0,0.0,0.0,0.0,0.0
sh600645,18.16,374096.0,0.0,0.0,0.0,0.0
sz002469,4.2,3360.0,0.0,0.0,0.0,0.0
sz002827,14.85,181170.0,0.0,0.0,0.0,0.0
sz300636,19.51,48775.0,0.0,0.0,0.0,0.0
sz000890,5.9,231280.0,0.0,0.0,0.0,0.0
sh603026,36.5,288350.0,0.0,0.0,0.0,0.0
sh600539,0.0,0.0,0.0,0.0,0.0,0.0
sz000925,6.96,229680.0,0.0,0.0,0.0,0.0
sz002459,12.26,533310.0,0.0,0.0,0.0,0.0
sh603388,10.65,3195.0,0.0,0.0,0.0,0.0
sz300221,7.19,215700.0,0.0,0.0,0.0,0.0
sz000970,11.65,13564107.0,0.0,0.0,0.0,0.0
sz002775,6.36,174264.0,0.0,0.0,0.0,0.0
sz300463,22.6,1891620.0,0.0,0.0,0.0,0.0
sh603110,14.83,126055.0,0.0,0.0,0.0,0.0
sz000089,8.45,1461850.0,0.0,0.0,0.0,0.0
sh603116,7.52,103024.0,0.0,0.0,0.0,0.0
sh603500,0.0,0.0,0.0,0.0,0.0,0.0
sh600854,4.14,414.0,0.0,0.0,0.0,0.0
sh600009,69.2,2408160.0,0.0,0.0,0.0,0.0
sz000936,9.38,3073826.0,0.0,0.0,0.0,0.0
sz300243,8.25,250800.0,0.0,0.0,0.0,0.0
sh600962,9.13,151558.0,0.0,0.0,0.0,0.0
sh600893,23.68,1307965.0,0.0,0.0,0.0,0.0
sh603556,14.15,261775.0,0.0,0.0,0.0,0.0
sz300545,25.6,1113600.0,0.0,0.0,0.0,0.0
sz002037,7.63,9156.0,0.0,0.0,0.0,0.0
sh603021,6.31,631.0,0.0,0.0,0.0,0.0
sh600619,9.23,495651.0,0.0,0.0,0.0,0.0
sh600096,6.3,240030.0,0.0,0.0,0.0,0.0
sz002537,8.14,1197394.0,0.0,0.0,0.0,0.0
sh600059,9.3,741210.0,0.0,0.0,0.0,0.0
sz000957,8.4,669480.0,0.0,0.0,0.0,0.0
sh600217,6.29,125171.0,0.0,0.0,0.0,0.0
sh600023,4.67,2948171.0,0.0,0.0,0.0,0.0
sz300543,20.0,2598000.0,0.0,0.0,0.0,0.0
sh600222,4.92,115128.0,0.0,0.0,0.0,0.0
sz300627,20.28,569868.0,0.0,0.0,0.0,0.0
sh603933,17.22,41328.0,0.0,0.0,0.0,0.0
sh601222,4.6,517040.0,0.0,0.0,0.0,0.0
sh603028,11.39,575195.0,0.0,0.0,0.0,0.0
sh600083,16.07,9642.0,0.0,0.0,0.0,0.0
sz300392,8.1,64800.0,0.0,0.0,0.0,0.0
sz002732,16.2,11340.0,0.0,0.0,0.0,0.0
sh601330,10.48,286104.0,0.0,0.0,0.0,0.0
sz002905,38.24,11150784.0,129.78333333333333,0.0,1.228886,0.68800644
sz002750,14.43,1552668.0,0.0,0.0,0.0,0.0
sz300641,0.0,0.0,0.0,0.0,0.0,0.0
sz300393,0.0,0.0,0.0,0.0,0.0,0.0
sh603977,9.36,4102291.0,0.0,0.0,0.0,0.0
sz300521,10.18,119106.0,0.0,0.0,0.0,0.0
sh601966,17.3,250850.0,0.0,0.0,0.0,0.0
sh600668,12.88,70840.0,0.0,0.0,0.0,0.0
sh601015,4.18,55176.0,0.0,0.0,0.0,0.0
sz300012,9.0,274500.0,0.0,0.0,0.0,0.0
sh601398,5.64,5650152.0,0.0,0.0,0.0,0.0
sz300583,0.0,0.0,0.0,0.0,0.0,0.0
sz002056,7.69,5761348.0,0.0,0.0,0.0,0.0
sz002499,4.62,52668.0,0.0,0.0,0.0,0.0
sz000628,10.89,4004253.0,2.433333333333333,0.10603416,0.27046839,0.04171258
sz300026,3.39,131193.0,0.0,0.0,0.0,0.0
sh600302,5.63,14075.0,0.0,0.0,0.0,0.0
sh603035,9.84,68880.0,0.0,0.0,0.0,0.0
sz300578,24.5,1340150.0,0.0,0.0,0.0,0.0
sz000895,25.33,1598323.0,0.0,0.0,0.0,0.0
sz300481,13.85,495830.0,0.0,0.0,0.0,0.0
sh600891,1.71,155097.0,0.0,0.0,0.0,0.0
sz300626,12.25,87273300.0,5.016666666666667,0.0,1.08769955,0.872733
