,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,6.76,45292.0,0.0,0.0,0.0,0.0,6.767544828340259
sz300139,7.39,33994.0,0.0,0.0,0.0,0.0,7.385122778954648
sh600728,9.94,9239230.0,0.0,0.0,0.0,0.0,10.04302249178913
sz300294,30.11,520903.0,0.0,0.0,0.0,0.0,30.69984609112221
sh601658,5.23,162653.0,0.0,0.0,0.0,0.0,5.236303691664732
sz300801,23.4,7850700.0,0.0,0.0,0.0,0.0,23.456415002963123
sh600543,5.44,197472.0,0.0,0.0,0.0,0.0,5.434900321736777
sz002041,10.7,1203750.0,0.0,0.0,0.0,0.0,10.863434486029037
sh600337,4.4,137280.0,0.0,0.0,0.0,0.0,4.398672339822005
sz300236,50.9,2158160.0,0.0,0.0,0.0,0.0,51.6688640007125
sz300104,0,0,0,0,0,0,0
sz002473,7.92,110880.0,0.0,0.0,0.0,0.0,7.936358378020124
sz002748,6.86,54194.0,0.0,0.0,0.0,0.0,6.963428194993412
sz002087,4.6,17633640.0,0.0,0.0,0.0,0.0,4.592923521233118
sz002112,6.95,232825.0,0.0,0.0,0.0,0.0,7.037566750755551
sz002420,3.75,57750.0,0.0,0.0,0.0,0.0,3.8229178859625788
sz002830,11.91,1191.0,0.0,0.0,0.0,0.0,11.882352510970257
sh603666,96.02,643334.0,0.0,0.0,0.0,0.0,96.3245918043202
sz002236,16.15,3181550.0,0.0,0.0,0.0,0.0,16.354868071714723
sh600161,37.0,12968500.0,0.0,0.0,0.0,0.0,35.75097110187996
sh600458,6.84,32148.0,0.0,0.0,0.0,0.0,6.8426540964015405
sz002282,7.84,63504.0,0.0,0.0,0.0,0.0,7.873895005574284
sz002479,6.17,83912.0,0.0,0.0,0.0,0.0,6.358021941039259
sh603515,24.25,189150.0,0.0,0.0,0.0,0.0,24.037206792961804
sh600847,10.28,85324.0,0.0,0.0,0.0,0.0,10.540129147417051
sz002059,5.2,344760.0,0.0,0.0,0.0,0.0,5.223504893156113
sh600623,5.37,54237.0,0.0,0.0,0.0,0.0,5.407971476864569
sh603355,20.72,55944.0,0.0,0.0,0.0,0.0,20.920431705590943
sz002128,7.31,47515.0,0.0,0.0,0.0,0.0,7.326280699498522
sh600706,7.93,957151.0,0.0,0.0,0.0,0.0,8.180340074933289
sh603131,15.98,148614.0,0.0,0.0,0.0,0.0,15.96118653644362
sz002760,19.69,246125.0,0.0,0.0,0.0,0.0,19.263239480198024
sz300260,13.95,94860.0,0.0,0.0,0.0,0.0,14.059550614686012
