,kaipan_price,kaipan_money
sh600000,10.26,2241810.0
sh600004,11.59,1650000.0
sh600006,7.63,10210000.0
sh600007,18.9,1930000.0
sh600008,3.12,957840.0
sh600009,50.1,9438840.0
sh600010,1.63,4970000.0
sh600011,4.15,565230.0
sh600012,6.86,219520.00000000003
sh600015,6.36,639180.0
sh600016,4.7,1948620.0
sh600017,2.72,46784.0
sh600018,4.75,7260000.0
sh600019,7.88,1699716.0
sh600020,3.38,110863.99999999999
sh600021,6.87,792111.0
sh600022,1.73,960669.0
sh600023,3.63,637065.0
sh600025,5.41,737383.0
sh600026,6.07,162676.0
sh600027,3.42,320000.0
sh600028,4.51,5022336.0
sh600029,6.46,499358.0
sh600030,25.77,31738332.0
sh600031,30.2,23432180.0
sh600033,2.75,65175.0
sh600035,3.02,27482.0
sh600036,57.21,11440000.0
sh600037,9.79,255518.99999999997
sh600038,53.81,1296821.0
sh600039,6.98,830000.0
sh600048,13.33,4528201.0
sh600050,4.3,992010.0
sh600051,7.21,43981.0
sh600052,3.23,30000.0
sh600053,16.7,91850.0
sh600054,9.68,154880.0
sh600055,15.39,812592.0
sh600056,12.89,344163.0
sh600057,6.22,306024.0
sh600058,8.41,50000.0
sh600059,15.49,9070000.0
sh600060,12.61,249677.99999999997
sh600061,13.64,1576784.0
sh600062,11.97,20000.0
sh600063,4.58,931114.0
sh600064,10.12,195316.0
sh600066,13.36,1541743.9999999998
sh600067,3.41,212784.0
sh600068,6.97,640000.0
sh600070,7.1,38340.0
sh600071,15.93,391878.0
sh600072,11.55,434280.0
sh600073,8.77,110000.0
sh600075,7.32,490000.0
sh600076,4.96,5050000.0
sh600077,2.8,140000.0
sh600078,2.7,2928150.0000000005
sh600079,27.05,535590.0
sh600080,7.0,898100.0
sh600081,13.25,560475.0
sh600082,2.91,45396.0
sh600083,5.41,2705.0
sh600084,4.45,2861350.0
sh600085,39.32,7396092.0
sh600086,0.16,0.0
sh600088,11.94,1068630.0
sh600089,11.58,728382.0
sh600090,1.42,100000.0
sh600091,2.59,21238.0
sh600093,5.93,0.0
sh600094,3.78,310000.0
sh600095,11.61,24860000.0
sh600096,10.9,5215650.0
sh600097,9.81,261927.0
sh600098,5.95,367710.0
sh600099,6.36,20988.000000000004
sh600100,6.05,564465.0
sh600101,5.77,1911600.9999999998
sh600103,2.67,1227933.0
sh600104,20.1,2643150.0000000005
sh600105,3.74,2572372.0
sh600106,2.61,740196.0
sh600107,7.09,72318.0
sh600108,2.88,1390000.0
sh600109,13.03,4451048.0
sh600110,9.51,26088783.0
sh600111,22.43,20780000.0
sh600112,2.51,6980561.0
sh600113,6.13,1226.0
sh600114,8.11,1702289.0
sh600115,5.28,833184.0
sh600116,8.38,1104484.0
sh600117,3.84,120000.0
sh600118,29.89,786107.0
sh600119,8.6,626080.0
sh600120,5.86,1280000.0
sh600121,5.97,7529364.0
sh600122,1.64,484947.99999999994
sh600123,7.5,1940000.0
sh600125,5.09,240000.0
sh600126,5.31,298422.0
sh600127,9.18,290000.0
sh600128,6.54,110000.0
sh600129,17.74,2368290.0
sh600130,3.5,61950.0
sh600131,13.6,93840.0
sh600132,172.5,1914750.0
sh600133,6.03,71757.0
sh600135,6.35,0.0
sh600136,7.13,918344.0
sh600137,17.0,3624400.0
sh600138,11.13,308301.0
sh600139,1.91,35908.0
sh600141,18.53,1804822.0
sh600143,21.85,2287695.0
sh600145,1.37,922695.0000000001
sh600146,1.62,376812.00000000006
sh600148,12.83,26943.0
sh600149,5.95,1050175.0
sh600150,16.73,2561363.0
sh600151,9.69,364343.99999999994
sh600152,7.55,684785.0
sh600153,8.21,435130.0
sh600155,10.78,4196654.0
sh600156,4.04,270000.0
sh600157,1.63,1540000.0
sh600158,12.8,2470000.0
sh600159,2.6,54080.00000000001
sh600160,10.48,1853912.0
sh600161,32.58,860111.9999999999
sh600162,1.87,187187.0
sh600163,4.68,32291.999999999996
sh600165,6.45,4765905.0
sh600166,3.56,2671068.0
sh600167,9.36,1011816.0
sh600168,6.93,130000.0
sh600169,2.49,710397.0
sh600170,2.92,186880.0
sh600171,21.0,54250000.0
sh600172,5.4,2873880.0000000005
sh600173,6.27,1479720.0
sh600176,16.21,5098045.0
sh600177,7.53,145329.0
sh600178,8.65,1640905.0
sh600179,4.23,72756.0
sh600180,6.24,454896.0
sh600182,12.85,178615.0
sh600183,22.5,1610000.0
sh600184,11.23,267274.0
sh600185,7.86,2718774.0
sh600186,2.75,341825.0
sh600187,2.4,96959.99999999999
