,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,27.5,96250.0,0.0,0.0,0.0,0.0
sz300240,8.75,1270500.0,7.066666666666666,0.23666914,0.23125573,0.04011116
sz000893,7.51,13131235.0,0.0,0.0,0.0,0.0
sh600185,5.88,343980.0,0.0,0.0,0.0,0.0
sz002468,25.97,2217838.0,0.0,0.0,0.0,0.0
sh601225,9.69,1509702.0,0.0,0.0,0.0,0.0
sz000966,4.66,486970.0,0.0,0.0,0.0,0.0
sz002424,11.74,1687038.0,0.0,0.0,0.0,0.0
sz002305,3.47,320281.0,0.0,0.0,0.0,0.0
sh600157,2.25,2335950.0,0.0,0.0,0.0,0.0
sh603918,15.36,107520.0,0.0,0.0,0.0,0.0
sz300701,37.87,340830.0,0.0,0.0,0.0,0.0
sz000403,27.91,55820.0,0.0,0.0,0.0,0.0
sz300717,18.67,358464.0,0.0,0.0,0.0,0.0
sh600536,56.9,10714270.0,0.0,0.0,0.0,0.0
sh603477,9.3,579390.0,0.0,0.0,0.0,0.0
sz000996,16.11,19206342.0,0.0,0.0,0.0,0.0
sz002524,5.78,682040.0,0.0,0.0,0.0,0.0
sh600896,6.76,1487200.0,0.0,0.0,0.0,0.0
sz002606,8.05,2425465.0,0.0,0.0,0.0,0.0
sh600487,21.45,7945080.0,0.0,0.0,0.0,0.0
sz300094,6.52,403588.0,0.0,0.0,0.0,0.0
sz000766,11.5,4175650.0,0.0,0.0,0.0,0.0
sz002791,15.01,60040.0,0.0,0.0,0.0,0.0
sh600313,3.16,1346476.0,0.0,0.0,0.0,0.0
sh600186,2.16,911304.0,0.0,0.0,0.0,0.0
sh600196,30.75,14077350.0,0.0,0.0,0.0,0.0
sh600137,17.3,230090.0,0.0,0.0,0.0,0.0
sz000528,8.02,2301740.0,0.0,0.0,0.0,0.0
sh600612,46.7,121420.0,0.0,0.0,0.0,0.0
sh600814,6.34,38040.0,0.0,0.0,0.0,0.0
sz000639,10.06,745446.0,0.0,0.0,0.0,0.0
sz002845,22.2,126540.0,0.0,0.0,0.0,0.0
sh603818,8.9,25810.0,0.0,0.0,0.0,0.0
sh600520,15.59,135633.0,0.0,0.0,0.0,0.0
sz002680,0,0,0,0,0,0
sz000564,4.03,3017664.0,0.0,0.0,0.0,0.0
sh601969,6.14,608474.0,0.0,0.0,0.0,0.0
sh603518,18.09,112158.0,0.0,0.0,0.0,0.0
sz002877,17.19,923103.0,0.0,0.0,0.0,0.0
sz002299,24.78,2894304.0,0.0,0.0,0.0,0.0
sz000998,15.49,549895.0,0.0,0.0,0.0,0.0
sz300347,65.99,943657.0,0.0,0.0,0.0,0.0
sh600826,13.14,1415178.0,0.0,0.0,0.0,0.0
sh601633,9.42,832728.0,0.0,0.0,0.0,0.0
sh603900,15.94,197656.0,0.0,0.0,0.0,0.0
