,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,7.72,112712.0,0.0,0.0,0.0,0.0,7.713063603993577
sz300139,12.93,5265096.0,0.0,0.0,0.0,0.0,13.184680975518967
sh600728,9.1,1054144.0,0.0,0.0,0.0,0.0,9.17395965422097
sz300294,42.5,30009250.0,0.0,0.0,0.0,0.0,42.546442671685526
sh601658,4.52,2018180.0,0.0,0.0,0.0,0.0,4.526673390756233
sz300801,30.04,1102468.0,0.0,0.0,0.0,0.0,30.669806534572444
sh600543,7.17,405105.0,0.0,0.0,0.0,0.0,7.305675292449486
sz002041,17.45,2287695.0,0.0,0.0,0.0,0.0,17.67741204507816
sh600337,5.4,745740.0,0.0,0.0,0.0,0.0,5.340370042225909
sz300236,52.02,1685448.0,0.0,0.0,0.0,0.0,52.6341943656874
sz002473,5.56,556.0,0.0,0.0,0.0,0.0,5.5919823259873445
sz300873,47.05,531665.0,0.0,0.0,0.0,0.0,48.978681539639986
sz002748,7.21,165830.0,0.0,0.0,0.0,0.0,7.31010772404309
sz002087,3.7,660080.0,0.0,0.0,0.0,0.0,3.7485979514898258
sz002112,8.1,16200.0,0.0,0.0,0.0,0.0,8.35053986310614
sz002420,3.96,224136.0,0.0,0.0,0.0,0.0,3.9895190877540903
sz002830,12.69,53298.0,102.13333333333334,0.03742735,0.04492882,0.0,13.389377366629917
sh603666,79.89,822867.0,0.0,0.0,0.0,0.0,80.93036140089418
sz002236,20.95,6944422.0,0.0,0.0,0.0,0.0,20.888178512726007
sh600161,40.5,3191400.0,0.0,0.0,0.0,0.0,40.8953690756978
sh600458,6.68,197060.0,0.0,0.0,0.0,0.0,6.769045233787259
sz002282,11.24,70812.0,0.0,0.0,0.0,0.0,11.158295629871562
sz002479,6.8,266560.0,0.0,0.0,0.0,0.0,6.769887217465093
sh603515,26.61,1492821.0,0.0,0.0,0.0,0.0,26.636010430247715
sh600847,10.25,93275.0,0.0,0.0,0.0,0.0,10.477170403869104
sz002059,5.43,192765.0,0.0,0.0,0.0,0.0,5.402054665611566
sh600623,5.62,1726464.0,0.0,0.0,0.0,0.0,5.665975955817289
sh603355,35.2,397760.0,0.0,0.0,0.0,0.0,34.53579306313328
sz002128,9.95,5113812.0,0.0,0.0,0.0,0.0,10.31220903825001
sh600706,7.5,211500.0,0.0,0.0,0.0,0.0,7.437796150205112
sh603131,18.28,53012.0,0.0,0.0,0.0,0.0,18.546718463730745
sz002760,20.0,60000.0,0.0,0.0,0.0,0.0,20.477932984119064
sz300260,20.8,619840.0,0.0,0.0,0.0,0.0,20.960547566120766
sz002522,6.6,938520.0,0.0,0.0,0.0,0.0,6.623399275968648
sh603823,14.73,8838.0,0.0,0.0,0.0,0.0,14.837393456145175
sz300130,14.48,645808.0,0.0,0.0,0.0,0.0,14.664326337254122
sz002645,9.01,169388.0,0.0,0.0,0.0,0.0,9.077201407848426
sz000633,4.18,243276.0,0.0,0.0,0.0,0.0,4.273625556083444
sh603676,10.26,62586.0,0.0,0.0,0.0,0.0,10.460112447698744
sz002853,21.1,2110.0,0.0,0.0,0.0,0.0,21.66837093905065
sz002700,3.56,82948.0,0.0,0.0,0.0,0.0,3.4039387285809655
sz300826,36.1,43320.0,0.0,0.0,0.0,0.0,36.756325478645074
sz300719,26.45,13952375.0,0.0,0.0,0.0,0.0,27.078922858707376
sz300105,5.03,77965.0,0.0,0.0,0.0,0.0,5.096372273356326
sz300404,12.45,155625.0,0.0,0.0,0.0,0.0,12.708436372383932
sh600081,11.25,504000.0,0.0,0.0,0.0,0.0,11.324024970273484
sz002908,12.86,133744.0,0.0,0.0,0.0,0.0,12.967066865936014
sz300632,18.6,550560.0,0.0,0.0,0.0,0.0,18.93383521232099
sh601882,12.55,117970.0,0.0,0.0,0.0,0.0,12.733566325057735
sz000848,7.25,897064.0,0.0,0.0,0.0,0.0,7.384482531386695
sh603569,9.8,74480.0,0.0,0.0,0.0,0.0,9.940376289653841
sz002166,8.33,225743.0,0.0,0.0,0.0,0.0,8.492242049150706
sz002017,11.3,126560.0,0.0,0.0,0.0,0.0,11.342684731784546
sz002089,2.49,114291.0,0.0,0.0,0.0,0.0,2.4880242535541273
sh600152,6.25,143750.0,0.0,0.0,0.0,0.0,6.362051402126605
sz300050,0,0,0,0,0,0,0
sz300367,3.17,338699.0,0.0,0.0,0.0,0.0,3.2431183280934337
sh600252,3.27,135051.0,0.0,0.0,0.0,0.0,3.294093445322403
sh603256,10.82,124430.0,0.0,0.0,0.0,0.0,10.883314693405321
sz300527,13.6,26787798.0,0.0,0.0,0.0,0.0,13.920095702322419
sh601038,11.27,614215.0,0.0,0.0,0.0,0.0,11.423265493452663
sz300604,26.52,527748.0,0.0,0.0,0.0,0.0,26.780754386987702
sh600107,9.8,92120.0,0.0,0.0,0.0,0.0,10.215414387937646
sz300111,3.98,1209522.0,0.0,0.0,0.0,0.0,4.024381087316506
sh603466,18.88,266208.0,0.0,0.0,0.0,0.0,19.172172131147544
sh600188,9.26,11390726.0,0.0,0.0,0.0,0.0,9.470509005418332
sz002903,13.83,161811.0,0.0,0.0,0.0,0.0,14.143823257248613
sz002062,4.54,78996.0,0.0,0.0,0.0,0.0,4.545850408972089
sz002012,5.7,317490.0,0.0,0.0,0.0,0.0,5.7809764533723556
sz002149,8.02,280700.0,0.0,0.0,0.0,0.0,8.192530200495986
sz300830,14.6,741680.0,0.0,0.0,0.0,0.0,15.73644101792654
sz001896,0,0,0,0,0,0,0
sz002045,9.51,719907.0,0.0,0.0,0.0,0.0,9.622574472534621
sz002610,2.6,8990280.0,0.0,0.0,0.0,0.0,2.6226690618588098
sz002801,32.33,310368.0,0.0,0.0,0.0,0.0,31.972922984235367
sz000533,2.87,40180.0,0.0,0.0,0.0,0.0,2.9153731640527756
sz002155,8.6,1817696.0,0.0,0.0,0.0,0.0,8.636435410516238
sh600084,2.24,42560.0,0.0,0.0,0.0,0.0,2.25977149906015
sz002728,13.33,111972.0,0.0,0.0,0.0,0.0,13.496310818036001
sh603767,7.56,306180.0,179.18333333333334,0.02775833,0.1205,0.0,7.91122018462301
sh600121,2.03,576033.0,0.0,0.0,0.0,0.0,2.045056066375248
sh600746,0.0,0.0,0.0,0.0,0.0,0.0,6.102346458722692
sz000006,6.57,4471555.0,0.0,0.0,0.0,0.0,6.787185292532317
sh600196,51.52,49717830.0,28.866666666666667,3.46975909,1.61717189,0.34432942,52.63434868014306
sz300489,39.59,146483.0,0.0,0.0,0.0,0.0,41.63556253632614
sh600808,2.67,3633603.0,0.0,0.0,0.0,0.0,2.7020990193924623
sz300092,10.7,291040.0,0.0,0.0,0.0,0.0,10.937689537879109
sz300550,22.0,15400.0,0.0,0.0,0.0,0.0,22.52363841942395
sz300767,81.8,1456040.0,0.0,0.0,0.0,0.0,79.92051661942797
sh600829,0.0,0.0,0.0,0.0,0.0,0.0,7.242444981213096
sh600691,2.03,157731.0,0.0,0.0,0.0,0.0,2.0301675197766405
sz300278,6.29,1193213.0,0.0,0.0,0.0,0.0,6.3366197392607075
sz000520,3.42,40356.0,0.0,0.0,0.0,0.0,3.466809630917085
sz002840,10.53,60021.0,0.0,0.0,0.0,0.0,10.616723410097126
sz002960,37.1,537950.0,0.0,0.0,0.0,0.0,36.47475024746821
sz000868,3.27,52320.0,0.0,0.0,0.0,0.0,3.2926145194920076
sh600567,3.12,1204632.0,0.0,0.0,0.0,0.0,3.1224092148184948
sz000778,3.62,392770.0,0.0,0.0,0.0,0.0,3.66378140573795
sz000786,31.45,4305505.0,0.0,0.0,0.0,0.0,30.940425297600463
sh603118,12.02,774088.0,0.0,0.0,0.0,0.0,12.096687513812157
sh600023,3.66,408456.0,0.0,0.0,0.0,0.0,3.7244970543409477
sz000590,9.7,122220.0,0.0,0.0,0.0,0.0,9.934527195225916
sz002580,5.79,129117.0,0.0,0.0,0.0,0.0,5.983988074359874
sz002266,4.95,354915.0,0.0,0.0,0.0,0.0,5.063057958684816
sh600880,4.03,54002.0,0.0,0.0,0.0,0.0,4.075783007659445
sh601965,12.22,123422.0,0.0,0.0,0.0,0.0,12.349845328933801
sz300175,5.49,1376892.0,0.0,0.0,0.0,0.0,5.933776836395264
sz000559,5.88,1754198.0,0.0,0.0,0.0,0.0,5.937275004924964
sh600517,6.73,109699.0,0.0,0.0,0.0,0.0,6.7861728742094165
sh603819,13.0,132600.0,0.0,0.0,0.0,0.0,13.543947196159719
sz000612,6.27,442035.0,0.0,0.0,0.0,0.0,6.389767646501888
sz000851,6.58,268727.0,0.0,0.0,0.0,0.0,6.699907824887281
sh600926,11.82,5487565.0,0.0,0.0,0.0,0.0,11.75724158545868
sh603662,27.27,144531.0,0.0,0.0,0.0,0.0,27.569944833439422
sz002797,11.39,25556882.0,0.0,0.0,0.0,0.0,11.197392625715727
sz000688,15.09,676032.0,0.0,0.0,0.0,0.0,15.089999999999998
sz000982,1.17,1042704.0,0.0,0.0,0.0,0.0,1.1979141207781983
