,kaipan_price,kaipan_money
sh600000,10.8,18690000.0
sh600004,12.58,6232132.0
sh600006,6.5,2163850.0
sh600007,11.59,22021.0
sh600008,2.76,1522140.0
sh600009,59.5,52780000.0
sh600010,1.17,33324875.999999996
sh600011,3.87,1522845.0
sh600012,5.89,504772.99999999994
sh600015,6.37,4830000.0
sh600016,5.21,18752353.0
sh600017,2.68,623368.0
sh600018,4.55,6380000.0
sh600019,7.0,43875300.0
sh600020,3.12,196248.0
sh600021,6.75,317250.0
sh600022,1.32,1613832.0000000002
sh600023,3.49,956958.0
sh600025,4.63,1388537.0
sh600026,6.3,3352229.9999999995
sh600027,3.1,716720.0
sh600028,4.45,110234065.00000001
sh600029,6.25,5568125.0
sh600030,28.2,49570000.0
sh600031,49.77,89030000.0
sh600033,2.56,111616.00000000001
sh600035,2.63,61541.99999999999
sh600036,55.65,207700000.0
sh600037,8.35,842515.0
sh600038,55.05,3308504.9999999995
sh600039,5.0,1664000.0
sh600048,13.91,17308213.0
sh600050,4.17,11993337.0
sh600051,7.69,233776.00000000003
sh600052,2.5,238000.0
sh600053,16.29,65159.99999999999
sh600054,9.78,1757466.0
sh600055,13.67,28470000.0
sh600056,13.52,923416.0
sh600057,5.7,1448940.0
sh600058,7.05,659175.0
sh600059,11.7,1880189.9999999998
sh600060,12.5,5407500.0
sh600061,12.52,1929332.0
sh600062,11.38,187770.0
sh600063,4.35,4988580.0
sh600064,9.71,1139954.0
sh600066,15.0,42980000.0
sh600067,3.35,89780.0
sh600068,6.63,2901288.0
sh600070,6.28,148836.0
sh600071,14.54,426021.99999999994
sh600072,11.19,177920.99999999997
sh600073,8.57,1312067.0
sh600075,6.7,2137970.0
sh600076,3.23,55233.00000000001
sh600077,2.41,30848.0
sh600078,3.31,50000.0
sh600079,30.5,3949750.0
sh600080,5.5,28600.0
sh600081,11.45,231289.99999999997
sh600082,2.68,65660.0
sh600083,5.88,11760.0
sh600084,2.37,413802.00000000006
sh600085,25.8,8041860.000000001
sh600086,0.19,297027.0
sh600088,10.0,251000.0
sh600089,14.0,53450000.0
sh600090,1.56,1844544.0000000002
sh600091,1.49,0.0
sh600093,7.7,2973740.0
sh600094,3.72,146940.0
sh600095,9.26,1313994.0
sh600096,7.83,5768361.0
sh600097,8.74,250838.0
sh600098,5.59,202916.99999999997
sh600099,5.73,63030.00000000001
sh600100,5.3,554380.0
sh600101,5.06,5566.0
sh600103,1.95,778245.0
sh600104,22.2,24890640.0
sh600105,2.92,169068.0
sh600106,2.49,157617.0
sh600107,8.15,815.0
sh600108,2.57,396037.0
sh600109,13.6,9350000.0
sh600110,9.63,4077342.0000000005
sh600111,20.19,131862909.00000001
sh600112,0.86,4929778.0
sh600113,5.86,196896.0
sh600114,7.79,447925.0
sh600115,4.83,3087336.0
sh600116,8.86,240992.0
sh600117,3.2,340480.0
sh600118,32.74,2910586.0
sh600119,7.51,3754.9999999999995
sh600120,5.39,871024.0
sh600121,4.8,9540000.0
sh600122,0.97,179547.0
sh600123,4.83,527436.0
sh600125,5.1,1157190.0
sh600126,5.11,396536.0
sh600127,8.55,505305.0
sh600128,5.71,51961.0
sh600129,14.17,1031576.0
sh600130,3.05,144569.99999999997
sh600131,13.94,356864.0
sh600132,162.01,2689366.0
sh600133,5.56,276887.99999999994
sh600135,5.56,200160.0
sh600136,5.72,566280.0
sh600137,12.25,2450.0
sh600138,10.86,9027918.0
sh600139,2.88,514080.0
sh600141,13.98,16378968.0
sh600143,30.34,53134442.00000001
sh600145,1.11,3146184.0000000005
sh600146,1.01,127765.00000000001
sh600148,12.32,110880.0
sh600149,4.25,40375.0
sh600150,14.81,3529223.0000000005
sh600151,8.4,1475040.0000000002
sh600152,6.03,451647.0
sh600153,8.06,1040000.0
sh600155,11.48,1157184.0
sh600156,3.55,35145.0
