,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,7.52,451200.0,0.0,0.0,0.0,0.0,7.6117488536949
sz300139,9.3,1796760.0,0.0,0.0,0.0,0.0,9.115255679522345
sh600728,10.2,3542460.0,0.0,0.0,0.0,0.0,10.104033829920727
sz300294,48.92,2030180.0,0.0,0.0,0.0,0.0,47.31875246767348
sh601658,4.66,12968780.0,0.0,0.0,0.0,0.0,4.645876117577053
sz300801,23.4,456300.0,0.0,0.0,0.0,0.0,23.761185671736
sh600543,8.76,20239980.0,0.0,0.0,0.0,0.0,9.222551606126848
sz002041,18.31,26156201.0,14.65,1.48146161,0.69897524,0.22306053,19.372170616620025
sh600337,5.62,433302.0,0.0,0.0,0.0,0.0,5.545363573653295
sz300236,61.8,1489380.0,0.0,0.0,0.0,0.0,61.226044741908865
sz002473,7.22,115520.0,0.0,0.0,0.0,0.0,7.120806811039369
sz300873,0,0,0,0,0,0,0
sz002748,0,0,0,0,0,0,0
sz002087,3.96,372636.0,0.0,0.0,0.0,0.0,4.016959286906984
sz002112,8.8,67760.0,0.0,0.0,0.0,0.0,9.289886623427206
sz002420,3.75,66750.0,0.0,0.0,0.0,0.0,3.842376058591667
sz002830,12.9,9030.0,0.0,0.0,0.0,0.0,13.067659415786203
sh603666,109.83,252609.0,0.0,0.0,0.0,0.0,108.42004696132597
sz002236,22.57,5629251.0,0.0,0.0,0.0,0.0,22.366771694991726
sh600161,48.18,1638939.0,0.0,0.0,0.0,0.0,46.600086395518936
sh600458,7.28,344344.0,0.0,0.0,0.0,0.0,7.496479801214955
sz002282,9.44,94400.0,0.0,0.0,0.0,0.0,9.524272194336946
sz002479,6.27,63954.0,0.0,0.0,0.0,0.0,6.344919521760444
sh603515,29.9,209300.0,0.0,0.0,0.0,0.0,29.67677322975799
sh600847,0.0,0.0,0.0,0.0,0.0,0.0,11.817323107372587
sz002059,5.86,347498.0,0.0,0.0,0.0,0.0,6.005624147897692
sh600623,5.71,127333.0,0.0,0.0,0.0,0.0,5.740759642386383
sh603355,26.5,185500.0,0.0,0.0,0.0,0.0,26.63494236311239
sz002128,10.85,2842516.0,0.0,0.0,0.0,0.0,10.960017094726359
sh600706,8.16,124032.0,0.0,0.0,0.0,0.0,8.350205703843894
sh603131,22.28,213888.0,0.0,0.0,0.0,0.0,22.13855606653397
sz002760,21.69,101943.0,0.0,0.0,0.0,0.0,22.2021924449532
sz300260,20.45,652355.0,0.0,0.0,0.0,0.0,20.657591281373847
sz002522,6.54,454530.0,0.0,0.0,0.0,0.0,6.654561944572287
sh603823,17.16,51480.0,0.0,0.0,0.0,0.0,17.119785390428213
sz300130,14.01,966690.0,0.0,0.0,0.0,0.0,14.108692001210411
sz002645,10.85,3401475.0,0.0,0.0,0.0,0.0,11.13856062678499
sz000633,0.0,0.0,0.0,0.0,0.0,0.0,4.260286786868085
sh603676,11.66,12826.0,0.0,0.0,0.0,0.0,11.698199144777032
sz002853,28.02,863016.0,0.0,0.0,0.0,0.0,26.861123287671234
sz002700,4.16,18720.0,0.0,0.0,0.0,0.0,4.168747190687489
sz300826,0.0,0.0,0.0,0.0,0.0,0.0,37.49287327478042
sz300719,15.7,904320.0,0.0,0.0,0.0,0.0,15.46374795128065
sz300105,4.49,301279.0,0.0,0.0,0.0,0.0,4.549309809143364
sz300404,19.68,17487825.0,0.0,0.0,0.0,0.0,19.631264411990774
sh600081,11.91,418041.0,0.0,0.0,0.0,0.0,11.861435532971422
sz002908,14.26,1775370.0,0.0,0.0,0.0,0.0,14.241472961413079
sz300632,15.65,54775.0,0.0,0.0,0.0,0.0,15.618989640619006
sh601882,14.0,3372600.0,0.0,0.0,0.0,0.0,13.748660086878754
sz000848,8.07,309888.0,0.0,0.0,0.0,0.0,8.140697053906536
sh603569,9.7,40740.0,0.0,0.0,0.0,0.0,9.830978480161399
sz002166,11.4,54830922.0,16.65,1.65904594,0.95732481,0.28823658,12.199186955624354
sz002017,12.7,1050290.0,0.0,0.0,0.0,0.0,12.74529788852605
sz002089,2.71,136584.0,0.0,0.0,0.0,0.0,2.6787885228480337
sh600152,6.73,1355422.0,0.0,0.0,0.0,0.0,6.802382752609581
sz300050,5.39,10780.0,0.0,0.0,0.0,0.0,5.507040832224739
sz300367,3.66,370026.0,0.0,0.0,0.0,0.0,3.6989417457893707
sh600252,3.63,185493.0,0.0,0.0,0.0,0.0,3.66235565626049
sh603256,12.7,49530.0,0.0,0.0,0.0,0.0,12.766179293214405
sz300527,10.14,830466.0,0.0,0.0,0.0,0.0,10.179496681605563
sh601038,12.47,810550.0,0.0,0.0,0.0,0.0,13.105538807395698
sz300604,28.82,383306.0,0.0,0.0,0.0,0.0,28.564637198045574
sh600107,11.09,646547.0,0.0,0.0,0.0,0.0,11.14715993859586
sz300111,3.16,126084.0,0.0,0.0,0.0,0.0,3.2616127010271545
sh603466,17.92,141568.0,0.0,0.0,0.0,0.0,17.83124727838258
sh600188,8.99,821686.0,0.0,0.0,0.0,0.0,9.076329242254344
sz002903,14.01,211551.0,0.0,0.0,0.0,0.0,14.082670209407555
sz002062,5.2,1011920.0,0.0,0.0,0.0,0.0,5.1363982833468365
sz002012,6.11,54379.0,0.0,0.0,0.0,0.0,6.137921334286231
sz002149,7.97,119550.0,0.0,0.0,0.0,0.0,7.978514384803342
