,kaipan_price,kaipan_money
sh600000,10.24,1351680.0
sh600004,11.55,1643565.0000000002
sh600006,7.5,1961250.0
sh600007,18.65,956744.9999999999
sh600008,3.09,750000.0
sh600009,48.99,4026978.0
sh600010,1.61,10514105.0
sh600011,4.15,902625.0
sh600012,6.89,670396.9999999999
sh600015,6.36,270936.0
sh600016,4.68,1162980.0
sh600017,2.71,161516.0
sh600018,4.73,4060000.0
sh600019,7.7,1879570.0
sh600020,3.37,10000.0
sh600021,6.93,151766.99999999997
sh600022,1.73,1856809.0
sh600023,3.63,148830.0
sh600025,5.44,580000.0
sh600026,6.06,53933.99999999999
sh600027,3.41,520000.0
sh600028,4.5,3489300.0
sh600029,6.34,673308.0
sh600030,25.92,17020000.0
sh600031,30.2,11321980.0
sh600033,2.74,141110.0
sh600035,3.03,103323.0
sh600036,56.95,7490000.0
sh600037,9.9,421740.00000000006
sh600038,53.89,668236.0
sh600039,6.86,1297912.0
sh600048,13.15,3246735.0
sh600050,4.27,396682.99999999994
sh600051,7.2,95760.0
sh600052,3.2,139520.0
sh600053,16.81,70602.0
sh600054,9.86,300000.0
sh600055,15.34,240000.0
sh600056,12.84,190032.0
sh600057,6.27,247664.99999999997
sh600058,8.5,260950.0
sh600059,15.66,6660000.0
sh600060,12.66,577296.0
sh600061,13.83,1817262.0
sh600062,11.96,360000.0
sh600063,4.73,960000.0
sh600064,10.02,670000.0
sh600066,13.48,2755312.0000000005
sh600067,3.4,49300.0
sh600068,6.99,1778955.0
sh600070,7.18,108418.0
sh600071,16.42,100000.0
sh600072,11.63,100000.0
sh600073,8.91,529254.0
sh600075,7.34,220934.0
sh600076,4.88,3200304.0
sh600077,2.78,111756.0
sh600078,2.89,3300000.0
sh600079,26.79,1829757.0
sh600080,7.96,6280000.0
sh600081,13.22,170538.0
sh600082,2.9,42050.0
sh600083,5.4,40000.0
sh600084,4.25,1570000.0
sh600085,38.71,4045195.0000000005
sh600086,0.16,0.0
sh600088,12.36,467208.0
sh600089,11.43,1250000.0
sh600090,1.46,90000.0
sh600091,2.8,212800.0
sh600093,5.93,0.0
sh600094,3.75,94125.0
sh600095,11.16,10269432.0
sh600096,12.1,17850000.0
sh600097,9.6,235200.0
sh600098,5.94,7128.0
sh600099,6.35,0.0
sh600100,6.42,2550024.0
sh600101,5.68,23856.0
sh600103,2.65,824150.0
sh600104,20.02,1090000.0
