,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,23.0,32200.0,0.0,0.0,0.0,0.0
sz300240,7.34,53582.0,0.0,0.0,0.0,0.0
sz000893,6.13,556604.0,0.0,0.0,0.0,0.0
sh600185,4.67,56974.0,0.0,0.0,0.0,0.0
sz002468,21.39,346518.0,0.0,0.0,0.0,0.0
sh601225,8.53,1039807.0,0.0,0.0,0.0,0.0
sz000966,4.9,1457260.0,0.0,0.0,0.0,0.0
sz002424,10.41,873399.0,0.0,0.0,0.0,0.0
sz002305,2.8,318080.0,0.0,0.0,0.0,0.0
sh600157,1.92,2823308.0,0.0,0.0,0.0,0.0
sh603918,12.5,50000.0,0.0,0.0,0.0,0.0
sz300701,0.0,0.0,0.0,0.0,0.0,0.0
sz000403,0.0,0.0,0.0,0.0,0.0,0.0
sz300717,16.01,97661.0,0.0,0.0,0.0,0.0
sh600536,45.59,37768397.0,0.0,0.0,0.0,0.0
sh603477,7.57,28766.0,0.0,0.0,0.0,0.0
sz000996,14.66,2473142.0,0.0,0.0,0.0,0.0
sz002524,5.1,177990.0,0.0,0.0,0.0,0.0
sh600896,0.0,0.0,0.0,0.0,0.0,0.0
sz002606,6.01,256627.0,0.0,0.0,0.0,0.0
sh600487,17.45,1879365.0,0.0,0.0,0.0,0.0
sz300094,5.22,180090.0,0.0,0.0,0.0,0.0
sz000766,8.42,1324466.0,0.0,0.0,0.0,0.0
sz002791,15.78,339270.0,0.0,0.0,0.0,0.0
sh600313,3.0,2108700.0,0.0,0.0,0.0,0.0
sh600186,1.7,1826990.0,0.0,0.0,0.0,0.0
sh600196,26.6,4171146.0,0.0,0.0,0.0,0.0
sh600137,14.3,34320.0,0.0,0.0,0.0,0.0
sz000528,6.76,534040.0,0.0,0.0,0.0,0.0
sh600612,43.16,21580.0,0.0,0.0,0.0,0.0
sh600814,5.66,25470.0,0.0,0.0,0.0,0.0
sz000639,8.6,1720000.0,0.0,0.0,0.0,0.0
sz002845,16.3,11410.0,0.0,0.0,0.0,0.0
sh603818,0.0,0.0,0.0,0.0,0.0,0.0
sh600520,12.52,102664.0,0.0,0.0,0.0,0.0
sz002680,0.0,0.0,0.0,0.0,0.0,0.0
sz000564,3.07,533873.0,0.0,0.0,0.0,0.0
sh601969,5.11,88403.0,0.0,0.0,0.0,0.0
sh603518,13.37,97601.0,0.0,0.0,0.0,0.0
sz002877,14.46,143154.0,0.0,0.0,0.0,0.0
sz002299,22.93,2517714.0,0.0,0.0,0.0,0.0
sz000998,13.6,1702720.0,0.0,0.0,0.0,0.0
sz300347,62.7,382470.0,0.0,0.0,0.0,0.0
sh600826,11.0,62700.0,0.0,0.0,0.0,0.0
sh601633,8.45,219700.0,0.0,0.0,0.0,0.0
sh603900,12.56,3768.0,0.0,0.0,0.0,0.0
sz300508,32.0,2259200.0,0.0,0.0,0.0,0.0
sz300384,14.99,65956.0,0.0,0.0,0.0,0.0
sz002640,9.61,1861457.0,0.0,0.0,0.0,0.0
sz002415,29.59,4089338.0,0.0,0.0,0.0,0.0
sh600645,18.4,377200.0,0.0,0.0,0.0,0.0
sz002469,4.09,117383.0,0.0,0.0,0.0,0.0
sz002827,14.39,44609.0,0.0,0.0,0.0,0.0
sz300636,17.9,1790.0,0.0,0.0,0.0,0.0
sz000890,5.6,273280.0,0.0,0.0,0.0,0.0
sh603026,31.2,764400.0,0.0,0.0,0.0,0.0
sh600539,6.82,24552.0,0.0,0.0,0.0,0.0
sz000925,6.53,466242.0,0.0,0.0,0.0,0.0
sz002459,11.41,155176.0,0.0,0.0,0.0,0.0
sh603388,0.0,0.0,0.0,0.0,0.0,0.0
sz300221,7.14,441966.0,0.0,0.0,0.0,0.0
sz000970,9.1,260260.0,0.0,0.0,0.0,0.0
sz002775,6.47,24586.0,0.0,0.0,0.0,0.0
sz300463,20.8,299520.0,0.0,0.0,0.0,0.0
sh603110,12.96,143856.0,0.0,0.0,0.0,0.0
sz000089,8.9,827700.0,0.0,0.0,0.0,0.0
sh603116,0.0,0.0,0.0,0.0,0.0,0.0
sh603500,11.53,34590.0,0.0,0.0,0.0,0.0
sh600854,4.04,29492.0,0.0,0.0,0.0,0.0
sh600009,67.9,3537590.0,0.0,0.0,0.0,0.0
sz000936,8.65,638370.0,0.0,0.0,0.0,0.0
sz300243,8.6,15480.0,0.0,0.0,0.0,0.0
sh600962,8.95,392010.0,0.0,0.0,0.0,0.0
sh600893,23.3,1481880.0,0.0,0.0,0.0,0.0
sh603556,13.79,126868.0,0.0,0.0,0.0,0.0
sz300545,24.05,625300.0,0.0,0.0,0.0,0.0
sz002037,7.65,32895.0,0.0,0.0,0.0,0.0
sh603021,0.0,0.0,0.0,0.0,0.0,0.0
sh600619,8.92,74036.0,0.0,0.0,0.0,0.0
sh600096,6.2,647280.0,0.0,0.0,0.0,0.0
sz002537,9.4,459660.0,0.0,0.0,0.0,0.0
sh600059,7.57,1604840.0,0.0,0.0,0.0,0.0
sz000957,8.05,4611249.0,0.0,0.0,0.0,0.0
sh600217,5.88,36456.0,0.0,0.0,0.0,0.0
sh600023,4.6,120469.0,0.0,0.0,0.0,0.0
sz300543,16.6,31540.0,0.0,0.0,0.0,0.0
sh600222,4.91,424715.0,0.0,0.0,0.0,0.0
sz300627,18.45,202950.0,0.0,0.0,0.0,0.0
sh603933,16.9,346450.0,0.0,0.0,0.0,0.0
sh601222,4.79,706046.0,0.0,0.0,0.0,0.0
sh603028,9.65,51145.0,0.0,0.0,0.0,0.0
sh600083,16.7,93520.0,0.0,0.0,0.0,0.0
sz300392,8.16,159936.0,0.0,0.0,0.0,0.0
sz002732,16.64,61568.0,0.0,0.0,0.0,0.0
sh601330,10.86,141180.0,0.0,0.0,0.0,0.0
sz002905,20.41,93886.0,0.0,0.0,0.0,0.0
sz002750,15.0,4795500.0,0.0,0.0,0.0,0.0
sz300641,0.0,0.0,0.0,0.0,0.0,0.0
sz300393,17.8,163760.0,0.0,0.0,0.0,0.0
sh603977,7.12,52688.0,0.0,0.0,0.0,0.0
sz300521,9.89,39560.0,0.0,0.0,0.0,0.0
sh601966,16.35,132435.0,0.0,0.0,0.0,0.0
sh600668,12.5,728750.0,0.0,0.0,0.0,0.0
sh601015,4.29,114543.0,0.0,0.0,0.0,0.0
sz300012,9.75,873600.0,0.0,0.0,0.0,0.0
