,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,23.16,4632.0,0.0,0.0,0.0,0.0
sz300240,7.09,21979.0,0.0,0.0,0.0,0.0
sz000893,0,0,0,0,0,0
sh600185,4.31,102147.0,0.0,0.0,0.0,0.0
sz002468,19.59,127335.0,0.0,0.0,0.0,0.0
sh601225,8.32,1500928.0,0.0,0.0,0.0,0.0
sz000966,3.71,59731.0,0.0,0.0,0.0,0.0
sz002424,8.91,85536.0,0.0,0.0,0.0,0.0
sz002305,3.03,152712.0,0.0,0.0,0.0,0.0
sh600157,1.83,2601528.0,0.0,0.0,0.0,0.0
sh603918,12.12,13332.0,0.0,0.0,0.0,0.0
sz300701,32.55,136710.0,0.0,0.0,0.0,0.0
sz000403,26.75,10700.0,0.0,0.0,0.0,0.0
sz300717,14.06,39368.0,0.0,0.0,0.0,0.0
sh600536,23.17,4937527.0,0.0,0.0,0.0,0.0
sh603477,7.55,552660.0,0.0,0.0,0.0,0.0
sz000996,10.44,489636.0,0.0,0.0,0.0,0.0
sz002524,4.64,21344.0,0.0,0.0,0.0,0.0
sh600896,0,0,0,0,0,0
sz002606,6.31,581782.0,0.0,0.0,0.0,0.0
sh600487,19.6,9594200.0,0.0,0.0,0.0,0.0
sz300094,5.78,249118.0,0.0,0.0,0.0,0.0
sz000766,6.78,233232.0,0.0,0.0,0.0,0.0
sz002791,11.2,29120.0,0.0,0.0,0.0,0.0
sh600313,2.45,299390.0,0.0,0.0,0.0,0.0
sh600186,1.84,186208.0,0.0,0.0,0.0,0.0
sh600196,26.06,2126496.0,0.0,0.0,0.0,0.0
sh600137,0,0,0,0,0,0
sz000528,6.66,943056.0,0.0,0.0,0.0,0.0
sh600612,42.05,353220.0,0.0,0.0,0.0,0.0
sh600814,5.39,23716.0,0.0,0.0,0.0,0.0
sz000639,7.8,209820.0,0.0,0.0,0.0,0.0
sz002845,19.65,36207090.0,92.83333333333333,0.0,1.18772921,0.46261035
sh603818,6.96,4872.0,0.0,0.0,0.0,0.0
sh600520,12.9,955890.0,0.0,0.0,0.0,0.0
sz002680,1.81,6070197.0,0.0,0.0,0.0,0.0
sz000564,2.81,277628.0,0.0,0.0,0.0,0.0
sh601969,4.78,1245190.0,0.0,0.0,0.0,0.0
sh603518,14.55,14550.0,0.0,0.0,0.0,0.0
sz002877,0,0,0,0,0,0
sz002299,20.86,627886.0,0.0,0.0,0.0,0.0
sz000998,13.64,154132.0,0.0,0.0,0.0,0.0
sz300347,47.68,3733344.0,0.0,0.0,0.0,0.0
sh600826,10.02,70140.0,0.0,0.0,0.0,0.0
sh601633,7.34,1746186.0,0.0,0.0,0.0,0.0
sh603900,12.69,194157.0,0.0,0.0,0.0,0.0
sz300508,22.01,850907.0,0.0,0.0,0.0,0.0
sz300384,13.28,71712.0,0.0,0.0,0.0,0.0
sz002640,11.71,280255.0,0.0,0.0,0.0,0.0
sz002415,32.88,4120259.0,0.0,0.0,0.0,0.0
sh600645,17.14,274240.0,0.0,0.0,0.0,0.0
sz002469,4.06,45878.0,0.0,0.0,0.0,0.0
sz002827,14.48,52128.0,0.0,0.0,0.0,0.0
sz300636,0,0,0,0,0,0
sz000890,5.0,484000.0,0.0,0.0,0.0,0.0
sh603026,20.83,60407.0,0.0,0.0,0.0,0.0
sh600539,6.39,3195.0,0.0,0.0,0.0,0.0
sz000925,6.87,1101948.0,0.0,0.0,0.0,0.0
sz002459,11.0,3203200.0,0.0,0.0,0.0,0.0
sh603388,0,0,0,0,0,0
sz300221,6.18,5197998.0,216.55,0.09097175,0.27625125,0.0107052
sz000970,8.27,827000.0,0.0,0.0,0.0,0.0
sz002775,6.17,34552.0,0.0,0.0,0.0,0.0
sz300463,15.9,15900.0,0.0,0.0,0.0,0.0
sh603110,12.62,3361968.0,103.93333333333334,0.15504283,0.11524809,0.0
sz000089,8.3,284209.0,0.0,0.0,0.0,0.0
sh603116,7.5,24750.0,0.0,0.0,0.0,0.0
sh603500,11.53,27672.0,0.0,0.0,0.0,0.0
sh600854,3.96,104940.0,0.0,0.0,0.0,0.0
sh600009,53.3,3842930.0,0.0,0.0,0.0,0.0
sz000936,6.46,673778.0,0.0,0.0,0.0,0.0
sz300243,0,0,0,0,0,0
sh600962,7.98,90174.0,0.0,0.0,0.0,0.0
sh600893,23.39,488851.0,0.0,0.0,0.0,0.0
sh603556,14.09,219804.0,0.0,0.0,0.0,0.0
sz300545,27.34,3182376.0,245.01666666666668,0.0,0.33223568,0.19881648
sz002037,9.15,53070.0,0.0,0.0,0.0,0.0
sh603021,6.05,9680.0,0.0,0.0,0.0,0.0
sh600619,8.64,35424.0,0.0,0.0,0.0,0.0
sh600096,6.07,17603.0,0.0,0.0,0.0,0.0
sz002537,10.39,131953.0,0.0,0.0,0.0,0.0
sh600059,6.99,50328.0,0.0,0.0,0.0,0.0
sz000957,6.06,2430666.0,0.0,0.0,0.0,0.0
sh600217,4.29,156585.0,0.0,0.0,0.0,0.0
sh600023,4.59,881569.0,0.0,0.0,0.0,0.0
sz300543,16.58,33160.0,0.0,0.0,0.0,0.0
sh600222,3.87,23220.0,0.0,0.0,0.0,0.0
sz300627,17.45,82015.0,0.0,0.0,0.0,0.0
sh603933,17.83,49924.0,0.0,0.0,0.0,0.0
