,kaipan_price,kaipan_money
sh600000,10.55,1574060.0
sh600004,12.92,708016.0
sh600006,6.73,16028841.0
sh600007,12.5,27500.0
sh600008,3.11,1842364.0
sh600009,55.99,4915922.0
sh600010,1.57,6443123.0
sh600011,4.13,275884.0
sh600012,7.49,225449.00000000003
sh600015,6.28,464092.0
sh600016,4.94,697528.0000000001
sh600017,2.86,307735.99999999994
sh600018,4.63,398643.0
sh600019,8.2,4566580.0
sh600020,3.34,45090.0
sh600021,7.34,547564.0
sh600022,1.81,3069941.0
sh600023,3.72,725772.0
sh600025,5.92,2134160.0
sh600026,6.49,111628.0
sh600027,3.52,184448.0
sh600028,4.46,14612744.0
sh600029,6.86,1794576.0000000002
sh600030,23.6,5984960.000000001
sh600031,31.85,20546435.0
sh600033,2.7,15930.000000000002
sh600035,2.9,21750.0
sh600036,49.9,14006929.999999998
sh600037,9.77,2179687.0
sh600038,51.06,765900.0
sh600039,6.9,1582860.0
sh600048,14.5,1930000.0
sh600050,4.2,2459520.0
sh600051,8.07,89577.0
sh600052,3.58,692730.0
sh600053,17.69,185745.0
sh600054,11.31,762294.0
sh600055,13.1,749320.0
sh600056,13.06,521094.00000000006
sh600057,6.71,960201.0
sh600058,8.15,281990.0
sh600059,11.6,5913680.0
sh600060,11.83,1015014.0
sh600061,12.84,776820.0
sh600062,11.73,165393.0
sh600063,4.23,1225008.0000000002
sh600064,9.95,219894.99999999997
sh600066,14.9,3106650.0
sh600067,3.4,103359.99999999999
sh600068,7.37,708994.0
sh600070,6.57,230000.0
sh600071,14.1,47940.0
sh600072,11.93,2104452.0
sh600073,8.29,302585.0
sh600075,7.2,566640.0
sh600076,4.36,38368.0
sh600077,2.71,151489.0
sh600078,3.23,210919.0
sh600079,32.09,2525483.0
sh600080,5.96,0.0
sh600081,12.02,2775418.0
sh600082,3.0,39600.0
sh600083,6.5,13000.0
sh600084,2.52,9828.0
sh600085,28.79,640000.0
sh600086,0.16,0.0
sh600088,12.71,6407111.000000001
sh600089,11.29,2015264.9999999998
sh600090,1.7,57629.99999999999
sh600091,1.83,0.0
sh600093,8.63,1745849.0000000002
sh600094,3.72,183024.0
sh600095,8.24,456496.0
sh600096,7.98,3555090.0
sh600097,9.95,1179075.0
sh600098,6.0,266400.0
sh600099,6.53,59423.0
sh600100,5.95,1266755.0
sh600101,5.69,64866.00000000001
sh600103,2.17,381703.0
sh600104,20.78,15917480.000000002
sh600105,3.17,1392898.0
sh600106,2.7,31590.000000000004
sh600107,8.09,336544.0
sh600108,2.77,76729.0
sh600109,12.55,3256725.0000000005
sh600110,7.35,4879664.999999999
sh600111,18.95,4961110.0
sh600112,1.43,80000.0
sh600113,6.3,246329.99999999997
sh600114,7.5,149250.0
sh600115,5.75,2309200.0
sh600116,8.86,249852.0
sh600117,4.13,1110970.0
sh600118,32.13,2027403.0000000002
sh600119,6.6,0.0
sh600120,5.9,1872070.0
sh600121,5.67,3539781.0
sh600122,1.26,629622.0
sh600123,5.72,848848.0
sh600125,5.27,325158.99999999994
sh600126,6.01,724806.0
sh600127,9.0,214200.0
sh600128,6.62,274068.0
sh600129,14.93,129891.00000000001
sh600130,3.45,257715.0
sh600131,14.68,80740.0
sh600132,122.6,1262780.0
sh600133,5.9,136290.0
sh600135,6.19,47044.00000000001
sh600136,6.41,117944.0
sh600137,13.85,8310.0
sh600138,13.12,2469184.0
sh600139,2.85,145065.0
sh600141,14.03,1996468.9999999998
sh600143,20.11,2972258.0
sh600145,1.46,110959.99999999999
sh600146,1.47,2150904.0
sh600148,13.36,80159.99999999999
sh600149,5.0,2337500.0
sh600150,16.92,7216380.0
sh600151,7.53,443517.0
sh600152,6.48,879336.0
sh600153,8.78,1583912.0
sh600155,10.09,106954.0
sh600156,3.93,16899.0
sh600157,1.65,4301714.999999999
sh600158,11.83,274456.0
sh600159,2.49,39591.0
sh600160,8.9,759170.0000000001
sh600161,35.39,16643917.000000002
sh600162,1.95,842400.0
sh600163,4.67,130293.0
sh600165,5.69,12518.0
sh600166,4.42,8549164.0
sh600167,9.85,393014.99999999994
sh600168,6.95,70890.0
sh600169,2.35,314195.0
sh600170,2.97,365310.00000000006
sh600171,16.76,4994480.0
sh600172,3.39,229842.0
sh600173,4.91,114403.0
sh600176,18.22,1823821.9999999998
sh600177,7.87,1407943.0
sh600178,7.16,302152.0
sh600179,4.78,1582658.0
sh600180,5.48,122204.00000000001
sh600182,14.88,150288.0
sh600183,23.66,1277640.0
sh600184,10.36,359491.99999999994
sh600185,6.65,5959065.0
sh600186,2.79,380556.0
sh600187,2.45,112210.00000000001
sh600188,14.7,3514769.9999999995
sh600189,11.61,1446606.0
sh600190,2.97,104247.0
sh600191,3.28,343743.99999999994
sh600192,4.25,221425.0
sh600193,7.1,190990.0
sh600195,11.89,2675250.0
sh600196,43.5,18360000.0
sh600197,25.5,26201250.0
sh600198,6.25,690625.0
sh600199,14.0,8562400.0
