,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,24.88,67176.0,0.0,0.0,0.0,0.0
sz300240,7.71,66306.0,0.0,0.0,0.0,0.0
sz000893,4.81,1443.0,0.0,0.0,0.0,0.0
sh600185,4.66,216690.0,0.0,0.0,0.0,0.0
sz002468,22.78,1350854.0,0.0,0.0,0.0,0.0
sh601225,8.96,6457472.0,0.0,0.0,0.0,0.0
sz000966,4.05,486810.0,0.21666666666666667,0.09630836,0.0,0.0
sz002424,10.32,3270780.0,0.0,0.0,0.0,0.0
sz002305,3.22,1072904.0,0.0,0.0,0.0,0.0
sh600157,2.14,10496058.0,0.0,0.0,0.0,0.0
sh603918,13.38,10704.0,0.0,0.0,0.0,0.0
sz300701,34.9,157050.0,0.0,0.0,0.0,0.0
sz000403,28.5,319200.0,0.0,0.0,0.0,0.0
sz300717,16.95,4071390.0,0.0,0.0,0.0,0.0
sh600536,28.28,3189984.0,0.0,0.0,0.0,0.0
sh603477,8.52,226632.0,0.0,0.0,0.0,0.0
sz000996,12.25,2829186.0,0.4,0.32593694,0.10993961,0.0400428
sz002524,4.94,78052.0,0.0,0.0,0.0,0.0
sh600896,4.62,74382.0,0.0,0.0,0.0,0.0
sz002606,7.19,5444268.0,0.0,0.0,0.0,0.0
sh600487,21.61,7882377.0,0.0,0.0,0.0,0.0
sz300094,6.83,177717.0,0.0,0.0,0.0,0.0
sz000766,7.4,692640.0,0.0,0.0,0.0,0.0
sz002791,12.89,5156.0,0.0,0.0,0.0,0.0
sh600313,2.77,467853.0,0.0,0.0,0.0,0.0
sh600186,2.08,1437280.0,0.0,0.0,0.0,0.0
sh600196,28.21,10661349.0,0.0,0.0,0.0,0.0
sh600137,14.8,1588040.0,0.0,0.0,0.0,0.0
sz000528,7.4,1836680.0,0.0,0.0,0.0,0.0
sh600612,42.3,139590.0,0.0,0.0,0.0,0.0
sh600814,5.76,330624.0,0.0,0.0,0.0,0.0
sz000639,8.65,62280.0,0.0,0.0,0.0,0.0
sz002845,19.21,705007.0,0.0,0.0,0.0,0.0
sh603818,7.77,7770.0,0.0,0.0,0.0,0.0
sh600520,13.81,49716.0,0.0,0.0,0.0,0.0
sz002680,1.49,927282.0,0.0,0.0,0.0,0.0
sz000564,3.3,4347750.0,0.0,0.0,0.0,0.0
sh601969,5.3,1254510.0,0.0,0.0,0.0,0.0
sh603518,15.57,7785.0,0.0,0.0,0.0,0.0
sz002877,15.59,118484.0,0.0,0.0,0.0,0.0
sz002299,27.86,4304370.0,0.0,0.0,0.0,0.0
sz000998,15.73,352352.0,0.0,0.0,0.0,0.0
sz300347,53.78,236632.0,0.0,0.0,0.0,0.0
sh600826,11.05,20995.0,0.0,0.0,0.0,0.0
sh601633,8.07,426903.0,0.0,0.0,0.0,0.0
sh603900,13.01,748075.0,0.0,0.0,0.0,0.0
sz300508,26.18,1227842.0,0.0,0.0,0.0,0.0
sz300384,17.0,15204800.0,0.0,0.0,0.0,0.0
sz002640,12.5,297500.0,0.0,0.0,0.0,0.0
sz002415,34.58,14577891.0,0.0,0.0,0.0,0.0
sh600645,20.24,5292760.0,0.0,0.0,0.0,0.0
sz002469,4.39,78362.0,0.0,0.0,0.0,0.0
sz002827,15.33,498225.0,0.0,0.0,0.0,0.0
sz300636,19.3,3860.0,0.0,0.0,0.0,0.0
sz000890,6.23,2035341.0,0.0,0.0,0.0,0.0
