,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,7.56,167076.0,0.0,0.0,0.0,0.0,7.661911120990355
sz300139,8.51,1073962.0,0.0,0.0,0.0,0.0,8.470837949554314
sh600728,9.23,305513.0,0.0,0.0,0.0,0.0,9.253595116603385
sz300294,50.01,3173134.0,0.0,0.0,0.0,0.0,49.70225374081799
sh601658,4.63,1323254.0,0.0,0.0,0.0,0.0,4.638153302238498
sz300801,23.41,896603.0,0.0,0.0,0.0,0.0,23.561364552686065
sh600543,6.19,95945.0,0.0,0.0,0.0,0.0,6.186782790750311
sz002041,15.75,4457250.0,0.0,0.0,0.0,0.0,15.385777683603411
sh600337,5.04,289296.0,0.0,0.0,0.0,0.0,4.969010374418307
sz300236,61.0,1805600.0,0.0,0.0,0.0,0.0,61.98580910747421
sz002473,6.77,13053237.0,0.0,0.0,0.0,0.0,6.773909339184426
sz002748,7.48,20196.0,0.0,0.0,0.0,0.0,7.413162567084079
sz002087,3.74,395692.0,0.0,0.0,0.0,0.0,3.761504961187202
sz002112,9.57,157905.0,0.0,0.0,0.0,0.0,9.656913118174009
sz002420,3.78,463428.0,0.0,0.0,0.0,0.0,3.7841833127402524
sz002830,13.65,3026314.0,0.0,0.0,0.0,0.0,13.573142344310911
sh603666,107.9,528710.0,0.0,0.0,0.0,0.0,110.39862205820917
sz002236,21.16,4037328.0,0.0,0.0,0.0,0.0,21.288257309965534
sh600161,48.43,15279181.0,0.0,0.0,0.0,0.0,48.683478792529584
sh600458,7.36,124384.0,0.0,0.0,0.0,0.0,7.406401829933686
sz002282,9.15,351360.0,0.0,0.0,0.0,0.0,8.8994430656503
sz002479,6.55,225320.0,0.0,0.0,0.0,0.0,6.5256412544477
sh603515,30.4,66880.0,0.0,0.0,0.0,0.0,30.197825472115017
sh600847,11.53,103770.0,0.0,0.0,0.0,0.0,11.89168012014267
sz002059,5.82,310206.0,0.0,0.0,0.0,0.0,6.070126942210022
sh600623,5.63,547236.0,0.0,0.0,0.0,0.0,5.748201326259948
sh603355,26.23,2261026.0,0.0,0.0,0.0,0.0,26.647417148733773
sz002128,11.71,5669982.0,0.0,0.0,0.0,0.0,11.716937967660082
sh600706,7.53,148341.0,0.0,0.0,0.0,0.0,7.633536058491193
sh603131,21.2,3600608.0,0.0,0.0,0.0,0.0,20.800074447859846
sz002760,22.1,57460.0,0.0,0.0,0.0,0.0,21.957400384721076
sz300260,19.89,1450399.0,0.0,0.0,0.0,0.0,20.833033845940825
sz002522,6.4,41600.0,0.0,0.0,0.0,0.0,6.44029112379937
sh603823,17.66,4445022.0,0.0,0.0,0.0,0.0,17.357413575169037
sz300130,13.85,1274200.0,0.0,0.0,0.0,0.0,13.996658769389763
