,kaipan_price,kaipan_money
sh600000,10.13,1633969.0
sh600004,13.16,881720.0000000001
sh600006,7.42,4149264.0
sh600007,12.68,3804.0
sh600008,2.89,155482.00000000003
sh600009,71.33,2489417.0
sh600010,1.16,4464375.999999999
sh600011,4.56,465575.99999999994
sh600012,6.02,350000.0
sh600015,6.29,478668.99999999994
sh600016,5.26,1975655.9999999998
sh600017,2.87,220990.0
sh600018,4.69,1369949.0000000002
sh600019,6.59,92820000.0
sh600020,3.29,20398.0
sh600021,7.1,47570.0
sh600022,1.38,2460000.0
sh600023,3.6,316080.0
sh600025,4.33,798885.0
sh600026,7.1,554510.0
sh600027,3.35,1096790.0
sh600028,4.2,7096740.000000001
sh600029,5.81,666987.9999999999
sh600030,30.58,35280000.0
sh600031,39.3,58070000.0
sh600033,2.63,103884.99999999999
sh600035,2.84,66456.0
sh600036,52.1,16740000.0
sh600037,9.24,15708.000000000002
sh600038,62.8,1865159.9999999998
sh600039,4.73,517935.00000000006
sh600048,15.97,10910000.0
sh600050,4.54,1767422.0
sh600051,8.5,209100.0
sh600052,2.97,106326.0
sh600053,19.37,193700.0
sh600054,9.07,158725.0
sh600055,10.21,109247.0
sh600056,14.47,138912.0
sh600057,5.73,85950.00000000001
sh600058,6.51,10416.0
sh600059,13.8,6621240.000000001
sh600060,11.89,2059348.0
sh600061,13.7,1037090.0
sh600062,12.0,324000.0
sh600063,3.81,2202942.0
sh600064,10.3,281190.0
sh600066,14.42,447020.0
sh600067,3.65,71540.0
sh600068,6.64,813400.0
sh600070,8.21,65680.0
sh600071,16.15,1611770.0
sh600072,13.2,405239.99999999994
sh600073,9.67,216608.0
sh600075,5.92,670000.0
sh600076,3.37,23927.0
sh600077,2.9,582030.0
sh600078,3.5,0.0
sh600079,28.78,4187490.0
sh600080,5.5,12100.0
sh600081,13.7,2230360.0
sh600082,2.83,49808.00000000001
sh600083,5.69,0.0
sh600084,2.25,6300.0
sh600085,25.11,610173.0
sh600086,0.86,0.0
sh600088,11.18,166582.0
sh600089,10.88,6931648.000000001
sh600090,1.25,172750.0
sh600091,1.59,11130.000000000002
sh600093,8.13,517068.0
sh600094,4.09,541925.0
sh600095,14.33,3580000.0
sh600096,6.29,9643828.0
sh600097,10.5,263550.0
sh600098,6.28,251828.00000000003
sh600099,5.76,6336.0
sh600100,6.06,42420.0
sh600101,5.57,73524.0
sh600103,2.07,3506372.9999999995
sh600104,23.71,8153869.0
sh600105,3.22,266294.0
sh600106,2.65,38160.0
sh600107,9.18,222156.0
sh600108,3.12,204360.0
sh600109,16.09,4474629.0
sh600110,10.81,3482982.0
sh600111,14.51,13159119.0
sh600112,1.2,54119.99999999999
sh600113,5.99,7787.0
sh600114,7.87,142447.0
sh600115,4.64,392080.0
sh600116,8.71,2456220.0
sh600117,3.32,132800.0
sh600118,34.09,2069263.0
sh600119,7.29,0.0
sh600120,5.89,1655089.9999999998
sh600121,6.8,24420000.0
sh600122,1.03,11845.0
sh600123,5.2,109200.0
sh600125,5.53,168665.0
sh600126,5.53,277053.0
sh600127,10.5,207900.0
sh600128,5.95,142800.0
sh600129,13.2,36960.0
sh600130,3.47,14227.000000000002
sh600131,14.4,197280.0
sh600132,122.06,671330.0
sh600133,5.32,207480.00000000003
sh600135,6.51,36456.0
sh600136,5.79,250128.00000000003
sh600137,12.83,109055.0
sh600138,9.91,774962.0
sh600139,3.19,64438.0
sh600141,12.87,966536.9999999999
sh600143,23.54,34003530.0
sh600145,1.11,1264734.0000000002
sh600146,0.98,2173934.0
sh600148,13.31,3993.0
sh600149,4.34,21700.0
sh600150,18.32,146560.0
sh600151,8.51,184666.99999999997
sh600152,6.09,144942.0
sh600153,8.25,376200.0
sh600155,11.93,340005.0
sh600156,3.88,11640.0
sh600157,1.51,4000594.0
sh600158,12.0,7174800.0
sh600159,2.51,1011278.9999999999
sh600160,7.65,370260.00000000006
sh600161,39.8,1818859.9999999998
sh600162,1.9,80940.0
sh600163,3.99,677103.0000000001
sh600165,6.42,326778.0
sh600166,2.89,1327666.0
sh600167,10.8,285120.0
sh600168,6.72,710975.9999999999
sh600169,2.11,48952.0
sh600170,3.01,93008.99999999999
sh600171,16.0,26010000.0
sh600172,3.04,19760.0
sh600173,4.97,61130.99999999999
sh600176,22.22,5250000.0
sh600177,7.48,744260.0
sh600178,7.38,135054.0
sh600179,3.99,3990.0000000000005
sh600180,5.2,266760.0
sh600182,14.38,5752.0
sh600183,27.15,5170000.0
sh600184,12.49,1333932.0
sh600185,6.91,7765458.0
sh600186,2.63,18936.0
sh600187,2.43,226719.0
sh600188,10.15,1230000.0
sh600189,14.1,8460000.0
sh600190,2.94,588.0
sh600191,5.95,459340.00000000006
sh600192,4.66,0.0
sh600193,4.68,1404.0
sh600195,12.47,901581.0000000001
sh600196,49.85,2637065.0
sh600197,23.72,2946024.0
sh600198,9.3,686340.0
sh600199,14.51,8780000.0
sh600200,4.95,44055.0
sh600201,20.09,1739793.9999999998
sh600202,3.79,7959.0
sh600203,9.48,10000.0
sh600206,13.41,366093.0
sh600207,5.76,205631.99999999997
sh600208,3.14,525636.0
sh600209,4.18,22989.999999999996
sh600210,4.51,1852257.0
sh600211,61.08,445884.0
sh600212,3.26,4238.0
sh600213,7.04,84480.0
sh600215,5.15,0.0
sh600216,14.15,1942795.0
sh600217,5.32,74480.0
sh600218,8.86,267572.0
sh600219,3.49,2530000.0
sh600220,2.32,10000.0
sh600221,1.42,540452.0
sh600222,4.83,2415.0
sh600223,9.48,1706400.0
sh600225,1.2,26759.999999999996
sh600226,1.81,295211.0
sh600227,2.72,180608.00000000003
sh600228,9.15,21157545.0
sh600229,6.22,19904.0
sh600230,8.23,20575.0
sh600231,2.29,208390.0
sh600232,5.3,23850.0
sh600233,11.92,191912.0
sh600234,8.91,0.0
sh600235,5.5,1360000.0
sh600236,4.47,0.0
sh600237,5.2,4243200.0
sh600238,8.56,1887480.0000000002
sh600239,2.74,6580000.0
sh600241,3.17,317.0
sh600242,2.0,64400.0
sh600243,3.03,35754.0
sh600246,6.88,65360.0
sh600247,1.06,24698.0
sh600248,4.23,179352.00000000003
sh600249,4.55,305305.0
sh600250,5.07,83655.0
sh600251,6.27,154241.99999999997
sh600252,2.9,11600.0
sh600255,1.93,68708.0
sh600256,2.69,168663.0
sh600257,6.38,4948966.0
sh600258,20.68,475639.99999999994
sh600259,31.3,2331850.0
sh600260,10.1,253510.0
sh600261,3.67,119642.0
sh600262,17.06,81887.99999999999
sh600265,18.2,0.0
sh600266,5.04,427392.0
sh600267,16.42,220028.00000000003
sh600268,6.9,100740.00000000001
sh600269,3.35,10385.0
sh600271,12.95,191660.0
sh600272,6.69,355908.00000000006
sh600273,8.6,261440.0
sh600275,2.43,154791.0
sh600276,105.9,27600000.0
sh600277,2.78,320533.99999999994
sh600278,8.99,27869.0
sh600279,3.7,0.0
sh600280,2.54,3292602.0000000005
sh600281,3.55,0.0
sh600282,3.05,831735.0
sh600283,10.06,80480.0
sh600284,6.04,99056.0
sh600285,8.24,5768.0
sh600287,5.45,47415.0
sh600288,10.3,33990.0
sh600289,4.19,838.0000000000001
sh600290,2.45,399840.0
sh600291,5.07,237276.00000000003
sh600292,6.3,1396080.0
sh600293,2.61,43847.99999999999
sh600295,10.84,3078560.0
