,kaipan_price,kaipan_money
sz300877,50.5,1898800.0
sz300867,36.2,1353880.0
sh605123,79.0,15152200.0
sh605255,17.92,111104.00000000001
sz300873,46.51,4730067.0
sz300876,42.0,6140400.0
sz300865,43.49,1008968.0
sz300871,47.26,1351635.9999999998
sz300878,59.99,1223796.0
sz300862,47.99,777438.0
sz300106,16.51,13794105.000000002
sz300857,37.82,2257854.0
sz300446,9.19,5490106.0
sz300176,10.05,1990905.0000000002
sz300368,20.7,9101790.0
sz300313,34.66,0.0
sz300116,4.0,30773200.0
sz300269,5.85,6123780.0
sz300152,4.7,8654580.0
sz300064,6.64,0.0
sz300801,29.5,1554650.0
sz300261,8.41,9068503.0
sz300869,74.0,3559400.0
sz300870,75.33,1679859.0
sz300135,3.91,7573670.0
sz300386,27.09,2912175.0
sz300131,7.51,8670295.0
sz300868,46.8,912600.0
sz300240,8.05,12317305.000000002
sz300185,5.65,53531490.0
sz300051,8.54,2374974.0
sz300343,3.96,10255608.0
sz300350,6.68,7484939.999999999
sz300798,19.78,6392896.000000001
sz300875,103.38,1726446.0
sz300861,46.48,1078335.9999999998
sz300071,3.74,8606862.000000002
sz300526,101.78,3012688.0
sz300866,123.3,3020850.0
sz300248,16.0,13420800.0
sz300475,12.91,7780857.000000001
sz300301,8.3,0.0
sz300791,100.61,60366.0
sz300588,12.75,6410700.0
sh600823,6.13,7553386.0
sz002537,7.87,1190000.0
sh600321,2.45,999110.0
sh600189,5.65,889875.0
sh603683,15.05,49665.0
sh603161,15.35,42980.0
sh605333,21.14,6139056.000000001
sz002885,17.2,150000.0
sh603663,19.31,59861.0
sh600976,27.89,117138.00000000001
sh603688,22.49,278876.0
sh603709,25.25,196950.0
sz002903,14.6,210000.0
sz300654,11.9,753270.0
sz000881,9.13,110000.0
sh603826,29.83,38779.0
sh603931,47.76,1418472.0
sh603226,12.12,225431.99999999997
sh603595,28.55,199850.0
sh605008,14.66,387024.0
sz002855,12.0,30000.0
sz002677,20.0,1410000.0
sz000755,3.92,260000.0
sh605388,22.16,1232096.0
sz002993,86.38,12810000.0
sh603787,23.47,279293.0
sh600158,11.73,1598799.0
sz002534,9.1,780000.0
sh603848,14.22,12798.0
sz000897,2.97,1180000.0
sz002429,6.66,2800000.0
sz002327,7.71,170000.0
sz300317,5.3,3377160.0
sz300178,5.66,7461012.0
sz300280,49.33,404506.0
sz300108,4.79,4216637.0
sz300237,4.0,13155200.0
sz300076,6.26,2346248.0
sz300145,4.25,6677175.0
sz300325,3.73,26326713.0
sz300459,4.9,43325800.00000001
sz300266,4.42,4511936.0
sz002862,21.99,30000.0
sz300230,6.37,4659018.0
sz300033,153.0,5278500.0
sh603167,12.32,3996608.0
