,kaipan_price,kaipan_money
sz300877,76.28,8817968.0
sz300867,39.66,713879.9999999999
sh605123,85.66,453997.99999999994
sh605255,17.6,124960.00000000001
sz300873,52.55,3526104.9999999995
sz300876,55.0,4108500.0
sz300865,57.54,1570842.0
sz300871,51.2,527360.0
sz300878,66.8,861719.9999999999
sz300862,57.98,2052491.9999999998
sz300106,13.8,1121940.0000000002
sz300857,36.7,869790.0000000001
sz300446,7.98,75012.0
sz300176,8.6,914179.9999999999
sz300368,21.01,5639084.0
sz300313,23.91,3973842.0
sz300116,3.91,4634914.0
sz300269,5.17,437899.0
sz300152,4.32,92880.0
sz300064,6.44,5884872.0
sz300801,30.85,219035.0
sz300261,8.25,1597200.0
sz300869,148.52,10188472.0
sz300870,84.0,1134000.0
sz300135,3.52,482239.99999999994
sz300386,27.3,502320.0
sz300131,7.92,1505592.0
sz300868,53.41,1062859.0
sz300240,7.71,499608.0
sz300185,5.17,11981992.0
sz300051,6.9,46230.0
sz300343,3.51,643032.0
sz300350,6.12,294372.0
sz300798,16.4,1215240.0
sz300875,120.12,2186184.0
sz300861,57.6,685440.0
sz300071,3.72,482484.0
sz300526,97.7,0.0
sz300866,141.99,1334706.0000000002
sz300248,13.65,206115.0
sz300475,11.92,178800.0
sz300301,5.89,5667946.999999999
sz300791,108.0,280800.0
sz300588,12.58,673030.0
sh600823,6.29,152847.0
sz002537,7.28,410000.0
sh600321,2.09,13794.0
sh600189,6.51,935486.9999999999
sh603683,15.9,419760.00000000006
sh603161,16.51,290576.0
sh605333,17.3,2119250.0
sz002885,16.66,80000.0
sh603663,15.56,46680.0
sh600976,25.65,382185.0
sh603688,22.21,22210.000000000004
sh603709,25.03,30036.0
sz002903,14.8,10000.0
sz300654,10.85,91140.0
sz000881,10.09,520000.0
sh603826,30.76,153800.0
sh603931,50.0,510000.0
sh603226,10.6,60419.99999999999
sh603595,26.45,50255.0
sh605008,19.64,1268744.0
sz002855,10.95,1470000.0
sz002677,18.33,180000.0
sz000755,3.75,114750.0
sh605388,21.8,564620.0
sz002993,89.8,2510000.0
sh603787,31.0,1193500.0
sh600158,12.68,626392.0
sz002534,9.56,10000.0
sh603848,15.69,2344086.0
sz000897,2.61,110000.0
sz002429,6.79,680000.0
sz002327,8.19,310000.0
sz300317,8.32,5385536.0
sz300178,5.97,567746.9999999999
sz300280,50.44,302639.99999999994
sz300108,4.68,94068.0
sz300237,3.51,605124.0
sz300076,6.21,160218.0
sz300145,3.82,149743.99999999997
sz300325,3.6,907200.0
sz300459,4.6,3152380.0
sz300266,3.85,403095.0
sz002862,21.99,70000.0
sz300230,5.65,255380.00000000003
sz300033,159.06,3244824.0
sh603167,10.75,149425.0
sh603728,22.33,319318.99999999994
sz300111,4.07,297517.0
sz300579,52.9,148120.0
sz000568,151.57,4470000.0
sh603238,38.07,118017.0
sz002858,14.99,110000.0
sz300210,5.69,551930.0
sz300423,14.85,114345.0
sz300247,3.65,160235.0
sz300410,10.3,522210.00000000006
sz002722,12.86,30000.0
sz002861,24.74,30000.0
sz300847,35.54,728570.0
sh603995,30.69,853182.0
sz300840,25.94,8951894.0
sz300418,25.75,1102100.0
sz300007,18.29,484684.99999999994
sz300561,23.78,292494.0
sz300193,8.67,88434.0
sz300658,39.14,3362126.0
sz300872,56.0,3449600.0
sz300843,30.11,1749391.0
sz300471,14.1,10140720.0
sz300367,3.58,134608.0
sz002691,5.34,80000.0
sz300510,6.66,292374.0
sz300592,19.23,46152.0
sz300091,6.24,1418352.0
sz300077,10.12,838948.0
sz300153,7.2,351360.0
sz300385,9.12,272687.99999999994
sz300541,24.1,1621930.0
sz300085,26.35,2026315.0000000002
sz300370,3.48,246036.0
sz300800,37.28,141664.0
sz002198,5.72,100000.0
sz002213,16.58,49740.0
sz300824,31.51,1150115.0000000002
sz300278,7.0,3579800.0
sz300117,5.59,23774829.0
sz000785,9.15,70000.0
sh603268,17.18,84182.0
sh600543,7.17,285366.0
sz300329,8.13,126015.00000000001
sh603655,53.15,733470.0
sz002875,10.68,60000.0
sz002312,6.51,510000.0
sz300065,13.77,404837.99999999994
sz300312,8.6,2722760.0
sz300128,4.73,1338590.0000000002
sz300630,45.12,392543.99999999994
sz300810,55.81,468804.0
sz300217,4.62,4655112.0
sz300848,48.0,206400.0
sh603819,17.2,4972520.0
sz002803,42.94,540000.0
sz300333,11.45,693870.0
sz300595,65.05,351270.0
sz300849,26.7,61410.0
sz300364,7.22,407930.0
sh600726,2.32,15544.0
sz300838,24.04,0.0
sz000301,6.63,660000.0
sz300304,6.11,7581288.0
sh603535,53.02,328724.0
sh601216,7.36,7437280.0
sh603589,53.91,657702.0
sz300202,12.63,488781.00000000006
sz300700,23.7,85320.0
sz300747,64.6,277780.0
sz300827,68.0,958800.0
sz300239,7.02,349595.99999999994
sz300013,8.58,2814240.0
sz300556,25.5,1626900.0
sz300061,6.3,380520.0
sz002927,15.68,40000.0
sz300163,4.97,279314.0
sz300803,52.5,430500.0
