,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,26.0,228800.0,0.0,0.0,0.0,0.0
sz300240,8.88,2890440.0,0.0,0.0,0.0,0.0
sz000893,0.0,0.0,0.0,0.0,0.0,0.0
sh600185,4.84,477708.0,0.0,0.0,0.0,0.0
sz002468,22.73,854012.0,0.0,0.0,0.0,0.0
sh601225,8.72,2282024.0,0.0,0.0,0.0,0.0
sz000966,4.17,555861.0,3.8666666666666667,0.02770885,0.0422284,0.0
sz002424,10.24,202752.0,0.0,0.0,0.0,0.0
sz002305,3.11,457792.0,0.0,0.0,0.0,0.0
sh600157,2.21,1646892.0,0.0,0.0,0.0,0.0
sh603918,14.2,21300.0,0.0,0.0,0.0,0.0
sz300701,37.66,497112.0,0.0,0.0,0.0,0.0
sz000403,27.2,2720.0,0.0,0.0,0.0,0.0
sz300717,16.14,62946.0,0.0,0.0,0.0,0.0
sh600536,51.89,56041200.0,0.0,0.0,0.0,0.0
sh603477,8.34,235188.0,0.0,0.0,0.0,0.0
sz000996,13.68,943920.0,0.0,0.0,0.0,0.0
sz002524,5.13,1161432.0,0.0,0.0,0.0,0.0
sh600896,4.95,2475.0,0.0,0.0,0.0,0.0
sz002606,7.8,2403180.0,2.1,0.3869222,0.32704419,0.05104708
sh600487,22.04,7142503.0,0.0,0.0,0.0,0.0
sz300094,6.59,605621.0,0.0,0.0,0.0,0.0
sz000766,7.64,174192.0,0.0,0.0,0.0,0.0
sz002791,0.0,0.0,0.0,0.0,0.0,0.0
sh600313,2.8,98280.0,0.0,0.0,0.0,0.0
sh600186,2.19,198633.0,0.0,0.0,0.0,0.0
sh600196,29.18,2777936.0,0.0,0.0,0.0,0.0
sh600137,15.1,66440.0,0.0,0.0,0.0,0.0
sz000528,7.45,1022140.0,0.0,0.0,0.0,0.0
sh600612,39.2,803600.0,0.0,0.0,0.0,0.0
sh600814,5.79,159804.0,0.0,0.0,0.0,0.0
sz000639,8.56,4280.0,0.0,0.0,0.0,0.0
sz002845,19.5,7870200.0,0.0,0.0,0.0,0.0
sh603818,0.0,0.0,0.0,0.0,0.0,0.0
sh600520,14.58,115211.0,0.0,0.0,0.0,0.0
sz002680,0.0,0.0,0.0,0.0,0.0,0.0
sz000564,3.49,586669.0,0.0,0.0,0.0,0.0
sh601969,5.48,559508.0,0.0,0.0,0.0,0.0
sh603518,15.9,143100.0,0.0,0.0,0.0,0.0
sz002877,16.48,1648.0,0.0,0.0,0.0,0.0
sz002299,27.15,10990320.0,0.0,0.0,0.0,0.0
sz000998,14.99,296802.0,0.0,0.0,0.0,0.0
sz300347,61.0,372100.0,0.0,0.0,0.0,0.0
sh600826,11.4,124260.0,0.0,0.0,0.0,0.0
sh601633,7.37,469329.0,0.0,0.0,0.0,0.0
sh603900,13.85,65095.0,0.0,0.0,0.0,0.0
sz300508,29.87,2565833.0,0.0,0.0,0.0,0.0
sz300384,16.61,149490.0,0.0,0.0,0.0,0.0
sz002640,12.16,434112.0,0.0,0.0,0.0,0.0
sz002415,34.8,4774560.0,0.0,0.0,0.0,0.0
sh600645,23.0,2925600.0,0.0,0.0,0.0,0.0
sz002469,4.51,223245.0,0.0,0.0,0.0,0.0
sz002827,15.71,23565.0,0.0,0.0,0.0,0.0
sz300636,0.0,0.0,0.0,0.0,0.0,0.0
sz000890,6.29,438413.0,0.0,0.0,0.0,0.0
sh603026,25.36,96368.0,0.0,0.0,0.0,0.0
sh600539,6.67,66700.0,0.0,0.0,0.0,0.0
sz000925,8.58,764478.0,0.0,0.0,0.0,0.0
sz002459,13.01,1367351.0,0.0,0.0,0.0,0.0
sh603388,11.74,9392.0,0.0,0.0,0.0,0.0
sz300221,7.15,153539.0,0.0,0.0,0.0,0.0
sz000970,9.82,1147958.0,0.0,0.0,0.0,0.0
sz002775,6.89,115063.0,0.0,0.0,0.0,0.0
sz300463,19.98,97902.0,0.0,0.0,0.0,0.0
sh603110,12.77,124648.0,0.0,0.0,0.0,0.0
sz000089,9.15,526125.0,0.0,0.0,0.0,0.0
sh603116,8.69,1595484.0,0.0,0.0,0.0,0.0
sh603500,12.67,217671.0,0.0,0.0,0.0,0.0
sh600854,4.35,112665.0,0.0,0.0,0.0,0.0
sh600009,57.26,692846.0,0.0,0.0,0.0,0.0
sz000936,10.23,13338897.0,0.0,0.0,0.0,0.0
sz300243,9.53,27666.0,0.0,0.0,0.0,0.0
sh600962,9.55,151845.0,0.0,0.0,0.0,0.0
sh600893,26.12,2571958.0,0.0,0.0,0.0,0.0
sh603556,16.19,396655.0,0.0,0.0,0.0,0.0
sz300545,32.3,1246780.0,0.0,0.0,0.0,0.0
sz002037,0.0,0.0,0.0,0.0,0.0,0.0
sh603021,0.0,0.0,0.0,0.0,0.0,0.0
sh600619,9.69,443802.0,0.0,0.0,0.0,0.0
sh600096,6.58,115150.0,0.0,0.0,0.0,0.0
sz002537,12.4,3401320.0,0.0,0.0,0.0,0.0
sh600059,7.7,40810.0,0.0,0.0,0.0,0.0
sz000957,7.77,688422.0,0.0,0.0,0.0,0.0
sh600217,5.28,40656.0,0.0,0.0,0.0,0.0
sh600023,4.83,145866.0,0.0,0.0,0.0,0.0
sz300543,0.0,0.0,0.0,0.0,0.0,0.0
sh600222,4.54,14528.0,0.0,0.0,0.0,0.0
sz300627,0.0,0.0,0.0,0.0,0.0,0.0
sh603933,20.15,90675.0,0.0,0.0,0.0,0.0
sh601222,5.96,638632.0,0.0,0.0,0.0,0.0
sh603028,8.35,85170.0,0.0,0.0,0.0,0.0
sh600083,17.64,118188.0,0.0,0.0,0.0,0.0
sz300392,9.48,1309188.0,0.0,0.0,0.0,0.0
sz002732,18.3,111630.0,0.0,0.0,0.0,0.0
sh601330,13.24,121808.0,0.0,0.0,0.0,0.0
sz002905,16.02,43895.0,0.0,0.0,0.0,0.0
