,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,7.08,55932.0,0.0,0.0,0.0,0.0,7.122013138086767
sz300139,11.71,145204.0,0.0,0.0,0.0,0.0,11.398783049133177
sh600728,8.7,625530.0,0.0,0.0,0.0,0.0,8.441782672742342
sz300294,38.1,60960.0,0.0,0.0,0.0,0.0,37.02391577060932
sh601658,4.83,1947939.0,0.0,0.0,0.0,0.0,4.897947396334996
sz300801,22.69,99836.0,0.0,0.0,0.0,0.0,22.202211500590785
sh600543,9.67,3720049.0,0.0,0.0,0.0,0.0,9.782457972352734
sz002041,18.21,2208873.0,0.0,0.0,0.0,0.0,18.81193863945578
sh600337,4.88,292800.0,0.0,0.0,0.0,0.0,4.821894571921544
sz300236,52.19,908106.0,0.0,0.0,0.0,0.0,49.86211933077146
sz002473,5.8,102660.0,0.0,0.0,0.0,0.0,6.050093205051112
sz300873,46.53,1046925.0,0.0,0.0,0.0,0.0,46.434244051250765
sz002748,6.95,20155.0,0.0,0.0,0.0,0.0,6.75183501299649
sz002087,3.98,176314.0,0.0,0.0,0.0,0.0,3.897273451240593
sz002112,8.71,125424.0,0.0,0.0,0.0,0.0,8.723787318534724
sz002420,4.17,417.0,0.0,0.0,0.0,0.0,4.063209279121976
sz002830,12.4,88040.0,0.0,0.0,0.0,0.0,11.86203903630888
sh603666,84.6,84600.0,0.0,0.0,0.0,0.0,86.99126404494382
sz002236,20.93,1320683.0,0.0,0.0,0.0,0.0,20.64880575286765
sh600161,40.18,807618.0,0.0,0.0,0.0,0.0,39.45978435929309
sh600458,7.59,37191.0,0.0,0.0,0.0,0.0,7.592354046469051
sz002282,10.28,23644.0,0.0,0.0,0.0,0.0,10.060941248674887
sz002479,5.93,79462.0,0.0,0.0,0.0,0.0,5.91391674740864
sh603515,32.65,222020.0,0.0,0.0,0.0,0.0,31.598408757865702
sh600847,0.0,0.0,0.0,0.0,0.0,0.0,10.609972409564685
sz002059,4.71,23079.0,0.0,0.0,0.0,0.0,4.663008692052981
sh600623,6.57,886293.0,0.0,0.0,0.0,0.0,6.425191330374511
sh603355,31.75,63500.0,0.0,0.0,0.0,0.0,31.682654486835034
sz002128,11.26,6421578.0,0.0,0.0,0.0,0.0,11.214418227659936
sh600706,7.46,28348.0,0.0,0.0,0.0,0.0,7.320547846458822
sh603131,27.04,127088.0,0.0,0.0,0.0,0.0,26.484467489668884
sz002760,18.83,5649.0,0.0,0.0,0.0,0.0,18.623282016579257
sz300260,19.0,51300.0,0.0,0.0,0.0,0.0,18.41904115307175
