,kaipan_price,kaipan_money
sh600000,11.0,3308800.0
sh600004,14.1,4541610.0
sh600006,6.23,1155042.0
sh600007,12.36,22248.0
sh600008,3.04,3128768.0
sh600009,60.4,9984120.0
sh600010,1.72,27580000.0
sh600011,4.33,1725505.0
sh600012,6.44,157136.0
sh600015,6.62,2607618.0
sh600016,5.25,6869625.0
sh600017,2.83,372428.0
sh600018,4.84,3501740.0
sh600019,8.72,15605312.000000002
sh600020,3.35,38190.0
sh600021,7.87,18330017.0
sh600022,1.6,7660960.000000001
sh600023,3.67,4662368.0
sh600025,5.42,8518614.0
sh600026,6.64,742352.0
sh600027,3.35,818405.0
sh600028,4.34,30290162.0
sh600029,6.95,9955875.0
sh600030,23.41,22084994.0
sh600031,36.01,23644165.999999996
sh600033,2.66,38836.0
sh600035,2.83,72448.0
sh600036,54.02,24481864.0
sh600037,8.6,443759.99999999994
sh600038,46.22,901290.0
sh600039,6.58,5746972.0
sh600048,15.11,3812253.0
sh600050,4.45,5052085.0
sh600051,8.55,53010.0
sh600052,2.85,21660.0
sh600053,15.87,61892.99999999999
sh600054,11.45,556470.0
sh600055,12.74,1136408.0
sh600056,13.72,428064.00000000006
sh600057,6.19,690000.0
sh600058,8.06,730236.0
sh600059,11.17,2122300.0
sh600060,11.44,868295.9999999999
sh600061,12.12,2114940.0
sh600062,11.87,967404.9999999999
sh600063,4.68,6195852.0
sh600064,10.18,1036324.0
sh600066,15.06,1140042.0
sh600067,3.43,133084.0
sh600068,7.08,1845048.0
sh600070,6.57,205641.00000000003
sh600071,13.51,86464.0
sh600072,11.36,2174303.9999999995
sh600073,8.55,84645.0
sh600075,8.59,6272418.0
sh600076,3.9,884129.9999999999
sh600077,2.66,4522.0
sh600078,3.68,234416.00000000003
sh600079,28.49,13373206.0
sh600080,5.95,203490.0
sh600081,11.96,126776.0
sh600082,2.93,23733.0
sh600083,6.6,43560.0
sh600084,2.56,86528.0
sh600085,25.36,1166560.0
sh600086,0.16,0.0
sh600088,9.72,15552.000000000002
sh600089,11.23,7607202.0
sh600090,1.62,195696.0
sh600091,1.87,0.0
sh600093,7.64,173428.0
sh600094,4.02,570840.0
sh600095,8.48,1740096.0
sh600096,8.04,3818196.0
sh600097,9.51,113169.0
sh600098,6.12,274788.0
sh600099,6.18,36462.0
sh600100,5.84,263384.0
sh600101,5.56,586579.9999999999
sh600103,2.23,9095278.0
sh600104,20.31,6348906.0
sh600105,3.22,446936.00000000006
sh600106,2.65,89835.0
sh600107,8.0,97600.0
sh600108,2.81,105937.00000000001
sh600109,12.3,6751470.0
sh600110,7.87,1670801.0000000002
sh600111,19.5,64630000.0
sh600112,1.36,506056.00000000006
sh600113,6.11,35438.0
sh600114,8.16,79968.0
sh600115,5.44,3635008.0
sh600116,9.43,875103.9999999999
sh600117,3.86,573210.0
sh600118,29.1,1795470.0
sh600119,6.84,0.0
sh600120,5.58,153450.0
sh600121,6.18,5967407.999999999
sh600122,1.18,1546035.9999999998
sh600123,5.33,344851.0
sh600125,5.3,134090.0
sh600126,5.8,2023039.9999999998
sh600127,9.16,414948.00000000006
sh600128,6.18,92082.0
sh600129,13.6,1360.0
sh600130,3.3,332310.0
sh600131,15.4,1447600.0
sh600132,99.24,1974875.9999999998
sh600133,5.98,180000.0
sh600135,6.0,115800.0
sh600136,6.18,77868.0
sh600137,14.88,1096656.0000000002
sh600138,12.97,2399450.0
sh600139,2.98,134994.0
sh600141,14.52,8216867.999999999
sh600143,22.46,11775778.0
sh600145,1.47,178605.0
sh600146,1.46,975718.0
sh600148,13.1,3929.9999999999995
sh600149,4.89,9780.0
sh600150,15.01,237158.0
sh600151,10.13,2192132.0000000005
sh600152,6.75,130950.0
sh600153,8.34,439518.0
sh600155,10.17,909198.0
sh600156,3.84,104448.0
sh600157,1.41,811454.9999999999
sh600158,10.73,1048321.0000000001
sh600159,2.43,41796.0
sh600160,9.05,4157570.0000000005
sh600161,32.25,1467375.0
sh600162,1.84,49864.00000000001
sh600163,4.7,562120.0
sh600165,5.87,255345.00000000003
sh600166,4.01,10595222.0
sh600167,10.74,309312.0
sh600168,6.81,331647.0
sh600169,2.64,2757480.0000000005
sh600170,3.0,601800.0
sh600171,13.95,662625.0
sh600172,3.23,322354.0
sh600173,4.44,0.0
sh600176,22.0,6413000.0
sh600177,8.33,1895908.0000000002
sh600178,6.93,458766.0
sh600179,4.39,920000.0
sh600180,5.45,0.0
sh600182,14.6,43800.0
sh600183,22.46,1843966.0
sh600184,10.2,85680.0
sh600185,5.94,2160972.0
sh600186,2.6,21580.0
sh600187,2.53,8897757.0
sh600188,12.25,2813825.0
sh600189,11.8,4325880.0
sh600190,2.92,83512.0
sh600191,3.86,1205864.0
sh600192,4.1,49610.0
sh600193,5.8,17400.0
sh600195,12.0,859200.0
sh600196,39.67,2776900.0
sh600197,18.39,1592574.0
sh600198,6.3,1000440.0
sh600199,12.02,5595310.0
sh600200,5.14,251346.0
sh600201,19.7,1826189.9999999998
sh600202,3.87,16641.0
sh600203,7.82,0.0
sh600206,11.44,1727439.9999999998
sh600207,5.84,192136.0
sh600208,3.1,1466920.0
sh600209,3.83,0.0
sh600210,4.86,836892.0
sh600211,47.0,1692000.0
sh600212,4.88,24092560.0
sh600213,6.39,109908.0
sh600215,5.74,21812.0
sh600216,16.5,12188550.0
sh600217,5.62,1188068.0
sh600218,8.68,360220.0
sh600219,3.72,8184000.0
sh600220,2.4,213119.99999999997
sh600221,1.41,414399.0
sh600222,6.0,7039800.0
sh600223,11.56,5640000.0
sh600225,1.84,3128.0
sh600226,2.82,215448.0
sh600227,2.97,110187.00000000001
sh600228,11.67,212394.0
sh600229,6.21,22356.0
sh600230,12.7,1397000.0
sh600231,2.62,891062.0000000001
sh600232,5.16,40764.0
sh600233,11.27,531944.0
sh600234,10.15,0.0
sh600235,5.84,845632.0
sh600236,5.35,3359264.9999999995
sh600237,5.58,1247130.0
sh600238,8.25,0.0
sh600239,2.31,69993.0
sh600241,3.1,1860.0000000000002
sh600242,2.87,137186.0
sh600243,3.0,300.0
sh600246,6.5,650650.0
sh600247,0.65,0.0
sh600248,4.24,339624.0
sh600249,5.11,474208.0
sh600250,4.83,62790.0
sh600251,6.31,395637.0
sh600252,2.82,578664.0
sh600255,2.6,10889060.0
sh600256,3.15,8890560.0
sh600257,4.9,1349950.0000000002
sh600258,27.22,2920706.0
sh600259,38.7,6714450.0
sh600260,8.62,579264.0
sh600261,3.84,338304.0
sh600262,15.63,0.0
sh600265,15.01,0.0
sh600266,4.78,213666.00000000003
sh600267,15.99,2208219.0
sh600268,7.51,9012000.0
sh600269,3.5,208250.0
sh600271,11.2,1319359.9999999998
sh600272,7.02,46332.0
sh600273,8.95,886050.0
sh600275,2.47,5434.0
sh600276,88.0,31740000.0
sh600277,3.24,1554228.0
sh600278,8.72,24416.000000000004
sh600279,3.55,90525.0
sh600280,3.55,27689.999999999996
sh600281,3.84,389760.0
sh600282,3.62,2851474.0
sh600283,11.2,425600.0
sh600284,6.05,138545.0
sh600285,8.75,431375.0
sh600287,5.41,241827.0
sh600288,10.08,284256.0
sh600289,3.66,0.0
sh600290,3.97,848786.0
sh600291,3.43,476084.0
sh600292,8.0,7345600.0
sh600293,2.25,44775.0
sh600295,18.5,11214700.0
sh600297,2.65,801890.0
sh600298,51.15,1544730.0
sh600299,13.33,3076564.0
sh600300,3.73,604633.0
sh600301,6.52,7172.0
sh600302,4.31,8188.999999999998
sh600303,3.66,30744.0
sh600305,19.06,1202685.9999999998
sh600306,6.08,0.0
sh600307,1.91,6106079.0
sh600308,5.86,2312356.0
sh600309,114.8,22282680.0
sh600310,4.3,724979.9999999999
sh600311,1.5,159750.0
sh600312,7.1,2673860.0
sh600313,5.07,631215.0
sh600315,48.6,6330000.0
sh600316,34.21,3537314.0
sh600317,2.6,0.0
sh600318,7.26,502392.0
sh600319,5.03,0.0
sh600320,3.35,319590.0
sh600321,1.95,262079.99999999997
sh600322,2.07,81351.0
sh600323,26.84,544852.0
sh600325,6.24,307008.0
sh600326,7.11,281556.0
sh600327,4.21,105250.0
sh600328,9.19,3765143.0
sh600329,20.15,598454.9999999999
sh600330,8.91,631719.0
sh600331,1.97,538598.0
sh600332,29.18,2439448.0
sh600333,4.86,781488.0
sh600335,4.92,297660.0
sh600336,6.87,357927.0
sh600337,5.91,1064982.0
sh600338,10.56,8782752.0
sh600339,2.81,2183651.0
sh600340,6.93,6551621.999999999
sh600343,10.3,346080.0
sh600345,14.39,27341.000000000004
sh600346,34.99,7526349.000000001
sh600348,5.05,1066055.0
sh600350,6.6,413820.0
sh600351,4.92,136284.0
sh600352,15.73,5798078.0
sh600353,4.71,0.0
sh600354,3.99,41097.0
sh600355,2.21,19006.0
sh600356,7.95,116865.00000000001
sh600358,3.33,51282.00000000001
sh600359,7.61,103496.0
sh600360,6.37,749112.0
sh600361,3.89,22951.000000000004
sh600362,24.02,30642314.0
sh600363,22.89,1027761.0
sh600365,2.31,0.0
sh600366,7.13,965402.0
sh600367,8.07,822333.0
sh600368,3.56,31328.000000000004
sh600369,4.65,414780.0
sh600370,3.35,10050.0
sh600371,12.26,1205158.0
sh600372,15.08,800748.0
sh600373,10.19,423904.0
sh600375,7.61,143068.0
sh600376,5.86,112512.00000000001
sh600377,9.41,1168722.0
sh600378,23.77,4844326.0
sh600379,7.58,188742.0
sh600380,12.18,969528.0000000001
sh600381,6.22,533676.0
sh600382,5.79,287763.0
sh600383,12.81,1561539.0000000002
sh600385,4.82,34222.0
sh600386,3.41,95139.0
sh600387,6.12,108324.0
sh600388,9.34,2156606.0
sh600389,21.83,650533.9999999999
sh600390,6.39,486279.0
sh600391,18.39,290562.0
sh600392,16.7,17874010.0
sh600393,1.8,283140.0
sh600395,6.97,253708.0
sh600396,2.49,403629.00000000006
sh600397,2.64,1040160.0
sh600398,7.2,589680.0
sh600399,12.4,910160.0
sh600400,3.28,35096.0
sh600403,3.72,1458612.0
sh600405,5.36,1090760.0
sh600406,30.0,4965000.0
sh600408,3.3,491700.0
sh600409,12.2,10856779.999999998
sh600410,6.93,318780.0
sh600415,5.06,2219821.9999999995
sh600416,18.3,281820.0
sh600418,8.85,3062100.0
sh600419,14.9,530440.0
sh600420,9.08,369556.0
sh600421,9.91,11892.0
sh600422,8.43,118862.99999999999
sh600423,2.58,1806.0000000000002
sh600425,3.92,604464.0
sh600426,36.54,5221566.0
sh600428,4.18,564717.9999999999
sh600429,4.34,18228.0
sh600433,5.4,1225260.0
sh600435,8.1,975240.0
sh600436,266.55,19244910.0
sh600438,31.5,39440000.0
sh600439,2.59,178968.99999999997
sh600444,8.85,20000.0
sh600446,14.56,342160.0
sh600448,3.36,235871.99999999997
sh600449,15.02,3448592.0
sh600452,19.94,15896168.000000002
sh600455,19.43,27202.0
sh600456,36.99,1679346.0
sh600458,8.32,386880.0
sh600459,21.26,886542.0
sh600460,23.18,7065264.0
sh600461,6.5,139100.0
sh600462,2.34,0.0
sh600463,6.03,0.0
sh600466,4.35,1380255.0
sh600467,2.63,1543021.0
sh600468,4.16,264160.0
sh600469,5.43,84165.0
sh600470,5.0,649500.0
sh600475,13.03,2259402.0
sh600476,9.77,40057.0
sh600477,4.15,735380.0
sh600478,3.93,170169.0
sh600479,8.76,641232.0
sh600480,8.5,150450.0
sh600481,5.05,12290185.0
sh600482,16.63,86476.0
sh600483,9.54,408311.99999999994
sh600485,1.39,0.0
sh600486,122.0,988200.0
sh600487,12.38,394922.0
sh600488,5.06,536866.0
sh600489,8.64,8797248.000000002
sh600490,3.93,489285.00000000006
sh600491,5.22,145116.0
sh600493,4.73,47300.00000000001
sh600495,3.84,240000.0
sh600496,5.4,1840000.0
sh600497,4.91,3190000.0
sh600498,18.46,1129752.0
sh600499,9.19,5937659.0
sh600500,5.22,970919.9999999999
sh600501,8.89,184023.0
sh600502,3.84,140544.0
sh600503,3.82,1866070.0
sh600505,7.47,4003172.9999999995
sh600506,8.4,3218040.0
sh600507,9.85,66322019.99999999
sh600508,9.33,748266.0
sh600509,4.99,1992008.0000000002
sh600510,6.72,53088.0
sh600511,34.98,3880000.0
sh600512,2.78,29189.999999999996
sh600513,8.58,17160.0
sh600515,8.51,1628814.0
sh600516,9.95,46655549.99999999
sh600517,7.12,16750512.0
sh600518,2.12,322028.0
sh600519,2035.0,118520000.0
sh600520,6.91,93285.0
sh600521,25.01,1898259.0
sh600522,11.28,5229407.999999999
sh600523,15.44,222336.0
sh600525,5.38,54876.0
sh600526,6.14,27682803.999999996
sh600527,2.61,647541.0
sh600528,8.81,252847.00000000003
sh600529,38.51,5676374.0
sh600530,2.91,33756.0
sh600531,5.88,4884516.0
sh600532,14.69,42601.0
sh600533,3.07,84732.0
sh600535,13.54,1330982.0
sh600536,51.3,1790370.0
sh600537,3.93,181566.0
sh600538,6.94,510784.0
sh600539,6.91,4837.0
sh600540,4.72,890000.0
sh600543,6.85,706920.0
sh600545,3.24,27864.000000000004
sh600546,6.26,859498.0
sh600547,21.9,10600000.0
sh600548,8.77,142951.0
sh600549,18.52,3639179.9999999995
sh600550,4.42,477360.00000000006
sh600551,7.08,55224.0
sh600552,7.87,1922641.0
sh600555,1.47,177870.0
sh600556,9.78,274818.0
sh600557,10.66,236652.0
sh600558,2.97,323136.0
sh600559,19.43,5772653.0
sh600560,8.5,89250.0
sh600561,4.11,822.0000000000001
sh600562,13.94,90610.0
sh600563,90.68,553148.0
sh600565,3.12,7632768.000000001
sh600566,20.72,1137528.0
sh600567,3.65,3785415.0
sh600568,1.72,6252716.0
sh600569,2.62,1742300.0
sh600570,87.95,8504765.0
sh600571,7.39,370978.0
sh600572,4.17,782292.0
sh600573,8.56,945024.0
sh600575,2.13,279243.0
sh600576,3.93,424440.00000000006
sh600577,3.59,425774.0
sh600578,3.02,805434.0
sh600579,4.63,12038.0
sh600580,11.32,595432.0
sh600581,4.12,4991792.0
sh600582,3.3,246840.0
sh600583,4.77,2162717.9999999995
sh600584,33.18,9529296.0
sh600585,52.49,9584674.0
sh600586,6.38,1013782.0
sh600587,13.16,157920.0
sh600588,32.8,3001199.9999999995
sh600589,2.9,349450.0
sh600590,4.94,165984.0
sh600592,10.29,431150.99999999994
sh600593,23.9,922540.0
sh600594,5.19,450492.0
sh600595,3.0,58200.0
sh600596,13.41,8878761.0
sh600597,16.95,1523805.0
sh600598,15.91,2143077.0
sh600599,5.44,190944.0
sh600600,79.19,2914192.0
sh600601,3.5,204750.0
sh600602,5.42,17344.0
sh600603,4.69,76916.00000000001
sh600604,6.14,346296.0
sh600605,13.13,101101.00000000001
sh600606,5.63,842248.0
sh600608,4.09,94070.0
sh600609,4.46,52182.00000000001
sh600610,5.74,2880906.0
sh600611,3.74,15334.0
sh600612,53.8,1883000.0
sh600613,4.48,25536.0
sh600614,0.74,0.0
sh600615,6.59,659.0
sh600616,6.89,2651271.9999999995
sh600617,3.96,15047.999999999998
sh600618,8.1,820529.9999999999
sh600619,7.11,2133.0
sh600620,6.53,56158.00000000001
sh600621,16.68,1160928.0
sh600622,3.26,45314.0
sh600623,8.18,1940000.0
sh600624,7.41,1880658.0000000002
sh600626,3.82,59591.99999999999
sh600628,8.21,32019.000000000007
sh600629,7.12,9256.0
sh600630,5.1,11730.0
sh600633,7.46,141740.0
sh600634,0.82,0.0
sh600635,3.73,287583.0
sh600636,11.14,27850.0
sh600637,9.55,582550.0
sh600638,5.87,12327.0
sh600639,12.3,478470.00000000006
sh600640,10.9,736840.0
sh600641,14.07,1018668.0
sh600642,5.65,2619905.0000000005
sh600643,7.01,780000.0
sh600644,5.61,1350327.0
sh600645,18.85,256360.00000000003
sh600647,10.57,0.0
sh600648,14.16,26904.000000000004
sh600649,4.85,189149.99999999997
sh600650,10.29,24695.999999999996
sh600651,3.67,379845.0
sh600652,1.6,42560.0
sh600653,1.72,180772.0
sh600654,1.58,92272.0
sh600655,10.34,2207590.0
sh600657,4.0,300000.0
sh600658,5.22,2610.0
sh600660,46.5,8686200.0
sh600661,14.75,23600.0
sh600662,8.1,142560.0
sh600663,10.75,454725.0
sh600664,2.8,30000.0
sh600665,3.1,10850.0
sh600666,1.26,273798.0
sh600667,8.4,922320.0000000001
sh600668,13.8,204240.0
sh600671,8.52,0.0
sh600673,5.16,620748.0
sh600674,11.85,1583160.0
sh600675,3.37,10447.0
sh600676,4.82,78084.0
sh600677,3.01,0.0
sh600678,5.7,860130.0000000001
sh600679,12.28,9824.0
sh600681,5.58,358236.0
sh600682,9.98,237524.00000000003
sh600683,4.32,171072.0
sh600684,2.9,105559.99999999999
sh600685,23.61,620943.0
sh600686,6.63,348738.0
sh600687,0.3,0.0
sh600688,3.5,3727500.0
sh600689,6.56,7216.0
sh600690,30.26,4935406.000000001
sh600691,2.77,1179466.0
sh600692,7.16,254896.0
sh600693,4.26,44304.0
sh600694,20.42,316510.00000000006
sh600695,4.11,972015.0000000001
sh600696,16.62,249300.0
sh600697,12.99,0.0
sh600698,2.45,6125.000000000001
sh600699,19.33,4436235.0
sh600701,0.69,690.0
sh600702,68.88,8603112.0
sh600703,23.68,14816576.0
sh600704,4.79,1629079.0
sh600705,4.0,1810800.0
sh600706,7.0,102200.0
sh600707,11.24,21080000.0
sh600708,2.46,230502.0
sh600710,5.39,1182026.9999999998
sh600711,6.96,5144136.0
sh600712,4.03,1440000.0
sh600713,4.23,33840.0
sh600714,6.29,884374.0
sh600715,2.18,178324.00000000003
sh600716,4.11,28770.000000000004
sh600717,4.87,96913.0
sh600718,9.2,286120.0
sh600719,3.4,97580.0
sh600720,15.03,4537557.0
sh600721,3.09,40788.0
sh600722,7.75,12552675.0
sh600723,8.11,36495.0
sh600724,3.98,1091316.0
sh600725,1.93,330416.0
sh600726,2.2,768680.0
sh600727,7.56,1162728.0
sh600728,6.49,444565.00000000006
sh600729,29.33,275702.0
sh600730,4.35,26534.999999999996
sh600731,10.99,384650.0
sh600732,12.34,1581988.0
sh600733,8.29,2455497.9999999995
sh600734,1.85,557590.0
sh600735,4.97,321558.99999999994
