,kaipan_price,kaipan_money
sh600000,10.19,304681.0
sh600004,12.18,478674.0
sh600006,7.11,1308240.0000000002
sh600007,23.28,9353904.0
sh600008,3.02,805132.0
sh600009,48.1,3848000.0
sh600010,1.66,13950806.0
sh600011,4.22,185680.0
sh600012,6.91,51825.0
sh600015,6.4,122240.00000000001
sh600016,4.7,5000000.0
sh600017,2.77,36841.0
sh600018,4.81,250119.99999999997
sh600019,8.11,2518966.0
sh600020,3.43,300468.0
sh600021,7.11,432999.0
sh600022,1.89,4020000.0
sh600023,3.63,370000.0
sh600025,5.58,175212.0
sh600026,6.27,93422.99999999999
sh600027,3.44,874792.0
sh600028,4.49,18969352.0
sh600029,6.59,604962.0
sh600030,24.71,8453291.0
sh600031,29.5,9351500.0
sh600033,2.78,37808.0
sh600035,3.1,150000.0
sh600036,55.85,5177295.0
sh600037,10.44,2217456.0
sh600038,52.56,530856.0
sh600039,7.34,1119350.0
sh600048,13.73,1370000.0
sh600050,4.38,6273474.0
sh600051,6.86,50000.0
sh600052,3.51,121797.0
sh600053,16.99,83250.99999999999
sh600054,9.53,37166.99999999999
sh600055,13.7,226050.0
sh600056,13.05,127890.00000000001
sh600057,6.75,410400.0
sh600058,9.18,2013173.9999999998
sh600059,12.2,943059.9999999999
sh600060,11.63,530000.0
sh600061,13.22,438904.0
sh600062,12.38,886408.0
sh600063,4.21,940093.0
sh600064,9.93,47664.0
sh600066,14.1,384930.0
sh600067,3.36,45360.0
sh600068,7.29,667035.0
sh600070,7.14,150000.0
sh600071,13.32,81252.0
sh600072,11.33,457732.0
sh600073,8.41,208567.99999999997
sh600075,7.83,1091502.0
sh600076,3.58,578528.0
sh600077,3.05,350000.0
sh600078,1.94,1183594.0
sh600079,29.9,1841839.9999999998
sh600080,6.4,120960.00000000001
sh600081,13.59,970000.0
sh600082,2.87,260000.0
sh600083,5.49,549.0
sh600084,3.36,470400.0
sh600085,35.8,12984660.0
sh600086,0.16,0.0
sh600088,14.76,2667132.0
sh600089,11.96,1535664.0000000002
sh600090,1.36,113152.0
sh600091,2.57,1272150.0
sh600093,5.93,0.0
sh600094,3.62,284170.0
sh600095,10.45,68301200.0
sh600096,8.99,3144702.0
sh600097,9.16,40000.0
sh600098,6.01,102771.0
sh600099,6.16,0.0
sh600100,6.06,249066.0
sh600101,5.5,10000.0
sh600103,2.31,608916.0
sh600104,20.34,1195992.0
sh600105,3.49,524547.0
sh600106,2.65,87185.0
sh600107,6.94,3470.0000000000005
sh600108,2.83,1121529.0
sh600109,12.23,1840615.0000000002
sh600110,7.05,284820.0
sh600111,20.34,6240312.0
