,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sz000719,7.13,78430.0,0.0,0.0,0.0,0.0
sz300139,9.02,227304.0,0.0,0.0,0.0,0.0
sh600728,9.5,525350.0,0.0,0.0,0.0,0.0
sz300294,32.15,277583.0,0.0,0.0,0.0,0.0
sh601658,5.73,4974786.0,0.0,0.0,0.0,0.0
sz300801,38.27,302333.0,0.0,0.0,0.0,0.0
sh600543,5.8,37700.0,0.0,0.0,0.0,0.0
sz002041,8.24,2194312.0,0.0,0.0,0.0,0.0
sh600337,4.45,260806.0,0.0,0.0,0.0,0.0
sz300236,25.19,1597046.0,0.0,0.0,0.0,0.0
sz300104,0,0,0,0,0,0
sz002473,8.83,288741.0,0.0,0.0,0.0,0.0
sz002748,7.32,29280.0,0.0,0.0,0.0,0.0
sz002087,3.53,116384.0,0.0,0.0,0.0,0.0
sz002112,0,0,0,0,0,0
sz002420,4.1,430500.0,0.0,0.0,0.0,0.0
sz002830,14.26,226734.0,0.0,0.0,0.0,0.0
sh603666,66.5,2013620.0,0.0,0.0,0.0,0.0
sz002236,19.49,4071461.0,0.0,0.0,0.0,0.0
sh600161,26.85,303405.0,0.0,0.0,0.0,0.0
sh600458,7.02,690768.0,0.0,0.0,0.0,0.0
sz002282,8.52,66456.0,0.0,0.0,0.0,0.0
sz002479,7.7,2166010.0,0.0,0.0,0.0,0.0
sh603515,27.82,216996.0,0.0,0.0,0.0,0.0
sh600847,10.55,5275.0,0.0,0.0,0.0,0.0
sz002059,5.17,25850.0,0.0,0.0,0.0,0.0
sh600623,6.83,36199.0,0.0,0.0,0.0,0.0
sh603355,23.16,176016.0,0.0,0.0,0.0,0.0
sz002128,8.37,84537.0,0.0,0.0,0.0,0.0
sh600706,8.65,8650.0,0.0,0.0,0.0,0.0
sh603131,13.71,142584.0,0.0,0.0,0.0,0.0
sz002760,17.38,3476.0,0.0,0.0,0.0,0.0
sz300260,11.47,305102.0,0.0,0.0,0.0,0.0
sz002522,6.32,751448.0,0.0,0.0,0.0,0.0
sh603823,23.18,579500.0,0.0,0.0,0.0,0.0
sz300130,17.33,454046.0,0.0,0.0,0.0,0.0
sz002645,8.24,108768.0,0.0,0.0,0.0,0.0
sz000633,4.15,100845.0,0.0,0.0,0.0,0.0
sh603676,10.48,66024.0,0.0,0.0,0.0,0.0
sz002853,17.79,10674.0,0.0,0.0,0.0,0.0
sz002700,7.76,95448.0,0.0,0.0,0.0,0.0
sz300719,11.88,147169.0,0.0,0.0,0.0,0.0
sz300105,4.33,72744.0,0.0,0.0,0.0,0.0
sz300404,13.58,6790.0,0.0,0.0,0.0,0.0
sh600081,12.14,625210.0,0.0,0.0,0.0,0.0
sz002908,12.91,108444.0,0.0,0.0,0.0,0.0
sz300632,27.37,1237124.0,0.0,0.0,0.0,0.0
sh601882,0,0,0,0,0,0
sz000848,7.77,99456.0,0.0,0.0,0.0,0.0
sh603569,0,0,0,0,0,0
sz002166,7.26,39930.0,0.0,0.0,0.0,0.0
sz002017,16.6,6945440.0,0.0,0.0,0.0,0.0
sz002089,1.8,825120.0,0.0,0.0,0.0,0.0
sh600152,6.14,213058.0,0.0,0.0,0.0,0.0
sz300050,5.9,202370.0,0.0,0.0,0.0,0.0
sz300367,4.54,3809514.0,0.0,0.0,0.0,0.0
sh600252,3.21,285369.0,0.0,0.0,0.0,0.0
sh603256,15.73,795938.0,0.0,0.0,0.0,0.0
sz300527,11.45,1011035.0,0.0,0.0,0.0,0.0
sh601038,6.8,941120.0,0.0,0.0,0.0,0.0
sz300604,23.36,3055488.0,0.0,0.0,0.0,0.0
