,kaipan_price,kaipan_money
sh600000,10.88,3650000.0
sh600004,13.64,2351536.0
sh600006,6.28,1181268.0
sh600007,12.19,9752.0
sh600008,2.99,746005.0
sh600009,60.31,10885955.0
sh600010,1.75,46433800.0
sh600011,4.5,3639600.0
sh600012,6.5,1090000.0
sh600015,6.58,2980000.0
sh600016,5.26,1479112.0
sh600017,2.83,197251.0
sh600018,4.93,2193850.0
sh600019,9.2,43438719.99999999
sh600020,3.3,40920.0
sh600021,8.0,2096800.0
sh600022,1.61,4168290.0
sh600023,3.64,6573112.0
sh600025,5.86,38990000.0
sh600026,6.61,278942.0
sh600027,3.47,4229583.0
sh600028,4.47,5607614.999999999
sh600029,6.51,4340000.0
sh600030,23.55,9582495.0
sh600031,37.47,12530000.0
sh600033,2.65,124284.99999999999
sh600035,2.8,208600.0
sh600036,52.98,13568178.0
sh600037,8.59,115106.0
sh600038,45.07,800000.0
sh600039,5.84,2720000.0
sh600048,15.24,11707368.0
sh600050,4.47,5294268.0
sh600051,8.27,17367.0
sh600052,2.74,51786.0
sh600053,15.9,82680.0
sh600054,11.22,1601094.0
sh600055,12.1,248050.0
sh600056,13.61,140000.0
sh600057,6.03,795960.0
sh600058,7.98,309624.0
sh600059,11.46,616548.0
sh600060,11.85,1066500.0
sh600061,12.09,2460000.0
sh600062,11.48,564816.0
sh600063,4.48,572992.0000000001
sh600064,10.2,1190000.0
sh600066,15.89,467166.0
sh600067,3.36,52416.0
sh600068,7.02,2287818.0
sh600070,6.91,18657.0
sh600071,13.96,110000.0
sh600072,11.12,146784.0
sh600073,8.64,322272.0
sh600075,7.53,11895141.0
sh600076,3.88,335232.0
sh600077,2.66,330372.0
sh600078,3.64,432432.0
sh600079,26.51,633589.0
sh600080,5.49,549.0
sh600081,11.76,344568.0
sh600082,2.86,64922.0
sh600083,6.06,41208.0
sh600084,2.53,60000.0
sh600085,25.75,1684050.0
sh600086,0.16,0.0
sh600088,9.64,71336.0
sh600089,11.2,12100000.0
sh600090,1.58,427390.00000000006
sh600091,1.73,0.0
sh600093,7.81,199936.0
sh600094,4.03,310310.00000000006
sh600095,8.68,1434804.0
sh600096,7.81,2057153.9999999998
sh600097,9.2,82799.99999999999
sh600098,6.2,1356560.0
sh600099,6.05,7259.999999999999
sh600100,5.9,30680.0
sh600101,5.65,546355.0
sh600103,2.2,1126400.0
sh600104,20.23,2977856.0
sh600105,3.23,123385.99999999999
sh600106,2.65,130000.0
sh600107,8.28,200000.0
sh600108,2.8,116480.0
sh600109,13.1,75300000.0
sh600110,7.97,150000.0
sh600111,21.75,35139300.0
sh600112,1.38,842903.9999999999
sh600113,6.05,6050.0
sh600114,8.37,102951.0
sh600115,5.08,806704.0
sh600116,9.54,1797335.9999999998
sh600117,3.96,1431540.0
sh600118,29.45,200000.0
sh600119,6.89,0.0
sh600120,5.64,135924.0
sh600121,7.01,17920000.0
sh600122,1.12,458752.00000000006
sh600123,5.37,543444.0
sh600125,5.36,99696.0
sh600126,6.0,11710000.0
sh600127,8.9,206480.00000000003
sh600128,6.08,118559.99999999999
sh600129,13.36,40079.99999999999
sh600130,3.28,4591.999999999999
sh600131,15.35,663120.0
sh600132,94.9,531440.0
sh600133,5.84,234767.99999999997
sh600135,5.86,35160.0
sh600136,5.85,177255.0
sh600137,12.77,10000.0
sh600138,12.47,3173615.0
sh600139,2.96,60000.0
sh600141,14.29,3728261.0
sh600143,23.03,9030000.0
sh600145,1.34,150080.00000000003
sh600146,1.5,2490000.0
sh600148,13.0,282100.0
sh600149,4.79,29698.0
sh600150,15.05,174580.00000000003
sh600151,9.07,360986.0
sh600152,6.72,47712.0
sh600153,8.17,712424.0
sh600155,10.48,370000.0
sh600156,3.79,1025574.0
sh600157,1.41,2842560.0
sh600158,10.9,664900.0
sh600159,2.41,101220.0
sh600160,9.17,1784482.0
sh600161,31.95,1270000.0
sh600162,1.84,116656.0
sh600163,4.9,3174710.0
sh600165,5.94,102762.00000000001
sh600166,3.94,17890000.0
sh600167,11.16,496620.0
sh600168,6.79,260057.00000000003
sh600169,2.68,9183556.000000002
sh600170,2.99,239798.0
sh600171,13.91,616213.0
sh600172,3.34,44422.0
sh600173,4.37,22287.0
sh600176,21.98,4288298.0
sh600177,8.05,639975.0000000001
sh600178,7.18,685690.0
sh600179,4.1,68470.0
sh600180,5.32,180000.0
sh600182,15.05,50000.0
sh600183,24.4,1971519.9999999998
sh600184,10.13,182340.0
sh600185,5.69,1990000.0
sh600186,2.58,1280000.0
