,kaipan_price,kaipan_money
sh600000,9.72,8525412.000000002
sh600004,13.55,1693750.0
sh600006,6.86,4420584.0
sh600007,11.82,65010.0
sh600008,2.84,786964.0
sh600009,75.01,40347879.0
sh600010,1.16,41301684.0
sh600011,4.23,1160000.0
sh600012,5.58,209250.0
sh600015,6.07,4915486.0
sh600016,5.13,1857059.9999999998
sh600017,2.75,135025.0
sh600018,4.5,1433700.0
sh600019,6.9,19990000.0
sh600020,3.13,129895.0
sh600021,6.9,310500.0
sh600022,1.33,7539371.000000001
sh600023,3.56,249556.0
sh600025,4.39,1209883.9999999998
sh600026,6.9,1447620.0
sh600027,3.25,801125.0
sh600028,4.01,6090789.0
sh600029,5.71,636094.0
sh600030,28.5,41538750.0
sh600031,40.79,51640140.0
sh600033,2.55,46410.0
sh600035,2.73,13104.0
sh600036,51.0,42692100.0
sh600037,9.01,1607384.0
sh600038,57.4,1567020.0
sh600039,4.8,6229439.999999999
sh600048,14.21,8243221.000000001
sh600050,4.29,4439292.0
sh600051,8.1,7289.999999999999
sh600052,2.78,3891.9999999999995
sh600053,17.89,198579.0
sh600054,9.03,104748.0
sh600055,9.61,170096.99999999997
sh600056,13.96,376920.0
sh600057,5.44,62016.00000000001
sh600058,6.83,345598.0
sh600059,12.7,1913889.9999999998
sh600060,13.2,4003560.0
sh600061,13.05,1181025.0
sh600062,11.46,1343112.0
sh600063,4.27,31775205.0
sh600064,9.69,143412.0
sh600066,14.01,975095.9999999999
sh600067,3.4,3400.0
sh600068,6.47,1174305.0
sh600070,8.02,413030.0
sh600071,15.25,460550.0
sh600072,12.15,459270.0
sh600073,9.24,550704.0
sh600075,5.84,8387992.0
sh600076,3.23,108528.0
sh600077,2.68,295336.0
sh600078,3.38,46982.0
sh600079,30.6,743580.0
sh600080,5.46,0.0
sh600081,12.2,978440.0
sh600082,2.76,30635.999999999996
sh600083,5.38,2690.0
sh600084,2.21,1396941.0
sh600085,24.0,2296800.0
sh600086,0.5,0.0
sh600088,10.69,373081.0
sh600089,13.55,65270350.0
sh600090,1.24,1174032.0
sh600091,1.52,22648.0
sh600093,7.49,174517.0
sh600094,3.73,105932.0
sh600095,13.3,849870.0000000001
sh600096,7.1,2463700.0
sh600097,9.14,243124.00000000003
sh600098,5.85,137475.0
sh600099,5.6,33600.0
sh600100,5.6,395360.0
sh600101,5.26,0.0
sh600103,1.95,1482000.0
sh600104,23.0,15108700.0
sh600105,2.87,3495086.0
sh600106,2.53,17963.0
sh600107,9.97,633095.0000000001
sh600108,3.03,330876.0
sh600109,14.35,3126865.0
sh600110,10.35,5822910.0
sh600111,17.3,46097580.00000001
sh600112,1.16,5684.0
sh600113,6.0,167400.0
sh600114,8.3,440730.0
sh600115,4.53,2874738.0
sh600116,8.53,20471.999999999996
sh600117,3.19,408639.0
sh600118,34.2,2212740.0
sh600119,7.05,0.0
sh600120,5.71,412262.0
sh600121,6.03,4034673.0000000005
sh600122,0.94,67492.0
sh600123,4.95,633105.0
sh600125,5.26,229862.0
sh600126,5.32,692132.0000000001
sh600127,9.99,555444.0
sh600128,6.1,129930.0
sh600129,15.0,6565500.0
sh600130,3.23,141151.0
sh600131,13.77,669221.9999999999
sh600132,130.03,741171.0
sh600133,5.48,173168.0
sh600135,5.92,74000.0
sh600136,5.68,323191.99999999994
sh600137,12.28,0.0
sh600138,9.98,916164.0000000001
sh600139,3.17,369622.0
sh600141,12.86,960642.0
sh600143,28.99,67772822.0
sh600145,0.89,697938.0
sh600146,0.98,454916.0
sh600148,12.52,224108.0
sh600149,4.29,307593.0
sh600150,17.17,528836.0
sh600151,7.87,363594.0
sh600152,6.22,131864.0
sh600153,7.88,1277348.0
sh600155,10.79,2642471.0
sh600156,3.65,7300.0
sh600157,1.32,1381776.0
sh600158,12.0,1711200.0
sh600159,2.36,172752.0
sh600160,9.05,2245305.0000000005
sh600161,38.34,1085022.0
sh600162,1.79,46540.0
sh600163,4.15,273900.00000000006
sh600165,5.99,977568.0
sh600166,2.7,1142910.0
sh600167,9.96,525888.0
sh600168,6.43,10288.0
sh600169,2.33,2186938.0
sh600170,2.92,984040.0
sh600171,14.42,1130528.0
sh600172,2.82,91932.0
sh600173,4.61,33192.0
sh600176,23.76,3970000.0
sh600177,7.12,1569960.0
sh600178,6.54,352506.0
sh600179,4.36,76736.0
sh600180,4.95,20295.0
sh600182,13.93,62685.0
sh600183,25.78,7081766.0
sh600184,11.42,531030.0
sh600185,6.07,4237467.000000001
sh600186,2.53,49587.99999999999
sh600187,2.26,334480.0
sh600188,9.1,1274910.0
sh600189,12.83,4317295.0
sh600190,2.86,9724.0
sh600191,4.94,1631682.0000000002
sh600192,4.44,9768.0
sh600193,4.61,0.0
sh600195,13.79,2497369.0
sh600196,48.46,4521318.0
sh600197,22.75,1160250.0
sh600198,7.66,4300324.0
sh600199,14.37,1278930.0
sh600200,4.71,406473.0
sh600201,22.45,3214840.0
sh600202,3.6,0.0
sh600203,9.48,20856.0
sh600206,12.61,471613.99999999994
sh600207,5.33,86879.0
sh600208,3.03,1667105.9999999998
sh600209,3.95,49375.0
sh600210,4.52,295156.0
sh600211,54.86,811928.0
sh600212,3.48,193140.0
sh600213,7.89,20442200.999999996
sh600215,4.98,30378.000000000004
sh600216,14.3,1215500.0
sh600217,5.04,92232.0
sh600218,8.86,1618722.0
sh600219,3.25,2547350.0
sh600220,2.23,63778.0
sh600221,1.53,2320551.0
sh600222,4.94,71630.0
sh600223,11.12,5116312.0
sh600225,1.31,54365.0
sh600226,1.8,346500.0
sh600227,2.5,125000.0
sh600228,9.66,431802.00000000006
sh600229,6.0,286800.0
sh600230,8.77,905064.0
sh600231,2.2,216480.00000000003
sh600232,5.05,135845.0
sh600233,11.59,1036145.9999999999
sh600234,9.2,103039.99999999999
sh600235,6.2,11898420.0
sh600236,4.51,36982.0
sh600237,5.03,5490000.0
sh600238,9.33,925536.0
sh600239,2.26,92208.0
sh600241,3.26,3586.0
sh600242,2.1,299880.0
sh600243,2.89,15895.000000000002
sh600246,6.44,173880.00000000003
sh600247,0.91,9646.0
sh600248,4.0,35200.0
sh600249,4.34,153636.0
sh600250,4.6,24380.0
sh600251,6.09,237510.0
sh600252,2.76,100187.99999999999
sh600255,1.95,2364960.0
sh600256,2.48,440943.99999999994
sh600257,5.08,1549908.0
sh600258,20.9,896609.9999999999
sh600259,34.56,3860352.0000000005
sh600260,9.52,525504.0
sh600261,3.56,78320.0
sh600262,14.31,0.0
sh600265,18.89,0.0
sh600266,4.78,213666.00000000003
sh600267,17.25,769350.0
sh600268,6.52,214508.0
sh600269,3.27,32373.0
sh600271,12.01,598098.0
sh600272,7.23,7953.0
sh600273,8.3,335320.0
sh600275,2.36,0.0
sh600276,105.7,18613770.0
sh600277,2.7,211410.00000000003
sh600278,8.89,40005.0
sh600279,3.53,17297.0
sh600280,2.45,1255380.0
sh600281,3.4,44200.0
sh600282,3.11,3307485.0
sh600283,9.9,84150.0
sh600284,5.77,266574.0
sh600285,7.83,473714.99999999994
sh600287,5.32,104804.0
sh600288,9.46,27434.000000000004
sh600289,3.82,1909.9999999999998
sh600290,2.4,125759.99999999999
sh600291,3.33,1775889.0
sh600292,5.78,835210.0
sh600293,2.47,318630.0
sh600295,12.95,4119394.9999999995
sh600297,2.56,1065472.0
sh600298,53.11,6983964.999999999
sh600299,12.52,1001600.0
sh600300,3.74,897600.0
sh600301,6.95,19460.0
sh600302,3.95,78605.0
sh600303,3.74,563992.0
sh600305,25.83,2019905.9999999998
sh600306,5.18,0.0
sh600307,1.52,434264.00000000006
sh600308,5.37,3281069.9999999995
sh600309,112.88,9922151.999999998
sh600310,3.71,314979.0
sh600311,1.51,283578.0
sh600312,6.8,248200.0
sh600313,5.5,2392500.0
sh600315,36.99,976536.0
sh600316,43.55,6584759.999999999
sh600317,2.6,0.0
sh600318,7.5,712500.0
sh600319,4.81,674362.0
sh600320,3.29,493829.0
sh600321,1.96,146412.0
sh600322,2.08,298272.0
sh600323,22.04,174116.0
sh600325,5.95,11111625.0
sh600326,6.59,327523.0
sh600327,3.69,3321.0
sh600328,6.78,240012.0
sh600329,17.15,49735.0
sh600330,10.01,4634630.0
sh600331,2.06,210738.0
sh600332,28.83,412268.99999999994
sh600333,5.46,456456.00000000006
sh600335,5.04,2544696.0
sh600336,6.96,1108728.0
sh600337,5.23,99370.0
sh600338,10.39,6176855.0
sh600339,2.6,252980.00000000003
sh600340,9.54,5096267.999999999
sh600343,10.36,877492.0
sh600345,15.35,107450.0
sh600346,41.1,6707520.0
sh600348,5.13,428355.0
sh600350,5.54,513558.0
sh600351,4.71,49455.0
sh600352,14.3,4310020.0
sh600353,4.6,68080.0
sh600354,4.69,264985.00000000006
sh600355,2.12,567312.0
sh600356,9.03,746781.0
sh600358,2.95,30680.0
sh600359,8.0,764800.0
sh600360,8.02,773929.9999999999
sh600361,3.59,66415.0
sh600362,19.82,15596358.000000002
sh600363,25.2,821519.9999999999
sh600365,2.3,115689.99999999999
sh600366,6.45,3005055.0
sh600367,6.9,88320.0
sh600368,3.32,78683.99999999999
sh600369,4.96,234608.0
sh600370,3.33,9657.0
sh600371,13.32,352980.0
sh600372,18.31,2145932.0
sh600373,9.65,1136770.0
sh600375,7.11,1606149.0000000002
sh600376,5.7,216600.0
sh600377,8.85,169919.99999999997
sh600378,22.5,1050750.0
