,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell
sz002732,19.1,91680.0,0.18333333333333332,0.00127403,0.00227832
sh601330,13.67,1855019.0,0.0,0.00268425,0.00194357
sz002905,19.39,839587.0,0.11666666666666667,0.00103487,0.00105185
sz002750,17.2,3710040.0,0.0,0.01059135,0.00281256
sz300641,6.32,209824.0,0.0,0.00355174,0.00386364
sz300393,21.81,122136.0,0.0,0.00048842,0.00253149
sh603977,0,0,0,0,0
sz300521,12.67,36743.0,0.0,0.00554868,0.00142152
sh601966,18.2,1754480.0,0.0,0.03785236,0.0049305
sh600668,15.09,1985844.0,0.0,0.00535792,0.00520422
sh601015,6.42,598986.0,0.55,0.01481929,0.00986089
sz300012,8.99,677846.0,0.0,0.00648622,0.00839986
sh601398,5.66,24402524.0,0.7333333333333333,0.0364289,0.37089664
sz300583,38.91,747072.0,0.0,0.00497928,0.01176287
sz002056,7.39,1698222.0,0.5166666666666667,0.06274437,0.02247938
sz002499,9.77,552982.0,0.1,0.00163596,0.00607298
sz000628,11.31,337038.0,0.0,0.00069091,0.00052118
sz300026,3.82,3483458.0,0.0,0.0,0.03483458
sh600302,6.08,16416.0,0.0,0.01102266,0.01102266
sh603035,14.06,85766.0,0.0,0.00056965,0.00042729
sz300578,26.6,2532320.0,0.0,0.0,0.0253232
sz000895,26.3,1801550.0,0.0,0.00303428,0.00445984
sz300481,17.89,831885.0,0.0,0.0244616,0.00012771
sh600891,5.4,1023300.0,0.08333333333333333,4.376e-05,0.00111588
sz300626,9.5,438900.0,0.0,0.0,0.004389
sz000703,16.77,4577506.0,0.03333333333333333,0.02790576,0.00631362
sz300596,38.13,339357.0,0.2,0.00091789,0.00023021
sh603399,12.01,445811.0,0.0,0.02928278,0.00486649
sz000090,7.64,5655892.0,0.1,0.02459664,0.00972454
sh600136,13.24,300548.0,0.25,0.00900649,0.0024534
sh603196,10.07,203414.0,0.0,0.0015382,0.00129539
sz300676,78.4,3582880.0,0.0,0.01669408,0.01669408
sz002687,7.14,881790.0,0.0,0.01829393,0.00213083
sz300122,46.95,341020621.0,0.0,0.13453558,0.01951668
sh603803,13.36,597192.0,0.0,0.00418859,0.0006048
sh600240,3.45,5379930.0,0.16666666666666666,0.01429966,0.04374769
sh601949,5.99,315673.0,0.0,0.0017635,0.0003001
sh601333,3.63,2036430.0,0.7,0.0181573,0.02913568
sh600868,4.3,867740.0,0.05,0.00109955,0.00177441
sz002668,7.0,19240200.0,0.0,0.05352076,0.01947257
sh603183,18.25,1744408.0,0.0,0.00029521,1.846e-05
sh600791,5.16,89784.0,0.05,0.0080986,0.01031844
sh600348,6.27,2106720.0,0.8833333333333333,0.01067835,0.04461127
sh603129,23.91,136287.0,0.15,0.0001197,0.0004547
sz002267,8.66,452052.0,0.5666666666666667,0.00393909,0.00734081
sz300106,6.83,494492.0,0.15,0.00403755,0.00549647
sz002380,15.05,51170.0,0.2,0.00027986,0.00042009
sz002195,6.49,22639716.0,0.0,0.11774874,0.01956162
sz000539,5.01,277053.0,0.5666666666666667,0.00519956,0.00735163
sh603676,13.69,60236.0,0.1,0.00545549,0.0004161
sz002221,10.85,5788475.0,0.25,0.04755412,0.01581359
sh600526,5.24,645044.0,0.0,0.0101237,0.00898557
sz300518,31.98,876252.0,0.0,0.00029071,3.239e-05
sh603991,23.8,152320.0,0.05,0.00388604,0.00228906
sz000803,16.07,96420.0,0.25,0.01134793,0.02790479
sz000068,6.36,1119277.0,0.1,0.01048538,0.01393546
sh603536,10.59,222602.0,0.0,0.00179535,0.00179535
sh600219,2.84,6933576.0,0.0,0.0336747,0.01392722
sh601999,6.81,226092.0,0.0,0.0078754,0.00014616
sz300017,13.25,14234475.0,0.0,0.03840352,0.02989632
sh600628,7.83,319464.0,0.5,0.0003543,0.0090838
sh600332,39.5,7350950.0,0.0,0.0,0.09115313
sh600075,6.34,624490.0,0.0,0.00695653,0.00146841
sz002915,23.9,375230.0,0.0,0.0148018,0.020292
sz002724,6.99,125121.0,1.85,0.01420354,0.00855325
sh600000,11.5,2720900.0,0.0,0.00838182,0.00838182
sh600608,0.0,0.0,0.0,0.01327897,0.01327897
sz300313,6.98,103304.0,0.3,0.00309474,0.0092694
sz300329,9.91,447932.0,0.0,0.00010954,0.00010954
sh600373,15.66,3189942.0,0.0,0.00283861,0.00283861
sh603017,16.28,4532352.0,0.0,0.01246958,0.00744054
sh601588,3.62,4634324.0,0.1,0.01978737,0.01199204
sz002650,4.23,263529.0,1.05,0.00080913,0.02367692
sh600971,8.21,4174785.0,0.0,0.01642182,0.01642182
sz300282,14.0,131600.0,0.0,0.00257859,0.00206948
sh600680,0,0,0,0,0
sh600444,12.33,54252.0,0.05,0.00107174,0.00200116
sz000806,5.77,9376827.0,244.73333333333335,0.00189833,0.23027493
sz300706,29.58,236640.0,0.0,0.00309871,0.00309871
sh601199,4.39,281838.0,0.0,0.00138729,2.2e-05
sh600589,6.04,523668.0,0.9333333333333333,0.02140369,0.07558248000000001
sh601958,7.22,434861.0,0.55,0.00733828,0.0859177
sz300410,23.6,481440.0,0.0,0.02286063,0.00298502
sz002467,7.89,9956391.0,244.75,0.00221709,0.31454471
sz300259,4.01,512077.0,0.9833333333333333,0.01513087,0.01488455
sz300189,4.64,547056.0,0.15,0.01519716,0.00455585
sz002918,25.15,382280.0,0.23333333333333334,0.00178729,0.00089376
sz300499,16.62,29916.0,0.2,0.00358453,0.00120463
sz002857,14.91,392133.0,0.0,0.00164753,0.00164753
sh600139,4.75,483550.0,0.65,0.02108211,0.01519511
sz300257,14.87,150187.0,0.0,0.00556007,0.00181763
sz300247,4.5,2472750.0,0.0,0.0017574,0.0017574
sh601169,6.31,2384549.0,0.08333333333333333,0.03544893,0.05428722
sh600678,7.29,325863.0,0.0,0.01074605,0.0125544
sz000630,2.74,6505856.0,6.35,0.09863194,0.23230225000000002
sz000929,8.3,42330.0,0.0,0.00024401,0.00020201
sh600558,4.65,419895.0,0.1,0.00434201,0.0087223
sz002033,7.17,503334.0,5.0,0.0,0.00954978
sh600722,7.01,3254743.0,0.1,0.03205475,0.02942967
sz000156,12.69,2343843.0,0.0,0.00396039,0.00905146
sz002737,19.33,1385961.0,0.0,0.00503751,0.00324889
sz300319,7.95,811695.0,0.0,0.00491588,0.0010374
sh600237,4.66,194788.0,0.05,0.00086405,0.00592256
sh601669,5.92,1325488.0,0.0,0.0,0.01545868
sh603012,9.04,109384.0,0.0,0.00089445,0.00024678
sz300748,25.9,212380.0,0.0,0.01933256,0.00468854
sz002761,0,0,0,0,0
sz002843,17.4,776040.0,0.3,0.00165704,0.0009603
sz300351,11.1,446009.0,0.05,0.00695582,0.0044505199999999995
sz002143,4.05,1285065.0,0.08333333333333333,0.01934445,0.01600739
sz002441,8.42,420158.0,0.9,0.00557582,0.00797365
sz000415,4.81,999037.0,0.25,0.06576116,0.03117105
sh600853,4.54,145734.0,0.0,0.01356183,0.00078634
sh600275,3.14,70650.0,1.15,0.0205316,0.00556635
sz300251,8.9,1617130.0,0.05,0.01719182,0.00781406
sh601003,8.05,1828960.0,4.9,0.0,0.03667065
sh601007,10.59,206505.0,0.0,0.01127143,6.383e-05
sz002572,27.18,2549484.0,0.25,0.00360266,0.01603875
sz300136,30.18,9146170.0,0.05,0.14015063,0.08784718999999999
sh603626,10.25,267525.0,0.0,0.00346969,0.00329801
sh600665,4.6,1737880.0,0.06666666666666667,4.158e-05,0.00054516
sh600883,8.08,100192.0,4.983333333333333,0.0,0.00296455
sz000993,8.48,5256752.0,0.0,0.0105738,0.0105738
sh601339,5.85,365040.0,0.45,0.0069821,0.00641105
sz000158,7.24,613228.0,0.5,0.00306771,0.01115533
sz002751,28.68,550656.0,0.05,0.09254175,0.01385055
sz300162,7.0,10187800.0,244.83333333333334,0.00042,0.29888109999999996
sh600016,6.48,8315784.0,0.36666666666666664,0.06403894,0.22942129
sh600449,9.81,801477.0,0.05,0.02623159,0.0034807
sz002819,25.08,7524.0,0.05,0.00126152,0.001571
sh603336,19.67,1719158.0,0.05,0.02061874,0.01653177
sh600393,2.98,1515330.0,0.05,0.01390836,0.01424563
sz000507,8.53,27741266.0,0.0,0.01715968,0.01715968
sz300516,39.56,637272.0,0.0,0.00665996,0.0017578
sz000881,10.1,3138070.0,0.0,0.01519416,0.00454662
sz300183,16.08,842592.0,0.0,0.00161908,0.00356692
sh603822,30.98,21686.0,0.0,0.00143276,3.118e-05
sz000738,16.1,1004640.0,0.0,0.0334953,0.00115631
sh603010,17.16,2344056.0,0.0,0.0,0.02344056
sz300339,14.2,3771520.0,0.0,0.01957305,0.02192901
sz002619,4.61,449014.0,3.1,0.02996497,0.07994259
sh600817,8.86,17720.0,0.0,0.00053714,0.00053714
sz002902,28.6,912340.0,0.0,0.0,0.0091234
sz300470,28.39,590512.0,0.0,0.00403565,0.00433005
sh603959,19.1,114982.0,0.0,0.00011568,0.00011568
sz002498,3.2,460160.0,0.21666666666666667,0.00352776,0.01405058
sz000930,8.8,1926320.0,0.0,0.04789957,0.02737362
sz300399,13.78,587028.0,0.4,0.00241503,0.00428898
sh603023,6.18,111858.0,0.0,0.01198034,0.01086458
sh603225,14.9,2302288.0,0.0,0.00987995,0.00601942
sz002243,20.5,2250900.0,0.03333333333333333,0.00198697,0.01141587
sz002201,8.11,91870.0,1.2666666666666666,0.0059761599999999995,0.00489986
sz002494,6.81,600642.0,2.2333333333333334,0.00276203,0.01481241
sz000523,5.98,647634.0,0.0,0.02216533,0.00051352
sh601066,25.95,17638215.0,0.0,0.03775318,0.01506827
sh600620,8.37,512721.0,0.05,0.00111882,0.00311544
sh603338,84.89,288626.0,0.0,0.0,0.00288626
sz002708,9.87,808353.0,0.0,0.00016283,0.00111965
sz300015,34.31,1945377.0,0.0,0.00147851,0.00082532
sh603456,9.59,281946.0,0.0,0.00447549,0.00447549
sz002673,11.7,5145660.0,0.0,0.04328535,0.02135603
sh603969,6.4,5792000.0,1.1666666666666667,0.00264297,0.01689852
sh603922,23.08,1057064.0,0.23333333333333334,0.00284247,0.01088645
sz300587,22.86,185166.0,0.0,0.00062817,0.00062817
sh600540,5.12,226816.0,0.05,0.00536138,0.0018425
sh600037,12.32,1483956.0,0.1,0.00624392,0.01040127
sh600179,7.78,1647804.0,0.0,0.01701516,0.07400958
sz300285,24.0,1351200.0,0.0,0.00137802,0.00177977
sh600513,7.86,33798.0,0.0,0.01195971,0.00035352
sz300699,60.5,1119250.0,0.0,0.01454908,0.01728835
sh600797,11.47,10134892.0,0.0,0.02125927,0.02125927
sz300201,6.19,6625157.0,0.0,0.0,0.06625157
sh603128,8.39,6758984.0,0.2,0.01147589,0.02934946
sz002349,7.04,39424.0,0.2,0.00167578,0.00019034
sh600127,3.75,138000.0,0.03333333333333333,0.00325872,0.00200398
sz002432,7.8,5964660.0,0.0,0.0,0.0596466
sz000667,2.87,315700.0,8.416666666666666,0.00796369,0.09541644
sz002230,37.35,11787660.0,0.05,0.04170488,0.03751374
sz002182,8.93,1546676.0,0.0,0.0189784,0.00929528
sz000420,3.06,122706.0,0.0,0.001044,0.001044
sh601519,11.65,36441200.0,131.98333333333332,1.25046969,8.44662226
sz000731,7.16,153224.0,0.0,0.00571195,0.00415714
sz000785,11.13,1244334.0,0.0,0.00407763,0.0001117
sh600986,6.1,2242970.0,0.05,0.05939286,0.01574549
sz300420,7.19,350872.0,0.3,0.01611256,0.0060046
sz300036,18.68,338108.0,0.0,0.00529168,0.00150472
sz000877,12.52,7831260.0,0.03333333333333333,0.06762896,0.01222099
sh600975,13.57,29220281.0,42.9,0.0,2.70035266
sz002118,11.01,20656962.0,13.6,0.74709864,1.83036839
sh603639,35.0,1039500.0,0.0,0.00295051,0.00269084
sz000861,3.18,1064028.0,1.55,0.01063097,0.00789937
sh603360,26.7,8728230.0,0.15,0.00111071,0.00982407
sz000757,5.86,310580.0,2.25,0.006739569999999999,0.014138159999999999
sh600708,5.33,465842.0,0.2,0.016799,0.02872686
sz002219,3.94,538795.0,0.6333333333333333,0.01294768,0.00922587
sz002355,9.06,384144.0,0.0,0.00453301,0.00453301
sz000552,3.23,815898.0,0.0,0.00042986,0.00028637
sz300484,13.28,223104.0,0.0,0.00340943,0.00196849
sz002656,6.81,1139313.0,0.4,0.02036431,0.01682454
sh601899,3.67,7909217.0,0.0,0.0329394,0.01231353
sz000030,5.45,441995.0,0.0,0.0,0.00441995
sz300317,6.42,375570.0,0.05,0.00084839,0.00176412
sh600452,26.1,529830.0,0.0,0.00018533,0.00018533
sz000737,4.71,339120.0,0.0,0.00839574,0.00048912
sz300011,7.72,208440.0,0.45,0.0048005,0.01202059
sz002562,6.73,1404551.0,0.0,0.00363385,0.00459088
sz002102,2.09,432003.0,0.1,0.0054434,0.00128214
sh603618,6.88,462336.0,0.0,0.0200925,0.00240941
sz000702,7.02,573534.0,0.9833333333333333,0.00262238,0.01254418
sh600054,12.19,657041.0,0.03333333333333333,0.01582672,0.00556187
sz300280,31.1,637550.0,0.0,0.01017705,0.00951985
sh603223,12.14,144466.0,0.0,0.00342543,0.00162889
sz000972,3.59,114162.0,1.2666666666666666,0.00045048,0.00174702
sz002028,12.85,322535.0,0.0,0.00400831,0.00043963
sz300045,11.57,5790507.0,0.0,0.07078801,0.02913585
sz300610,15.19,211141.0,0.0,0.00332523,0.00288031
sh603416,29.87,367401.0,0.0,0.01558909,0.01549624
sz002026,6.96,164952.0,0.5,0.01718953,0.00978317
sz002799,15.92,254720.0,3.15,0.00222773,0.02309437
sz300765,54.0,11880000.0,0.0,0.03258038,0.0087516
sh600654,2.5,3178250.0,6.083333333333333,0.01103679,0.13013327
sz002082,11.17,2013951.0,0.45,0.00419474,0.0073518
sz300708,13.17,366126.0,0.0,0.00068687,0.00030398
sh600370,3.79,118248.0,0.11666666666666667,0.00678676,0.0060419
sh600512,2.86,553982.0,2.0166666666666666,0.036626689999999996,0.02848204
sh600019,7.54,5489120.0,0.5,0.07488958,0.02069528
sz000899,0.0,0.0,0.2833333333333333,0.00367135,0.00210733
sh603885,15.77,829187.0,0.0,0.01804612,0.00347956
sz002344,5.75,222525.0,0.48333333333333334,0.00790534,0.01049828
sz002171,6.98,1527224.0,0.08333333333333333,9.269e-05,0.00909821
sz300693,18.44,82980.0,0.0,0.00256081,0.00710139
sh600331,4.02,987312.0,0.15,0.03875665,0.02667326
sh603861,13.12,354240.0,0.0,0.00019725,0.0003419
sz002785,11.65,68735.0,0.0,0.00080043,0.00179195
sh600759,3.55,1592104.0,0.0,0.00618063,0.00104399
sz002738,18.29,621860.0,0.38333333333333336,0.00166863,0.01389247
sh600123,8.35,1717595.0,0.05,0.00918274,0.01260695
sz000719,9.1,46410.0,2.3833333333333333,0.00441564,0.00958815
sz002756,16.44,88776.0,0.0,0.00261645,0.00470533
sz002351,6.5,614250.0,0.0,0.0012708,0.0002097
sz300673,54.23,558569.0,0.43333333333333335,0.01116861,0.00641261
sz300225,6.29,1329077.0,76.15,0.03061787,0.41720799
sh600587,15.58,126634.0,0.55,0.00271344,0.00376325
sz300396,17.05,131285.0,0.0,0.00177566,0.00412119
sz000903,3.14,401606.0,3.3833333333333333,0.04967623,0.06305803
sz000426,6.64,2203816.0,0.0,0.0958224,0.0115192
sh603108,12.45,174300.0,0.0,0.0347972,0.00193668
sh600249,5.39,676984.0,0.05,0.0,0.00980972
sh600776,32.1,80358498.0,50.36666666666667,3.32359494,5.49760549
sz002793,13.48,494716.0,0.0,0.0,0.00494716
sz300489,16.02,504630.0,0.1,0.00403887,0.00261964
sh603808,18.2,334880.0,0.05,0.00138083,0.00307639
sh600834,8.3,392590.0,0.5333333333333333,8.33e-06,0.0021648
sh603025,12.09,166842.0,0.4,0.00164132,0.00123904
sh603067,10.56,507936.0,0.75,0.00588015,0.03106756
sz300173,5.9,470820.0,0.0,0.01390055,0.01078059
sz000035,5.37,199227.0,0.0,0.0,0.00199227
sz300551,15.33,360255.0,0.9,0.00356295,0.0074946
sh600757,7.49,439663.0,0.16666666666666666,0.03755993,0.04878281
sz002684,7.46,933992.0,0.0,0.0,0.01225354
sz000850,4.76,1070048.0,1.2833333333333334,0.0014579,0.01998632
sz002390,6.0,969000.0,0.05,0.01437709,0.00359709
sh601068,7.76,2104512.0,0.06666666666666667,0.00821295,0.00977665
sh600103,3.37,356546.0,0.6,0.00946278,0.01555758
sz000938,44.99,1750111.0,0.1,0.02790792,0.00717726
sz002137,8.1,1146960.0,0.05,0.01487029,0.00810329
sz002357,6.83,341500.0,0.45,0.00998149,0.00496683
sh603602,42.9,10922340.0,0.0,0.05618102,0.01079312
sz300200,9.06,172140.0,0.05,0.00026682,0.00045102
sz002520,8.88,163392.0,0.0,0.00340763,9.098e-05
sh603828,10.68,1191888.0,0.0,0.01549103,0.0120662
sh600695,7.87,2935510.0,0.2833333333333333,0.02196411,0.01940407
sh601211,20.54,4479774.0,0.0,0.12238562,0.00124672
sz002278,7.83,95526.0,0.1,0.0060536,0.00385722
sz300041,7.75,134075.0,0.0,0.01143913,0.00117505
sh600225,4.23,71910.0,1.6666666666666667,0.00958505,0.01664687
sz002455,6.17,296777.0,0.05,0.00408841,0.00686683
sh600233,13.84,831784.0,0.05,0.00259888,0.00221075
sz300629,20.58,333396.0,0.05,0.02416168,0.00726709
sh600796,6.41,375626.0,0.7,0.0069272000000000005,0.00404336
sz002543,15.7,1408290.0,0.0,0.0,0.0140829
sh600561,7.03,85766.0,0.0,0.01443932,1.428e-05
sh600995,8.43,384408.0,0.05,0.03906055,0.01584438
sz300595,60.0,384000.0,0.0,0.00098856,0.00098856
sz002878,30.83,188063.0,0.0,0.00305616,0.0012366
sh600789,10.28,1526580.0,0.1,0.06608235,0.01191221
sz300453,14.2,153360.0,0.05,0.0001448,0.00237405
sz000612,5.35,1860195.0,0.11666666666666667,0.01632777,0.01063125
sh600693,6.1,125660.0,0.0,0.00446624,0.00446624
sz002544,16.28,2235244.0,0.05,0.00549291,0.00302716
sh603083,33.83,646153.0,0.0,0.00122673,0.00122673
sh601515,13.54,3646322.0,0.5333333333333333,0.00988167,0.04676948
sh603506,25.5,201450.0,0.1,0.00115326,0.00128201
sh600242,13.17,464901.0,0.05,0.00079199,0.00010579
sh603559,25.82,671320.0,0.05,0.0047422,0.00393991
sz300281,7.3,1295750.0,4.983333333333333,0.0,0.01836258
sz002310,8.06,7828678.0,0.03333333333333333,0.05327148,0.02101965
sz000906,6.6,675840.0,0.3,0.00574634,0.0024014
sz002156,10.84,1365840.0,0.26666666666666666,0.03757716,0.01782897
sh601611,9.81,8263944.0,0.0,0.04398017,0.01174874
sh601918,3.56,441440.0,0.0,0.0,0.00473441
sh600223,4.08,602616.0,0.0,0.00269363,8.991e-05
sz002011,5.96,722948.0,0.0,0.03969635,0.0076585
sz300009,16.89,1656909.0,0.3833333333333333,0.05949384,0.0391306
sz300331,21.34,1370028.0,0.4,0.00455687,0.01869894
sz300492,0,0,0,0,0
sz300683,34.0,187000.0,0.0,0.00701321,0.00555077
sz300417,18.61,70718.0,0.2,0.0044064,0.00153495
sz000709,3.52,932096.0,0.0,0.02248207,0.01308017
sz300532,15.11,238738.0,0.0,0.0,0.00238738
sh600381,8.07,554409.0,5.633333333333334,0.0,0.00811023
sz300116,1.99,2968284.0,1.8666666666666667,0.12738319,0.09485483
sh600162,2.92,989880.0,0.08333333333333333,0.01528374,0.01195504
sz000985,15.66,178524.0,0.1,0.00942078,0.00491012
sh603600,10.65,160283.0,0.06666666666666667,0.00052191,0.0011615
sz002557,26.22,1764606.0,0.0,0.0097675,0.00953125
sh603937,13.89,213906.0,0.0,0.00415842,0.00415842
sz300405,9.38,44086.0,0.0,0.00114605,0.0001624
sh600664,6.25,13810469.0,0.0,0.13383201,0.00218832
sh601168,6.89,5801380.0,0.03333333333333333,0.1455182,0.00419319
sz002555,14.2,1709680.0,0.0,0.0,0.02536753
sh601678,7.17,24009505.0,0.03333333333333333,0.02599798,0.0216965
sz002635,15.73,1733446.0,0.0,0.00278971,0.00921481
sz002122,3.61,9797179.0,5.233333333333333,0.0,0.38817634
sz300295,16.1,344540.0,0.0,0.02211367,3.314e-05
sz300115,13.17,750690.0,0.05,0.00093791,0.0013003
sh603499,30.76,36912.0,0.0,0.00111123,0.00111123
sh600339,4.82,2061524.0,0.0,0.07068748,0.00439129
sz300245,11.32,752780.0,0.0,0.00844901,0.00075591
sh603169,7.59,7936104.0,0.0,0.00729868,0.00729868
sz002140,8.8,1117600.0,0.0,0.0,0.011176
sz002067,4.37,346104.0,0.15,0.02162329,0.00089415
sh600636,16.15,324615.0,0.4166666666666667,0.00017831,0.00431129
sz002297,8.28,346104.0,0.0,0.03730567,0.00345653
sz300047,17.85,3352230.0,0.0,0.0,0.0335223
sz002608,10.11,721854.0,0.18333333333333332,0.00265951,0.01580334
sz000529,6.71,75152.0,0.0,0.00250602,0.00143795
sz300770,0,0,0,0,0
sz002292,8.56,832888.0,0.0,0.01119889,0.00288413
sz002573,9.79,587400.0,0.0,0.00761246,0.00761246
sz300218,8.35,237975.0,0.0,0.0,0.00237975
sz300078,11.58,5961384.0,0.0,0.00956866,0.00611883
sz300196,0.0,0.0,0.0,0.01526534,0.00955219
sz300599,12.45,227835.0,0.0,0.00068352,0.0001246
sh600980,12.88,663320.0,0.0,0.00209409,6.635e-05
sh603303,15.55,831925.0,0.0,0.0,0.00831925
sh603898,21.8,446900.0,0.05,0.00488988,0.00424647
sh603197,27.04,164944.0,0.0,0.00512311,0.00369067
sz002113,3.64,22459091.0,0.15,0.01609616,0.00193909
sh600517,5.82,832260.0,244.86666666666667,2.91e-05,0.06277452
sz002503,3.61,2858037.0,0.05,0.00113255,0.00795361
sz300059,20.26,42566260.0,0.26666666666666666,0.02565882,0.45395496
sz000012,5.71,203847.0,0.0,0.0330999,0.00099238
sh603085,9.69,172482.0,0.2,0.01209806,0.00425579
sz300096,13.68,3049272.0,0.0,0.00679339,0.00679339
sz002217,7.26,2516389.0,1.0166666666666666,0.00900187,0.09761164
