,kaipan_price,kaipan_money
sh600000,10.2,5890000.0
sh600004,12.16,871871.9999999999
sh600006,7.02,3818178.0
sh600007,20.81,27725163.0
sh600008,3.06,2201364.0
sh600009,46.5,5817150.0
sh600010,1.67,8332131.0
sh600011,4.23,763938.0000000001
sh600012,7.14,191352.0
sh600015,6.39,1440945.0
sh600016,4.67,2545150.0
sh600017,2.8,159319.99999999997
sh600018,4.79,315182.0
sh600019,8.06,16572972.0
sh600020,3.54,741276.0
sh600021,7.08,563568.0
sh600022,1.91,1918212.9999999998
sh600023,3.63,1241097.0
sh600025,5.7,477660.00000000006
sh600026,6.26,336788.0
sh600027,3.46,990944.0
sh600028,4.42,8046167.999999999
sh600029,6.3,3168900.0
sh600030,25.0,75900000.0
sh600031,29.1,56480190.0
sh600033,2.8,15960.0
sh600035,3.13,658865.0
sh600036,55.0,24684000.0
sh600037,9.39,181227.00000000003
sh600038,51.85,497760.00000000006
sh600039,7.43,2255005.0
sh600048,13.58,1859102.0
sh600050,4.32,1017792.0
sh600051,6.86,98098.0
sh600052,3.44,182320.0
sh600053,17.08,133223.99999999997
sh600054,9.51,174033.0
sh600055,13.49,234726.00000000003
sh600056,13.05,281880.0
sh600057,6.72,69216.0
sh600058,9.0,644400.0
sh600059,12.22,3519360.0
sh600060,11.12,718352.0
sh600061,13.39,6290000.0
sh600062,12.15,104490.00000000001
sh600063,4.32,2898288.0
sh600064,9.93,471675.0
sh600066,14.07,1245195.0
sh600067,3.38,177450.0
sh600068,7.3,3102500.0
sh600070,7.34,840429.9999999999
sh600071,13.2,100320.0
sh600072,11.46,501948.00000000006
sh600073,8.54,542290.0
sh600075,7.8,1218360.0
sh600076,3.6,306000.0
sh600077,3.31,4733631.0
sh600078,2.04,1178712.0
sh600079,29.97,752246.9999999999
sh600080,6.38,526350.0
sh600081,12.7,2052319.9999999998
sh600082,2.95,14455.000000000002
sh600083,5.7,0.0
sh600084,3.57,1350000.0
sh600085,32.39,12755182.0
sh600086,0.16,0.0
sh600088,15.17,5194208.0
sh600089,12.09,1819545.0
sh600090,1.41,204167.99999999997
sh600091,2.32,337328.0
sh600093,5.93,0.0
sh600094,3.65,92710.0
sh600095,9.47,28353180.000000004
sh600096,9.1,1979250.0
sh600097,9.15,224175.0
sh600098,6.01,709180.0
sh600099,6.27,102200.99999999999
sh600100,6.11,730145.0000000001
sh600101,5.54,40996.0
sh600103,2.36,526752.0
sh600104,20.37,4383624.000000001
sh600105,3.58,969464.0
sh600106,2.68,156780.00000000003
sh600107,7.06,121432.0
sh600108,2.89,284665.0
sh600109,12.1,11890670.0
sh600110,7.3,2123570.0
sh600111,20.09,3935631.0
sh600112,1.61,1069040.0000000002
sh600113,6.18,404789.99999999994
sh600114,7.67,55991.0
sh600115,5.25,795900.0
sh600116,8.88,1159728.0
sh600117,4.4,1558920.0
sh600118,30.85,14090000.0
sh600119,8.49,5418318.0
sh600120,5.71,381428.0
sh600121,5.72,1479192.0
sh600122,1.36,1659744.0000000002
sh600123,6.76,887587.9999999999
sh600125,5.11,514577.00000000006
sh600126,5.88,1494108.0
sh600127,9.49,667147.0
sh600128,6.69,90315.00000000001
sh600129,14.87,629000.9999999999
sh600130,3.42,159372.0
sh600131,13.83,70533.0
sh600132,171.09,3592890.0
sh600133,5.85,491400.0
sh600135,6.37,127400.0
sh600136,7.87,266006.0
sh600137,13.26,6630.0
sh600138,11.25,976500.0
sh600139,1.98,1150000.0
sh600141,15.02,4424892.0
sh600143,20.1,3430000.0
sh600145,1.29,123582.0
sh600146,1.78,1856006.0000000002
sh600148,13.29,0.0
sh600149,5.77,701054.9999999999
sh600150,17.95,7924925.0
sh600151,9.31,1832208.0000000002
sh600152,8.0,8038400.0
sh600153,8.01,1444203.0
sh600155,10.48,22310000.0
sh600156,3.73,74973.0
sh600157,1.68,4529616.0
sh600158,11.4,1002060.0
sh600159,2.53,211508.0
sh600160,9.33,1626219.0
sh600161,33.53,1803914.0
sh600162,2.01,813245.9999999999
sh600163,4.66,113704.0
sh600165,5.76,396287.99999999994
sh600166,3.81,1922145.0
sh600167,9.24,401940.0
sh600168,6.88,68112.0
sh600169,2.33,453185.00000000006
sh600170,2.93,512750.0
sh600171,16.9,1693380.0
sh600172,5.9,10845970.000000002
sh600173,5.1,26520.0
sh600176,17.38,6720845.999999999
sh600177,7.36,240672.00000000003
sh600178,7.43,748944.0
sh600179,4.5,633600.0
sh600180,5.83,248941.0
sh600182,13.05,297540.0
sh600183,23.1,924000.0
sh600184,10.81,637790.0
sh600185,7.35,8405460.0
sh600186,2.88,1281600.0
sh600187,2.36,104076.0
sh600188,13.62,1910886.0
sh600189,10.99,254967.99999999997
sh600190,2.92,8468.0
sh600191,2.71,158264.0
sh600192,4.21,28207.0
sh600193,6.92,8996.0
sh600195,11.4,304380.0
sh600196,72.45,186138540.0
sh600197,25.5,5268300.0
sh600198,5.44,1200064.0000000002
sh600199,14.22,2292264.0
sh600200,8.0,4537600.0
sh600201,21.49,472779.99999999994
sh600202,3.96,89100.0
sh600203,7.91,791.0
sh600206,11.81,439332.00000000006
sh600207,6.22,1016348.0
sh600208,3.24,1174824.0000000002
sh600209,4.18,0.0
sh600210,4.9,157290.0
sh600211,70.0,36218000.0
sh600212,3.8,28880.0
sh600213,6.62,256856.0
sh600215,6.71,198616.0
sh600216,16.9,1316509.9999999998
sh600217,5.45,1149950.0
sh600218,8.96,469504.0000000001
sh600219,3.95,9033650.0
sh600220,2.28,44231.99999999999
sh600221,1.65,777315.0
sh600222,5.95,535500.0
sh600223,13.9,6239710.0
sh600225,1.91,1231950.0
sh600226,2.65,935979.9999999999
sh600227,4.11,26991192.000000004
sh600228,9.35,72930.0
sh600229,6.75,16875.0
sh600230,11.2,1174880.0
sh600231,3.17,1104111.0
sh600232,5.22,80909.99999999999
sh600233,11.23,390804.0
sh600234,11.48,1038940.0
sh600235,5.51,98629.0
sh600236,5.13,56429.99999999999
sh600237,5.63,907556.0
sh600238,14.36,4121319.9999999995
sh600239,1.8,64440.0
sh600241,4.64,0.0
sh600242,2.71,76422.0
sh600243,4.0,568400.0
sh600246,7.63,584458.0
sh600247,0.65,0.0
sh600248,4.52,228712.0
sh600249,4.87,183112.0
sh600250,5.07,11272638.0
sh600251,7.49,894306.0
sh600252,3.03,324512.99999999994
sh600255,2.26,73902.0
sh600256,3.3,3396029.9999999995
