,kaipan_price,kaipan_money
sh600000,10.6,6669520.0
sh600004,13.11,239913.0
sh600006,6.87,4170090.0
sh600007,12.36,1236.0
sh600008,3.03,263912.99999999994
sh600009,57.09,3356892.0000000005
sh600010,1.56,8664552.0
sh600011,4.11,167688.0
sh600012,7.2,337680.0
sh600015,6.29,673659.0
sh600016,4.93,5821837.0
sh600017,2.82,12126.0
sh600018,4.59,344708.99999999994
sh600019,8.12,6078631.999999999
sh600020,3.32,332.0
sh600021,7.19,145238.0
sh600022,1.71,3981906.0
sh600023,3.7,382210.00000000006
sh600025,5.9,796500.0000000001
sh600026,6.35,356235.0
sh600027,3.47,545137.0
sh600028,4.27,7730000.0
sh600029,6.8,864279.9999999999
sh600030,23.73,7254261.0
sh600031,31.82,16489124.0
sh600033,2.68,18760.000000000004
sh600035,2.87,5453.0
sh600036,52.89,30950000.0
sh600037,9.65,396615.0
sh600038,50.28,196092.0
sh600039,6.72,460992.0
sh600048,14.18,3937786.0
sh600050,4.25,17727600.0
sh600051,8.0,36800.0
sh600052,3.63,306372.0
sh600053,17.57,296933.0
sh600054,11.18,105092.0
sh600055,13.17,180429.0
sh600056,13.08,240671.99999999997
sh600057,6.74,866090.0
sh600058,7.49,160286.0
sh600059,13.02,4090000.0
sh600060,11.92,131120.0
sh600061,12.99,390999.0
sh600062,11.87,212473.0
sh600063,4.13,1902691.0
sh600064,9.76,178608.0
sh600066,14.36,202476.0
sh600067,3.37,52235.0
sh600068,7.28,1164800.0
sh600070,6.52,26079.999999999996
sh600071,13.96,48860.0
sh600072,12.27,434358.0
sh600073,8.35,111889.99999999999
sh600075,7.22,263530.0
sh600076,4.2,49560.0
sh600077,2.66,186732.00000000003
sh600078,3.17,41210.0
sh600079,31.5,475650.0
sh600080,6.13,0.0
sh600081,11.98,1392076.0
sh600082,2.94,7938.0
sh600083,7.17,1746612.0
sh600084,2.51,0.0
sh600085,29.3,404340.0
sh600086,0.16,0.0
sh600088,13.69,807710.0
sh600089,11.48,1368416.0
sh600090,1.62,293706.00000000006
sh600091,1.81,9593.0
sh600093,8.36,72732.0
sh600094,3.64,163072.0
sh600095,8.27,193517.99999999997
sh600096,7.92,1943568.0
sh600097,9.72,108864.00000000001
sh600098,6.05,546315.0
sh600099,6.47,416021.0
sh600100,6.0,301200.0
sh600101,5.56,5559.999999999999
sh600103,2.13,80514.0
sh600104,20.08,2497951.9999999995
sh600105,3.31,1381594.0
sh600106,2.67,80100.0
sh600107,6.87,375789.0
sh600108,2.74,139192.0
sh600109,12.77,1230000.0
sh600110,7.2,1451520.0
sh600111,20.73,7456581.0
sh600112,1.36,36312.0
sh600113,6.24,151008.00000000003
sh600114,7.55,105700.0
sh600115,5.66,511098.00000000006
sh600116,8.8,218240.0
sh600117,4.01,747062.9999999999
sh600118,32.06,3866436.0
sh600119,6.7,221100.0
sh600120,5.77,69817.0
sh600121,5.66,962766.0
sh600122,1.21,90000.0
