,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,0.0,0.0,0.0,0.0,0.0,0.0
sz300240,7.47,72459.0,0.0,0.0,0.0,0.0
sz000893,0.0,0.0,0.0,0.0,0.0,0.0
sh600185,4.85,272085.0,0.0,0.0,0.0,0.0
sz002468,24.48,203184.0,0.0,0.0,0.0,0.0
sh601225,8.6,615760.0,0.0,0.0,0.0,0.0
sz000966,5.4,650700.0,0.0,0.0,0.0,0.0
sz002424,10.33,28924.0,0.0,0.0,0.0,0.0
sz002305,2.58,17802.0,0.0,0.0,0.0,0.0
sh600157,1.67,2003666.0,0.0,0.0,0.0,0.0
sh603918,10.96,574852.0,0.0,0.0,0.0,0.0
sz300701,35.9,190270.0,0.0,0.0,0.0,0.0
sz000403,25.62,15372.0,0.0,0.0,0.0,0.0
sz300717,0.0,0.0,0.0,0.0,0.0,0.0
sh600536,53.55,11432925.0,0.0,0.0,0.0,0.0
sh603477,7.85,10205.0,0.0,0.0,0.0,0.0
sz000996,13.05,1188855.0,0.0,0.0,0.0,0.0
sz002524,5.05,82315.0,0.0,0.0,0.0,0.0
sh600896,0.0,0.0,0.0,0.0,0.0,0.0
sz002606,5.99,499566.0,0.0,0.0,0.0,0.0
sh600487,0.0,0.0,0.0,0.0,0.0,0.0
sz300094,4.58,64578.0,0.0,0.0,0.0,0.0
sz000766,6.51,764274.0,0.0,0.0,0.0,0.0
sz002791,15.01,6004.0,0.0,0.0,0.0,0.0
sh600313,4.67,8133272.0,0.0,0.0,0.0,0.0
sh600186,1.4,53480.0,0.0,0.0,0.0,0.0
sh600196,24.19,41350386.0,0.0,0.0,0.0,0.0
sh600137,0.0,0.0,0.0,0.0,0.0,0.0
sz000528,6.64,29216.0,0.0,0.0,0.0,0.0
sh600612,42.83,192735.0,0.0,0.0,0.0,0.0
sh600814,5.21,2605.0,0.0,0.0,0.0,0.0
sz000639,7.88,40188.0,0.0,0.0,0.0,0.0
sz002845,16.3,34230.0,0.0,0.0,0.0,0.0
sh603818,0.0,0.0,0.0,0.0,0.0,0.0
sh600520,13.06,90114.0,0.0,0.0,0.0,0.0
sz002680,0.0,0.0,0.0,0.0,0.0,0.0
sz000564,2.59,193991.0,0.0,0.0,0.0,0.0
sh601969,5.64,2073828.0,0.0,0.0,0.0,0.0
sh603518,9.03,7224.0,0.0,0.0,0.0,0.0
sz002877,9.03,94634.0,0.0,0.0,0.0,0.0
sz002299,24.18,1842468.0,0.0,0.0,0.0,0.0
sz000998,15.33,4933194.0,0.0,0.0,0.0,0.0
sz300347,63.1,1192590.0,0.0,0.0,0.0,0.0
sh600826,10.61,177187.0,0.0,0.0,0.0,0.0
sh601633,8.42,229866.0,0.0,0.0,0.0,0.0
sh603900,12.22,216294.0,0.0,0.0,0.0,0.0
sz300508,35.07,624246.0,0.0,0.0,0.0,0.0
sz300384,17.6,2236960.0,0.0,0.0,0.0,0.0
sz002640,8.7,463710.0,0.0,0.0,0.0,0.0
sz002415,25.18,6390684.0,0.0,0.0,0.0,0.0
