,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,0.0,0.0,0.0,0.0,0.0,0.0
sz300240,6.55,106765.0,0.0,0.0,0.0,0.0
sz000893,0.0,0.0,0.0,0.0,0.0,0.0
sh600185,5.1,13770.0,0.0,0.0,0.0,0.0
sz002468,27.68,819328.0,0.0,0.0,0.0,0.0
sh601225,8.88,224664.0,0.0,0.0,0.0,0.0
sz000966,5.1,307020.0,0.0,0.0,0.0,0.0
sz002424,9.23,419042.0,0.0,0.0,0.0,0.0
sz002305,2.62,9694.0,0.0,0.0,0.0,0.0
sh600157,1.64,1481904.0,0.0,0.0,0.0,0.0
sh603918,0.0,0.0,0.0,0.0,0.0,0.0
sz300701,24.07,77024.0,0.0,0.0,0.0,0.0
sz000403,0.0,0.0,0.0,0.0,0.0,0.0
sz300717,18.12,896940.0,0.0,0.0,0.0,0.0
sh600536,51.47,4488184.0,0.0,0.0,0.0,0.0
sh603477,7.54,33176.0,0.0,0.0,0.0,0.0
sz000996,13.35,622110.0,0.0,0.0,0.0,0.0
sz002524,5.04,27720.0,0.0,0.0,0.0,0.0
sh600896,4.58,292662.0,0.0,0.0,0.0,0.0
sz002606,5.82,26772.0,0.0,0.0,0.0,0.0
sh600487,15.85,1451860.0,0.0,0.0,0.0,0.0
sz300094,4.44,1332.0,0.0,0.0,0.0,0.0
sz000766,0.0,0.0,0.0,0.0,0.0,0.0
sz002791,16.9,5070.0,0.0,0.0,0.0,0.0
sh600313,3.48,746112.0,0.0,0.0,0.0,0.0
sh600186,1.7,29070.0,0.0,0.0,0.0,0.0
sh600196,26.2,1763260.0,0.0,0.0,0.0,0.0
sh600137,16.53,51243.0,0.0,0.0,0.0,0.0
sz000528,6.72,270816.0,0.0,0.0,0.0,0.0
sh600612,44.15,339955.0,0.0,0.0,0.0,0.0
sh600814,5.14,23644.0,0.0,0.0,0.0,0.0
sz000639,5.56,35028.0,0.0,0.0,0.0,0.0
sz002845,16.03,408765.0,0.0,0.0,0.0,0.0
sh603818,0.0,0.0,0.0,0.0,0.0,0.0
sh600520,12.49,14988.0,0.0,0.0,0.0,0.0
sz002680,0.0,0.0,0.0,0.0,0.0,0.0
sz000564,2.43,96228.0,0.0,0.0,0.0,0.0
sh601969,6.24,649584.0,0.0,0.0,0.0,0.0
sh603518,8.65,91690.0,0.0,0.0,0.0,0.0
sz002877,8.82,1764.0,0.0,0.0,0.0,0.0
sz002299,27.2,337280.0,0.0,0.0,0.0,0.0
sz000998,13.56,585792.0,0.0,0.0,0.0,0.0
sz300347,51.77,295089.0,0.0,0.0,0.0,0.0
sh600826,11.61,26703.0,0.0,0.0,0.0,0.0
sh601633,8.16,1289280.0,0.0,0.0,0.0,0.0
sh603900,0.0,0.0,0.0,0.0,0.0,0.0
sz300508,30.89,376858.0,0.0,0.0,0.0,0.0
sz300384,16.42,154348.0,0.0,0.0,0.0,0.0
sz002640,8.07,460797.0,0.0,0.0,0.0,0.0
sz002415,27.6,66433007.0,0.0,0.0,0.0,0.0
sh600645,16.89,81072.0,0.0,0.0,0.0,0.0
sz002469,0.0,0.0,0.0,0.0,0.0,0.0
sz002827,10.07,169176.0,0.0,0.0,0.0,0.0
sz300636,20.29,2029.0,0.0,0.0,0.0,0.0
sz000890,4.91,675287.0,0.0,0.0,0.0,0.0
sh603026,31.73,355376.0,0.0,0.0,0.0,0.0
sh600539,0.0,0.0,0.0,0.0,0.0,0.0
sz000925,7.62,1548384.0,0.0,0.0,0.0,0.0
sz002459,0.0,0.0,0.0,0.0,0.0,0.0
sh603388,7.41,25342.0,0.0,0.0,0.0,0.0
sz300221,6.28,445252.0,0.0,0.0,0.0,0.0
sz000970,10.32,1528392.0,0.0,0.0,0.0,0.0
sz002775,0.0,0.0,0.0,0.0,0.0,0.0
sz300463,24.32,179968.0,0.0,0.0,0.0,0.0
