,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell
sh601966,18.94,151520.0,0.0,0.0,0.0015152
sh600668,15.45,753960.0,0.0,0.01608751,0.01453744
sh601015,6.6,48840.0,0.5,0.01763915,0.02170776
sz300012,8.86,284406.0,0.5833333333333334,0.00236101,0.01440489
sh601398,5.94,9660222.0,0.45,0.04741776,0.07125896
sz300583,36.84,110520.0,1.1,0.00136671,0.00140475
sz002056,7.83,1770363.0,0.0,0.09519144,0.00656311
sz002499,9.11,2733.0,0.23333333333333334,0.00172943,0.0011336
sz000628,11.54,360048.0,0.05,0.02256981,0.01055229
sz300026,3.63,103455.0,8.216666666666667,0.012396959999999999,0.07505512
sh600302,0.0,0.0,0.23333333333333334,0.00328087,0.00027649
sh603035,14.35,324310.0,0.0,0.00358414,0.00322214
sz300578,25.8,10580580.0,234.7,0.060608199999999994,0.6331781400000001
sz000895,27.26,790540.0,0.03333333333333333,0.00024642,0.0002738
sz300481,17.81,447031.0,0.2,0.00477456,0.00237607
sh600891,4.01,3267348.0,0.36666666666666664,0.00577306,0.01709744
sz300626,9.55,205325.0,5.0,0.0,0.00212965
sz000703,16.03,161903.0,0.0,0.00824239,0.00077936
sz300596,36.8,29440.0,0.9,0.00036968,0.00077633
sh603399,0.0,0.0,0.16666666666666666,0.00056512,0.00388588
sz000090,7.77,569541.0,0.2,0.00474807,0.0069278
sh600136,13.48,305996.0,15.15,0.07980212,0.39072575
sh603196,10.17,171873.0,0.0,0.00531409,0.0027938
sz300676,71.5,7028450.0,0.05,0.0,0.09149215
sz002687,7.46,169342.0,0.0,0.00970233,0.00047376
sz300122,45.09,428355.0,0.0,0.02305408,0.00392708
sh603803,13.18,217470.0,0.06666666666666667,0.00283384,0.00666069
sh600240,3.55,1543895.0,0.4666666666666667,0.01455737,0.01469701
sh601949,8.0,35577600.0,0.0,0.02376115,0.01809597
sh601333,3.58,641421.0,5.6,0.03048875,0.04940014
sh600868,5.05,1858905.0,0.5166666666666667,0.02680197,0.03008133
sz002668,7.5,59631000.0,68.76666666666667,1.15267885,4.08562347
sh603183,18.63,186300.0,0.11666666666666667,0.00270677,0.00035744
sh600791,5.25,20475.0,0.0,0.0,0.00020475
sh600348,6.46,629850.0,0.0,0.00214711,0.00925376
sh603129,22.9,6870.0,0.0,0.00013743,0.00011453
sz002267,8.61,92127.0,1.1,0.00749049,0.01120244
sz300106,7.34,1782152.0,0.05,0.00416753,0.00987991
sz002380,16.1,381570.0,0.05,0.00381097,0.00387435
sz002195,6.03,11093692.0,0.35,0.3494186,0.07885336
sz000539,5.0,450000.0,0.05,0.00985022,0.00478963
sh603676,13.02,71610.0,0.7166666666666667,0.0,0.0032025
sz002221,12.55,3913090.0,0.0,0.00230897,0.00230897
sh600526,0,0,0,0,0
sz300518,28.66,126104.0,0.0,0.01829747,0.0182078
sh603991,23.85,121635.0,0.0,0.00517935,0.0010406
sz000803,16.0,422400.0,4.933333333333334,0.0,0.00456
sz000068,6.01,207946.0,0.5,0.07712665,0.0385368
sh603536,12.06,107334.0,0.15,0.00022122,0.00288783
sh600219,2.77,1864016.0,5.033333333333333,0.06289128000000001,0.14159936
sh601999,7.75,3109300.0,0.0,3.895e-05,3.895e-05
sz300017,13.4,7604500.0,0.0,0.08715783,0.00176311
sh600628,7.87,356511.0,0.5166666666666667,0.00652922,0.00310657
sh600332,42.17,919306.0,0.0,0.009286,0.00155477
sh600075,7.81,1326138.0,0.0,0.00558718,0.00159667
sz002915,23.9,162520.0,0.0,0.00289853,0.00289853
sz002724,6.95,34611.0,0.1,0.00513646,0.00240794
sh600000,12.01,2943759.0,0.0,0.05855416,0.0311422
sh600608,5.28,279840.0,0.0,0.00169808,2.675e-05
sz300313,0.0,0.0,0.2,0.00190239,0.00244156
sz300329,9.11,6377.0,0.05,0.00309223,0.00061372
sh600373,14.97,1052391.0,0.0,0.01935254,1.514e-05
sh603017,14.5,203000.0,0.38333333333333336,0.0001465,0.00169896
sh601588,3.73,25364.0,0.0,0.01433821,0.01227722
sz002650,4.4,184360.0,0.0,0.00024108,0.00024108
sh600971,8.66,823557.0,0.0,0.07143827,0.00201421
sz300282,14.87,220076.0,0.0,0.00453034,0.00329104
sh600680,0,0,0,0,0
sh600444,13.5,302400.0,0.06666666666666667,0.0008086,0.00048592
sz000806,4.71,956601.0,0.1,0.06637917,0.01670653
sz300706,28.01,787081.0,0.0,0.00109568,0.00109568
sh601199,4.47,68838.0,0.0,0.00106407,0.00106407
sh600589,5.69,250360.0,0.0,0.00318592,0.0005336
sh601958,7.33,338646.0,0.1,0.01625769,0.04309039
sz300410,21.1,1008580.0,0.65,0.00211216,0.00724375
sz002467,9.0,10210500.0,0.0,0.01166986,0.00899468
sz300259,4.27,4726036.0,0.2,0.00445182,0.06431772
sz300189,4.47,2855038.0,0.0,0.01661578,0.00927828
sz002918,25.58,102320.0,0.0,0.01010406,0.00984786
sz300499,0.0,0.0,0.0,0.00748637,0.00171638
sz002857,14.11,79016.0,0.2833333333333333,0.00291008,0.00190939
sh600139,4.87,496253.0,0.1,0.00359869,0.00084995
sz300257,13.2,26400.0,0.0,0.00093125,0.00089096
sz300247,4.46,261356.0,1.4,4.5e-06,0.00933689
sh601169,6.4,3179520.0,1.05,0.0407431,0.08857912
sh600678,7.92,221760.0,0.18333333333333332,0.00893682,0.00152926
sz000630,2.65,1650155.0,12.633333333333335,0.05463144,0.19077249999999998
sz000929,8.78,10536.0,0.4166666666666667,0.00622506,0.00317501
sh600558,4.49,39961.0,5.133333333333334,0.0055558,0.0164136
sz002033,6.97,41123.0,0.43333333333333335,0.00881232,0.01066625
sh600722,7.05,243225.0,0.0,0.02025582,0.01048291
sz000156,12.07,266747.0,0.0,0.00086517,0.00052413
sz002737,18.1,343900.0,0.3,0.04630479,0.00705697
sz300319,7.41,349752.0,0.1,0.00693979,0.00627625
sh600237,5.45,19171465.0,0.0,0.0,0.19171465
sh601669,6.05,732655.0,0.35,0.01713746,0.03155959
sh603012,8.8,21120.0,0.0,0.00058167,7.064e-05
sz300748,26.39,957957.0,0.0,0.00557188,0.00023809
sz002761,23.77,3634671.0,0.0,0.01210644,0.01851854
sz002843,16.74,21762.0,0.0,0.00507076,0.00342069
sz300351,13.25,259700.0,0.0,0.00108311,0.00161838
sz002143,3.03,1380468.0,0.0,0.03402624,0.00716302
sz002441,8.56,202872.0,0.13333333333333333,0.02809249,0.01656405
sz000415,4.96,498351.0,1.6333333333333333,0.01654781,0.01864959
sh600853,4.84,303468.0,0.2,0.00286786,0.00238603
sh600275,3.96,5180092.0,0.0,0.01154231,0.009575750000000001
sz300251,8.56,168632.0,0.2,0.11130397,0.09643011
sh601003,7.6,262960.0,0.05,0.00387137,0.04652647
sh601007,10.98,27450.0,0.0,0.00628111,0.00170039
sz002572,23.02,485722.0,4.983333333333333,0.0,0.00750702
sz300136,30.6,5486580.0,0.0,0.10118953,0.02630561
sh603626,11.17,9228654.0,0.0,0.02529143,0.00195135
sh600665,4.51,228206.0,5.683333333333334,0.0,0.00424351
sh600883,8.18,199592.0,0.0,0.00119435,0.00034623
sz000993,8.55,1084140.0,0.05,0.00512701,0.0005709
sh601339,5.52,336720.0,0.1,0.00232146,0.00052536
sz000158,6.41,78074.0,0.15,0.00080868,0.00172941
sz002751,26.96,83576.0,0.0,0.00144033,0.00195723
sz300162,6.89,232193.0,0.0,0.00163235,0.00174503
sh600016,6.61,4856393.0,0.7166666666666667,0.01708868,0.08194703
sh600449,10.05,187935.0,1.1,0.0035359,0.02659532
sz002819,26.25,380625.0,0.0,0.00263547,0.00362639
sh603336,18.22,74702.0,0.0,0.00180362,0.00151135
sh600393,3.79,4575481.0,0.03333333333333333,0.015690040000000002,0.01685004
sz000507,7.91,2488486.0,0.05,0.02542859,0.00425429
sz300516,39.52,11856.0,0.75,0.00055725,0.00215317
sz000881,10.86,326886.0,0.0,0.00598401,0.00656138
sz300183,15.79,312642.0,0.0,0.00219545,0.00176635
sh603822,30.25,60500.0,0.0,0.00063794,0.00030378
sz000738,15.45,724605.0,0.0,0.00326835,0.00238709
sh603010,16.12,325817.0,0.05,0.00355225,0.00948456
sz300339,13.52,945048.0,0.1,0.01110676,0.02523772
sz002619,4.69,125223.0,0.5333333333333333,0.03666785,0.02948936
sh600817,10.6,199280.0,0.0,0.00400922,0.00069895
sz002902,28.15,87265.0,0.0,0.00113639,0.00113639
sz300470,29.39,141072.0,0.0,0.00029787,0.00190613
sh603959,23.71,223822.0,0.0,0.0137775,0.0006365
sz002498,3.33,2609721.0,140.91666666666666,0.38496441,3.2480500799999996
sz000930,9.25,505124.0,0.0,0.00444865,0.00293079
sz300399,13.49,60705.0,0.1,0.00423855,0.00417346
sh603023,6.42,389694.0,1.2833333333333334,0.00040578,0.00100653
sh603225,14.77,189056.0,0.0,0.00138119,0.00151537
sz002243,19.9,1060670.0,0.0,0.03098916,0.00598536
sz002201,8.53,767103.0,0.05,0.0100562,0.00750609
sz002494,6.53,7183.0,0.25,0.00416643,0.00079108
sz000523,5.82,29682.0,0.1,0.00931406,0.00024696
sh601066,23.78,3067620.0,0.5,0.04764948,0.09236542
sh600620,10.02,6603180.0,0.0,0.00413262,0.00120315
sh603338,77.07,84777.0,0.0,0.00644356,0.00597911
sz002708,9.32,133276.0,0.0,0.00220158,0.0019308
sz300015,33.67,299663.0,0.0,0.00380217,0.00125652
sh603456,9.46,42570.0,0.0,0.00287529,0.00049543
sz002673,11.78,1234909.0,0.03333333333333333,0.07856039,0.009984
sh603969,5.8,502860.0,0.15,0.00054168,0.02158366
sh603922,20.83,145810.0,0.03333333333333333,0.00604083,0.00194127
sz300587,25.19,100760.0,0.0,0.00225754,0.00225754
sh600540,5.79,591738.0,0.23333333333333334,0.004981,0.00352212
sh600037,11.75,165675.0,0.0,0.00443897,0.00443897
sh600179,8.26,303142.0,0.0,0.01372885,0.01066169
sz300285,15.48,75852.0,0.0,0.00429678,0.00166537
sh600513,8.35,167000.0,0.08333333333333333,0.00235764,0.00208767
sz300699,59.59,406285.0,0.05,0.00318639,0.00312398
sh600797,10.5,122850.0,0.21666666666666667,0.00658517,0.02436475
sz300201,5.42,123034.0,1.35,0.01019198,0.0031168
sh603128,10.0,503000.0,0.0,0.00238146,0.00323324
sz002349,7.25,439350.0,3.566666666666667,0.00569803,0.03786376
sh600127,3.86,297220.0,0.18333333333333332,0.00712193,0.0070335
sz002432,6.9,78660.0,0.0,0.00242455,0.00173825
sz000667,2.87,467236.0,15.916666666666666,0.02865604,0.10366373
sz002230,35.12,11347096.0,0.0,0.01034271,0.01476949
sz002182,8.95,602335.0,0.0,0.01352438,0.00253272
sz000420,2.79,388368.0,0.0,0.00760404,0.0005061
sh601519,10.25,1284325.0,0.0,0.11357256,0.01549233
sz000731,7.15,71500.0,0.15,0.02546919,0.0064535
sz000785,10.73,170607.0,0.0,0.02119101,0.00741329
sh600986,5.75,564765.0,2.1,0.0044456,0.03129067
sz300420,7.03,2661558.0,0.0,0.00145165,0.00145165
sz300036,17.67,250914.0,0.0,0.00406396,0.00406396
sz000877,13.02,3387804.0,0.08333333333333333,0.0061737,0.0226384
sh600975,14.04,4772196.0,0.0,0.01162015,0.01162015
sz002118,14.83,25711898.0,0.2,0.01947917,0.06128859
sh603639,36.99,147960.0,0.05,0.02062076,0.00052332
sz000861,3.04,343216.0,1.4333333333333333,0.01643532,0.02985205
sh603360,32.88,7565688.0,0.0,0.0250829,0.02027768
sz000757,5.87,779536.0,3.216666666666667,0.00121091,0.01894692
sh600708,6.24,838656.0,0.0,0.00231853,6.31e-05
sz002219,4.08,172584.0,0.0,0.03632109,0.03911681
sz002355,10.15,6413785.0,221.06666666666666,0.36233599,1.61335546
sz000552,3.39,148821.0,0.45,0.05117037,0.0341849
sz300484,12.98,240130.0,0.2,0.00941854,0.00863296
sz002656,8.18,2621690.0,0.05,0.01605139,0.01179132
sh601899,3.54,2003640.0,0.0,0.17103206,0.16759722
sz000030,5.75,556600.0,0.48333333333333334,0.01279014,0.00197651
sz300317,7.01,3377418.0,112.25,0.20931988,0.51908465
sh600452,26.57,310869.0,0.03333333333333333,0.02418265,0.00156322
sz000737,4.3,782600.0,241.63333333333333,0.0001978,0.047867599999999996
sz300011,8.0,220800.0,0.0,0.02747806,0.00090639
sz002562,6.13,155702.0,0.05,0.00227877,0.00816235
sz002102,2.42,2494294.0,0.05,0.03731863,0.01865857
sh603618,7.68,1469952.0,0.06666666666666667,0.00379296,0.01445455
sz000702,6.81,91254.0,0.2833333333333333,0.0013524,0.00473725
sh600054,11.71,76115.0,0.8666666666666667,0.00671913,0.00364031
sz300280,30.02,78052.0,0.2,0.00093615,0.00549762
sh603223,12.21,214408.0,0.0,0.00337794,0.00137387
sz000972,3.71,22260.0,5.216666666666667,0.00475885,0.00571394
sz002028,12.76,895752.0,0.03333333333333333,0.03856908,0.03592106
sz300045,10.65,70290.0,0.0,0.01229857,0.013662239999999999
sz300610,0.0,0.0,4.65,0.0,0.01217902
sh603416,28.37,25533.0,0.0,0.00136387,0.00017124
sz002026,7.12,106088.0,0.31666666666666665,0.012912340000000001,0.02412535
sz002799,0.0,0.0,0.0,9.528e-05,0.00012704
sz300765,45.8,769440.0,0.0,0.00406768,0.00032377
sh600654,2.64,2175624.0,0.0,0.00189428,0.00315487
sz002082,11.05,965770.0,0.05,0.00811716,0.00051861
sz300708,0.0,0.0,0.0,0.00378002,0.00121565
sh600370,0,0,0,0,0
sh600512,3.03,1664379.0,0.2,0.00188189,0.00566044
sh600019,7.76,1232226.0,0.15,0.06681997,0.01701258
sz000899,5.95,48195.0,0.25,0.00022264,0.00077658
sh603885,14.36,644764.0,5.083333333333333,0.0,0.0122866
sz002344,5.71,266086.0,0.1,0.0066945,0.00326582
sz002171,6.74,42462.0,0.0,0.0,0.00042462
sz300693,17.33,22529.0,0.0,0.00202905,0.00202905
sh600331,3.63,211992.0,2.1,0.01040333,0.02517639
sh603861,12.26,7356.0,1.8333333333333333,3.705e-05,0.00411254
sz002785,11.0,17600.0,0.2833333333333333,0.00500175,0.00556366
sh600759,4.52,32724343.0,0.1,0.01147184,0.02458843
sz002738,18.91,242048.0,0.05,0.00670473,0.00098423
sh600123,8.48,1017600.0,0.0,0.00902569,0.00907104
sz000719,9.15,227835.0,0.0,0.00209582,0.00209582
sz002756,17.09,810066.0,0.0,0.01391186,0.00563309
sz002351,6.39,127800.0,0.0,0.05164384,0.04891778
sz300673,42.08,252480.0,0.25,0.00407792,0.0134248
sz300225,7.34,2138876.0,0.0,0.01724034,0.00681842
sh600587,15.39,3078.0,0.1,0.00111047,0.00052496
sz300396,18.85,18850.0,1.1,0.01693698,0.00471145
sz000903,3.33,3168828.0,2.0166666666666666,0.00306787,0.0291095
sz000426,6.26,554636.0,0.06666666666666667,0.0009785,0.00034725
sh603108,13.0,162500.0,0.0,0.00297729,0.00297729
sh600249,5.03,65893.0,0.05,0.02264065,0.01329567
sh600776,27.9,8858250.0,0.3333333333333333,0.82051746,2.21631476
sz002793,0,0,0,0,0
sz300489,19.3,970790.0,0.0,0.00641015,0.00091629
sh603808,17.7,90270.0,0.0,0.00537901,1.784e-05
sh600834,8.13,62601.0,0.0,0.00223549,0.00082852
sh603025,11.85,122055.0,0.0,0.00278245,1.227e-05
sh603067,10.51,36785.0,0.65,0.00085415,0.0047151
sz300173,6.63,1176162.0,0.7,0.00100153,0.05294158
sz000035,5.25,169050.0,0.3,0.02019916,0.00395437
sz300551,17.09,172609.0,0.0,0.00275175,0.00275175
sh600757,7.63,83930.0,0.0,0.00336477,0.00200681
sz002684,8.3,8212020.0,0.0,0.00135042,0.00135042
sz000850,5.05,393395.0,3.7666666666666666,0.01377812,0.0652141
sz002390,6.63,4397016.0,0.0,0.03515298,0.00476109
sh601068,7.85,4906250.0,0.0,0.03114295,0.02599235
sh600103,3.51,792909.0,0.9,0.01180881,0.00701918
sz000938,44.68,4689121.0,0.13333333333333333,0.01477989,0.01596356
sz002137,8.63,1808848.0,0.0,0.00537193,0.00253823
sz002357,7.13,496961.0,0.2,0.0056747,0.0004495
sh603602,34.59,843996.0,0.0,0.00164144,0.00306869
sz300200,9.69,189924.0,0.15,0.00017887,0.00622543
sz002520,8.44,121536.0,1.0666666666666667,0.00169753,0.00355044
sh603828,11.01,96888.0,0.2833333333333333,0.00211429,0.00745702
sh600695,7.55,1213285.0,0.05,0.00425354,0.00358973
sh601211,20.14,1415842.0,0.23333333333333334,0.06980915,0.05397399
sz002278,0.0,0.0,0.75,0.02089715,0.00427769
sz300041,8.22,69870.0,1.1,0.001536,0.00938608
sh600225,5.08,149352.0,0.35,0.00532486,0.00400727
sz002455,6.5,339300.0,0.0,0.00685632,6.79e-05
sh600233,14.07,322203.0,0.13333333333333333,0.01120802,0.01713436
sz300629,20.18,151350.0,0.15,0.00349561,0.00137726
sh600796,0.0,0.0,0.15,0.00253691,0.00034556
sz002543,15.19,68355.0,0.0,0.00739969,0.00927026
sh600561,7.3,2920.0,0.6,0.00196261,0.00020664
sh600995,9.45,301455.0,0.1,0.00581681,0.01504782
sz300595,54.68,344484.0,5.133333333333334,0.0,0.0076552
sz002878,30.31,69713.0,0.0,0.00174502,0.00086287
sh600789,10.43,900109.0,0.23333333333333334,0.0087166,0.00953085
sz300453,14.54,52344.0,0.0,0.00462736,0.00082035
sz000612,5.11,31171.0,0.0,0.00136895,5.13e-05
sh600693,6.09,196098.0,0.0,0.00192583,0.00099405
sz002544,15.7,494550.0,0.0,0.00757163,0.00497641
sh603083,34.71,499824.0,0.0,0.00890705,0.00856907
sh601515,13.5,687150.0,0.0,0.00958388,0.00584478
sh603506,24.7,586872.0,0.0,0.00184581,0.00177105
sh600242,12.78,169974.0,0.03333333333333333,0.00603965,0.00608026
sh603559,26.0,1138800.0,0.15,0.33030972,0.02133785
sz300281,6.67,198099.0,0.0,0.03335183,0.03225898
sz002310,8.19,4605237.0,0.0,0.13724859,0.0198934
sz000906,8.16,623326.0,0.25,0.00083342,0.00160234
sz002156,10.24,310272.0,0.0,0.0179183,0.00868466
sh601611,9.66,284004.0,0.08333333333333333,0.01520833,0.00012642
sh601918,3.63,168795.0,0.7666666666666667,0.03178526,0.06997318
sh600223,4.2,79380.0,0.0,0.0,0.00087359
sz002011,5.92,244496.0,0.25,0.0022932,0.00177602
sz300009,16.18,755606.0,0.0,0.00078051,0.00185409
sz300331,21.13,42260.0,0.05,0.00119014,0.00031967
sz300492,33.0,1623600.0,223.95,0.06217328,0.60276479
sz300683,0.0,0.0,0.0,0.00105288,0.00033037
sz300417,20.6,306940.0,0.0,0.0,0.0030694
sz000709,3.53,629046.0,19.166666666666668,0.07283933000000001,0.18473910000000002
sz300532,14.68,124780.0,0.0,0.00140726,0.00521288
sh600381,7.43,237760.0,0.55,0.01330604,0.0368908
sz300116,2.09,16391243.0,244.43333333333334,0.00046607,0.68135595
sh600162,2.9,173130.0,3.25,0.0,0.01541501
sz000985,16.27,351432.0,3.1,0.00151006,0.01406973
sh603600,10.02,5010.0,1.6333333333333333,0.0008627,0.00037296
sz002557,23.36,263968.0,0.4,0.00808801,0.01102344
sh603937,13.25,94075.0,0.55,0.00098537,0.0016541
sz300405,9.74,194800.0,1.2,0.0046838,0.01050339
sh600664,5.77,2694013.0,0.43333333333333335,0.00772468,0.01172089
sh601168,6.41,83407420.0,0.0,0.03292866,0.01293816
sz002555,13.54,541600.0,0.08333333333333333,0.00206319,0.00407451
sh601678,8.18,5300640.0,0.0,0.02550458,0.00842887
sz002635,15.98,952408.0,0.0,0.00193626,0.00193626
sz002122,3.27,1117686.0,209.61666666666667,0.01910533,0.53928859
sz300295,15.25,99125.0,0.05,0.00473463,0.01068775
sz300115,13.55,913270.0,0.3,0.00134135,0.00298616
sh603499,32.27,19362.0,0.0,0.0025628,0.00088868
sh600339,4.88,159576.0,0.6833333333333333,0.01101489,0.00577628
sz300245,10.94,5470.0,3.15,8.952e-05,0.0234757
sh603169,6.7,420090.0,0.3,0.01082453,0.0078122
sz002140,9.11,273300.0,0.05,0.02614082,0.00395588
sz002067,4.25,110925.0,0.1,0.01755887,0.00586624
sh600636,15.0,15000.0,0.21666666666666667,0.01922183,0.01669242
sz002297,8.44,1027148.0,0.0,0.01875192,0.0136069
sz300047,16.91,133589.0,0.05,0.00088056,0.00296911
sz002608,10.36,713804.0,0.23333333333333334,0.00856818,0.00354377
sz000529,7.55,2499805.0,0.15,0.00401688,0.00472551
sz300770,43.4,30380.0,191.35000000000002,0.004144699999999999,0.01209193
sz002292,8.49,2677746.0,0.0,0.00652442,0.00408518
sz002573,9.52,341768.0,0.0,0.01895678,0.0122132
sz300218,8.19,38493.0,0.05,8.47e-06,0.00045635
sz300078,10.53,202176.0,0.1,0.0055497,0.0349229
sz300196,10.83,25992.0,0.0,0.00016277,0.00016277
sz300599,12.94,142340.0,0.65,0.01084972,0.01221229
sh600980,13.57,290398.0,0.0,0.00310383,0.00923794
sh603303,14.53,72650.0,0.06666666666666667,0.01466251,0.02950582
sh603898,0.0,0.0,0.0,0.0,0.00015762
sh603197,26.3,179366.0,0.0,0.01394497,0.00452671
sz002113,3.19,422675.0,0.0,0.00166351,0.00090852
sh600517,11.19,23234916.0,0.06666666666666667,0.25202168,0.04891636
sz002503,3.24,419580.0,8.866666666666667,0.0,0.01698683
sz300059,19.0,9891400.0,0.0,0.29911265,0.03117573
sz000012,5.48,284165.0,0.8,0.00882956,0.00475838
