,kaipan_price,kaipan_money
sh605388,21.27,227589.0
sh605333,8.39,34399.0
sz300350,5.5,7874900.0
sz300312,6.46,6100178.0
sh600589,4.98,32109546.000000004
sh600515,8.36,35508263.99999999
sz002488,7.13,23110000.0
sh600251,9.37,24902649.0
sh600165,9.29,20960000.0
sz300746,16.23,3590076.0
sh600158,14.42,123876452.0
sh600770,7.21,18154059.0
sh603696,14.6,5133360.0
sh603161,17.12,26962288.0
sh600151,8.53,28260000.0
sz002054,8.4,18270000.0
sh603877,23.2,2333920.0
sz300183,22.59,8947899.0
sz002400,9.87,37374729.0
sh603819,15.04,2871135.9999999995
sz002662,5.25,40660000.0
sz002424,10.41,13694354.999999998
sz300021,5.88,23794596.0
sz000505,12.56,58700000.0
sh603728,18.09,2425869.0
sz300416,31.5,5572350.0
sh600827,19.8,23682780.0
sz300492,52.8,1488959.9999999998
sz300377,10.86,14426424.0
sh603319,35.7,9406950.000000002
sz002800,27.12,2500000.0
sh603167,17.4,53661600.0
sh603080,18.78,6195522.0
sh603856,18.52,12652864.0
sz300859,24.43,713356.0
sh600389,24.45,12650430.0
sz300787,54.07,64137834.0
sz002286,23.5,23624550.0
sz000028,56.48,12770000.0
sh603327,30.4,4781920.0
sz300613,154.0,4219600.0
sz300226,83.98,2897310.0
sh600511,48.0,78810000.0
sh600988,23.65,32329550.0
sh603069,52.49,8692344.0
sh603991,42.9,2097810.0
sz300719,17.0,5433200.0
sz300715,65.1,878850.0
sz002651,10.42,12290000.0
sz002643,19.66,7320000.0
sz002459,22.56,4069824.0
sz002451,10.9,89740000.0
sz000413,3.53,47293881.0
sz002993,46.84,180000.0
sh603338,104.18,2177362.0000000005
sz000739,25.79,10990000.0
sz300624,74.88,35912448.0
sh600095,18.17,43682497.0
sh603229,49.5,2989800.0
sh603416,77.0,3026100.0
sh605088,27.13,328273.0
sz300644,35.13,10591695.000000002
sz002041,23.7,49940000.0
sh600615,10.6,2009759.9999999998
sh601216,10.59,165252714.0
sz000411,23.86,8090000.0
sh603997,7.9,7166090.000000001
sz002386,6.99,8270000.0
sz002163,25.5,28330000.0
sh600313,6.0,44165400.0
sh603838,10.6,1720000.0
sz300733,14.7,23612609.999999996
sz300269,4.05,7288784.999999999
sz000524,14.3,6110000.0
sz002177,6.72,43680000.0
sz002036,12.79,24270000.0
sz002370,6.02,9100000.0
sz002438,11.49,2740000.0
sh600397,2.72,2811120.0
sh601611,9.94,20367059.999999996
sz300189,5.8,20543600.0
sz000016,8.0,54230000.0
sz002510,5.4,23610000.0
sz002108,6.7,276807820.0
sh600139,4.54,10515094.0
sz300343,2.87,5735982.0
sz000937,4.06,19530000.0
sh600166,3.22,61186440.0
sz300217,3.22,13165292.000000002
sz002471,2.94,40280000.0
sz002541,56.0,3100000.0
sz300139,9.95,2591974.9999999995
sz300755,31.95,2108700.0
sz002730,13.11,610000.0
sz002597,36.06,3450000.0
sh600132,83.45,3721870.0000000005
sz002084,11.93,1600000.0
sz002799,20.33,1960000.0
sh603949,31.58,2513768.0
sz002623,37.11,1170000.0
sz002702,11.11,3320000.0
sh603239,18.77,846527.0
sh600459,27.79,3668279.9999999995
sz000913,17.6,410000.0
sz300816,104.6,3096160.0
sh603666,111.0,12909300.0
sh600556,21.97,2034421.9999999998
sz002517,6.61,2120000.0
sz002216,34.8,1440000.0
sh603596,41.6,1626560.0
sh600127,14.66,15854790.0
sh600496,7.37,10147753.0
sh601717,7.6,5199920.0
sh600489,11.33,4843575.0
sz300447,14.32,393800.0
sh603393,30.16,31809752.0
sh603992,21.8,584240.0
sz002208,15.3,9306990.0
sh605199,37.21,7350000.0
sh601799,167.87,1040794.0
sz002096,9.03,850000.0
sz002075,12.81,10030000.0
sh603353,77.13,401076.0
sh603678,43.68,1786512.0
sz300244,41.8,14099140.0
sh600640,19.5,2357550.0
sz000603,19.25,3200000.0
sz002862,22.62,253344.0
sh603520,81.99,3205808.9999999995
sz300019,15.68,2273600.0
sh603345,163.92,1606415.9999999998
sz002679,14.89,1480000.0
sh600581,4.01,3971103.0
sz300586,10.33,1775727.0
sz000058,11.65,5580000.0
sz002825,17.49,1120000.0
sh600890,8.52,1404096.0
sh600773,7.81,2375021.0
sz300600,19.1,7672470.000000001
sz000576,11.48,4970000.0
sz000025,22.77,2910000.0
sh601965,12.37,1209785.9999999998
sh600105,6.41,6986900.0
sz002425,13.96,13190000.0
sz300525,45.0,873000.0
sz002709,41.03,9620000.0
sz300006,8.83,713464.0
sz300474,84.51,5535405.0
sh600363,24.82,30662628.000000004
sh600647,16.26,530076.0
sh600195,19.35,4010000.0
sz002582,14.93,4640000.0
sh603713,155.23,791673.0
sz300120,18.56,15484607.999999998
sh600425,6.36,2785044.0
sh603825,30.33,2938976.9999999995
sz300444,4.66,1915260.0000000002
sz300176,6.49,1167551.0
sz300531,24.32,5333376.0
sz000921,14.38,1320000.0
sh603661,82.82,1109788.0
sz002568,60.2,1460000.0
sz002037,8.53,890000.0
sz002580,6.26,1650000.0
sz002850,74.0,3200000.0
sh603183,8.98,1136868.0
sz300829,93.0,1069500.0
sz300299,9.53,1930778.0
sz000159,7.24,3830000.0
sh603303,12.54,336072.0
sh603318,11.08,5781544.0
sz300729,66.21,258218.99999999997
sh601969,6.96,1366248.0
sh603031,32.31,155088.0
sz002406,8.11,12110000.0
sh603337,26.79,809058.0
sh603358,19.07,549216.0
sz300767,88.0,308000.0
sh603697,24.15,11879385.0
sz300387,10.17,1999422.0
sz300125,18.88,479551.99999999994
sh600839,3.4,23462720.0
sz000881,10.77,1860000.0
sh603758,9.33,3669489.0
sz002791,147.49,430000.0
sz300345,8.45,36335.0
sh603719,77.0,1850000.0
sz300702,114.38,594776.0
sz002507,41.9,2900000.0
sz002552,19.8,1120000.0
sz002588,6.58,1400000.0
sz002956,51.36,390000.0
sz300389,10.91,1802332.0
sz002375,15.99,990000.0
sz002127,20.0,1710000.0
sz002140,8.2,1455499.9999999998
sz300370,3.3,7127670.0
sz300815,136.88,3422000.0
sh600285,11.39,2334950.0
sz000639,7.5,1910000.0
sz002285,4.59,3630000.0
sz002783,13.55,1930000.0
sz300152,2.83,840227.0
sz300799,74.87,7135111.0
sz000828,13.04,15980000.0
sz002585,10.53,14020000.0
sz002918,46.67,530000.0
sh600984,29.62,352478.0
sh603768,18.86,133906.0
sh603866,65.39,1935543.9999999998
