,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,22.58,2258.0,0.0,0.0,0.0,0.0
sz300240,6.85,18495.0,0.0,0.0,0.0,0.0
sz000893,3.91,126293.0,0.0,0.0,0.0,0.0
sh600185,4.08,22440.0,0.0,0.0,0.0,0.0
sz002468,19.04,234192.0,0.0,0.0,0.0,0.0
sh601225,8.34,756438.0,0.0,0.0,0.0,0.0
sz000966,3.58,19332.0,0.0,0.0,0.0,0.0
sz002424,8.29,35647.0,0.0,0.0,0.0,0.0
sz002305,2.86,342056.0,0.0,0.0,0.0,0.0
sh600157,1.67,2082490.0,0.0,0.0,0.0,0.0
sh603918,0,0,0,0,0,0
sz300701,30.9,179220.0,0.0,0.0,0.0,0.0
sz000403,26.0,15600.0,0.0,0.0,0.0,0.0
sz300717,0,0,0,0,0,0
sh600536,21.24,350460.0,0.0,0.0,0.0,0.0
sh603477,6.95,38920.0,0.0,0.0,0.0,0.0
sz000996,9.7,972910.0,0.0,0.0,0.0,0.0
sz002524,4.65,69285.0,0.0,0.0,0.0,0.0
sh600896,3.95,8295.0,0.0,0.0,0.0,0.0
sz002606,6.26,1870488.0,0.0,0.0,0.0,0.0
sh600487,17.65,1540704.0,0.0,0.0,0.0,0.0
sz300094,0,0,0,0,0,0
sz000766,6.0,37800.0,0.0,0.0,0.0,0.0
sz002791,10.87,71742.0,0.0,0.0,0.0,0.0
sh600313,2.33,308026.0,0.0,0.0,0.0,0.0
sh600186,1.7,1265480.0,0.0,0.0,0.0,0.0
sh600196,23.29,1842239.0,0.0,0.0,0.0,0.0
sh600137,12.49,28727.0,0.0,0.0,0.0,0.0
sz000528,6.15,171585.0,0.0,0.0,0.0,0.0
sh600612,42.95,73015.0,0.0,0.0,0.0,0.0
sh600814,5.6,628880.0,0.0,0.0,0.0,0.0
sz000639,7.3,224840.0,0.0,0.0,0.0,0.0
sz002845,14.58,109350.0,0.0,0.0,0.0,0.0
sh603818,0,0,0,0,0,0
sh600520,12.28,3684.0,0.0,0.0,0.0,0.0
sz002680,2.24,143136.0,0.0,0.0,0.0,0.0
sz000564,2.66,325584.0,0.0,0.0,0.0,0.0
sh601969,4.34,443114.0,29.766666666666666,0.09010893,0.05192667,0.0
sh603518,13.99,8394.0,0.0,0.0,0.0,0.0
sz002877,14.2,18460.0,0.0,0.0,0.0,0.0
sz002299,20.41,651079.0,0.0,0.0,0.0,0.0
sz000998,12.91,142010.0,0.0,0.0,0.0,0.0
sz300347,42.8,85600.0,0.0,0.0,0.0,0.0
sh600826,9.35,76670.0,0.0,0.0,0.0,0.0
sh601633,6.53,1014762.0,0.0,0.0,0.0,0.0
sh603900,0,0,0,0,0,0
sz300508,20.4,140760.0,0.0,0.0,0.0,0.0
sz300384,12.9,147060.0,0.0,0.0,0.0,0.0
sz002640,10.7,39590.0,0.0,0.0,0.0,0.0
sz002415,28.91,1232954.0,0.0,0.0,0.0,0.0
sh600645,16.3,158110.0,0.0,0.0,0.0,0.0
sz002469,3.85,94325.0,0.0,0.0,0.0,0.0
sz002827,0,0,0,0,0,0
sz300636,17.2,55040.0,0.48333333333333334,0.01516809,0.0071247,0.0
sz000890,5.09,548702.0,0.0,0.0,0.0,0.0
sh603026,0,0,0,0,0,0
sh600539,0,0,0,0,0,0
sz000925,7.14,1193237.0,0.0,0.0,0.0,0.0
sz002459,12.46,5934698.0,0.0,0.0,0.0,0.0
sh603388,0,0,0,0,0,0
sz300221,5.29,5290.0,0.0,0.0,0.0,0.0
sz000970,7.65,59670.0,0.0,0.0,0.0,0.0
sz002775,6.0,19200.0,0.0,0.0,0.0,0.0
sz300463,0,0,0,0,0,0
sh603110,0,0,0,0,0,0
sz000089,8.05,337150.0,0.0,0.0,0.0,0.0
sh603116,0,0,0,0,0,0
sh603500,11.16,150660.0,0.0,0.0,0.0,0.0
sh600854,3.72,45756.0,0.0,0.0,0.0,0.0
