,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,24.46,317980.0,0.0,0.0,0.0,0.0
sz300240,7.58,50786.0,0.0,0.0,0.0,0.0
sz000893,0,0,0,0,0,0
sh600185,4.25,78200.0,0.0,0.0,0.0,0.0
sz002468,16.45,106925.0,0.0,0.0,0.0,0.0
sh601225,7.7,2958340.0,0.0,0.0,0.0,0.0
sz000966,3.79,470718.0,0.0,0.0,0.0,0.0
sz002424,8.77,28064.0,0.0,0.0,0.0,0.0
sz002305,2.83,1757430.0,0.0,0.0,0.0,0.0
sh600157,1.91,26304149.0,244.63333333333333,0.0,0.83579629,0.46570777
sh603918,0,0,0,0,0,0
sz300701,33.77,2292983.0,0.0,0.0,0.0,0.0
sz000403,27.15,5430.0,0.0,0.0,0.0,0.0
sz300717,14.62,39474.0,0.0,0.0,0.0,0.0
sh600536,21.94,2391460.0,0.0,0.0,0.0,0.0
sh603477,7.77,41181.0,0.0,0.0,0.0,0.0
sz000996,9.4,3559780.0,0.0,0.0,0.0,0.0
sz002524,4.84,343640.0,0.0,0.0,0.0,0.0
sh600896,0,0,0,0,0,0
sz002606,7.2,2822400.0,0.0,0.0,0.0,0.0
sh600487,18.57,3125331.0,0.0,0.0,0.0,0.0
sz300094,5.29,16399.0,0.0,0.0,0.0,0.0
sz000766,6.89,54431.0,0.0,0.0,0.0,0.0
sz002791,0,0,0,0,0,0
sh600313,2.36,253464.0,0.0,0.0,0.0,0.0
sh600186,2.08,261248.0,0.0,0.0,0.0,0.0
sh600196,22.16,647072.0,0.0,0.0,0.0,0.0
sh600137,13.51,9457.0,0.0,0.0,0.0,0.0
sz000528,6.19,628285.0,0.0,0.0,0.0,0.0
sh600612,41.8,317680.0,0.0,0.0,0.0,0.0
sh600814,0,0,0,0,0,0
sz000639,6.73,68646.0,0.0,0.0,0.0,0.0
sz002845,16.65,181485.0,0.0,0.0,0.0,0.0
sh603818,6.92,1384.0,0.0,0.0,0.0,0.0
sh600520,13.18,14498.0,0.0,0.0,0.0,0.0
sz002680,0,0,0,0,0,0
sz000564,2.81,1069486.0,0.0,0.0,0.0,0.0
sh601969,4.48,13888.0,0.0,0.0,0.0,0.0
sh603518,14.81,14810.0,0.0,0.0,0.0,0.0
sz002877,0,0,0,0,0,0
sz002299,17.55,367146.0,0.0,0.0,0.0,0.0
sz000998,13.88,16656.0,0.0,0.0,0.0,0.0
sz300347,39.45,437895.0,0.0,0.0,0.0,0.0
sh600826,9.78,142788.0,0.0,0.0,0.0,0.0
sh601633,6.15,949560.0,0.0,0.0,0.0,0.0
sh603900,13.18,39540.0,0.0,0.0,0.0,0.0
sz300508,26.04,101556.0,0.0,0.0,0.0,0.0
