,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sz000719,7.04,80256.0,0.0,0.0,0.0,0.0
sz300139,8.63,482417.0,0.0,0.0,0.0,0.0
sh600728,9.3,464070.0,0.0,0.0,0.0,0.0
sz300294,31.65,70390.0,0.0,0.0,0.0,0.0
sh601658,5.59,10113428.0,0.0,0.0,0.0,0.0
sz300801,37.44,550368.0,0.0,0.0,0.0,0.0
sh600543,5.67,47061.0,0.0,0.0,0.0,0.0
sz002041,7.78,1338160.0,0.0,0.0,0.0,0.0
sh600337,4.07,115185.0,0.0,0.0,0.0,0.0
sz300236,25.53,1498611.0,0.0,0.0,0.0,0.0
sz300104,0,0,0,0,0,0
sz002473,7.95,30210.0,0.0,0.0,0.0,0.0
sz002748,7.18,9334.0,0.0,0.0,0.0,0.0
sz002087,3.48,835896.0,0.0,0.0,0.0,0.0
sz002112,6.77,32496.0,0.0,0.0,0.0,0.0
sz002420,3.79,42827.0,0.0,0.0,0.0,0.0
sz002830,13.51,353962.0,0.0,0.0,0.0,0.0
sh603666,0,0,0,0,0,0
sz002236,18.33,16595982.0,0.0,0.0,0.0,0.0
sh600161,27.18,220158.0,0.0,0.0,0.0,0.0
sh600458,6.7,720920.0,0.0,0.0,0.0,0.0
sz002282,8.85,2082405.0,0.0,0.0,0.0,0.0
sz002479,8.23,2476407.0,0.0,0.0,0.0,0.0
sh603515,27.17,247247.0,0.0,0.0,0.0,0.0
sh600847,10.42,747531.0,0.0,0.0,0.0,0.0
sz002059,5.1,156060.0,0.0,0.0,0.0,0.0
sh600623,6.72,259392.0,0.0,0.0,0.0,0.0
sh603355,21.5,442900.0,0.0,0.0,0.0,0.0
sz002128,8.26,550942.0,0.0,0.0,0.0,0.0
sh600706,8.56,33384.0,0.0,0.0,0.0,0.0
sh603131,0,0,0,0,0,0
sz002760,16.86,47208.0,0.0,0.0,0.0,0.0
sz300260,11.03,31987.0,0.0,0.0,0.0,0.0
sz002522,6.1,244000.0,0.0,0.0,0.0,0.0
sh603823,21.76,115328.0,0.0,0.0,0.0,0.0
sz300130,16.57,816901.0,0.0,0.0,0.0,0.0
sz002645,7.96,65272.0,0.0,0.0,0.0,0.0
sz000633,3.98,15124.0,0.0,0.0,0.0,0.0
sh603676,10.31,225789.0,0.0,0.0,0.0,0.0
sz002853,17.25,196650.0,0.0,0.0,0.0,0.0
sz002700,7.54,29406.0,0.0,0.0,0.0,0.0
sz300719,11.42,11420.0,0.0,0.0,0.0,0.0
sz300105,4.28,12840.0,0.0,0.0,0.0,0.0
sz300404,13.74,141522.0,0.0,0.0,0.0,0.0
sh600081,11.57,1113034.0,0.0,0.0,0.0,0.0
sz002908,12.6,206640.0,0.0,0.0,0.0,0.0
sz300632,25.94,6316390.0,0.0,0.0,0.0,0.0
sh601882,7.15,715.0,0.0,0.0,0.0,0.0
sz000848,7.69,462169.0,0.0,0.0,0.0,0.0
sh603569,10.22,31682.0,0.0,0.0,0.0,0.0
sz002166,7.15,63635.0,0.0,0.0,0.0,0.0
sz002017,16.09,2365230.0,0.0,0.0,0.0,0.0
sz002089,1.69,154635.0,0.0,0.0,0.0,0.0
sh600152,6.19,2428337.0,0.0,0.0,0.0,0.0
sz300050,5.66,577320.0,0.0,0.0,0.0,0.0
sz300367,4.27,737002.0,0.0,0.0,0.0,0.0
sh600252,2.98,384122.0,0.0,0.0,0.0,0.0
sh603256,15.2,810160.0,0.0,0.0,0.0,0.0
sz300527,11.3,468950.0,0.0,0.0,0.0,0.0
sh601038,6.2,840100.0,0.0,0.0,0.0,0.0
sz300604,23.0,1520300.0,0.0,0.0,0.0,0.0
sh600107,7.13,182528.0,0.0,0.0,0.0,0.0
sz300111,2.29,249381.0,0.0,0.0,0.0,0.0
sh603466,13.82,262580.0,0.0,0.0,0.0,0.0
sh600188,9.53,2044185.0,0.0,0.0,0.0,0.0
sz002903,15.15,437835.0,0.0,0.0,0.0,0.0
sz002062,3.4,158100.0,0.0,0.0,0.0,0.0
sz002012,5.4,7405884.0,0.0,0.0,0.0,0.0
sz002149,7.66,3391082.0,0.0,0.0,0.0,0.0
sz001896,3.46,192030.0,0.0,0.0,0.0,0.0
sz002045,13.49,2970498.0,0.0,0.0,0.0,0.0
sz002610,1.57,729108.0,0.0,0.0,0.0,0.0
sz002801,35.8,114560.0,0.0,0.0,0.0,0.0
sz000533,2.81,856544.0,0.0,0.0,0.0,0.0
sz002155,7.39,712396.0,0.0,0.0,0.0,0.0
sh600084,2.6,3640.0,0.0,0.0,0.0,0.0
sz002728,16.38,95004.0,0.0,0.0,0.0,0.0
sh603767,7.08,1416.0,0.0,0.0,0.0,0.0
sh600121,2.3,59570.0,0.0,0.0,0.0,0.0
sh600746,6.77,26403.0,0.0,0.0,0.0,0.0
sz000006,5.26,208296.0,0.0,0.0,0.0,0.0
sh600196,25.59,5742396.0,0.0,0.0,0.0,0.0
sz300489,18.27,52983.0,0.0,0.0,0.0,0.0
sh600808,2.89,678572.0,0.0,0.0,0.0,0.0
sz300092,7.0,65800.0,0.0,0.0,0.0,0.0
sz300550,27.82,239252.0,0.0,0.0,0.0,0.0
sz300767,56.1,1037850.0,0.0,0.0,0.0,0.0
sh600829,6.66,29970.0,0.0,0.0,0.0,0.0
sh600691,2.1,221340.0,0.0,0.0,0.0,0.0
sz300278,4.05,109755.0,0.0,0.0,0.0,0.0
sz000520,4.26,89460.0,0.0,0.0,0.0,0.0
sz002840,16.26,55284.0,0.0,0.0,0.0,0.0
sz002960,26.76,628860.0,0.0,0.0,0.0,0.0
sz000868,4.44,378288.0,0.0,0.0,0.0,0.0
sh600567,3.3,2507340.0,0.0,0.0,0.0,0.0
sz000778,4.09,125563.0,0.0,0.0,0.0,0.0
sz000786,23.38,74489.0,0.0,0.0,0.0,0.0
sh603118,11.95,446930.0,0.0,0.0,0.0,0.0
sh600023,3.86,111940.0,0.0,0.0,0.0,0.0
sz000590,11.19,58188.0,0.0,0.0,0.0,0.0
sz002580,5.09,66170.0,0.0,0.0,0.0,0.0
sz002266,4.13,75166.0,0.0,0.0,0.0,0.0
sh600880,3.9,118950.0,0.0,0.0,0.0,0.0
sh601965,7.86,106896.0,0.0,0.0,0.0,0.0
sz300175,6.27,146718.0,0.0,0.0,0.0,0.0
sz000559,5.21,315205.0,0.0,0.0,0.0,0.0
sh600517,7.4,2079400.0,0.0,0.0,0.0,0.0
sh603819,14.68,44040.0,0.0,0.0,0.0,0.0
sz000612,4.15,5810.0,0.0,0.0,0.0,0.0
sz000851,5.76,981504.0,0.0,0.0,0.0,0.0
sh600926,9.05,742100.0,0.0,0.0,0.0,0.0
sh603662,48.89,7049938.0,0.21666666666666667,0.09494938,0.12821579,0.06413604
sz002797,8.23,33461534.0,0.0,0.0,0.0,0.0
sz000688,12.76,660968.0,0.0,0.0,0.0,0.0
sz000982,2.12,19716.0,0.0,0.0,0.0,0.0
sh603871,28.66,389776.0,0.0,0.0,0.0,0.0
sz002538,4.58,340752.0,0.0,0.0,0.0,0.0
sz300667,29.95,2459973.0,0.0,0.0,0.0,0.0
sh600421,0,0,0,0,0,0
sh601163,14.71,442771.0,0.0,0.0,0.0,0.0
sz300097,9.12,4319232.0,0.0,0.0,0.0,0.0
sh600168,6.49,79827.0,0.0,0.0,0.0,0.0
