,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,7.79,396511.0,0.0,0.0,0.0,0.0,7.78681790356847
sz300139,8.55,1242315.0,0.0,0.0,0.0,0.0,8.72055356230144
sh600728,9.27,1219237.0,0.0,0.0,0.0,0.0,9.408653178032159
sz300294,50.35,2386590.0,0.0,0.0,0.0,0.0,52.57417686972974
sh601658,4.65,2950890.0,0.0,0.0,0.0,0.0,4.660094750414102
sz300801,24.06,993678.0,0.0,0.0,0.0,0.0,23.90885442136372
sh600543,6.9,4675854.0,245.05,0.0,0.16489931,0.05718444,6.9
sz002041,15.29,5298964.0,0.0,0.0,0.0,0.0,15.73475841313547
sh600337,5.07,225808.0,0.0,0.0,0.0,0.0,5.15368576837802
sz300236,63.5,2849626.0,0.0,0.0,0.0,0.0,64.8847099909398
sz002473,6.57,1779156.0,0.0,0.0,0.0,0.0,6.594118422737166
sz002748,7.48,195976.0,0.0,0.0,0.0,0.0,7.68265639040575
sz002087,3.79,519609.0,0.0,0.0,0.0,0.0,3.849707316148598
sz002112,9.73,132328.0,0.0,0.0,0.0,0.0,9.842769233515723
sz002420,3.79,178130.0,0.0,0.0,0.0,0.0,3.820234757917202
sz002830,13.52,889616.0,0.0,0.0,0.0,0.0,13.783547735406165
sh603666,112.55,247610.0,0.0,0.0,0.0,0.0,110.88368117797695
sz002236,21.46,11601276.0,0.0,0.0,0.0,0.0,21.571927240715123
sh600161,50.0,10223000.0,0.0,0.0,0.0,0.0,49.274334523590184
sh600458,7.55,181955.0,0.0,0.0,0.0,0.0,7.594795083529672
sz002282,8.95,772385.0,0.0,0.0,0.0,0.0,9.46563219664953
sz002479,6.58,407302.0,0.0,0.0,0.0,0.0,6.731217289177732
sh603515,30.23,937130.0,0.0,0.0,0.0,0.0,30.538404696951723
sh600847,12.01,210175.0,0.0,0.0,0.0,0.0,12.0984216301896
sz002059,6.11,628108.0,0.0,0.0,0.0,0.0,6.111513115140435
sh600623,5.87,672115.0,0.0,0.0,0.0,0.0,5.99315516695487
sh603355,27.24,1386516.0,0.0,0.0,0.0,0.0,27.05892063393797
sz002128,11.69,2654799.0,0.0,0.0,0.0,0.0,11.890418543888256
sh600706,7.69,90742.0,0.0,0.0,0.0,0.0,7.759898509260653
sh603131,21.0,348600.0,0.0,0.0,0.0,0.0,21.72365076749223
sz002760,22.28,106944.0,0.0,0.0,0.0,0.0,22.64221615789808
sz300260,21.5,3612000.0,223.95,0.2020588,0.34902685,0.06724073,22.456732184467935
sz002522,6.53,163250.0,0.0,0.0,0.0,0.0,6.5770991553089395
sh603823,17.56,1672239.0,0.0,0.0,0.0,0.0,18.288298661697443
sz300130,14.2,1270900.0,0.0,0.0,0.0,0.0,14.419357009836876
sz002645,9.77,6995320.0,0.0,0.0,0.0,0.0,9.801571103630245
sz000633,4.15,24485.0,0.0,0.0,0.0,0.0,4.25881601422247
sh603676,13.68,4433688.0,0.0,0.0,0.0,0.0,13.353171883294065
sz002853,23.83,586218.0,0.0,0.0,0.0,0.0,24.5934945070324
sz002700,4.18,95722.0,0.0,0.0,0.0,0.0,4.2145049727301895
sz300826,37.18,323466.0,0.0,0.0,0.0,0.0,37.547620662145995
sz300719,14.83,1042549.0,157.88333333333333,0.10064549,0.6538683,0.14682395,15.63550856605427
sz300105,4.35,69600.0,0.0,0.0,0.0,0.0,4.424696835731318
sz300404,17.3,121100.0,0.0,0.0,0.0,0.0,17.486882182842738
sh600081,11.2,146720.0,0.0,0.0,0.0,0.0,11.336128660803338
sz002908,14.16,474360.0,0.0,0.0,0.0,0.0,14.266234618539785
sz300632,16.41,440280.0,0.0,0.0,0.0,0.0,16.649851174071216
sh601882,10.83,4459664.0,194.2,0.01594553,0.38792281,0.14150607,11.199289159815875
sz000848,8.35,1279220.0,0.0,0.0,0.0,0.0,8.448770136343136
sh603569,9.7,66930.0,0.0,0.0,0.0,0.0,9.754300166248099
sz002166,9.96,2489004.0,0.0,0.0,0.0,0.0,10.272015200519698
sz002017,11.96,182306.0,0.0,0.0,0.0,0.0,12.188374349136751
sz002089,0,0,0,0,0,0,0
sh600152,6.51,136710.0,0.0,0.0,0.0,0.0,6.593910070124455
sz300050,5.35,101650.0,0.0,0.0,0.0,0.0,5.4711856138842085
sz300367,3.91,1205062.0,0.0,0.0,0.0,0.0,3.934935054790909
sh600252,3.86,2160056.0,0.0,0.0,0.0,0.0,3.966877859343023
sh603256,13.73,240275.0,0.0,0.0,0.0,0.0,13.887819340206802
sz300527,9.73,942837.0,0.0,0.0,0.0,0.0,10.044269364459655
sh601038,13.89,4400352.0,0.0,0.0,0.0,0.0,14.15130803139898
sz300604,30.87,1302714.0,0.0,0.0,0.0,0.0,31.557682604940823
sh600107,10.47,771639.0,0.0,0.0,0.0,0.0,10.520886523281018
sz300111,3.06,565488.0,0.0,0.0,0.0,0.0,3.0785582031032583
sh603466,19.2,69120.0,0.0,0.0,0.0,0.0,19.275684235074625
sh600188,9.24,395472.0,0.0,0.0,0.0,0.0,9.319693386409103
sz002903,14.19,192984.0,0.0,0.0,0.0,0.0,14.41899623721448
sz002062,4.84,111804.0,0.0,0.0,0.0,0.0,4.908981038404546
sz002012,6.26,1082354.0,0.0,0.0,0.0,0.0,6.314696687180924
sz002149,7.77,707070.0,0.0,0.0,0.0,0.0,8.096341864438784
sz300830,15.55,152390.0,0.0,0.0,0.0,0.0,15.743559261621582
sz001896,4.1,887240.0,0.0,0.0,0.0,0.0,4.162605613096592
sz002045,9.82,9235710.0,0.0,0.0,0.0,0.0,9.737329282866215
sz002610,2.62,44216168.0,0.0,0.0,0.0,0.0,2.656333088880176
sz002801,34.96,2074876.0,0.0,0.0,0.0,0.0,34.85253595281041
sz000533,3.0,202200.0,0.0,0.0,0.0,0.0,3.097334581964445
sz002155,9.56,3965488.0,0.0,0.0,0.0,0.0,9.603903013583293
sh600084,2.4,44640.0,0.0,0.0,0.0,0.0,2.398530667805477
sz002728,15.98,496978.0,0.0,0.0,0.0,0.0,15.910076892007119
sh603767,7.88,39400.0,0.0,0.0,0.0,0.0,8.059134615384615
sh600121,1.99,180493.0,0.0,0.0,0.0,0.0,2.0070048713891215
sh600746,7.8,125580.0,0.0,0.0,0.0,0.0,7.756255662246224
sz000006,8.6,12774440.0,18.433333333333334,0.47333239,0.1554197,0.02400485,8.834165669825884
sh600196,62.6,86075000.0,50.9,8.81168896,9.64825789,3.15274403,65.82304457768115
sz300489,40.0,876000.0,0.0,0.0,0.0,0.0,41.82136977375565
sh600808,2.71,310295.0,0.0,0.0,0.0,0.0,2.727290128085684
sz300092,9.32,367208.0,0.0,0.0,0.0,0.0,9.52184093989196
sz300550,22.88,169312.0,0.0,0.0,0.0,0.0,23.41738465105495
sz300767,83.0,4050400.0,0.0,0.0,0.0,0.0,82.09950086236634
sh600829,8.76,1001268.0,0.0,0.0,0.0,0.0,8.712362335786505
sh600691,2.19,3384864.0,0.85,0.02851497,0.10653055,0.02294523,2.2526038585939636
sz300278,4.03,1718392.0,0.0,0.0,0.0,0.0,4.10955077750048
sz000520,3.61,135014.0,0.0,0.0,0.0,0.0,3.720383750695604
sz002840,12.84,1443216.0,0.0,0.0,0.0,0.0,13.408284456220278
sz002960,43.0,4115100.0,0.0,0.0,0.0,0.0,41.61069691973969
sz000868,3.9,285870.0,0.0,0.0,0.0,0.0,3.91669399800533
sh600567,3.18,434706.0,0.0,0.0,0.0,0.0,3.207416116500878
