,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sz000719,7.1,127800.0,0.0,0.0,0.0,0.0
sz300139,9.09,984447.0,0.0,0.0,0.0,0.0
sh600728,9.6,671040.0,0.0,0.0,0.0,0.0
sz300294,32.52,36878.0,0.0,0.0,0.0,0.0
sh601658,5.78,44475326.0,0.0,0.0,0.0,0.0
sz300801,38.1,1043940.0,0.0,0.0,0.0,0.0
sh600543,5.83,32648.0,0.0,0.0,0.0,0.0
sz002041,7.9,823180.0,0.0,0.0,0.0,0.0
sh600337,4.35,223316.0,0.0,0.0,0.0,0.0
sz300236,25.35,4383015.0,0.0,0.0,0.0,0.0
sz300104,0,0,0,0,0,0
sz002473,8.41,146334.0,0.0,0.0,0.0,0.0
sz002748,7.38,19926.0,0.0,0.0,0.0,0.0
sz002087,3.54,73986.0,0.0,0.0,0.0,0.0
sz002112,6.9,38640.0,0.0,0.0,0.0,0.0
sz002420,3.98,152036.0,0.0,0.0,0.0,0.0
sz002830,13.9,268270.0,0.0,0.0,0.0,0.0
sh603666,62.66,137852.0,0.0,0.0,0.0,0.0
sz002236,19.05,4147185.0,0.0,0.0,0.0,0.0
sh600161,27.21,653040.0,0.0,0.0,0.0,0.0
sh600458,6.94,886932.0,0.0,0.0,0.0,0.0
sz002282,8.53,133068.0,0.0,0.0,0.0,0.0
sz002479,8.1,784080.0,0.0,0.0,0.0,0.0
sh603515,27.91,468888.0,0.0,0.0,0.0,0.0
sh600847,10.52,30508.0,0.0,0.0,0.0,0.0
sz002059,5.15,26265.0,0.0,0.0,0.0,0.0
sh600623,6.8,217600.0,0.0,0.0,0.0,0.0
sh603355,22.76,450648.0,0.0,0.0,0.0,0.0
sz002128,8.4,291236.0,0.0,0.0,0.0,0.0
sh600706,8.65,40655.0,0.0,0.0,0.0,0.0
sh603131,13.61,2722.0,0.0,0.0,0.0,0.0
sz002760,0,0,0,0,0,0
sz300260,11.61,71982.0,0.0,0.0,0.0,0.0
sz002522,5.89,1100841.0,0.0,0.0,0.0,0.0
sh603823,23.15,581065.0,0.0,0.0,0.0,0.0
sz300130,17.2,466928.0,0.0,0.0,0.0,0.0
sz002645,8.22,39456.0,0.0,0.0,0.0,0.0
sz000633,4.13,226324.0,0.0,0.0,0.0,0.0
sh603676,10.37,21777.0,0.0,0.0,0.0,0.0
sz002853,17.75,26625.0,0.0,0.0,0.0,0.0
sz002700,7.86,502254.0,0.0,0.0,0.0,0.0
sz300719,11.73,141933.0,0.0,0.0,0.0,0.0
sz300105,4.38,56502.0,0.0,0.0,0.0,0.0
sz300404,13.57,51566.0,0.0,0.0,0.0,0.0
sh600081,12.0,1107600.0,0.0,0.0,0.0,0.0
sz002908,13.04,426408.0,0.0,0.0,0.0,0.0
sz300632,26.69,1126318.0,0.0,0.0,0.0,0.0
sh601882,7.23,1446.0,0.0,0.0,0.0,0.0
sz000848,7.8,165945.0,0.0,0.0,0.0,0.0
sh603569,10.36,5180.0,0.0,0.0,0.0,0.0
sz002166,7.28,38584.0,0.0,0.0,0.0,0.0
sz002017,17.33,3608106.0,0.0,0.0,0.0,0.0
sz002089,1.73,78023.0,0.0,0.0,0.0,0.0
sh600152,6.21,417312.0,0.0,0.0,0.0,0.0
sz300050,5.9,332760.0,0.0,0.0,0.0,0.0
sz300367,4.77,12802203.0,0.0,0.0,0.0,0.0
sh600252,3.2,823040.0,0.0,0.0,0.0,0.0
sh603256,15.65,1474230.0,0.0,0.0,0.0,0.0
sz300527,11.83,4696333.0,0.0,0.0,0.0,0.0
sh601038,6.56,1218192.0,0.0,0.0,0.0,0.0
sz300604,23.13,344637.0,0.0,0.0,0.0,0.0
