,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell
sz000970,11.58,1180002.0,0.1,0.06433191,0.01539952
sz002775,8.6,179740.0,0.0,0.0,0.0017974
sz300463,21.5,17200.0,0.0,0.00068917,0.0001513
sh603110,16.27,1721366.0,0.0,0.00059225,9.89e-05
sz000089,9.15,367830.0,0.25,0.00072294,0.00104373
sh603116,8.95,29535.0,0.0,0.0,0.00029535
sh603500,13.86,27720.0,0.18333333333333332,0.01655763,0.02991453
sh600854,4.94,127946.0,0.0,0.00018782,4.95e-05
sh600009,66.75,2701172.0,0.0,0.00209455,0.00069832
sz000936,9.83,815890.0,0.0,0.01224129,0.00276619
sz300243,10.58,230644.0,0.0,5.375e-05,5.375e-05
sh600962,11.05,380120.0,0.43333333333333335,0.00094005,0.00456086
sh600893,26.23,962641.0,0.1,0.00626964,0.00968555
sh603556,15.47,37128.0,0.25,0.00143933,0.00077446
sz300545,32.14,253906.0,0.1,0.0,0.00773845
sz002037,9.72,972.0,0.0,0.0,9.72e-06
sh603021,7.24,104256.0,0.0,0.0,0.00104256
sh600619,10.53,170586.0,0.0,0.00124397,0.00069588
sh600096,7.75,888925.0,0.0,0.01419014,0.00427647
sz002537,11.22,623832.0,0.05,0.0624863,0.07005171
sh600059,8.7,229680.0,0.05,0.0026782,0.00312619
sz000957,9.68,3036616.0,0.05,0.05100485,0.01579084
sh600217,7.13,1627779.0,0.0,0.00660884,0.00251043
sh600023,4.93,515678.0,5.033333333333333,0.0,0.00984635
sz300543,20.6,22660.0,0.0,0.00249644,0.00152716
sh600222,5.9,835440.0,0.3333333333333333,0.00612212,0.00345126
sz300627,22.73,136380.0,0.0,0.00239616,0.000229
sh603933,20.99,29386.0,0.13333333333333333,0.00571872,0.00014791
sh601222,5.79,277920.0,0.0,0.00169909,2.324e-05
sh603028,10.18,235158.0,0.0,0.00367495,0.00157586
sh600083,18.07,113841.0,0.0,0.0,0.00113841
sz300392,9.53,785272.0,0.0,0.02980447,0.00380681
sz002732,0.0,0.0,0.06666666666666667,0.00046424,0.00135571
sh601330,13.5,147150.0,0.11666666666666667,0.03436557,0.02942397
sz002905,20.55,382230.0,0.06666666666666667,0.01361368,0.00124257
sz002750,17.36,1611008.0,0.0,0.018683,0.00176842
sz300641,6.27,63954.0,1.1166666666666667,0.00071423,0.00115214
sz300393,21.4,207580.0,0.0,0.0,0.0020758
sh603977,0.0,0.0,0.0,0.0,0.00051631
sz300521,11.81,248010.0,0.0,0.00017923,0.00017923
sh601966,18.06,209496.0,0.0,0.00509095,0.00529103
sh600668,15.38,1121202.0,0.2,0.00994265,0.0027012
sh601015,6.59,368381.0,0.0,0.00461198,0.00705177
sz300012,9.08,135292.0,0.0,0.0002521,0.0002521
sh601398,5.84,8425368.0,2.0,0.24302346,0.38238147
sz300583,36.29,116128.0,0.0,0.0,0.00116128
sz002056,7.83,1594971.0,0.0,0.01160816,0.0014811
sz002499,8.73,959427.0,0.0,0.00020229,1.77e-05
sz000628,11.66,1779316.0,0.0,0.00104285,0.00014067
sz300026,3.61,73283.0,2.15,0.0053758,0.01245081
sh600302,6.27,627.0,0.0,0.00257533,6.31e-06
sh603035,0.0,0.0,0.03333333333333333,0.0,0.00010001
sz300578,25.36,4780360.0,0.0,0.00163988,0.00163988
sz000895,25.76,3469872.0,0.0,0.04556975,0.00997603
sz300481,16.88,199184.0,0.0,0.00236008,0.00333219
sh600891,3.85,2169090.0,0.0,0.00660253,0.00097761
sz300626,9.29,114267.0,0.0,0.0,0.00114267
sz000703,15.6,2491320.0,0.0,0.02170103,0.01070534
sz300596,35.55,56880.0,0.0,0.00055023,0.00055023
sh603399,11.71,524608.0,0.43333333333333335,0.08850861,0.05221386
sz000090,7.58,838348.0,0.23333333333333334,0.02932679,0.01655365
sh600136,13.68,1120392.0,193.8,0.21288432,0.9003697399999999
sh603196,10.0,34000.0,4.966666666666667,0.0,0.00129918
sz300676,68.9,606320.0,0.0,0.00223735,0.00223735
sz002687,7.37,81070.0,0.0,0.0,0.0008107
sz300122,45.4,8144760.0,0.0,0.0,0.0814476
sh603803,12.88,978880.0,0.0,0.00040002,0.00154245
sh600240,3.31,1033713.0,0.0,0.00307501,0.00289968
sh601949,7.18,2992624.0,0.21666666666666667,0.01897305,0.0353384
sh601333,3.57,346290.0,0.0,0.00067132,0.00093973
sh600868,5.4,21290186.0,203.21666666666667,1.41127516,5.72171591
sz002668,7.65,24912959.0,0.0,0.01061934,0.02461822
sh603183,17.99,363398.0,0.0,0.00185423,0.00085512
sh600791,5.03,2012.0,0.0,0.00159313,0.00058613
sh600348,6.54,602988.0,0.85,0.02678807,0.02428972
sh603129,22.47,13482.0,0.0,0.00033897,0.00018172
sz002267,8.74,456228.0,0.0,0.0,0.00456228
sz300106,7.83,819801.0,0.0,0.00193275,0.00193275
sz002380,16.49,140165.0,0.0,0.0,0.00140165
sz002195,5.81,5964546.0,0.0,0.03247217,0.00552476
sz000539,4.96,57536.0,0.4,0.0,0.0011408
sh603676,12.86,15432.0,0.0,0.0,0.00016718
sz002221,12.46,1469034.0,0.05,0.00205544,0.00911442
sh600526,5.3,19754160.0,0.0,0.01123141,0.00891351
sz300518,28.19,563800.0,0.15,0.00111341,0.00011782
sh603991,23.2,85840.0,0.0,0.00011905,0.00011905
sz000803,15.28,79456.0,0.0,0.0,0.00079456
sz000068,6.1,1189500.0,0.05,0.15288604,0.0267578
sh603536,12.6,176400.0,3.5833333333333335,0.01332986,0.06105366
sh600219,2.74,948040.0,0.3333333333333333,0.00198098,0.00930061
sh601999,7.21,202601.0,0.0,0.00625859,0.00164126
sz300017,13.1,3467544.0,0.0,0.0476807,0.02523481
sh600628,7.83,24273.0,0.0,0.00107351,0.0007055
sh600332,40.91,1260028.0,0.0,0.02250571,0.00408148
sh600075,7.52,618144.0,0.0,0.02632075,0.00722898
sz002915,23.31,44289.0,0.0,0.00037618,4.718e-05
sz002724,6.96,180264.0,0.0,0.0,0.00180264
sh600000,11.68,2376880.0,0.0,0.01173497,0.00226215
sh600608,0.0,0.0,0.0,0.00358927,0.00358927
sz300313,7.17,227289.0,0.1,0.0,0.00617126
sz300329,9.03,35217.0,0.0,0.00525762,0.0090203
sh600373,14.3,255970.0,0.0,0.00269914,0.00041856
sh603017,14.48,75296.0,0.0,0.0,0.00075296
sh601588,3.64,106288.0,3.6166666666666667,0.00193228,0.01421642
sz002650,4.3,196940.0,5.1,0.0,0.00577895
sh600971,8.6,330240.0,0.0,0.00384213,0.00384213
sz300282,15.28,227672.0,0.2,0.00043526,0.00102647
sh600680,0,0,0,0,0
sh600444,13.16,31584.0,0.3333333333333333,0.00289585,0.00025264
sz000806,4.57,489904.0,0.0,0.0,0.00489904
sz300706,27.69,99684.0,0.1,0.00013992,0.00053186
sh601199,4.45,65860.0,0.0,0.00330122,0.00316622
sh600589,5.71,8565.0,0.0,0.00209977,0.00062566
sh601958,7.12,328232.0,0.0,0.01021536,0.00973118
sz300410,21.28,53200.0,0.4,0.00121351,0.00025692
sz002467,9.23,6693596.0,4.95,0.0,0.0677482
sz300259,4.25,520200.0,0.3,0.00128844,0.00412442
sz300189,4.19,320116.0,0.0,0.0002331,0.00035606
sz002918,24.59,162294.0,0.25,0.00552324,0.00298182
sz300499,0.0,0.0,0.25,0.00551161,0.00053623
sz002857,14.12,31064.0,0.5,0.00096638,0.00083742
sh600139,4.68,290628.0,0.0,0.05776078,0.01098008
sz300257,13.1,86460.0,0.0,0.00023796,0.00023796
sz300247,4.3,24940.0,3.683333333333333,0.00391512,0.00854197
sh601169,6.29,805120.0,0.7166666666666667,0.02603298,0.04135346
sh600678,7.68,285696.0,0.03333333333333333,0.00696471,0.00173379
sz000630,2.62,619630.0,1.5833333333333333,0.00406863,0.03176853
sz000929,8.85,106200.0,0.0,0.00103202,0.00054858
sh600558,4.42,33592.0,6.05,0.0,0.00277762
sz002033,7.16,623894.0,0.0,0.00771153,0.00728193
sh600722,6.8,87720.0,0.8333333333333334,0.00123617,0.01287037
sz000156,12.0,190800.0,0.0,0.04205195,0.0039872
sz002737,17.26,3357070.0,5.0,0.0,0.05579061
sz300319,7.8,6314880.0,0.0,0.00290714,0.00260483
sh600237,4.9,1035370.0,0.9833333333333333,0.0045949,0.02786434
sh601669,5.94,404514.0,5.133333333333334,0.0,0.01353789
sh603012,9.39,3137199.0,0.0,0.0054321,0.00467269
sz300748,24.9,97110.0,0.05,0.00199414,0.0016921
sz002761,20.88,3931704.0,5.0,0.0,0.04440902
sz002843,16.49,174794.0,0.0,0.0006612,0.00026528
sz300351,12.85,715745.0,0.0,0.00297305,0.00297305
sz002143,2.79,494221.0,0.11666666666666667,0.0075401,0.0017132
sz002441,8.39,135079.0,0.1,0.00362266,0.00145623
sz000415,4.85,738655.0,0.7666666666666667,0.0,0.02587487
sh600853,5.13,1128087.0,0.0,0.06755055,0.0071278
sh600275,4.03,150319.0,0.25,0.00450183,0.00137071
sz300251,8.35,454240.0,0.0,0.0131916,0.00140208
sh601003,7.49,179760.0,0.15,0.0003147,0.00316303
sh601007,11.1,61050.0,0.3,0.00038899,0.00043478
sz002572,22.19,3508239.0,0.0,0.00108837,0.00070284
sz300136,29.98,3789472.0,0.0,0.01101102,0.00518718
sh603626,10.6,368880.0,0.35,0.00707358,0.00181246
sh600665,4.4,47080.0,5.066666666666666,0.0,0.00075241
sh600883,7.91,33222.0,0.0,0.00099667,9.494e-05
sz000993,8.05,1511790.0,0.3,0.02756262,0.00820506
sh601339,5.53,2765.0,0.0,0.00034793,4.432e-05
sz000158,6.42,257442.0,0.0,0.00059222,0.00280657
sz002751,0.0,0.0,0.0,0.00398286,0.00286216
sz300162,7.09,219081.0,0.05,0.00120555,0.00163121
sh600016,6.5,3608839.0,3.433333333333333,0.06092494,0.15991137
sh600449,9.64,337400.0,3.55,0.00088005,0.00956308
sz002819,26.45,63480.0,0.0,0.00018655,0.00018655
sh603336,18.08,142832.0,0.0,0.00041621,0.00041621
sh600393,3.6,3290760.0,99.56666666666666,0.04550652,1.20866725
sz000507,7.85,500830.0,0.0,0.0,0.00555767
sz300516,0.0,0.0,0.0,0.000425,0.000425
sz000881,10.45,206910.0,0.0,0.00011587,0.00011587
sz300183,15.15,195435.0,0.0,0.00042936,0.00042936
sh603822,29.55,29550.0,0.7166666666666667,0.00104295,0.0002983
sz000738,15.3,200430.0,0.38333333333333336,0.00202397,0.00726126
sh603010,17.96,1363164.0,0.0,0.0,0.01363164
sz300339,13.25,446525.0,0.05,0.04484524,0.00931349
sz002619,4.6,319700.0,0.0,1.296e-05,1.296e-05
sh600817,9.98,256486.0,0.0,0.00155352,0.0002036
sz002902,28.28,200788.0,0.0,0.0,0.00200788
sz300470,29.3,14650.0,5.05,0.0,0.00172842
sh603959,24.05,4422795.0,0.0,0.0,0.04422795
sz002498,3.69,9054522.0,0.0,0.01538333,0.00569947
sz000930,9.38,966140.0,0.0,0.0,0.0096614
sz300399,13.16,538244.0,0.0,0.0065905,0.00133988
sh603023,6.3,105840.0,0.0,0.00013976,0.00013976
sh603225,14.5,482850.0,0.08333333333333333,0.00303883,0.00310077
sz002243,20.6,2284540.0,0.6166666666666667,0.06347012,0.29683095
sz002201,8.23,60079.0,0.0,0.00092331,0.0008262
sz002494,6.62,41044.0,0.5666666666666667,0.00052996,0.00092288
sz000523,5.72,164050.0,0.55,0.00261621,0.00039537
sh601066,24.75,6699825.0,13.05,0.71757212,6.6612552
sh600620,9.94,1031772.0,0.0,0.00785597,0.00091436
sh603338,75.48,128316.0,0.0,0.00038595,0.00023165
sz002708,9.0,2901600.0,0.0,0.00074156,0.00494578
sz300015,34.37,630690.0,0.06666666666666667,0.01141784,0.00692812
sh603456,9.36,70200.0,0.0,0.0,0.000702
sz002673,11.6,726160.0,0.5,0.02198123,0.16029714
sh603969,5.9,486249.0,0.08333333333333333,0.0,0.00731637
sh603922,20.33,189069.0,0.0,0.0020332,0.00014294
sz300587,25.9,2027970.0,0.0,0.0,0.0202797
sh600540,5.76,301824.0,0.05,0.00368721,0.00488644
sh600037,11.56,743308.0,0.1,0.00919997,0.01090325
sh600179,8.93,1572573.0,0.0,0.0,0.01572573
sz300285,15.99,145509.0,0.0,0.0,0.00145509
sh600513,8.26,107380.0,0.0,0.00326257,0.00326257
sz300699,62.68,3961376.0,0.0,0.00323425,0.00184056
sh600797,10.31,573236.0,0.05,0.0,0.00836741
sz300201,5.44,1632.0,1.15,0.00060364,0.00235326
sh603128,10.27,687063.0,99.41666666666667,0.71487223,6.5394451
sz002349,7.35,73500.0,0.0,0.00294407,0.00294407
sh600127,3.9,64350.0,0.0,0.0,0.0006435
sz002432,6.9,55200.0,0.0,0.0,0.000552
sz000667,2.89,428009.0,0.5,0.02025545,0.05225746
sz002230,34.2,4237380.0,0.16666666666666666,0.01557626,0.05564843
sz002182,9.17,258594.0,0.05,0.00299198,0.0077195
sz000420,2.76,64860.0,0.0,0.0,0.0006486
sh601519,9.81,3963240.0,0.35,1.00102832,1.17961396
sz000731,7.01,85522.0,0.2833333333333333,0.0006617,0.00116858
sz000785,10.6,307400.0,0.0,0.00369231,0.00190704
sh600986,5.54,311348.0,0.0,0.00296529,0.00255566
sz300420,7.19,396169.0,0.25,0.01268891,0.010574400000000001
sz300036,17.64,82908.0,0.05,7.06e-05,0.00361757
sz000877,12.22,1843998.0,0.1,0.00074579,0.00415869
sh600975,15.93,13365270.0,0.3333333333333333,0.02439131,0.04736355
sz002118,13.62,10475687.0,0.0,0.04505846,0.01011744
sh603639,36.08,158752.0,0.0,0.00149661,0.00186178
sz000861,3.03,63933.0,25.15,0.00774665,0.020467930000000002
sh603360,30.5,710650.0,0.0,0.00297571,0.00224157
sz000757,5.83,40810.0,0.0,0.0,0.0004081
sh600708,5.9,4384290.0,0.6,0.24479105,0.21634626
sz002219,4.2,966420.0,0.0,0.0,0.0111436
sz002355,11.26,10047298.0,0.05,0.05067354,0.01321255
sz000552,3.34,308950.0,1.6,0.04465907,0.06294037
sz300484,12.95,244755.0,0.0,0.00569791,0.00569791
sz002656,7.41,1364922.0,0.0,0.0,0.01493561
sh601899,3.52,1472768.0,0.0,0.04370188,0.00476116
sz000030,5.47,120887.0,0.0,0.0,0.00120887
sz300317,7.05,14006940.0,0.0,0.00713468,0.00854559
sh600452,26.8,131320.0,0.0,0.00016226,5.426e-05
sz000737,4.08,418200.0,5.483333333333333,0.0,0.00696992
sz300011,7.95,364905.0,0.2,0.00572908,0.00020918
sz002562,6.15,343785.0,0.0,0.002193,0.00235362
sz002102,2.33,212729.0,0.0,0.00834761,0.00100029
sh603618,7.88,3097746.0,0.0,4.76e-05,4.76e-05
sz000702,8.34,114600265.0,231.25,0.00444522,2.8479798599999997
sh600054,11.88,382536.0,0.0,0.00111323,0.00199975
sz300280,29.6,103600.0,0.0,0.00130414,2.968e-05
sh603223,12.43,226226.0,0.1,0.00519909,0.00295497
sz000972,3.48,631272.0,0.6166666666666667,0.0,0.008265
sz002028,13.14,568962.0,0.0,0.00047457,0.00047457
sz300045,10.4,165360.0,0.35,0.00470403,0.00223364
sz300610,14.71,32362.0,0.0,0.0,0.0
sh603416,27.7,22160.0,0.9833333333333333,0.00169262,0.00038962
sz002026,7.1,1096950.0,0.0,0.0,0.0109695
sz002799,15.17,36408.0,0.25,0.00055008,0.00059627
sz300765,45.2,293800.0,0.0,0.01266421,0.00286709
sh600654,2.51,165409.0,0.0,5.08e-06,0.00042391
sz002082,11.16,20088.0,0.0,0.00050472,0.00041588
sz300708,0.0,0.0,0.0,0.0008275,0.00013208
sh600370,0,0,0,0,0
sh600512,3.1,1704380.0,0.0,0.0,0.0170438
sh600019,7.58,1384108.0,0.0,0.03067223,0.00019812
sz000899,5.98,17342.0,0.0,0.0,0.00017342
sh603885,14.0,992600.0,5.016666666666667,0.0,0.03043849
sz002344,5.65,646360.0,0.4,0.00331791,0.00465865
sz002171,6.61,67422.0,0.1,0.0,0.00104412
sz300693,16.95,166110.0,0.0,0.00448829,3.444e-05
sh600331,3.58,139978.0,6.050000000000001,0.00473563,0.011987189999999998
sh603861,0.0,0.0,0.1,0.00066708,0.0001218
sz002785,11.19,26856.0,0.4,0.00227592,0.00051612
sh600759,5.2,50078600.0,0.55,0.23647101,0.95395716
sz002738,19.33,81186.0,0.5333333333333333,0.00330306,0.00249561
sh600123,8.54,676368.0,0.05,0.01263717,0.02565089
sz000719,8.86,19492.0,0.0,0.0,0.00019492
sz002756,16.94,177870.0,5.0,0.0,0.00210063
sz002351,6.7,808020.0,0.15,0.00168541,0.00169534
sz300673,41.5,506300.0,0.0,0.00020923,0.00020923
sz300225,6.96,59856.0,3.6,0.18883527,0.77081607
sh600587,15.22,6088.0,0.0,0.00035213,0.00042867
sz300396,19.58,234960.0,0.15,0.00302478,0.00561343
sz000903,3.36,379344.0,0.0,0.00103113,0.00072598
sz000426,6.14,451290.0,0.0,0.0,0.0045129
sh603108,12.55,2442230.0,0.0,0.0,0.0244223
sh600249,5.0,266000.0,0.0,4.002e-05,4.002e-05
sh600776,29.7,16759710.0,0.0,0.01367025,0.01367025
sz002793,0,0,0,0,0
sz300489,19.72,246500.0,0.65,0.00181798,0.00123195
sh603808,17.4,174000.0,0.21666666666666667,0.00031287,0.00040164
sh600834,8.13,12195.0,0.0,0.00506099,0.00105972
sh603025,12.04,7224.0,0.0,8.435e-05,8.435e-05
sh603067,10.31,22682.0,0.0,6.216e-05,6.216e-05
sz300173,6.34,649216.0,0.0,0.00575414,0.00079058
sz000035,5.47,613187.0,0.0,0.0,0.00613187
sz300551,17.17,48076.0,0.0,0.0011361,0.00104655
sh600757,7.44,46128.0,3.0166666666666666,0.00109701,0.02219495
sz002684,7.36,1198944.0,0.1,0.00852044,0.00661857
sz000850,5.04,177408.0,0.6666666666666666,0.0007783,0.01159639
sz002390,6.7,6521110.0,0.08333333333333333,0.06072665,0.00792118
sh601068,7.83,923940.0,0.0,0.00075351,0.00075351
sh600103,3.53,695763.0,0.0,0.00822612,0.003946
sz000938,44.83,434851.0,0.0,0.01525833,0.01525833
sz002137,8.44,732592.0,205.11666666666667,0.46044374,3.7412200099999997
sz002357,7.07,334411.0,0.9,0.0054375199999999995,0.0026128500000000003
sh603602,34.83,606042.0,0.0,0.00286,0.00136277
sz300200,9.99,28971.0,5.15,0.00119764,0.0008985
sz002520,8.5,136850.0,0.0,0.00017075,0.00017075
sh603828,10.81,108100.0,0.0,0.00041576,6.568e-05
sh600695,7.57,414836.0,0.5,0.02039954,0.0277755
sh601211,19.7,1512960.0,0.13333333333333333,0.0072182,0.00921665
sz002278,8.5,805800.0,0.0,0.00599253,0.00384898
sz300041,0.0,0.0,0.15,0.02721906,0.01189938
sh600225,5.05,553480.0,0.03333333333333333,0.01246866,0.01825004
sz002455,6.62,186022.0,0.7166666666666667,0.00048473,0.00203727
sh600233,14.3,194480.0,0.05,0.00950805,0.00030504
sz300629,20.5,248050.0,0.0,0.00112856,0.00121064
sh600796,6.51,19530.0,0.0,0.0,0.00047481
sz002543,15.21,19773.0,0.1,0.00246761,0.00328463
sh600561,7.41,15561.0,0.0,0.0,0.00015561
sh600995,9.23,177216.0,0.0,0.00065553,0.00065553
sz300595,0.0,0.0,0.4,0.00633582,0.00330644
sz002878,30.86,40118.0,0.0,0.05915562,0.05179962
sh600789,10.18,749248.0,0.0,0.09273757,0.03267564
sz300453,14.0,8400.0,0.1,0.00172942,0.00037881
sz000612,4.98,10956.0,0.0,0.00297741,0.00021454
sh600693,5.95,224315.0,0.0,0.0,0.00254649
sz002544,15.46,998716.0,0.0,0.00042176,0.00042176
sh603083,38.12,7150511.0,0.1,0.00634726,0.01775301
sh601515,10.66,519142.0,0.0,0.00475652,0.0043467
sh603506,24.13,16891.0,0.1,0.00222818,0.00063222
sh600242,12.77,711289.0,0.0,0.00484639,0.00187158
sh603559,26.3,891570.0,0.0,0.0065979,0.00588721
sz300281,6.84,56772.0,0.5,0.00203839,0.00347535
sz002310,7.99,8509350.0,0.0,0.0,0.0850935
sz000906,7.6,290320.0,0.0,0.00656302,0.00656302
sz002156,10.12,399740.0,0.0,0.00052912,3.06e-05
sh601611,9.43,269698.0,0.11666666666666667,0.00193311,0.00133948
sh601918,3.6,537120.0,0.05,0.00518645,0.01345107
sh600223,0.0,0.0,0.05,0.0032167,3.735e-05
sz002011,5.89,977151.0,0.06666666666666667,0.0004182,0.00333741
sz300009,15.3,382439.0,0.2,0.00489842,0.00651885
sz300331,20.65,218890.0,5.0,0.0,0.00235364
sz300492,39.92,5864248.0,0.0,0.0,0.05864248
sz300683,33.65,74030.0,0.45,0.0041583,0.01375499
sz300417,0.0,0.0,0.0,0.00059495,0.00037043
sz000709,3.5,452550.0,0.0,0.0,0.0045255
sz300532,15.22,111106.0,0.9,0.01179692,0.28068114
sh600381,7.39,28821.0,0.03333333333333333,0.00100326,0.00031839
sz300116,2.3,43634450.0,0.0,0.19129747,0.02565757
sh600162,2.8,234080.0,14.25,0.0067503400000000005,0.02562438
sz000985,16.89,258417.0,0.0,0.0,0.00258417
sh603600,9.95,9950.0,3.533333333333333,0.00122453,0.00590928
sz002557,23.0,147200.0,0.21666666666666667,0.00175656,0.00773378
sh603937,13.3,10640.0,0.0,0.0,0.0001064
sz300405,9.78,12714.0,0.0,0.00111501,1.965e-05
sh600664,5.4,9559620.0,0.0,0.05575716,0.00762991
sh601168,6.38,3095576.0,0.0,0.022802,0.00076186
sz002555,13.62,859422.0,0.0,0.00265535,0.00027255
sh601678,8.25,3062400.0,0.03333333333333333,0.0,0.05242121
sz002635,15.55,735515.0,0.13333333333333333,0.0,0.00845896
sz002122,3.68,12610992.0,0.0,0.00581698,0.00821901
sz300295,15.03,33066.0,0.0,0.0,0.00049596
sz300115,13.48,1017740.0,0.0,0.04837462,0.04494084
sh603499,33.05,194995.0,0.0,0.01863549,0.0013137
sh600339,5.0,2145500.0,0.31666666666666665,0.0182413,0.03002146
sz300245,10.9,69760.0,0.0,5.459e-05,5.459e-05
sh603169,6.7,191620.0,0.0,0.00121236,0.00148555
sz002140,10.38,5458842.0,4.95,0.0,0.05504514
sz002067,4.2,107520.0,2.466666666666667,0.01948699,0.02367355
sh600636,15.05,142975.0,0.0,0.07902508,0.0574106
sz002297,8.26,167678.0,0.0,0.00266202,0.0001656
sz300047,16.3,459660.0,0.0,0.0019403,0.00074641
sz002608,9.73,658721.0,0.26666666666666666,0.00064836,0.00231206
sz000529,7.9,1268740.0,0.05,0.00413036,0.00581734
sz300770,63.02,138644.0,239.98333333333335,0.00043295,0.011980109999999999
sz002292,8.19,1123668.0,0.0,0.01226419,0.01226419
sz002573,0,0,0,0,0
sz300218,8.2,142680.0,0.15,0.00372414,0.00143826
sz300078,10.53,197964.0,5.05,0.0,0.00302178
sz300196,10.68,3204.0,0.1,0.01146451,0.00050628
sz300599,13.12,3936.0,0.0,0.0036277,0.00131891
sh600980,13.2,95040.0,0.0,0.00228105,0.00034574
sh603303,14.6,646780.0,0.0,0.00855273,0.00188171
sh603898,0.0,0.0,0.0,0.0,0.00038472
sh603197,26.3,142020.0,0.0,0.00018483,0.00013225
sz002113,3.14,355762.0,0.0,0.00243217,5.353e-05
sh600517,10.79,32734702.0,0.0,0.0,0.32734702
sz002503,3.17,112218.0,0.2833333333333333,0.01341776,0.00891421
sz300059,18.68,13091822.0,0.16666666666666666,0.31711173,0.38024199
sz000012,5.39,439824.0,0.0,0.00126335,0.00126335
sh603085,11.25,146250.0,4.983333333333333,0.0,0.00242781
sz300096,11.9,236810.0,0.23333333333333334,0.00336483,0.00317344
sz002217,6.78,1131582.0,0.06666666666666667,0.00126147,0.00573136
sz300665,11.91,369210.0,0.0,0.00014352,5.985e-05
sz002006,5.8,4026360.0,0.1,0.0020009,0.0143187
sz300598,32.5,513500.0,0.0,0.00173142,0.0005662
sz000009,6.78,1123446.0,0.1,0.00166196,0.00414312
sz300504,28.8,593280.0,0.0,0.00799204,0.00043211
sh601113,8.29,138443.0,0.0,0.0017156,0.00064689
