,kaipan_price,kaipan_money
sz300877,56.6,6327880.0
sz300867,38.0,6190200.0
sh605123,85.0,67345500.0
sh605255,18.99,2043323.9999999998
sz300873,49.82,7831703.999999999
sz300876,47.0,2881100.0
sz300865,48.5,3351350.0
sz300871,48.89,1755150.9999999998
sz300878,65.69,2621031.0
sz300862,49.99,4149170.0000000005
sz300106,13.2,5276039.999999999
sz300857,35.6,7045240.000000001
sz300446,12.41,1427150.0
sz300176,8.57,4112743.0
sz300368,22.17,24883608.0
sz300313,20.98,22633224.0
sz300116,3.02,7665364.0
sz300269,4.78,2395258.0
sz300152,4.37,6994622.0
sz300064,3.6,3422160.0
sz300801,30.22,1640946.0
sz300261,8.0,10410400.0
sz300869,78.23,7658717.0
sz300870,76.45,4625225.0
sz300135,3.12,2706912.0000000005
sz300386,28.03,5746150.0
sz300131,7.9,7045220.0
sz300868,49.64,2725236.0
sz300240,8.11,11445643.0
sz300185,3.36,24022320.0
sz300051,8.09,2321021.0
sz300343,3.45,4097220.0000000005
sz300350,5.75,1552500.0
sz300798,15.91,1955339.0
sz300875,100.9,4298340.0
sz300861,47.88,2331756.0
sz300071,3.2,9240000.0
sz300526,100.12,2583096.0000000005
sz300866,131.55,12076290.0
sz300248,14.22,3121290.0
sz300475,10.0,45000.0
sz300301,5.0,55539500.0
sz300791,113.0,576300.0
sz300588,11.59,1350235.0
sh600823,6.45,8026380.0
sz002537,8.03,5800000.0
sh600321,2.25,8021025.0
sh600189,6.51,30591140.999999996
sh603683,15.88,252492.0
sh603161,14.94,162846.0
sh605333,26.36,3760000.0
sz002885,16.71,440000.0
sh603663,20.05,146365.0
sh600976,29.43,444393.0
sh603688,23.95,1484900.0
sh603709,25.0,627500.0
sz002903,14.51,370000.0
sz300654,10.9,744470.0
sz000881,9.62,2090000.0
sh603826,31.1,111960.00000000001
sh603931,57.06,11691594.0
sh603226,11.61,666414.0
sh603595,29.98,1567954.0
sh605008,15.05,1356005.0
sz002855,11.41,170000.0
sz002677,20.5,1820000.0
sz000755,3.77,550000.0
sh605388,24.6,6189360.000000001
sz002993,92.0,34300000.0
sh603787,25.99,608166.0
sh600158,13.8,9352260.0
sz002534,9.33,280000.0
sh603848,14.5,305950.0
sz000897,2.68,1850000.0
sz002429,6.97,6210000.0
sz002327,8.28,2400000.0
sz300317,5.24,1672608.0000000002
sz300178,5.39,11046265.999999998
sz300280,46.78,654920.0
sz300108,5.58,19272204.0
sz300237,3.3,24505800.0
sz300076,6.14,1596400.0
sz300145,3.91,4552413.0
sz300325,3.58,5098994.0
sz300459,3.9,10630230.0
sz300266,4.12,3545672.0
sz002862,23.27,30000.0
sz300230,5.6,3104640.0
sz300033,162.25,31038425.0
sh603167,15.8,7350160.000000001
sh603728,20.74,257175.99999999997
sz300111,4.1,4089339.9999999995
sz300579,57.01,912160.0
sz000568,146.7,17340000.0
sh603238,38.61,0.0
sz002858,19.16,2060000.0
sz300210,5.1,1891080.0
sz300423,14.7,1577309.9999999998
sz300247,3.52,3139488.0
sz300410,8.6,1158420.0
sz002722,12.93,320000.0
sz002861,26.23,900000.0
sz300847,29.15,4684405.0
sh603995,35.21,383789.0
sz300840,19.27,1007820.9999999999
sz300418,27.2,9103840.0
sz300007,18.4,8062879.999999999
sz300561,20.5,4938450.0
sz300193,8.77,764744.0
sz300658,32.37,893411.9999999999
sz300872,46.8,5704920.0
sz300843,29.51,2564419.0
sz300471,11.25,1319625.0
sz300367,5.4,16642800.0
sz002691,5.41,190000.0
sz300510,5.9,811840.0
sz300592,21.05,890415.0
sz300091,4.63,15405399.0
sz300077,9.9,3533310.0
sz300153,6.47,6730094.0
sz300385,8.5,5308250.0
