,kaipan_price,kaipan_money
sh600000,10.81,4126177.0000000005
sh600004,13.65,2521155.0
sh600006,7.12,1035960.0
sh600007,12.0,86400.0
sh600008,2.87,925288.0000000001
sh600009,60.5,8234050.0
sh600010,1.44,84909744.0
sh600011,4.08,3100000.0
sh600012,6.2,83080.0
sh600015,6.33,2542761.0
sh600016,5.25,3138450.0
sh600017,2.79,65844.0
sh600018,4.8,5049600.0
sh600019,7.91,13479431.0
sh600020,3.24,10368.0
sh600021,6.89,112307.0
sh600022,1.45,8997975.0
sh600023,3.54,118944.0
sh600025,4.62,183414.0
sh600026,6.47,598475.0
sh600027,3.21,167241.0
sh600028,4.72,29465071.999999996
sh600029,6.59,19957156.0
sh600030,27.65,4725385.0
sh600031,45.0,51039000.0
sh600033,2.61,6002.999999999999
sh600035,2.74,43566.0
sh600036,55.83,20366784.0
sh600037,8.49,288660.0
sh600038,55.1,1438110.0
sh600039,5.28,1821600.0
sh600048,14.66,2373454.0
sh600050,4.4,3970000.0
sh600051,8.16,29376.0
sh600052,2.7,50490.0
sh600053,17.66,211919.99999999997
sh600054,10.72,368768.0
sh600055,13.11,1755429.0
sh600056,13.85,574775.0
sh600057,6.06,305424.0
sh600058,7.8,1055340.0
sh600059,11.99,2938749.0
sh600060,13.16,3050000.0
sh600061,12.67,143171.0
sh600062,11.73,199410.0
sh600063,4.54,2072056.0000000002
sh600064,10.03,205615.0
sh600066,15.86,2179164.0
sh600067,3.54,150450.0
sh600068,6.8,908479.9999999999
sh600070,7.2,43920.0
sh600071,16.4,1202120.0
sh600072,11.62,221942.0
sh600073,8.88,150960.0
sh600075,7.5,5006250.0
sh600076,3.55,190990.0
sh600077,2.64,22968.0
sh600078,4.15,6757860.000000001
sh600079,30.25,2553100.0
sh600080,5.58,1116.0
sh600081,12.43,99440.0
sh600082,2.85,21945.0
sh600083,5.78,578.0
sh600084,2.39,2390.0
sh600085,27.3,10226580.0
sh600086,0.2,352800.0
sh600088,10.16,10160.0
sh600089,13.2,5380320.0
sh600090,1.7,1443980.0
sh600091,1.69,78923.0
sh600093,7.86,1068174.0
sh600094,3.82,605852.0
sh600095,9.52,420784.0
sh600096,9.0,9619200.0
sh600097,9.1,21839.999999999996
sh600098,5.77,7500.999999999999
sh600099,5.88,14700.0
sh600100,5.6,231279.99999999997
sh600101,5.27,35835.99999999999
sh600103,2.16,2040984.0
sh600104,21.88,7460000.0
sh600105,3.16,353604.0
sh600106,2.58,14964.000000000002
sh600107,8.06,1612.0
sh600108,2.83,170083.00000000003
sh600109,13.25,2000750.0
sh600110,9.24,240240.0
sh600111,20.8,34040000.0
sh600112,1.14,632357.9999999999
sh600113,6.08,24928.0
sh600114,8.64,5533920.0
sh600115,5.06,2384271.9999999995
sh600116,9.28,928927.9999999999
sh600117,3.51,314496.0
sh600118,33.2,5255560.000000001
sh600119,7.46,0.0
sh600120,5.67,487620.0
sh600121,4.88,1280512.0
sh600122,1.09,1214805.0
sh600123,5.16,139320.0
sh600125,5.2,75400.0
sh600126,5.45,234350.0
sh600127,9.07,495222.0
sh600128,5.98,2990.0
sh600129,14.23,1423.0
sh600130,3.26,15973.999999999998
sh600131,14.33,38691.0
sh600132,142.26,1081175.9999999998
