,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sz000719,6.98,6282.0,0.0,0.0,0.0,0.0
sz300139,8.49,691086.0,0.0,0.0,0.0,0.0
sh600728,9.21,103152.0,0.0,0.0,0.0,0.0
sz300294,31.34,9402.0,0.0,0.0,0.0,0.0
sh601658,5.6,9140494.0,0.0,0.0,0.0,0.0
sz300801,38.02,1543612.0,0.0,0.0,0.0,0.0
sh600543,5.61,561.0,0.0,0.0,0.0,0.0
sz002041,7.73,263593.0,0.0,0.0,0.0,0.0
sh600337,3.96,792.0,0.0,0.0,0.0,0.0
sz300236,25.11,296298.0,0.0,0.0,0.0,0.0
sz300104,0,0,0,0,0,0
sz002473,0,0,0,0,0,0
sz002748,0,0,0,0,0,0
sz002087,3.43,94325.0,0.0,0.0,0.0,0.0
sz002112,6.74,146258.0,0.0,0.0,0.0,0.0
sz002420,3.75,1125.0,0.0,0.0,0.0,0.0
sz002830,13.45,30935.0,0.0,0.0,0.0,0.0
sh603666,60.59,145416.0,0.0,0.0,0.0,0.0
sz002236,17.51,1044401.0,0.0,0.0,0.0,0.0
sh600161,27.0,224289.0,0.0,0.0,0.0,0.0
sh600458,6.71,20130.0,0.0,0.0,0.0,0.0
sz002282,0,0,0,0,0,0
sz002479,8.29,2316226.0,0.0,0.0,0.0,0.0
sh603515,26.33,73724.0,0.0,0.0,0.0,0.0
sh600847,0,0,0,0,0,0
sz002059,4.97,97909.0,0.6,0.02370348,0.0218592,0.0
sh600623,6.61,49575.0,0.0,0.0,0.0,0.0
sh603355,21.4,85600.0,0.0,0.0,0.0,0.0
sz002128,8.19,259623.0,0.0,0.0,0.0,0.0
sh600706,8.38,4190.0,0.0,0.0,0.0,0.0
sh603131,0,0,0,0,0,0
sz002760,16.66,4998.0,0.0,0.0,0.0,0.0
sz300260,10.82,5410.0,0.0,0.0,0.0,0.0
sz002522,6.15,31980.0,0.0,0.0,0.0,0.0
sh603823,0,0,0,0,0,0
sz300130,16.46,348952.0,0.0,0.0,0.0,0.0
sz002645,7.96,173528.0,0.0,0.0,0.0,0.0
sz000633,3.96,11484.0,0.0,0.0,0.0,0.0
sh603676,0,0,0,0,0,0
sz002853,17.25,198375.0,0.0,0.0,0.0,0.0
sz002700,7.51,84112.0,0.0,0.0,0.0,0.0
sz300719,11.35,1135.0,0.0,0.0,0.0,0.0
sz300105,4.24,4240.0,0.0,0.0,0.0,0.0
sz300404,13.54,14149.0,0.0,0.0,0.0,0.0
sh600081,10.8,153360.0,12.266666666666667,0.11802217,0.28992381,0.0412965
sz002908,0,0,0,0,0,0
sz300632,29.43,2192535.0,0.0,0.0,0.0,0.0
sh601882,7.1,1420.0,0.0,0.0,0.0,0.0
sz000848,7.57,26495.0,0.0,0.0,0.0,0.0
sh603569,0,0,0,0,0,0
sz002166,7.17,163476.0,0.0,0.0,0.0,0.0
sz002017,15.29,313445.0,0.0,0.0,0.0,0.0
sz002089,1.67,186372.0,0.0,0.0,0.0,0.0
sh600152,6.3,1422332.0,19.85,0.27747209,0.60673835,0.24688401
sz300050,5.54,88640.0,0.0,0.0,0.0,0.0
sz300367,4.39,615482.0,0.0,0.0,0.0,0.0
sh600252,2.96,34928.0,0.0,0.0,0.0,0.0
sh603256,15.25,500200.0,0.0,0.0,0.0,0.0
sz300527,11.06,158158.0,0.0,0.0,0.0,0.0
sh601038,6.13,97467.0,0.0,0.0,0.0,0.0
sz300604,22.57,859917.0,0.0,0.0,0.0,0.0
sh600107,7.04,219648.0,0.0,0.0,0.0,0.0
sz300111,2.28,41040.0,0.0,0.0,0.0,0.0
sh603466,13.99,138501.0,0.0,0.0,0.0,0.0
sh600188,9.46,753962.0,0.0,0.0,0.0,0.0
sz002903,14.99,463191.0,0.0,0.0,0.0,0.0
sz002062,0,0,0,0,0,0
sz002012,4.97,28826.0,0.0,0.0,0.0,0.0
sz002149,7.36,388608.0,0.0,0.0,0.0,0.0
sz001896,3.44,5160.0,0.0,0.0,0.0,0.0
sz002045,13.43,2737034.0,0.0,0.0,0.0,0.0
sz002610,1.56,360204.0,0.0,0.0,0.0,0.0
sz002801,0,0,0,0,0,0
