,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,7.68,269568.0,0.0,0.0,0.0,0.0,7.333613519245813
sz300139,12.62,2107540.0,0.0,0.0,0.0,0.0,12.902331390238858
sh600728,8.72,878104.0,0.0,0.0,0.0,0.0,8.75022200024972
sz300294,39.0,429000.0,0.0,0.0,0.0,0.0,38.620275719751795
sh601658,4.51,1318724.0,0.0,0.0,0.0,0.0,4.516875136433093
sz300801,24.89,268812.0,0.0,0.0,0.0,0.0,25.62756314150617
sh600543,6.79,858935.0,0.0,0.0,0.0,0.0,7.045453719239374
sz002041,17.25,1110900.0,0.0,0.0,0.0,0.0,17.55478820919394
sh600337,5.0,24000.0,0.0,0.0,0.0,0.0,4.976856239253679
sz300236,47.59,775717.0,0.0,0.0,0.0,0.0,47.12022039465436
sz002473,6.13,17777.0,0.0,0.0,0.0,0.0,6.1856892778993435
sz300873,56.7,2415817.0,0.0,0.0,0.0,0.0,56.18300645359034
sz002748,7.13,79143.0,0.0,0.0,0.0,0.0,7.081007556675063
sz002087,4.09,2049499.0,0.0,0.0,0.0,0.0,4.159413984280869
sz002112,9.06,197508.0,0.0,0.0,0.0,0.0,9.274879493760794
sz002420,4.13,152810.0,0.0,0.0,0.0,0.0,4.1624629018245
sz002830,12.6,11340.0,0.0,0.0,0.0,0.0,12.591324298824942
sh603666,84.0,319200.0,0.0,0.0,0.0,0.0,82.71931771117166
sz002236,22.14,15923088.0,0.0,0.0,0.0,0.0,22.491214617468714
sh600161,34.16,8721048.0,0.0,0.0,0.0,0.0,35.55572538069026
sh600458,6.83,27320.0,0.0,0.0,0.0,0.0,6.791025660320566
sz002282,10.48,10480.0,0.0,0.0,0.0,0.0,10.766600592622867
sz002479,6.99,736746.0,0.0,0.0,0.0,0.0,7.039556963924098
sh603515,28.08,297648.0,0.0,0.0,0.0,0.0,29.50720253930718
sh600847,9.97,4985.0,0.0,0.0,0.0,0.0,10.03205016763939
sz002059,4.71,222312.0,0.0,0.0,0.0,0.0,4.753109680900262
sh600623,5.55,180930.0,0.0,0.0,0.0,0.0,5.5820328418406095
sh603355,36.68,498848.0,0.0,0.0,0.0,0.0,37.15049248571227
sz002128,9.85,1846875.0,0.0,0.0,0.0,0.0,9.869726501224731
sh600706,7.34,27892.0,0.0,0.0,0.0,0.0,7.358598530857771
sh603131,22.3,1050330.0,0.0,0.0,0.0,0.0,21.63867221703869
sz002760,0.0,0.0,0.0,0.0,0.0,0.0,19.564065374274797
sz300260,22.49,1360645.0,0.0,0.0,0.0,0.0,22.574209649817963
sz002522,6.9,295320.0,0.0,0.0,0.0,0.0,6.920953012479609
sh603823,14.54,42166.0,0.0,0.0,0.0,0.0,14.652144589269476
sz300130,14.2,992580.0,0.0,0.0,0.0,0.0,14.244892548487975
sz002645,8.28,315468.0,0.0,0.0,0.0,0.0,8.341570702087287
sz000633,3.99,141645.0,0.0,0.0,0.0,0.0,4.034582372730843
sh603676,10.24,18432.0,0.0,0.0,0.0,0.0,10.427868626945234
sz002853,23.38,563458.0,0.0,0.0,0.0,0.0,23.59934750935223
sz002700,3.71,112413.0,0.0,0.0,0.0,0.0,3.694144499423342
sz300826,41.22,2271222.0,0.0,0.0,0.0,0.0,41.22633152620338
sz300719,23.78,5474156.0,0.0,0.0,0.0,0.0,24.23180067134464
sz300105,5.12,146944.0,0.0,0.0,0.0,0.0,5.193791128722996
sz300404,13.23,2221317.0,0.0,0.0,0.0,0.0,13.54208752904725
sh600081,12.13,323871.0,0.0,0.0,0.0,0.0,12.49989511846292
sz002908,13.26,152490.0,0.0,0.0,0.0,0.0,13.431191822733174
sz300632,20.18,5959154.0,0.0,0.0,0.0,0.0,20.52373027780849
sh601882,13.76,361888.0,0.0,0.0,0.0,0.0,13.393200440037877
sz000848,7.13,221030.0,0.0,0.0,0.0,0.0,7.137894789814473
sh603569,10.0,238000.0,0.0,0.0,0.0,0.0,10.55263728403892
sz002166,8.21,148601.0,0.0,0.0,0.0,0.0,8.356202028885832
sz002017,10.96,484432.0,0.0,0.0,0.0,0.0,10.899911953164615
sz002089,2.41,90616.0,0.0,0.0,0.0,0.0,2.375275549586827
