,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,24.5,575750.0,0.0,0.0,0.0,0.0
sz300240,0,0,0,0,0,0
sz000893,4.25,337450.0,0.0,0.0,0.0,0.0
sh600185,0,0,0,0,0,0
sz002468,18.4,1213848.0,0.0,0.0,0.0,0.0
sh601225,8.08,511464.0,0.0,0.0,0.0,0.0
sz000966,3.67,57986.0,0.0,0.0,0.0,0.0
sz002424,8.6,48160.0,0.0,0.0,0.0,0.0
sz002305,3.01,206486.0,0.0,0.0,0.0,0.0
sh600157,1.89,61067928.0,0.0,0.0,0.0,0.0
sh603918,12.06,1206.0,0.0,0.0,0.0,0.0
sz300701,31.5,22050.0,0.0,0.0,0.0,0.0
sz000403,0,0,0,0,0,0
sz300717,0,0,0,0,0,0
sh600536,22.15,1577080.0,0.0,0.0,0.0,0.0
sh603477,7.64,764.0,0.0,0.0,0.0,0.0
sz000996,0,0,0,0,0,0
sz002524,4.75,30400.0,0.0,0.0,0.0,0.0
sh600896,4.11,16851.0,0.0,0.0,0.0,0.0
sz002606,7.86,794646.0,0.0,0.0,0.0,0.0
sh600487,18.19,3408806.0,0.0,0.0,0.0,0.0
sz300094,5.6,168000.0,0.0,0.0,0.0,0.0
sz000766,6.73,339192.0,0.0,0.0,0.0,0.0
sz002791,11.2,904960.0,0.0,0.0,0.0,0.0
sh600313,2.37,375645.0,109.61666666666666,0.24404683,0.30021212,0.02628009
sh600186,2.01,535263.0,0.0,0.0,0.0,0.0
sh600196,22.95,431460.0,0.0,0.0,0.0,0.0
sh600137,13.26,2652.0,0.0,0.0,0.0,0.0
sz000528,6.13,414210.0,0.0,0.0,0.0,0.0
sh600612,42.5,17000.0,0.0,0.0,0.0,0.0
sh600814,0,0,0,0,0,0
sz000639,7.18,154370.0,0.0,0.0,0.0,0.0
sz002845,15.52,31040.0,0.0,0.0,0.0,0.0
sh603818,0,0,0,0,0,0
sh600520,13.06,9142.0,0.0,0.0,0.0,0.0
sz002680,2.89,397664.0,0.0,0.0,0.0,0.0
sz000564,2.81,851992.0,0.0,0.0,0.0,0.0
sh601969,4.6,56580.0,0.0,0.0,0.0,0.0
sh603518,14.85,11880.0,0.0,0.0,0.0,0.0
sz002877,15.4,32340.0,0.0,0.0,0.0,0.0
sz002299,19.27,791997.0,0.0,0.0,0.0,0.0
sz000998,13.44,190848.0,0.0,0.0,0.0,0.0
sz300347,42.58,378962.0,0.0,0.0,0.0,0.0
sh600826,9.59,11508.0,0.0,0.0,0.0,0.0
sh601633,6.11,256620.0,0.0,0.0,0.0,0.0
sh603900,12.35,22230.0,0.0,0.0,0.0,0.0
sz300508,25.9,147630.0,0.0,0.0,0.0,0.0
sz300384,13.01,2602.0,0.0,0.0,0.0,0.0
sz002640,10.97,6582.0,0.0,0.0,0.0,0.0
sz002415,28.1,6611930.0,0.0,0.0,0.0,0.0
sh600645,17.49,68211.0,0.0,0.0,0.0,0.0
sz002469,4.1,192290.0,0.0,0.0,0.0,0.0
sz002827,14.37,162381.0,0.0,0.0,0.0,0.0
sz300636,18.57,72423.0,0.0,0.0,0.0,0.0
sz000890,5.6,113680.0,0.0,0.0,0.0,0.0
sh603026,0,0,0,0,0,0
sh600539,0,0,0,0,0,0
sz000925,6.23,444822.0,0.0,0.0,0.0,0.0
sz002459,11.34,50407434.0,0.0,0.0,0.50407434,0.0
sh603388,0,0,0,0,0,0
sz300221,5.6,75600.0,0.0,0.0,0.0,0.0
sz000970,7.9,26070.0,0.0,0.0,0.0,0.0
sz002775,6.16,26488.0,0.0,0.0,0.0,0.0
sz300463,14.6,89060.0,0.0,0.0,0.0,0.0
sh603110,11.1,132090.0,0.0,0.0,0.0,0.0
sz000089,7.87,66108.0,0.0,0.0,0.0,0.0
sh603116,7.23,5784.0,0.0,0.0,0.0,0.0
sh603500,12.3,383760.0,0.0,0.0,0.0,0.0
sh600854,3.89,87136.0,0.0,0.0,0.0,0.0
sh600009,48.2,872420.0,0.0,0.0,0.0,0.0
sz000936,6.71,16707900.0,20.8,1.03892,1.2398939,0.198505
sz300243,8.45,60840.0,0.0,0.0,0.0,0.0
sh600962,0,0,0,0,0,0
sh600893,22.3,497959.0,0.0,0.0,0.0,0.0
sh603556,0,0,0,0,0,0
sz300545,20.22,343740.0,0.0,0.0,0.0,0.0
sz002037,0,0,0,0,0,0
sh603021,5.98,10166.0,0.0,0.0,0.0,0.0
sh600619,0,0,0,0,0,0
sh600096,5.72,1077076.0,0.0,0.0,0.0,0.0
sz002537,10.31,31961.0,0.0,0.0,0.0,0.0
sh600059,6.9,236670.0,0.0,0.0,0.0,0.0
sz000957,5.92,758944.0,0.0,0.0,0.0,0.0
sh600217,4.08,39168.0,0.0,0.0,0.0,0.0
sh600023,4.52,50172.0,0.0,0.0,0.0,0.0
sz300543,16.31,9786.0,0.0,0.0,0.0,0.0
sh600222,3.69,78966.0,0.0,0.0,0.0,0.0
sz300627,17.26,105286.0,0.0,0.0,0.0,0.0
sh603933,0,0,0,0,0,0
sh601222,4.95,8910.0,0.0,0.0,0.0,0.0
sh603028,7.64,3820.0,0.0,0.0,0.0,0.0
sh600083,0,0,0,0,0,0
sz300392,6.79,212527.0,0.0,0.0,0.0,0.0
sz002732,0,0,0,0,0,0
sh601330,12.88,3319176.0,0.0,0.0,0.0,0.0
sz002905,13.98,201312.0,0.0,0.0,0.0,0.0
sz002750,5.9,61360.0,0.0,0.0,0.0,0.0
sz300641,0,0,0,0,0,0
sz300393,16.0,104000.0,0.0,0.0,0.0,0.0
sh603977,0,0,0,0,0,0
sz300521,9.35,34595.0,0.0,0.0,0.0,0.0
sh601966,0,0,0,0,0,0
sh600668,11.9,142800.0,0.0,0.0,0.0,0.0
sh601015,5.56,662752.0,0.0,0.0,0.0,0.0
sz300012,6.46,135014.0,0.0,0.0,0.0,0.0
sh601398,5.4,2525580.0,0.0,0.0,0.0,0.0
sz300583,0,0,0,0,0,0
sz002056,5.77,72125.0,0.0,0.0,0.0,0.0
sz002499,7.75,38750.0,0.0,0.0,0.0,0.0
sz000628,10.18,162880.0,0.0,0.0,0.0,0.0
sz300026,3.08,999152.0,0.0,0.0,0.0,0.0
sh600302,4.72,145848.0,0.0,0.0,0.0,0.0
sh603035,0,0,0,0,0,0
sz300578,16.26,143088.0,0.0,0.0,0.0,0.0
sz000895,0,0,0,0,0,0
sz300481,11.26,48418.0,0.0,0.0,0.0,0.0
sh600891,6.24,199056.0,0.0,0.0,0.0,0.0
sz300626,8.67,11271.0,0.0,0.0,0.0,0.0
sz000703,12.65,341550.0,0.0,0.0,0.0,0.0
sz300596,26.4,29040.0,0.0,0.0,0.0,0.0
sh603399,0,0,0,0,0,0
sz000090,4.99,499.0,0.0,0.0,0.0,0.0
sh600136,8.07,229995.0,0.0,0.0,0.0,0.0
