,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,0.0,0.0,0.0,0.0,0.0,0.0
sz300240,0.0,0.0,0.0,0.0,0.0,0.0
sz000893,7.37,35376.0,0.0,0.0,0.0,0.0
sh600185,5.06,3542.0,0.0,0.0,0.0,0.0
sz002468,26.49,1313904.0,0.0,0.0,0.0,0.0
sh601225,8.81,827259.0,0.0,0.0,0.0,0.0
sz000966,5.16,415896.0,0.0,0.0,0.0,0.0
sz002424,9.6,204480.0,0.0,0.0,0.0,0.0
sz002305,2.63,27878.0,0.0,0.0,0.0,0.0
sh600157,1.61,286580.0,0.0,0.0,0.0,0.0
sh603918,0.0,0.0,0.0,0.0,0.0,0.0
sz300701,24.7,632320.0,0.0,0.0,0.0,0.0
sz000403,27.46,98856.0,0.0,0.0,0.0,0.0
sz300717,17.48,1559216.0,0.0,0.0,0.0,0.0
sh600536,51.86,23700020.0,0.0,0.0,0.0,0.0
sh603477,7.74,204336.0,0.0,0.0,0.0,0.0
sz000996,13.35,100125.0,0.0,0.0,0.0,0.0
sz002524,5.19,797184.0,0.0,0.0,0.0,0.0
sh600896,4.74,13272.0,0.0,0.0,0.0,0.0
sz002606,5.86,144742.0,0.0,0.0,0.0,0.0
sh600487,16.03,684160.0,0.0,0.0,0.0,0.0
sz300094,4.48,25088.0,0.0,0.0,0.0,0.0
sz000766,0.0,0.0,0.0,0.0,0.0,0.0
sz002791,0.0,0.0,0.0,0.0,0.0,0.0
sh600313,3.55,1979480.0,0.0,0.0,0.0,0.0
sh600186,1.62,21708.0,0.0,0.0,0.0,0.0
sh600196,27.48,934320.0,0.0,0.0,0.0,0.0
sh600137,0.0,0.0,0.0,0.0,0.0,0.0
sz000528,6.61,350991.0,0.0,0.0,0.0,0.0
sh600612,42.73,55549.0,0.0,0.0,0.0,0.0
sh600814,5.22,14616.0,0.0,0.0,0.0,0.0
sz000639,8.63,350378.0,0.0,0.0,0.0,0.0
sz002845,16.0,126400.0,0.0,0.0,0.0,0.0
sh603818,7.38,25092.0,0.0,0.0,0.0,0.0
sh600520,12.62,12620.0,0.0,0.0,0.0,0.0
sz002680,0.0,0.0,0.0,0.0,0.0,0.0
sz000564,2.44,222528.0,0.0,0.0,0.0,0.0
sh601969,6.02,1178114.0,0.0,0.0,0.0,0.0
sh603518,8.92,16948.0,0.0,0.0,0.0,0.0
sz002877,8.95,42960.0,0.0,0.0,0.0,0.0
sz002299,26.8,983560.0,0.0,0.0,0.0,0.0
sz000998,13.71,2345781.0,0.0,0.0,0.0,0.0
sz300347,53.26,1374108.0,0.0,0.0,0.0,0.0
sh600826,11.3,211310.0,0.0,0.0,0.0,0.0
sh601633,8.69,224202.0,0.0,0.0,0.0,0.0
sh603900,12.04,24080.0,0.0,0.0,0.0,0.0
sz300508,29.3,377970.0,24.416666666666668,0.08864428,0.10455412,0.01073259
sz300384,17.6,63360.0,0.0,0.0,0.0,0.0
sz002640,8.42,154928.0,0.0,0.0,0.0,0.0
sz002415,27.01,2655083.0,0.0,0.0,0.0,0.0
