,kaipan_price,kaipan_money
sh600000,9.77,1950000.0
sh600004,13.14,1860000.0
sh600006,7.37,12430000.0
sh600007,12.18,14616.0
sh600008,2.83,1126623.0
sh600009,70.95,6655110.000000001
sh600010,1.18,8416468.0
sh600011,4.35,466320.0
sh600012,5.74,200000.0
sh600015,6.11,1527500.0
sh600016,5.15,1798895.0
sh600017,2.82,360114.0
sh600018,4.6,1540540.0
sh600019,6.6,12654179.999999998
sh600020,3.21,178155.0
sh600021,7.0,441000.0
sh600022,1.37,213994.0
sh600023,3.55,632254.9999999999
sh600025,4.37,390000.0
sh600026,7.15,1598025.0
sh600027,3.26,448250.0
sh600028,4.06,6442813.999999999
sh600029,5.57,980000.0
sh600030,30.16,31040672.000000004
sh600031,41.0,31541300.0
sh600033,2.6,225420.00000000003
sh600035,2.8,26600.0
sh600036,51.1,20138510.0
sh600037,8.92,602992.0
sh600038,62.65,1320000.0
sh600039,4.52,136504.0
sh600048,14.76,13040460.0
sh600050,4.33,3095084.0
sh600051,8.15,38305.0
sh600052,2.81,32595.999999999996
sh600053,18.89,241792.0
sh600054,8.88,254856.00000000003
sh600055,10.45,306185.0
sh600056,14.56,760000.0
sh600057,5.59,141427.0
sh600058,7.12,1464584.0
sh600059,13.73,4000000.0
sh600060,11.98,1020000.0
sh600061,13.61,920000.0
sh600062,12.18,237510.0
sh600063,3.82,470000.0
sh600064,9.96,70000.0
sh600066,14.23,1040213.0000000001
sh600067,3.47,66624.0
sh600068,6.55,362215.0
sh600070,8.11,278173.0
sh600071,16.53,390000.0
sh600072,13.21,816378.0000000001
sh600073,9.72,225504.0
sh600075,5.85,230000.0
sh600076,3.32,7967.999999999999
sh600077,2.61,2599299.0
sh600078,3.52,2112.0
sh600079,31.3,1533700.0
sh600080,5.75,2581750.0
sh600081,13.86,1733886.0
sh600082,2.91,545625.0
sh600083,5.46,0.0
sh600084,2.27,50000.0
sh600085,25.17,1502649.0000000002
sh600086,0.69,0.0
sh600088,10.74,10740.0
sh600089,12.77,39720000.0
sh600090,1.21,367719.0
sh600091,1.54,19096.0
sh600093,7.75,234050.0
sh600094,3.86,118887.99999999999
sh600095,13.7,1219300.0
sh600096,6.6,4169219.9999999995
sh600097,9.89,716036.0
sh600098,6.03,1019673.0
sh600099,5.75,0.0
sh600100,5.93,2911630.0
sh600101,5.37,28461.0
sh600103,1.99,983060.0
sh600104,23.33,9964243.0
sh600105,3.09,363693.0
