,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,23.89,119450.0,0.0,0.0,0.0,0.0
sz300240,0,0,0,0,0,0
sz000893,7.88,105592.0,0.0,0.0,0.0,0.0
sh600185,4.54,4540.0,0.0,0.0,0.0,0.0
sz002468,23.74,951974.0,0.0,0.0,0.0,0.0
sh601225,9.1,283010.0,0.0,0.0,0.0,0.0
sz000966,5.01,437373.0,0.0,0.0,0.0,0.0
sz002424,11.77,441375.0,0.0,0.0,0.0,0.0
sz002305,2.76,41952.0,0.0,0.0,0.0,0.0
sh600157,1.86,2829990.0,0.0,0.0,0.0,0.0
sh603918,13.91,75114.0,0.0,0.0,0.0,0.0
sz300701,33.0,79200.0,0.0,0.0,0.0,0.0
sz000403,0,0,0,0,0,0
sz300717,15.63,201627.0,0.0,0.0,0.0,0.0
sh600536,61.8,104275140.0,0.0,0.0,0.0,0.0
sh603477,7.48,37400.0,0.0,0.0,0.0,0.0
sz000996,13.35,1568625.0,0.0,0.0,0.0,0.0
sz002524,5.34,17088.0,0.0,0.0,0.0,0.0
sh600896,6.0,3399000.0,0.0,0.0,0.0,0.0
sz002606,5.82,141426.0,0.0,0.0,0.0,0.0
sh600487,16.18,2357426.0,0.0,0.0,0.0,0.0
sz300094,5.01,18537.0,0.0,0.0,0.0,0.0
sz000766,7.8,303420.0,0.0,0.0,0.0,0.0
sz002791,16.9,49010.0,0.0,0.0,0.0,0.0
sh600313,4.18,9328088.0,0.0,0.0,0.0,0.0
sh600186,1.57,58247.0,0.0,0.0,0.0,0.0
sh600196,25.71,512606.0,0.0,0.0,0.0,0.0
sh600137,14.22,51192.0,0.0,0.0,0.0,0.0
sz000528,6.65,572698.0,0.0,0.0,0.0,0.0
sh600612,40.44,56616.0,0.0,0.0,0.0,0.0
sh600814,5.46,34398.0,0.0,0.0,0.0,0.0
sz000639,8.48,43248.0,0.0,0.0,0.0,0.0
sz002845,17.18,108234.0,0.0,0.0,0.0,0.0
sh603818,7.41,15561.0,0.0,0.0,0.0,0.0
sh600520,13.64,177320.0,0.0,0.0,0.0,0.0
sz002680,0,0,0,0,0,0
sz000564,2.78,182646.0,0.0,0.0,0.0,0.0
