,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sz000719,7.06,283812.0,0.0,0.0,0.0,0.0
sz300139,8.87,257230.0,0.0,0.0,0.0,0.0
sh600728,9.21,236697.0,0.0,0.0,0.0,0.0
sz300294,31.05,478170.0,0.0,0.0,0.0,0.0
sh601658,5.71,4599405.0,0.0,0.0,0.0,0.0
sz300801,37.64,524024.0,0.0,0.0,0.0,0.0
sh600543,5.74,4018.0,0.0,0.0,0.0,0.0
sz002041,8.2,378020.0,0.0,0.0,0.0,0.0
sh600337,4.23,89676.0,0.0,0.0,0.0,0.0
sz300236,27.9,4464084.0,0.0,0.0,0.0,0.0
sz300104,0,0,0,0,0,0
sz002473,8.85,12390.0,0.0,0.0,0.0,0.0
sz002748,7.3,1460.0,0.0,0.0,0.0,0.0
sz002087,3.48,428388.0,0.0,0.0,0.0,0.0
sz002112,6.84,65664.0,0.0,0.0,0.0,0.0
sz002420,4.0,244000.0,0.0,0.0,0.0,0.0
sz002830,14.16,525336.0,0.0,0.0,0.0,0.0
sh603666,66.5,345800.0,0.0,0.0,0.0,0.0
sz002236,19.1,3252730.0,0.0,0.0,0.0,0.0
sh600161,26.6,86769.0,0.0,0.0,0.0,0.0
sh600458,6.95,669980.0,0.0,0.0,0.0,0.0
sz002282,8.21,35303.0,0.0,0.0,0.0,0.0
sz002479,6.72,962976.0,0.0,0.0,0.0,0.0
sh603515,27.21,138771.0,0.0,0.0,0.0,0.0
sh600847,11.5,1186800.0,0.0,0.0,0.0,0.0
sz002059,4.89,40098.0,0.0,0.0,0.0,0.0
sh600623,6.67,170752.0,0.0,0.0,0.0,0.0
sh603355,23.3,67570.0,0.0,0.0,0.0,0.0
sz002128,8.42,730107.0,0.0,0.0,0.0,0.0
sh600706,8.67,52020.0,0.0,0.0,0.0,0.0
sh603131,13.59,17667.0,0.0,0.0,0.0,0.0
sz002760,17.65,61775.0,0.0,0.0,0.0,0.0
sz300260,11.75,125725.0,0.0,0.0,0.0,0.0
sz002522,6.19,1238.0,0.0,0.0,0.0,0.0
sh603823,23.55,176625.0,71.38333333333334,0.13609554,0.05368552,0.0
sz300130,17.02,284234.0,0.0,0.0,0.0,0.0
sz002645,8.29,452634.0,0.0,0.0,0.0,0.0
sz000633,4.19,6704.0,0.0,0.0,0.0,0.0
sh603676,10.34,32054.0,0.0,0.0,0.0,0.0
sz002853,17.8,122820.0,0.0,0.0,0.0,0.0
sz002700,7.31,687871.0,0.0,0.0,0.0,0.0
sz300719,11.7,65520.0,0.0,0.0,0.0,0.0
sz300105,4.37,874.0,0.0,0.0,0.0,0.0
sz300404,14.88,689390.0,0.0,0.0,0.0,0.0
sh600081,11.83,624624.0,0.0,0.0,0.0,0.0
sz002908,12.86,182612.0,0.0,0.0,0.0,0.0
sz300632,23.46,807024.0,0.0,0.0,0.0,0.0
sh601882,7.14,24990.0,0.0,0.0,0.0,0.0
sz000848,7.69,211014.0,0.0,0.0,0.0,0.0
sh603569,0,0,0,0,0,0
sz002166,7.27,33442.0,0.0,0.0,0.0,0.0
sz002017,15.09,2838429.0,0.0,0.0,0.0,0.0
sz002089,1.76,1021504.0,0.0,0.0,0.0,0.0
sh600152,6.9,1996694.0,0.0,0.0,0.0,0.0
sz300050,5.69,319778.0,0.0,0.0,0.0,0.0
sz300367,4.43,441671.0,0.0,0.0,0.0,0.0
sh600252,3.17,409992.0,0.0,0.0,0.0,0.0
sh603256,14.71,1097366.0,0.0,0.0,0.0,0.0
sz300527,10.8,281880.0,0.0,0.0,0.0,0.0
sh601038,6.83,433705.0,0.0,0.0,0.0,0.0
sz300604,23.61,1980879.0,0.0,0.0,0.0,0.0
sh600107,6.78,400698.0,0.0,0.0,0.0,0.0
sz300111,2.35,51700.0,0.0,0.0,0.0,0.0
sh603466,14.68,124780.0,0.0,0.0,0.0,0.0
sh600188,9.95,2441730.0,0.0,0.0,0.0,0.0
sz002903,15.02,211782.0,0.0,0.0,0.0,0.0
sz002062,3.46,27680.0,0.0,0.0,0.0,0.0
sz002012,5.35,1621585.0,0.0,0.0,0.0,0.0
sz002149,7.71,212796.0,0.0,0.0,0.0,0.0
sz001896,3.5,116900.0,0.0,0.0,0.0,0.0
sz002045,13.06,1770936.0,0.0,0.0,0.0,0.0
sz002610,1.6,737440.0,0.0,0.0,0.0,0.0
sz002801,35.71,28568.0,0.0,0.0,0.0,0.0
sz000533,2.74,356748.0,0.0,0.0,0.0,0.0
sz002155,7.77,1134117.0,0.0,0.0,0.0,0.0
sh600084,2.57,2021305.0,0.0,0.0,0.0,0.0
sz002728,16.73,92015.0,0.0,0.0,0.0,0.0
sh603767,7.26,78408.0,0.0,0.0,0.0,0.0
sh600121,2.31,231277.0,0.0,0.0,0.0,0.0
sh600746,6.87,10305.0,0.0,0.0,0.0,0.0
sz000006,5.25,131250.0,0.0,0.0,0.0,0.0
sh600196,26.19,2702808.0,0.0,0.0,0.0,0.0
sz300489,19.94,49850.0,0.0,0.0,0.0,0.0
sh600808,3.01,460831.0,0.0,0.0,0.0,0.0
sz300092,7.15,52195.0,0.0,0.0,0.0,0.0
sz300550,28.11,56220.0,0.0,0.0,0.0,0.0
sz300767,59.18,2023956.0,0.0,0.0,0.0,0.0
sh600829,6.66,73926.0,0.0,0.0,0.0,0.0
sh600691,2.09,146927.0,0.0,0.0,0.0,0.0
sz300278,4.15,813815.0,0.0,0.0,0.0,0.0
sz000520,4.2,288540.0,0.0,0.0,0.0,0.0
sz002840,16.35,11445.0,0.0,0.0,0.0,0.0
sz002960,26.8,125960.0,0.0,0.0,0.0,0.0
sz000868,5.15,4245660.0,0.0,0.0,0.0,0.0
sh600567,3.6,4629600.0,0.0,0.0,0.0,0.0
sz000778,4.09,338243.0,0.0,0.0,0.0,0.0
sz000786,25.54,361417.0,0.0,0.0,0.0,0.0
sh603118,11.0,1128600.0,0.0,0.0,0.0,0.0
sh600023,3.92,538608.0,0.0,0.0,0.0,0.0
sz000590,11.47,278721.0,0.0,0.0,0.0,0.0
sz002580,5.23,98847.0,0.0,0.0,0.0,0.0
sz002266,4.15,86735.0,0.0,0.0,0.0,0.0
sh600880,3.99,252567.0,0.0,0.0,0.0,0.0
sh601965,8.17,248368.0,0.0,0.0,0.0,0.0
sz300175,6.1,15250.0,0.0,0.0,0.0,0.0
sz000559,5.34,157530.0,0.0,0.0,0.0,0.0
sh600517,7.82,6149648.0,0.0,0.0,0.0,0.0
sh603819,14.06,43586.0,0.0,0.0,0.0,0.0
sz000612,4.27,313845.0,0.0,0.0,0.0,0.0
sz000851,5.75,271975.0,0.0,0.0,0.0,0.0
sh600926,9.02,2624820.0,0.0,0.0,0.0,0.0
sh603662,56.1,2244000.0,0.0,0.0,0.0,0.0
