,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,6.88,64672.0,0.0,0.0,0.0,0.0,6.862150064941552
sz300139,8.75,1828750.0,0.0,0.0,0.0,0.0,8.71676722455996
sh600728,6.55,207635.0,0.0,0.0,0.0,0.0,6.453234123728257
sz300294,38.88,1349136.0,0.0,0.0,0.0,0.0,38.23213209627045
sh601658,5.36,8046968.0,0.0,0.0,0.0,0.0,5.5404136254852885
sz300801,0,0,0,0,0,0,0
sh600543,7.93,13210587.0,0.0,0.0,0.0,0.0,7.9662558776579075
sz002041,15.88,801940.0,0.0,0.0,0.0,0.0,15.793624707282428
sh600337,5.16,147576.0,0.0,0.0,0.0,0.0,4.821322203537795
sz300236,40.73,6822275.0,0.0,0.0,0.0,0.0,40.000479329860966
sz002473,0,0,0,0,0,0,0
sz300873,43.08,280020.0,0.0,0.0,0.0,0.0,42.20144833014731
sz002748,6.23,97188.0,0.0,0.0,0.0,0.0,6.222238967928623
sz002087,0,0,0,0,0,0,0
sz002112,0,0,0,0,0,0,0
sz002420,4.86,96714.0,0.0,0.0,0.0,0.0,4.778167768319939
sz002830,9.48,264492.0,0.0,0.0,0.0,0.0,9.448472139005393
sh603666,0,0,0,0,0,0,0
sz002236,23.57,992297.0,0.0,0.0,0.0,0.0,23.60893822041174
sh600161,35.66,702502.0,0.0,0.0,0.0,0.0,34.958486888871334
sh600458,8.75,224000.0,0.0,0.0,0.0,0.0,8.62388954420103
sz002282,10.6,7420.0,0.0,0.0,0.0,0.0,10.467644675925925
sz002479,6.36,47064.0,0.0,0.0,0.0,0.0,6.318579213647576
sh603515,0,0,0,0,0,0,0
sh600847,8.8,71280.0,0.0,0.0,0.0,0.0,8.808425907943292
sz002059,5.22,162342.0,0.0,0.0,0.0,0.0,5.149826554267651
sh600623,8.02,279096.0,0.0,0.0,0.0,0.0,8.172377927529828
sh603355,55.0,478500.0,0.0,0.0,0.0,0.0,52.75635809717241
sz002128,0,0,0,0,0,0,0
sh600706,6.81,15663.0,0.0,0.0,0.0,0.0,6.7698285079497325
sh603131,0,0,0,0,0,0,0
sz002760,0.0,0.0,0.0,0.0,0.0,0.0,18.389155895542075
sz300260,0,0,0,0,0,0,0
sz002522,6.04,383540.0,0.0,0.0,0.0,0.0,5.932260658667348
sh603823,15.3,192780.0,0.0,0.0,0.0,0.0,15.35401151735753
sz300130,0,0,0,0,0,0,0
sz002645,0,0,0,0,0,0,0
sz000633,7.77,169386.0,0.0,0.0,0.0,0.0,7.805437901482031
sh603676,0,0,0,0,0,0,0
sz002853,0,0,0,0,0,0,0
sz002700,0,0,0,0,0,0,0
sz300826,21.02,44142.0,0.0,0.0,0.0,0.0,20.541109631365867
sz300719,13.28,84992.0,0.0,0.0,0.0,0.0,13.328129080395447
sz300105,4.54,202484.0,0.0,0.0,0.0,0.0,4.752311158555647
sz300404,12.64,109968.0,0.0,0.0,0.0,0.0,12.558586372992128
sh600081,13.15,589120.0,0.0,0.0,0.0,0.0,13.396359344846354
sz002908,18.57,2198688.0,0.0,0.0,0.0,0.0,19.135440971615317
sz300632,16.49,2171733.0,0.0,0.0,0.0,0.0,15.822439668039882
sh601882,0,0,0,0,0,0,0
sz000848,10.0,54356000.0,0.0,0.0,0.0,0.0,9.597162438226698
sh603569,0,0,0,0,0,0,0
sz002166,8.44,595020.0,0.0,0.0,0.0,0.0,8.341034318964494
sz002017,11.58,283710.0,0.0,0.0,0.0,0.0,11.661814402065575
sz002089,2.23,1840642.0,0.0,0.0,0.0,0.0,2.223574173113869
sh600152,8.0,2103200.0,0.0,0.0,0.0,0.0,8.144842196846112
sz300050,4.88,12200.0,0.0,0.0,0.0,0.0,4.8680739327726235
sz300367,2.61,69687.0,0.0,0.0,0.0,0.0,2.562233483444262
sh600252,2.98,754536.0,0.0,0.0,0.0,0.0,2.954573148033255
sz003004,28.73,5746.0,0.0,0.0,0.0,0.0,28.486897522522522
sh603256,0,0,0,0,0,0,0
sz300527,9.08,406784.0,0.0,0.0,0.0,0.0,9.11412770580441
sh601038,0,0,0,0,0,0,0
sz300604,43.0,15716500.0,0.0,0.0,0.0,0.0,41.52084126920347
sh600107,7.05,75435.0,0.0,0.0,0.0,0.0,6.95962350718575
sz300111,2.82,32148.0,0.0,0.0,0.0,0.0,2.811767623984504
sh603466,0,0,0,0,0,0,0
sh600188,13.47,1803633.0,0.0,0.0,0.0,0.0,13.523864111498257
sz002903,12.88,79856.0,0.0,0.0,0.0,0.0,12.748883573163894
sz002062,4.64,6261216.0,0.0,0.0,0.0,0.0,4.765157643691868
sz002012,0,0,0,0,0,0,0
sz002149,14.36,1157416.0,0.0,0.0,0.0,0.0,14.668740998865905
sz300830,0,0,0,0,0,0,0
