,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,6.78,379002.0,0.0,0.0,0.0,0.0,6.846476443887933
sz300139,7.11,1084986.0,0.0,0.0,0.0,0.0,7.160161835204788
sh600728,9.03,3683337.0,0.0,0.0,0.0,0.0,9.121086364117398
sz300294,35.5,4225565.0,0.0,0.0,0.0,0.0,37.03947759123074
sh601658,4.73,13242051.0,0.0,0.0,0.0,0.0,4.721891502888679
sz300801,19.33,1115341.0,0.0,0.0,0.0,0.0,19.608853493323014
sh600543,5.68,883808.0,0.0,0.0,0.0,0.0,5.687465411764705
sz002041,11.6,1180880.0,0.0,0.0,0.0,0.0,11.669126907183728
sh600337,5.0,949500.0,0.0,0.0,0.0,0.0,5.089654963829406
sz300236,57.3,10349526.0,0.0,0.0,0.0,0.0,58.47071444351464
sz002473,8.06,95914.0,0.0,0.0,0.0,0.0,8.125825709269016
sz002748,6.64,65736.0,0.0,0.0,0.0,0.0,6.696325645124459
sz002087,3.5,3328850.0,0.0,0.0,0.0,0.0,3.563711360942187
sz002112,6.68,717432.0,0.0,0.0,0.0,0.0,6.714709998484313
sz002420,3.8,282340.0,0.0,0.0,0.0,0.0,3.8658214434492812
sz002830,11.62,41832.0,0.0,0.0,0.0,0.0,11.733384249156915
sh603666,100.95,565320.0,0.0,0.0,0.0,0.0,102.78996140651802
sz002236,16.8,17258522.0,0.0,0.0,0.0,0.0,17.766389465013308
sh600161,40.96,1638400.0,0.0,0.0,0.0,0.0,41.75144785484752
sh600458,6.46,535534.0,0.0,0.0,0.0,0.0,6.4874871385352515
sz002282,8.25,297825.0,0.0,0.0,0.0,0.0,8.172672392332586
sz002479,6.07,775746.0,0.0,0.0,0.0,0.0,6.208322732626621
sh603515,26.02,869068.0,0.0,0.0,0.0,0.0,27.310379954853275
sh600847,0.0,0.0,0.0,0.0,0.0,0.0,10.973958333333334
sz002059,4.55,158795.0,0.0,0.0,0.0,0.0,4.594427175843694
sh600623,5.13,326781.0,0.0,0.0,0.0,0.0,5.158801112731593
sh603355,21.92,279370.0,0.0,0.0,0.0,0.0,22.041925178970057
sz002128,7.81,1352692.0,0.0,0.0,0.0,0.0,7.88482360018046
sh600706,7.23,109896.0,0.0,0.0,0.0,0.0,7.297002531366938
sh603131,16.62,809394.0,0.0,0.0,0.0,0.0,17.223325999633314
sz002760,22.8,9120.0,0.0,0.0,0.0,0.0,22.916036681647032
sz300260,16.51,1892046.0,0.0,0.0,0.0,0.0,16.954095865156702
sz002522,6.47,890272.0,0.0,0.0,0.0,0.0,6.827615036375233
sh603823,17.49,473979.0,0.0,0.0,0.0,0.0,17.52712300163132
sz300130,12.66,1378674.0,0.0,0.0,0.0,0.0,12.774034337513411
sz002645,9.8,312620.0,0.0,0.0,0.0,0.0,9.631478548656172
sz000633,3.59,93699.0,0.0,0.0,0.0,0.0,3.5717661477483107
sh603676,10.15,403970.0,0.0,0.0,0.0,0.0,10.34065664160401
sz002853,21.61,477581.0,0.0,0.0,0.0,0.0,21.413992053377314
sz002700,3.69,47601.0,0.0,0.0,0.0,0.0,3.6961364691319822
sz300826,37.1,842170.0,0.0,0.0,0.0,0.0,37.29441005253444
sz300719,10.42,908624.0,0.0,0.0,0.0,0.0,10.61326676403353
sz300105,4.13,147441.0,0.0,0.0,0.0,0.0,4.158539058965465
