,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sh603076,26.85,494040.0,0.0,0.0,0.0,0.0
sz300240,8.14,336996.0,0.0,0.0,0.0,0.0
sz000893,5.07,77064.0,0.0,0.0,0.0,0.0
sh600185,4.98,130974.0,0.0,0.0,0.0,0.0
sz002468,22.02,1816650.0,0.0,0.0,0.0,0.0
sh601225,9.05,3827245.0,0.0,0.0,0.0,0.0
sz000966,4.26,550392.0,0.0,0.0,0.0,0.0
sz002424,10.92,1824732.0,0.0,0.0,0.0,0.0
sz002305,3.4,613700.0,0.0,0.0,0.0,0.0
sh600157,2.47,111879391.0,194.13333333333333,0.75227858,14.60333363,3.49633649
sh603918,14.54,455102.0,0.0,0.0,0.0,0.0
sz300701,36.69,304527.0,0.0,0.0,0.0,0.0
sz000403,28.5,416100.0,0.0,0.0,0.0,0.0
sz300717,16.88,308904.0,0.0,0.0,0.0,0.0
sh600536,37.86,70499106.0,146.76666666666668,0.82764719,4.6380883,1.74176089
sh603477,9.07,487966.0,0.0,0.0,0.0,0.0
sz000996,13.3,2504390.0,6.916666666666667,0.57506306,0.20245239,0.03878602
sz002524,5.32,512316.0,0.0,0.0,0.0,0.0
sh600896,5.02,138050.0,0.0,0.0,0.0,0.0
sz002606,7.2,1325520.0,0.0,0.0,0.0,0.0
sh600487,22.3,12530370.0,0.0,0.0,0.0,0.0
sz300094,6.9,417450.0,0.0,0.0,0.0,0.0
sz000766,8.05,273700.0,0.0,0.0,0.0,0.0
sz002791,13.34,221444.0,0.0,0.0,0.0,0.0
sh600313,2.95,833080.0,0.0,0.0,0.0,0.0
sh600186,2.31,2983134.0,0.0,0.0,0.0,0.0
sh600196,29.6,3756240.0,0.0,0.0,0.0,0.0
sh600137,15.14,299772.0,0.0,0.0,0.0,0.0
sz000528,7.78,488584.0,0.0,0.0,0.0,0.0
sh600612,41.7,404490.0,0.0,0.0,0.0,0.0
sh600814,6.03,76581.0,0.0,0.0,0.0,0.0
sz000639,9.02,186714.0,0.0,0.0,0.0,0.0
sz002845,20.91,1334058.0,0.0,0.0,0.0,0.0
sh603818,8.22,822.0,0.0,0.0,0.0,0.0
sh600520,14.8,238280.0,0.0,0.0,0.0,0.0
sz002680,0,0,0,0,0,0
sz000564,3.71,2514638.0,0.0,0.0,0.0,0.0
sh601969,5.47,536607.0,0.0,0.0,0.0,0.0
sh603518,16.17,653268.0,0.0,0.0,0.0,0.0
sz002877,16.6,542820.0,0.0,0.0,0.0,0.0
sz002299,28.4,519720.0,0.0,0.0,0.0,0.0
sz000998,16.05,1330545.0,0.0,0.0,0.0,0.0
sz300347,62.3,878430.0,0.0,0.0,0.0,0.0
sh600826,11.82,316776.0,0.0,0.0,0.0,0.0
sh601633,8.26,2558948.0,0.0,0.0,0.0,0.0
sh603900,13.88,832800.0,0.0,0.0,0.0,0.0
sz300508,27.7,202210.0,0.0,0.0,0.0,0.0
sz300384,17.4,1872240.0,0.0,0.0,0.0,0.0
sz002640,12.45,1772880.0,0.0,0.0,0.0,0.0
sz002415,36.3,6156480.0,0.0,0.0,0.0,0.0
sh600645,23.15,5875470.0,0.0,0.0,0.0,0.0
sz002469,4.68,142740.0,0.0,0.0,0.0,0.0
sz002827,16.59,930699.0,0.0,0.0,0.0,0.0
sz300636,20.15,22165.0,0.0,0.0,0.0,0.0
sz000890,6.71,369050.0,0.0,0.0,0.0,0.0
sh603026,24.24,92112.0,0.0,0.0,0.0,0.0
sh600539,7.3,100010.0,0.0,0.0,0.0,0.0
sz000925,7.8,780780.0,0.0,0.0,0.0,0.0
