,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell
sz300122,46.26,22135410.0,0.0,0.0,0.2213541
sh603803,13.15,106515.0,0.6,0.00144996,0.00415478
sh600240,3.41,1475166.0,0.16666666666666666,0.01518069,0.0078969
sh601949,6.08,535648.0,0.1,0.00818112,0.00050174
sh601333,3.71,979069.0,0.2,0.0150155,0.04517296
sh600868,4.31,1986401.0,0.35,0.01169885,0.01332784
sz002668,6.74,4074330.0,0.0,0.15570165,0.00325533
sh603183,18.86,335708.0,0.0,0.00608117,0.00346425
sh600791,5.38,478820.0,0.06666666666666667,0.0,0.00853321
sh600348,6.47,3409703.0,0.48333333333333334,0.00010589,0.07764425
sh603129,23.43,145266.0,0.31666666666666665,0.00201387,0.00144636
sz002267,8.7,710790.0,0.0,0.00671049,0.01549008
sz300106,6.94,204036.0,0.05,0.003059,0.00050861
sz002380,17.15,8241381.0,8.3,0.0,0.97121884
sz002195,6.23,10721207.0,0.05,0.01152415,0.0353185
sz000539,4.98,398898.0,0.2,0.00138416,0.00212646
sh603676,13.67,27340.0,0.5833333333333334,0.01505016,0.02353166
sz002221,12.27,4563986.0,0.0,0.02399426,0.00945619
sh600526,5.19,250158.0,0.0,0.01662243,0.00899706
sz300518,31.39,502240.0,0.05,0.0,0.00799531
sh603991,23.55,94200.0,0.0,0.00215875,0.00014267
sz000803,0.0,0.0,0.2,0.00443362,0.00321183
sz000068,6.12,512856.0,1.1,0.00297371,0.01324533
sh603536,11.6,715720.0,0.0,0.01443695,0.01230006
sh600219,2.85,8923920.0,1.5,0.16753846,0.27639054
sh601999,6.96,56376.0,0.0,0.00156014,0.00149007
sz300017,14.04,27533844.0,0.0,0.17573191,0.02720057
sh600628,8.14,321530.0,5.316666666666666,0.0,0.00733351
sh600332,38.88,13545792.0,0.1,0.04706816,0.06305244
sh600075,6.88,3911142.0,0.0,0.02969009,0.01969291
sz002915,26.78,2262910.0,0.0,0.02192992,0.03187154
sz002724,7.07,69286.0,0.05,0.0,0.00325579
sh600000,11.79,5644828.0,0.0,0.06425199,0.04708633
sh600608,5.04,34776.0,0.0,9.652e-05,0.000127
sz300313,7.07,188062.0,0.3333333333333333,0.00251614,0.0049924
sz300329,10.09,377366.0,0.0,0.01123941,0.00046196
sh600373,15.95,819830.0,0.15,0.00574021,0.00365354
sh603017,15.23,843742.0,0.3,0.00058696,0.00165236
sh601588,3.69,939843.0,0.0,0.00353377,0.00321471
sz002650,4.35,600735.0,0.48333333333333334,0.01599079,0.02003194
sh600971,8.66,5958080.0,0.0,0.02185297,0.00435677
sz300282,14.0,207200.0,0.0,0.00015438,0.00066176
sh600680,0,0,0,0,0
sh600444,0.0,0.0,0.0,0.00974668,0.0012411
sz000806,4.98,38610438.0,0.1,0.01571938,0.01581194
sz300706,29.93,320251.0,0.0,0.003394,0.003394
sh601199,4.44,514152.0,0.25,0.00545331,0.00255599
sh600589,6.3,2319660.0,0.0,0.0206685,0.00262672
sh601958,7.47,775289.0,0.0,0.06207739,0.0006618
sz300410,23.9,363280.0,0.05,0.00275032,0.0014598
sz002467,9.31,33403349.0,0.0,0.02225272,0.02225272
sz300259,4.07,1321610.0,0.0,0.01250154,0.00859159
sz300189,4.44,430236.0,0.15,0.00515362,0.00177717
sz002918,27.5,475750.0,0.0,0.0,0.0047575
sz300499,16.92,1692.0,0.0,5.151e-05,0.00015453
sz002857,14.76,119556.0,0.0,0.00600868,0.0001827
sh600139,4.88,480192.0,0.13333333333333333,0.00097025,0.00934857
sz300257,15.13,57494.0,0.0,9.249e-05,3.085e-05
sz300247,4.58,2660522.0,0.1,0.00360666,0.02023511
sh601169,6.38,4396292.0,0.05,0.03826614,0.03759477
sh600678,7.37,498949.0,0.0,0.16049441,0.14156856
sz000630,2.72,1862580.0,0.06666666666666667,0.04963942,0.03277452
sz000929,8.81,510980.0,0.0,0.04811486,0.04646352
sh600558,4.61,235110.0,0.0,0.00301841,0.00062008
sz002033,7.2,478080.0,0.5,0.00241885,0.00931876
sh600722,7.88,10512708.0,0.0,0.0228108,0.0228108
sz000156,12.33,320580.0,0.0,0.00290368,0.00389681
sz002737,19.31,1342045.0,0.0,0.00135812,0.00013592
sz300319,7.88,1112656.0,0.0,0.0171912,4.745e-05
sh600237,4.76,411740.0,0.0,0.0074239,0.00154838
sh601669,6.1,4621360.0,0.08333333333333333,0.15005664,0.05265167
sh603012,9.09,223614.0,0.0,0.00020945,0.00020945
sz300748,26.94,910572.0,0.0,0.00468488,0.00280618
sz002761,0,0,0,0,0
sz002843,16.9,794300.0,0.0,0.00188905,0.00188905
sz300351,11.1,535020.0,0.0,0.01817211,0.00014625
sz002143,3.91,331177.0,242.56666666666666,7.038e-05,0.03052146
sz002441,8.44,64144.0,0.35,0.01234959,0.0078898
sz000415,4.99,2582325.0,0.35,0.04157981,0.03828507
sh600853,4.66,209700.0,0.7333333333333333,9.456e-05,0.01315611
sh600275,3.28,119064.0,1.2,0.0002034,0.00924703
sz300251,9.01,2402066.0,0.0,0.02411654,0.02411654
sh601003,8.16,2013072.0,0.5833333333333334,0.00565694,0.36405699
sh601007,10.76,80700.0,0.0,0.00114771,0.00108279
sz002572,26.78,3817944.0,0.0,0.05365992,0.00069784
sz300136,29.85,3555284.0,0.0,0.00883241,0.00883241
sh603626,10.57,193431.0,0.5166666666666667,0.00188075,0.00186432
sh600665,4.6,243800.0,0.15,0.00595455,0.00648857
sh600883,7.89,132552.0,3.316666666666667,0.01116133,0.01877283
sz000993,8.4,793800.0,0.0,0.01269852,0.00181868
sh601339,5.84,485888.0,0.16666666666666666,0.0039444,0.00311112
sz000158,6.97,178432.0,0.48333333333333334,0.00502307,0.01265529
sz002751,29.02,1027308.0,0.08333333333333333,0.00120561,0.00214016
sz300162,6.91,1106291.0,0.0,0.00149543,0.00054913
sh600016,6.6,16814622.0,0.35,0.18947,0.16125046
sh600449,9.96,1211136.0,3.0166666666666666,0.03381497,0.08937467
sz002819,26.05,442850.0,0.2,0.00041905,0.00052535
sh603336,19.13,577726.0,0.0,0.08059131,0.00146862
sh600393,3.01,1098650.0,3.933333333333333,0.00422002,0.07159108
sz000507,8.13,1153647.0,0.0,0.00209784,0.00120354
sz300516,40.94,671416.0,0.0,0.00110759,0.00171045
sz000881,10.21,1093501.0,0.0,0.00192696,0.00192696
sz300183,15.79,1297938.0,0.0,0.0,0.01340571
sh603822,31.15,286580.0,0.25,0.0013262,0.00684272
sz000738,16.28,615384.0,0.0,0.01339625,0.0009778
sh603010,18.15,12176508.0,244.64999999999998,0.00147015,0.38685291
sz300339,14.36,4529144.0,0.0,0.00156994,0.00156994
sz002619,4.78,705796.0,0.05,0.00871927,0.01202335
sh600817,0.0,0.0,0.5,0.00832869,0.0031026
sz002902,27.51,74277.0,0.0,0.01753053,0.00691132
sz300470,29.35,768383.0,0.0,0.00786863,6.246e-05
sh603959,19.26,184896.0,6.35,0.0475242,0.28160091
sz002498,3.22,697452.0,0.15,0.0118545,0.00447241
sz000930,8.93,718865.0,0.05,0.07746103,0.04930297
sz300399,13.7,885842.0,230.58333333333334,0.07172546,0.43995679
sh603023,6.3,238140.0,0.0,0.0007003,0.00033532
sh603225,16.6,7635867.0,0.0,0.02061901,0.02061901
sz002243,20.03,1330072.0,0.2,0.01198651,0.03006977
sz002201,8.42,660128.0,0.0,0.00043745,0.00104415
sz002494,6.62,297238.0,0.0,0.00205233,0.00098716
sz000523,6.12,551290.0,0.0,0.00212544,0.00126566
sh601066,25.84,8258464.0,0.0,0.01395219,0.01395219
sh600620,9.22,9975118.0,0.1,0.03390521,0.03003563
sh603338,81.36,1448208.0,0.4166666666666667,0.00202789,0.00800287
sz002708,9.65,1427235.0,0.0,0.00077325,0.00077325
sz300015,33.98,3170334.0,0.1,0.00155014,0.01685672
sh603456,9.33,211791.0,0.2833333333333333,0.00306214,0.00688761
sz002673,12.12,5421276.0,0.0,0.06176893,0.01177843
sh603969,6.38,1196888.0,0.03333333333333333,0.00069037,0.00652942
sh603922,22.52,439140.0,0.0,0.0,0.0043914
sz300587,23.15,319470.0,0.1,0.00434125,0.00448623
sh600540,5.26,329276.0,0.9666666666666667,0.0036134,0.00884494
sh600037,12.38,2081078.0,0.0,0.00968365,0.00868016
sh600179,9.09,9904200.0,0.0,0.00527028,0.00295186
sz300285,15.81,1316182.0,0.05,0.00592676,0.01715592
sh600513,8.14,363858.0,5.2,0.0,0.00658477
sz300699,63.58,991848.0,0.05,0.00307754,0.00250103
sh600797,11.65,10839160.0,0.0,0.0,0.1083916
sz300201,5.73,290511.0,0.05,0.00802146,0.00428956
sh603128,10.42,77955146.0,93.13333333333333,0.78756452,4.7234589399999996
sz002349,7.02,176202.0,1.5833333333333333,0.00495949,0.01582791
sh600127,3.81,162306.0,0.2833333333333333,0.00315063,0.00867567
sz002432,7.5,448500.0,6.066666666666666,0.0,0.03032301
sz000667,2.88,610560.0,4.383333333333334,0.02593662,0.02333473
sz002230,37.4,10376593.0,0.0,0.00837638,0.01877299
sz002182,9.05,451595.0,0.25,0.04156261,0.00951864
sz000420,3.05,889075.0,0.13333333333333333,0.01138364,0.00992283
sh601519,10.98,17956692.0,0.0,0.06513992,0.0181477
sz000731,7.52,2786912.0,0.05,0.00933413,0.02179807
sz000785,11.15,165020.0,0.0,0.00091025,0.00084287
sh600986,6.2,1796140.0,0.0,0.01174994,0.00046112
sz300420,7.58,224368.0,0.0,0.00082831,0.00082831
sz300036,20.2,8269880.0,0.0,0.02890858,0.00739088
sz000877,12.9,3537180.0,0.6166666666666667,0.04843554,0.23843679
sh600975,14.89,17641672.0,1.2833333333333334,0.22353588,0.50958447
sz002118,13.5,23008509.0,40.083333333333336,0.54763965,1.96962191
sh603639,42.5,17136850.0,240.14999999999998,8.5e-05,0.5118232500000001
sz000861,3.24,308740.0,2.566666666666667,0.00073162,0.01768415
sh603360,30.07,41093662.0,223.51666666666665,0.1867768,2.90437583
sz000757,6.1,273890.0,0.0,0.00351127,0.00351127
sh600708,5.83,5950098.0,0.0,0.0,0.05950098
sz002219,3.92,658952.0,0.0,0.0,0.00658952
sz002355,9.8,1541540.0,0.0,0.0,0.0154154
sz000552,3.32,513936.0,0.1,0.00437908,0.00599698
sz300484,13.01,512594.0,0.05,0.0010591,0.00335147
sz002656,6.9,1182246.0,0.0,0.03000879,0.00476339
sh601899,3.76,9084536.0,0.06666666666666667,0.01860214,0.03204586
sz000030,5.42,224388.0,0.2,0.00999,0.00070563
sz300317,6.66,454385.0,0.0,0.00446062,0.00336271
sh600452,27.05,465260.0,0.03333333333333333,0.00947379,0.00553038
sz000737,4.98,1356054.0,2.433333333333333,0.01081498,0.01528164
sz300011,7.85,606020.0,0.0,0.00257208,0.00336189
sz002562,7.61,15667468.0,0.0,0.00090623,0.00090623
sz002102,2.05,480520.0,2.1666666666666665,0.0,0.04014802
sh603618,7.12,671416.0,0.0,0.01637254,0.00269863
sz000702,7.08,703752.0,0.0,0.0019745,0.00053934
sh600054,12.05,838680.0,0.0,0.00780547,0.00082153
sz300280,31.07,801606.0,0.0,0.0015908,0.00227732
sh603223,12.51,107586.0,0.13333333333333333,0.00314867,0.0015932
sz000972,3.58,202270.0,2.6666666666666665,0.01323626,0.00940277
sz002028,13.33,4729484.0,0.0,0.0,0.04729484
sz300045,11.16,1322460.0,0.0,0.00250838,0.00076185
sz300610,16.0,1193600.0,0.0,0.00687012,0.00245
sh603416,31.97,137471.0,0.0,0.0047107,0.0047107
sz002026,7.15,372515.0,0.0,0.00677371,0.00422398
sz002799,16.02,155394.0,0.0,0.000612,0.00016148
sz300765,51.42,4464387.0,0.1,0.00097117,0.01397686
sh600654,2.51,401098.0,0.0,0.00058249,0.00022576
sz002082,11.6,505760.0,0.13333333333333333,0.00510072,0.00175875
sz300708,13.08,922140.0,0.0,0.0,0.01256831
sh600370,3.93,336801.0,0.2833333333333333,0.00661287,0.00861934
sh600512,2.91,865725.0,0.0,0.12041836,0.04904058
sh600019,7.8,7010936.0,0.03333333333333333,0.11920279,0.02471553
sz000899,5.75,239775.0,0.0,0.00272686,0.00031845
sh603885,16.53,3712638.0,0.0,0.0,0.03712638
sz002344,5.83,426354.0,0.0,0.00759909,0.00016005
sz002171,7.16,1299540.0,0.15,0.00817477,0.01553252
sz300693,18.55,135415.0,0.15,0.00011178,0.00217944
sh600331,3.92,379617.0,0.2833333333333333,0.00122828,0.01947913
sh603861,12.8,52480.0,0.0,0.0007713,0.00106761
sz002785,11.71,223661.0,0.3333333333333333,0.00468015,0.00324512
sh600759,3.62,1499404.0,0.0,0.00363851,0.00560192
sz002738,19.43,1062821.0,0.0,0.00841378,0.00094427
sh600123,8.95,8268663.0,0.0,0.01105913,0.00496512
sz000719,9.25,82362.0,0.0,0.00017744,0.00090675
sz002756,17.08,365512.0,0.05,0.0009482,0.0019307
sz002351,6.66,301032.0,0.1,0.00539791,0.00066419
sz300673,52.0,769600.0,0.35,0.01054961,0.0058189
sz300225,6.95,4499430.0,0.0,0.00920862,0.00682159
sh600587,15.51,200079.0,0.0,0.00165504,0.00154541
sz300396,17.45,44323.0,0.0,0.00177837,0.00104113
sz000903,3.2,277120.0,1.2,0.00635364,0.03719974
sz000426,7.03,1229547.0,0.26666666666666666,0.00965498,0.03084748
sh603108,13.75,698500.0,0.0,0.03787685,0.00520442
sh600249,5.17,367587.0,0.0,0.00232423,0.00177699
sh600776,28.72,10795848.0,0.0,0.03278365,0.01552173
sz002793,12.9,319920.0,0.25,0.00594628,0.00275311
sz300489,16.7,434200.0,0.0,0.00179733,0.00172893
sh603808,18.9,856170.0,0.0,0.00746678,0.00463982
sh600834,8.5,158950.0,0.0,0.00334569,0.00295509
sh603025,12.68,453944.0,0.05,0.00011632,0.00294073
sh603067,11.5,5208350.0,0.0,0.00808636,0.01066232
sz300173,6.18,689070.0,0.0,2.488e-05,2.488e-05
sz000035,5.37,533241.0,0.1,0.00505536,0.0005148
sz300551,15.14,336108.0,0.0,0.00247414,0.0003038
sh600757,7.79,1508144.0,0.05,0.00586348,0.00117065
sz002684,7.48,957440.0,0.0,0.0,0.0095744
sz000850,4.91,328970.0,0.0,0.00442675,0.00074442
sz002390,6.05,1020635.0,0.55,0.00616374,0.01689927
sh601068,8.04,2424864.0,0.0,0.01026747,0.00550997
sh600103,3.4,440300.0,0.0,0.00244619,0.00072119
sz000938,45.79,3128373.0,0.0,0.0,0.04071151
sz002137,8.41,894824.0,0.0,0.01030268,0.01030268
sz002357,6.93,206514.0,0.3,0.0050482,0.0007667
sh603602,36.88,3916656.0,0.05,0.01222424,0.00766038
sz300200,9.44,122720.0,0.0,0.00348871,0.00348871
sz002520,8.97,163254.0,0.48333333333333334,0.00751866,0.00496345
sh603828,10.33,35948.0,0.85,0.0250053,0.03174224
sh600695,7.9,1308240.0,0.0,0.00195874,0.00195874
sh601211,21.28,11742772.0,0.05,0.00860477,0.01498976
sz002278,8.48,1200768.0,0.05,0.00098683,0.01031344
sz300041,8.13,1273971.0,0.1,0.01131676,0.01683955
sh600225,4.47,439401.0,0.0,0.01551304,0.00047663
sz002455,7.02,5613192.0,0.0,0.11785065,0.01536832
sh600233,14.19,231368.0,0.0,0.00649271,0.00095245
sz300629,21.0,277200.0,0.0,0.00210345,0.00178845
sh600796,6.62,1324662.0,231.81666666666666,0.10940665000000001,0.49801259
sz002543,15.7,558920.0,0.0,0.0002044,0.00081752
sh600561,7.5,5229000.0,0.0,0.00467384,0.00467384
sh600995,8.7,683820.0,0.0,0.01615162,0.00088168
sz300595,56.31,1047366.0,0.0,0.00298372,0.0038853
sz002878,32.44,308180.0,0.0,0.00022882,0.00022882
sh600789,10.44,3721860.0,0.05,0.07532287,0.02502792
sz300453,14.38,232956.0,0.05,0.00174602,0.00276653
sz000612,5.23,873410.0,0.05,0.01322876,0.01120025
sh600693,6.11,48880.0,0.0,7.356e-05,7.356e-05
sz002544,15.89,986769.0,0.03333333333333333,0.00184329,0.00310893
sh603083,33.72,797478.0,0.0,0.00482473,0.00010298
sh601515,14.05,7336910.0,0.18333333333333332,0.0020446,0.02655085
sh603506,25.4,25400.0,0.0,0.0005597,0.0005597
sh600242,12.84,1357188.0,0.0,0.00628497,0.00036195
sh603559,25.3,293480.0,0.05,0.00250673,0.00443324
sz300281,7.08,377718.0,0.55,0.00897983,0.02027423
sz002310,8.24,8071904.0,0.0,0.06613816,0.01608624
sz000906,6.55,293440.0,0.0,0.00321274,0.00321274
sz002156,10.98,793854.0,0.06666666666666667,0.00238683,0.00229687
sh601611,9.84,6924408.0,0.18333333333333332,0.04742121,0.04807673
sh601918,3.59,784774.0,0.4666666666666667,0.01487554,0.04072265
sh600223,4.18,145464.0,0.25,0.00433813,0.00166553
sz002011,6.06,1816788.0,0.0,0.03528747,0.00678073
sz300009,17.1,263340.0,0.2,0.00899251,0.0057311
sz300331,21.98,386848.0,0.05,0.00356136,0.00688336
sz300492,0,0,0,0,0
sz300683,35.5,568000.0,0.0,0.00430209,0.00987108
sz300417,19.19,42218.0,0.38333333333333336,9.61e-05,0.00186432
sz000709,3.57,1761495.0,0.08333333333333333,0.07566316,0.01036364
sz300532,15.42,626052.0,0.2,0.00289093,0.04885662
sh600381,8.03,135707.0,0.0,0.00093162,0.00093162
sz300116,1.9,1677890.0,2.933333333333333,0.02073662,0.03693514
sh600162,2.91,304651.0,3.3833333333333333,0.00269969,0.02848754
sz000985,16.08,435768.0,0.0,0.00327904,0.00022734
sh603600,10.42,55226.0,0.4666666666666667,0.00074232,0.00139098
sz002557,25.3,827310.0,0.0,0.0,0.0082731
sh603937,14.05,538115.0,0.11666666666666667,0.00589965,0.00193826
sz300405,9.77,506086.0,19.516666666666666,0.00722486,0.12440727
sh600664,6.09,4741674.0,0.26666666666666666,0.06556636,0.11563363
sh601168,7.22,4036702.0,0.7666666666666667,0.0182627,0.11286574
sz002555,13.73,1886502.0,0.1,0.00070797,0.0057098
sh601678,8.39,23891649.0,0.05,0.00660688,0.01711215
sz002635,15.94,1617910.0,0.0,0.00285922,0.00285922
sz002122,3.07,369935.0,0.25,0.00755957,0.00951555
sz300295,16.5,526350.0,0.0,0.0055177,0.00152039
sz300115,13.08,901212.0,0.05,0.00825306,0.00699307
sh603499,30.8,2864400.0,0.0,0.00326826,0.00261891
sh600339,4.94,1289340.0,0.0,0.01355194,0.00180991
sz300245,11.38,611106.0,0.1,0.00269226,0.00161792
sh603169,7.36,1363072.0,0.0,0.0017303,0.0017303
sz002140,9.3,3159210.0,0.0,0.01358461,0.00102218
sz002067,4.56,1994088.0,0.0,0.00632854,0.0059059
sh600636,16.99,4814779.0,0.05,0.00561372,0.02525662
sz002297,8.33,957117.0,0.15,0.01441734,0.0046972
sz300047,17.59,1241889.0,0.0,0.01306531,0.00132862
sz002608,10.37,877312.0,0.13333333333333333,0.00282672,0.00752707
sz000529,6.65,1155105.0,110.46666666666667,0.26595829,1.29284829
sz300770,0,0,0,0,0
sz002292,8.46,792702.0,0.13333333333333333,0.00181846,0.00243655
sz002573,9.88,330980.0,0.0,0.00818486,0.00135022
sz300218,8.34,156792.0,0.0,0.00410053,0.00012885
sz300078,11.42,1492937.0,0.0,0.00248021,0.00828203
sz300196,10.9,146060.0,0.0,0.00109,0.00145702
sz300599,12.47,143405.0,0.0,0.00117911,0.00015214
sh600980,13.11,123234.0,0.15,0.00642134,0.0015347
sh603303,15.25,129625.0,0.05,0.00200755,0.00171686
sh603898,22.27,191522.0,0.0,0.004632,0.00022374
sh603197,29.6,224960.0,0.05,0.00100091,0.00109193
sz002113,3.41,1581490.0,0.5166666666666667,0.00576485,0.01292168
sh600517,7.74,1859163.0,244.3,7.74e-05,0.10022541
sz002503,3.5,761250.0,0.0,0.00824135,0.0094788
sz300059,20.8,29706560.0,4.966666666666667,0.0,0.42668928
sz000012,5.83,181412.0,0.38333333333333336,0.00323158,0.01356254
sh603085,11.0,21498400.0,134.56666666666666,0.07333983,0.99429524
