,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell
sz000719,6.83,51908.0,0.0,0.0,0.0,0.0
sz300139,8.11,34873.0,0.0,0.0,0.0,0.0
sh600728,8.76,311856.0,0.0,0.0,0.0,0.0
sz300294,30.23,18138.0,0.0,0.0,0.0,0.0
sh601658,0,0,0,0,0,0
sz300801,50.88,33916608.0,0.0,0.0,0.0,0.0
sh600543,0,0,0,0,0,0
sz002041,7.26,78408.0,0.0,0.0,0.0,0.0
sh600337,3.89,11670.0,0.0,0.0,0.0,0.0
sz300236,22.4,337120.0,0.0,0.0,0.0,0.0
sz300104,0,0,0,0,0,0
sz002473,0,0,0,0,0,0
sz002748,0,0,0,0,0,0
sz002087,3.42,520524.0,0.0,0.0,0.0,0.0
sz002112,6.55,19650.0,0.0,0.0,0.0,0.0
sz002420,0,0,0,0,0,0
sz002830,13.75,111375.0,0.0,0.0,0.0,0.0
sh603666,62.0,68200.0,0.0,0.0,0.0,0.0
sz002236,17.04,2573040.0,0.0,0.0,0.0,0.0
sh600161,26.32,392168.0,0.0,0.0,0.0,0.0
sh600458,6.67,81374.0,0.0,0.0,0.0,0.0
sz002282,0,0,0,0,0,0
sz002479,8.28,84456.0,0.0,0.0,0.0,0.0
sh603515,26.15,149055.0,0.0,0.0,0.0,0.0
sh600847,0,0,0,0,0,0
sz002059,4.64,35728.0,0.0,0.0,0.0,0.0
sh600623,6.67,38686.0,0.0,0.0,0.0,0.0
sh603355,21.25,19125.0,0.0,0.0,0.0,0.0
sz002128,8.16,366384.0,0.0,0.0,0.0,0.0
sh600706,0,0,0,0,0,0
sh603131,12.75,45900.0,0.0,0.0,0.0,0.0
sz002760,0,0,0,0,0,0
sz300260,10.55,6330.0,0.0,0.0,0.0,0.0
sz002522,5.6,117600.0,0.0,0.0,0.0,0.0
sh603823,23.0,372600.0,0.0,0.0,0.0,0.0
sz300130,15.22,331796.0,0.0,0.0,0.0,0.0
sz002645,0,0,0,0,0,0
sz000633,3.89,3501.0,0.0,0.0,0.0,0.0
sh603676,10.16,257048.0,0.0,0.0,0.0,0.0
sz002853,16.98,152820.0,0.0,0.0,0.0,0.0
sz002700,7.62,83058.0,0.0,0.0,0.0,0.0
sz300719,11.02,23142.0,0.0,0.0,0.0,0.0
sz300105,0,0,0,0,0,0
sz300404,13.3,65170.0,0.0,0.0,0.0,0.0
