,kaipan_price,kaipan_money
sh600000,10.94,3580000.0
sh600004,13.26,135252.0
sh600006,6.29,2866353.0
sh600007,11.85,0.0
sh600008,3.15,799785.0
sh600009,58.35,2369010.0
sh600010,1.57,10881042.0
sh600011,4.39,1202859.9999999998
sh600012,7.63,1000000.0
sh600015,6.43,385800.0
sh600016,5.01,3890765.9999999995
sh600017,2.88,281952.0
sh600018,4.74,498174.0
sh600019,8.34,12634266.0
sh600020,3.32,59760.0
sh600021,7.85,1339995.0
sh600022,1.57,3236555.0000000005
sh600023,3.93,3051645.0
sh600025,5.56,2610000.0
sh600026,6.56,190895.99999999997
sh600027,3.66,810690.0
sh600028,4.33,5751972.0
sh600029,6.74,1900000.0
sh600030,24.16,7508928.0
sh600031,34.91,10106445.0
sh600033,2.7,93150.00000000001
sh600035,2.89,22831.0
sh600036,51.1,10807650.0
sh600037,8.75,324625.0
sh600038,51.01,990000.0
sh600039,6.38,1696441.9999999998
sh600048,14.18,1949750.0
sh600050,4.29,1705704.0
sh600051,8.32,0.0
sh600052,2.77,29362.0
sh600053,16.36,914524.0
sh600054,10.76,657436.0
sh600055,13.13,103727.0
sh600056,13.9,130000.0
sh600057,6.34,642242.0
sh600058,8.02,327216.0
sh600059,11.63,319825.0
sh600060,11.57,277680.0
sh600061,12.8,18590000.0
sh600062,11.78,368714.0
sh600063,4.31,338335.0
sh600064,10.08,110000.0
sh600066,14.32,1125552.0
sh600067,3.34,17034.0
sh600068,7.7,2632630.0
sh600070,6.36,22896.0
sh600071,13.29,100000.0
sh600072,11.43,138303.0
sh600073,8.5,151300.0
sh600075,7.89,852119.9999999999
sh600076,3.92,61152.0
sh600077,2.54,114300.0
sh600078,3.56,171236.0
sh600079,31.5,497700.0
sh600080,5.75,0.0
sh600081,11.13,114639.00000000001
sh600082,2.89,2890.0
sh600083,6.4,0.0
sh600084,2.58,60000.0
sh600085,30.06,3745476.0
sh600086,0.16,0.0
sh600088,11.21,154698.0
sh600089,11.24,3410000.0
sh600090,1.8,248400.0
sh600091,1.74,0.0
sh600093,8.14,202686.0
sh600094,3.78,286524.0
sh600095,8.58,676962.0
sh600096,8.15,48973350.0
sh600097,9.23,88608.0
sh600098,6.8,1230000.0
sh600099,6.37,15925.0
sh600100,5.83,62381.00000000001
sh600101,6.04,510380.0
sh600103,2.21,365976.0
sh600104,19.85,2413760.0
sh600105,3.12,294528.0
sh600106,2.73,60000.0
sh600107,8.02,30000.0
sh600108,2.66,138852.0
sh600109,13.38,3430000.0
sh600110,7.23,190000.0
sh600111,19.19,8890727.0
sh600112,1.54,261646.0
sh600113,6.04,0.0
sh600114,7.42,192920.0
sh600115,5.37,1255506.0
sh600116,9.35,704990.0
sh600117,3.59,691792.9999999999
