,kaipan_price,kaipan_money
sh600000,10.43,1090978.0
sh600004,13.02,238266.0
sh600006,6.77,2757421.0
sh600007,12.52,41316.0
sh600008,3.0,885300.0
sh600009,56.17,2561352.0
sh600010,1.57,2782982.0
sh600011,4.09,281801.0
sh600012,7.22,52705.99999999999
sh600015,6.26,287960.0
sh600016,4.87,2143774.0
sh600017,2.81,56200.0
sh600018,4.54,144372.0
sh600019,8.27,13399881.0
sh600020,3.31,1655.0
sh600021,7.16,483300.0
sh600022,1.75,1565725.0
sh600023,3.69,954971.9999999999
sh600025,5.85,11247210.0
sh600026,6.37,310219.0
sh600027,3.45,320000.0
sh600028,4.26,5618939.999999999
sh600029,6.66,729936.0
sh600030,23.42,7138416.0
sh600031,31.67,19287030.0
sh600033,2.68,11792.0
sh600035,2.86,21164.0
sh600036,52.7,12489900.0
sh600037,9.62,357864.0
sh600038,50.87,671483.9999999999
sh600039,6.68,169672.0
sh600048,14.14,3720234.0000000005
sh600050,4.22,6565053.999999999
sh600051,7.99,20774.0
sh600052,3.59,103392.0
sh600053,17.57,223139.0
sh600054,11.09,120881.0
sh600055,13.01,375989.0
sh600056,13.07,287540.0
sh600057,6.68,1046087.9999999999
sh600058,7.5,174750.0
sh600059,12.78,1808370.0
sh600060,11.85,119684.99999999999
sh600061,12.88,1164352.0
sh600062,11.86,33208.0
sh600063,4.11,426207.00000000006
sh600064,9.7,190119.99999999997
sh600066,14.25,1024575.0
sh600067,3.36,4704.0
sh600068,7.27,1540000.0
sh600070,6.68,10019.999999999998
sh600071,13.89,56949.0
sh600072,12.21,212454.0
sh600073,8.33,146608.0
sh600075,7.3,511730.0
sh600076,4.23,480951.0
sh600077,2.74,234270.00000000003
sh600078,3.13,16276.0
sh600079,32.05,330114.99999999994
sh600080,6.32,1572416.0
sh600081,11.9,754460.0
sh600082,2.95,1475.0
sh600083,6.17,1787449.0000000002
sh600084,2.51,17067.999999999996
sh600085,29.21,163576.0
sh600086,0.16,0.0
sh600088,13.61,540317.0
sh600089,11.72,5487304.0
sh600090,1.63,198534.0
sh600091,1.81,0.0
sh600093,8.39,53696.0
sh600094,3.66,56364.0
sh600095,8.23,264183.0
sh600096,7.93,2242604.0
sh600097,9.71,63115.00000000001
sh600098,5.99,36539.0
sh600099,6.43,15432.0
sh600100,5.95,73185.0
sh600101,5.53,30968.0
sh600103,2.13,195746.99999999997
sh600104,20.0,3276000.0
sh600105,3.31,1739405.0
sh600106,2.66,92036.0
sh600107,6.91,75319.0
sh600108,2.73,15015.0
sh600109,12.71,2783490.0
sh600110,7.33,862741.0
sh600111,20.72,13490791.999999998
sh600112,1.33,110124.0
sh600113,6.24,38688.0
sh600114,7.54,29406.0
sh600115,5.58,1066896.0
sh600116,8.95,469875.0
