,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,0,0,0,0,0,0,0
sz300139,7.73,180109.0,0.0,0.0,0.0,0.0,7.771484531940539
sh600728,6.69,74928.0,0.0,0.0,0.0,0.0,6.6209794448435
sz300294,28.21,880152.0,0.0,0.0,0.0,0.0,27.6226347170913
sh601658,5.75,4253275.0,0.0,0.0,0.0,0.0,5.77152317040683
sz300801,0,0,0,0,0,0,0
sh600543,7.71,9743034.0,245.0,0.0,0.53237111,0.17072924,7.710000000000001
sz002041,0,0,0,0,0,0,0
sh600337,5.67,91854.0,0.0,0.0,0.0,0.0,5.596758419841232
sz300236,0,0,0,0,0,0,0
sz002473,5.79,71796.0,0.0,0.0,0.0,0.0,5.712537345283824
sz300873,0,0,0,0,0,0,0
sz002748,5.54,43766.0,0.0,0.0,0.0,0.0,5.444002845884413
sz002087,3.73,2432706.0,0.0,0.0,0.0,0.0,3.7807665287868173
sz002112,7.21,9373.0,0.0,0.0,0.0,0.0,7.1844087133469
sz002420,4.72,64664.0,0.0,0.0,0.0,0.0,4.627026448482541
sz002830,0,0,0,0,0,0,0
sh603666,0,0,0,0,0,0,0
sz002236,24.18,73120320.0,0.0,0.0,0.0,0.0,24.266982618879787
sh600161,33.42,1828074.0,0.0,0.0,0.0,0.0,33.11026106343194
sh600458,8.37,236871.0,0.0,0.0,0.0,0.0,8.471321681616699
sz002282,10.46,49162.0,0.0,0.0,0.0,0.0,10.394466076696164
sz002479,6.6,674520.0,0.0,0.0,0.0,0.0,6.763520492489606
sh603515,0,0,0,0,0,0,0
sh600847,8.71,62712.0,0.0,0.0,0.0,0.0,8.63490275699936
sz002059,5.86,360976.0,0.0,0.0,0.0,0.0,5.900440785436694
sh600623,7.07,113120.0,0.0,0.0,0.0,0.0,7.129514228971099
sh603355,31.32,247428.0,0.0,0.0,0.0,0.0,31.116594411515667
sz002128,10.08,1934352.0,0.0,0.0,0.0,0.0,10.306283409480825
sh600706,7.17,35133.0,0.0,0.0,0.0,0.0,7.159231962761831
sh603131,18.65,124955.0,0.0,0.0,0.0,0.0,19.0258084300168
sz002760,0.0,0.0,0.0,0.0,0.0,0.0,17.519384295062462
sz300260,13.87,231629.0,0.0,0.0,0.0,0.0,13.938837681266374
sz002522,0,0,0,0,0,0,0
sh603823,15.5,7750.0,0.0,0.0,0.0,0.0,16.038803184049236
sz300130,0,0,0,0,0,0,0
sz002645,11.69,396291.0,0.0,0.0,0.0,0.0,11.673463735904114
sz000633,6.58,604044.0,0.0,0.0,0.0,0.0,6.657138025679591
sh603676,0,0,0,0,0,0,0
sz002853,26.22,149454.0,0.0,0.0,0.0,0.0,26.084518316503278
sz002700,0,0,0,0,0,0,0
sz300826,0,0,0,0,0,0,0
sz300719,14.42,49028.0,0.0,0.0,0.0,0.0,14.596563140631407
sz300105,6.5,22946950.0,0.0,0.0,0.0,0.0,5.933211029894216
sz300404,0,0,0,0,0,0,0
sh600081,11.88,121176.0,0.0,0.0,0.0,0.0,11.82943826031645
sz002908,13.13,24947.0,0.0,0.0,0.0,0.0,13.103018911617134
sz300632,13.85,72020.0,0.0,0.0,0.0,0.0,14.025715655718052
sh601882,0,0,0,0,0,0,0
sz000848,6.41,123072.0,0.0,0.0,0.0,0.0,6.420007712630663
sh603569,0,0,0,0,0,0,0
sz002166,7.83,432216.0,0.0,0.0,0.0,0.0,7.856355710715581
sz002017,0,0,0,0,0,0,0
sz002089,1.73,108125.0,0.0,0.0,0.0,0.0,1.7035925665471563
sh600152,6.18,168096.0,0.0,0.0,0.0,0.0,6.157660214191627
sz300050,5.21,17714.0,0.0,0.0,0.0,0.0,5.15161309762957
sz300367,0,0,0,0,0,0,0
sh600252,2.77,61217.0,0.0,0.0,0.0,0.0,2.7676694706906404
sz003004,0,0,0,0,0,0,0
sh603256,10.12,54648.0,0.0,0.0,0.0,0.0,10.027857601205255
sz300527,8.33,94962.0,0.0,0.0,0.0,0.0,8.395389603542808
sh601038,11.97,1586025.0,0.0,0.0,0.0,0.0,11.857072195970568
sz300604,30.31,136395.0,0.0,0.0,0.0,0.0,30.473574154494017
sh600107,8.16,208080.0,0.0,0.0,0.0,0.0,8.06280853970965
sz300111,0,0,0,0,0,0,0
sh603466,20.3,56028.0,0.0,0.0,0.0,0.0,20.124326649264358
sh600188,13.6,7663600.0,1.95,0.29292155,0.32437225,0.046603,14.180349572903118
sz002903,0,0,0,0,0,0,0
sz002062,4.31,125421.0,0.0,0.0,0.0,0.0,4.380458206877667
sz002012,6.1,167750.0,0.0,0.0,0.0,0.0,6.156037912338066
sz002149,0,0,0,0,0,0,0
sz300830,11.25,268875.0,0.0,0.0,0.0,0.0,11.132250321474496
sz001896,6.8,4752520.0,0.0,0.0,0.0,0.0,6.875961651066073
sz002045,0,0,0,0,0,0,0
sz002610,0,0,0,0,0,0,0
sz002801,0,0,0,0,0,0,0
sz000533,3.11,506930.0,0.0,0.0,0.0,0.0,3.18035563469111
sz002155,8.12,1040984.0,0.0,0.0,0.0,0.0,8.03693409161361
sh600084,2.68,1171964.0,0.0,0.0,0.0,0.0,2.705391261006812
sz002728,11.18,15652.0,0.0,0.0,0.0,0.0,11.151921804511279
sh603767,0.0,0.0,0.0,0.0,0.0,0.0,6.558442367601246
sh600121,5.47,6214467.0,0.0,0.0,0.0,0.0,5.661643276880441
sh600746,10.7,903080.0,0.0,0.0,0.0,0.0,11.016843426694008
sz000006,5.33,128986.0,0.0,0.0,0.0,0.0,5.3876781745193325
sh600196,39.0,2472600.0,0.0,0.0,0.0,0.0,39.1623212058212
sh605050,11.97,4153590.0,235.63333333333333,0.05260068,1.3006018,0.30451735,12.678560991704373
sz300489,0,0,0,0,0,0,0
sh600808,3.04,1923408.0,0.0,0.0,0.0,0.0,3.0596431065848027
sz300092,0,0,0,0,0,0,0
sz300550,16.74,1674.0,0.0,0.0,0.0,0.0,16.547979274611397
sz300767,0,0,0,0,0,0,0
sh600829,6.13,18390.0,0.0,0.0,0.0,0.0,6.095145080453706
sh600691,2.66,54796.0,0.0,0.0,0.0,0.0,2.6800491184658215
sz300278,3.44,252152.0,0.0,0.0,0.0,0.0,3.4069588523833807
sz000520,3.11,160165.0,0.0,0.0,0.0,0.0,3.0805083795122608
sz002840,0,0,0,0,0,0,0
sz002960,0,0,0,0,0,0,0
sz000868,4.13,241192.0,0.0,0.0,0.0,0.0,4.106482757964088
sh600567,3.63,1088637.0,0.0,0.0,0.0,0.0,3.752344349333622
sz000778,0,0,0,0,0,0,0
sz000786,43.99,2969325.0,0.0,0.0,0.0,0.0,43.223970901650986
sh603118,8.61,141204.0,0.0,0.0,0.0,0.0,8.59760466886577
sh600023,3.71,3695160.0,0.0,0.0,0.0,0.0,3.8269866848635745
sz000590,8.15,397720.0,0.0,0.0,0.0,0.0,8.072505716463414
sz002580,0,0,0,0,0,0,0
sz002266,5.83,2052743.0,0.0,0.0,0.0,0.0,5.836136454746802
sh600880,4.32,2139264.0,0.0,0.0,0.0,0.0,4.3657935585173
sh601965,14.84,66780.0,0.0,0.0,0.0,0.0,15.317099884635914
sz300175,5.1,7650.0,0.0,0.0,0.0,0.0,5.141740509972084
sz000559,4.95,170280.0,0.0,0.0,0.0,0.0,4.874424046180385
sh600517,7.56,10776780.0,0.0,0.0,0.0,0.0,7.771116547552364
sh603819,0.0,0.0,0.0,0.0,0.0,0.0,9.573926862799011
sz000612,8.5,6974250.0,0.0,0.0,0.0,0.0,8.505336926460837
sz000851,5.88,122892.0,0.0,0.0,0.0,0.0,5.839088134430727
sh600926,17.0,5259800.0,0.0,0.0,0.0,0.0,16.682574575225924
sh603662,0,0,0,0,0,0,0
sz002797,7.88,3546788.0,0.0,0.0,0.0,0.0,7.885021993934592
sz000688,9.09,790830.0,0.0,0.0,0.0,0.0,9.039684645602874
sz000982,0,0,0,0,0,0,0
sh603871,0,0,0,0,0,0,0
sz002538,5.77,99244.0,0.0,0.0,0.0,0.0,5.759004580152672
sz300667,0,0,0,0,0,0,0
sh600421,0.0,0.0,0.0,0.0,0.0,0.0,9.688116335141652
sh601163,16.56,127512.0,0.0,0.0,0.0,0.0,16.526069782951375
sz300097,8.45,218855.0,0.0,0.0,0.0,0.0,8.418684932112688
sh600168,7.18,46670.0,0.0,0.0,0.0,0.0,7.205993126183628
sh600153,8.42,600346.0,0.0,0.0,0.0,0.0,8.333699236095752
sz300044,5.26,344530.0,0.0,0.0,0.0,0.0,5.258400945645263
sh600331,1.91,217740.0,0.0,0.0,0.0,0.0,1.9118787861387845
sh603868,0,0,0,0,0,0,0
sz002409,53.6,1570480.0,0.0,0.0,0.0,0.0,55.07767500233856
sz002328,4.5,77850.0,0.0,0.0,0.0,0.0,4.494112754158965
sz002146,6.48,921456.0,0.0,0.0,0.0,0.0,6.463327137002342
sh603703,12.71,80073.0,0.0,0.0,0.0,0.0,13.165789431657117
sh603718,17.48,6957040.0,0.0,0.0,0.0,0.0,18.51767681004411
sz300024,11.85,327060.0,0.0,0.0,0.0,0.0,11.620206714051953
sh600978,0,0,0,0,0,0,0
sh600757,5.43,836220.0,0.0,0.0,0.0,0.0,5.429675807020194
sz002501,3.2,2622400.0,0.0,0.0,0.0,0.0,3.215211893124537
sh605068,0,0,0,0,0,0,0
sz300048,4.59,12393.0,0.0,0.0,0.0,0.0,4.561358163328967
sz000068,2.83,288660.0,0.0,0.0,0.0,0.0,2.82214757963381
sh603429,30.5,591700.0,0.0,0.0,0.0,0.0,29.774188218390805
