,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,7.56,32508.0,0.0,0.0,0.0,0.0,7.533235344095156
sz300139,9.13,300377.0,0.0,0.0,0.0,0.0,9.224601686299076
sh600728,9.99,2045952.0,0.0,0.0,0.0,0.0,10.083355205993303
sz300294,30.53,140438.0,0.0,0.0,0.0,0.0,30.037675403494735
sh601658,5.75,517500.0,0.0,0.0,0.0,0.0,5.729874435642644
sz300801,38.36,418124.0,0.0,0.0,0.0,0.0,38.046125668942615
sh600543,5.96,130524.0,0.0,0.0,0.0,0.0,5.93750570876515
sz002041,11.64,12476916.0,0.0,0.0,0.0,0.0,11.240320236940937
sh600337,4.8,40320.0,0.0,0.0,0.0,0.0,4.712455067066915
sz300236,30.5,748074.0,0.0,0.0,0.0,0.0,30.94250656140424
sz300104,0,0,0,0,0,0,0
sz002473,8.45,42250.0,92.83333333333333,0.06384724,0.12364335,0.0297567,8.895824950195102
sz002748,7.61,4566.0,0.0,0.0,0.0,0.0,7.5805763189253605
sz002087,3.71,38955.0,0.0,0.0,0.0,0.0,3.6553105314009664
sz002112,7.05,28905.0,0.0,0.0,0.0,0.0,6.943759289607073
sz002420,3.99,79002.0,0.0,0.0,0.0,0.0,3.966513635740716
sz002830,14.52,79860.0,0.0,0.0,0.0,0.0,14.261353610201622
sh603666,87.5,402500.0,0.0,0.0,0.0,0.0,90.80551478953356
sz002236,21.56,1646365.0,0.0,0.0,0.0,0.0,21.413724041298913
sh600161,28.23,234309.0,0.0,0.0,0.0,0.0,28.29162451729044
sh600458,7.38,156456.0,0.0,0.0,0.0,0.0,7.280285961640916
sz002282,8.47,3388.0,0.0,0.0,0.0,0.0,8.397301202873981
sz002479,7.02,627588.0,0.0,0.0,0.0,0.0,6.975189957258323
sh603515,29.35,246540.0,0.0,0.0,0.0,0.0,29.01809483045608
sh600847,11.61,46440.0,0.0,0.0,0.0,0.0,11.309132460616818
sz002059,5.39,399938.0,0.0,0.0,0.0,0.0,5.333939110260897
sh600623,6.81,339267.0,0.0,0.0,0.0,0.0,6.743056575253725
sh603355,25.39,68553.0,0.0,0.0,0.0,0.0,25.34280376701812
sz002128,8.56,314152.0,0.0,0.0,0.0,0.0,8.47330659457977
sh600706,9.17,88949.0,0.0,0.0,0.0,0.0,9.021258352488372
sh603131,16.09,239741.0,0.0,0.0,0.0,0.0,15.85316724849254
sz002760,20.9,56430.0,0.0,0.0,0.0,0.0,20.628116764332
sz300260,12.45,72210.0,0.0,0.0,0.0,0.0,12.533643038937484
sz002522,6.64,254312.0,0.0,0.0,0.0,0.0,6.652333336535782
sh603823,25.92,72576.0,0.0,0.0,0.0,0.0,25.7867495298062
sz300130,20.82,2231904.0,0.0,0.0,0.0,0.0,21.411055751997093
sz002645,0,0,0,0,0,0,0
sz000633,0.0,0.0,0.0,0.0,0.0,0.0,4.198067596726985
sh603676,10.95,248565.0,0.0,0.0,0.0,0.0,11.07686456266907
sz002853,18.96,1896.0,0.0,0.0,0.0,0.0,18.69995194019224
sz002700,7.25,134850.0,0.0,0.0,0.0,0.0,7.178854379133445
sz300719,12.42,65826.0,0.0,0.0,0.0,0.0,12.521513838514155
sz300105,4.52,161364.0,0.0,0.0,0.0,0.0,4.470854887500671
sz300404,18.25,408800.0,0.0,0.0,0.0,0.0,17.986130733578392
sh600081,12.57,346932.0,0.0,0.0,0.0,0.0,12.352710435067994
sz002908,14.22,685404.0,0.0,0.0,0.0,0.0,14.145194484273468
sz300632,27.1,764220.0,0.0,0.0,0.0,0.0,26.8873593269546
sh601882,7.43,10402.0,0.0,0.0,0.0,0.0,7.359834568326726
sz000848,7.97,66948.0,0.0,0.0,0.0,0.0,7.8863096768538545
sh603569,10.72,48240.0,0.0,0.0,0.0,0.0,10.652697910854874
sz002166,8.14,382580.0,0.0,0.0,0.0,0.0,8.138695511087073
sz002017,15.53,318365.0,0.0,0.0,0.0,0.0,15.439835613132852
sz002089,1.92,450432.0,0.0,0.0,0.0,0.0,1.961473290678512
sh600152,7.05,488565.0,0.0,0.0,0.0,0.0,6.990313902711486
sz300050,6.01,162270.0,0.0,0.0,0.0,0.0,6.010726041313918
