,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell
sh603933,21.28,31920.0,0.35,0.00723935,0.00066543
sh601222,6.05,330935.0,1.7166666666666666,0.00870676,0.00952579
sh603028,8.85,23895.0,0.03333333333333333,0.00215863,0.00088407
sh600083,18.03,41469.0,0.2,0.0029832,0.00124508
sz300392,8.83,1012801.0,0.0,0.00412992,0.0002676
sz002732,19.0,15200.0,0.15,0.00640728,0.00318718
sh601330,14.08,813824.0,0.0,0.0,0.01612406
sz002905,16.7,30060.0,0.05,0.00126529,0.00059765
sz002750,18.31,27801904.0,103.93333333333334,0.02036564,0.88964679
sz300641,6.09,2436.0,0.05,0.00162573,0.0010689
sz300393,23.71,80614.0,0.1,0.00144666,0.00040341
sh603977,8.46,63450.0,0.48333333333333334,0.00734228,0.00331235
sz300521,12.03,163608.0,0.05,0.00231763,0.00095167
sh601966,17.23,74089.0,5.016666666666667,0.0,0.00230812
sh600668,14.42,95489.0,0.0,0.03188776,0.00021793
sh601015,6.59,5359647.0,0.0,0.16030499,0.02956656
sz300012,8.95,662461.0,0.15,0.02020709,0.01272109
sh601398,5.63,9575504.0,5.783333333333333,0.03341997,0.50977812
sz300583,37.7,26390.0,0.4,0.0004914,0.0010973
sz002056,7.29,406782.0,0.0,0.00114407,0.00106406
sz002499,8.94,94764.0,0.0,0.011653,0.0013401
sz000628,11.08,96396.0,0.0,0.00106677,0.00226211
sz300026,3.52,451968.0,11.416666666666666,0.02645438,0.0340008
sh600302,5.99,126389.0,5.15,0.0,0.00278524
sh603035,13.71,153552.0,0.0,0.00078498,0.00061995
sz300578,22.78,250580.0,0.0,0.0,0.0025058
sz000895,25.6,1520640.0,0.06666666666666667,0.01860056,0.01327883
sz300481,20.28,214968.0,5.1,0.0,0.0066509
sh600891,5.48,405520.0,0.48333333333333334,0.01572422,0.0219176
sz300626,9.42,269412.0,1.4,0.0030018,0.0099564
sz000703,14.66,731534.0,0.0,0.00305775,0.00234882
sz300596,33.96,30564.0,0.05,0.00300186,0.00041158
sh603399,12.61,332904.0,0.3,1.265e-05,0.0006831
sz000090,6.34,121094.0,0.85,0.0001932,0.03963058
sh600136,13.53,539847.0,0.05,0.00259911,0.00390156
sh603196,10.7,341330.0,0.0,0.00643408,0.00097771
sz300676,78.55,6166175.0,0.0,0.00291579,0.00291579
sz002687,6.83,81960.0,0.5,0.00398477,0.01405647
sz300122,50.9,1878210.0,0.0,0.00651277,0.00281182
sh603803,12.98,224554.0,4.983333333333333,0.0,0.00228448
sh600240,3.41,809875.0,0.0,0.0075896,0.00383646
sh601949,5.93,263885.0,0.0,0.0,0.00263885
sh601333,3.82,978684.0,1.2833333333333334,0.01838077,0.03653403
sh600868,4.07,824175.0,2.6166666666666667,0.00531585,0.05922111
sz002668,6.28,1637196.0,0.0,0.00962457,0.00203734
sh603183,18.65,1081700.0,0.0,0.01063144,0.01082038
sh600791,4.87,306323.0,0.25,0.00302035,0.00582977
sh600348,6.01,1826006.0,0.0,0.00947566,0.00415213
sh603129,22.74,488910.0,0.0,0.00221905,0.00207505
sz002267,8.96,2819712.0,0.0,0.0,0.02819712
sz300106,6.86,386218.0,0.0,0.00450073,0.00398106
sz002380,14.5,87000.0,0.0,0.00088036,0.00054306
sz002195,5.99,149204311.0,0.1,0.18702203,0.31795603
sz000539,4.7,355320.0,1.5666666666666667,0.03298061,0.05126439
sh603676,13.61,2722000.0,0.0,0.00460763,0.00133748
sz002221,9.93,2047566.0,0.0,0.00565238,0.00565238
sh600526,5.86,711990.0,0.0,0.00134582,0.00818493
sz300518,27.28,291896.0,0.85,0.00038184,0.01164574
sh603991,21.8,409840.0,3.216666666666667,0.0023148,0.0127908
sz000803,15.4,24640.0,0.0,0.00392266,0.00392266
sz000068,6.42,423078.0,0.16666666666666666,0.028368,0.02367283
sh603536,9.69,267444.0,0.0,0.00191923,0.00044264
sh600219,2.73,1111984.0,1.75,0.04440392,0.0559403
sh601999,0.0,0.0,0.18333333333333332,0.00100287,0.00184507
sz300017,13.44,95737152.0,0.26666666666666666,0.00550155,0.10306659
sh600628,7.8,379860.0,1.0833333333333333,0.0032944,0.00534538
sh600332,39.6,2237400.0,0.05,0.04884759,0.00407225
sh600075,5.85,3501225.0,214.2,0.21807669999999998,1.0852082299999999
sz002915,24.18,91884.0,0.05,0.00379118,0.00285007
sz002724,6.64,9960.0,0.0,0.00422323,0.0004355
sh600000,11.52,3040128.0,1.5666666666666667,0.05159601,0.05675393
sh600608,0.0,0.0,0.0,0.00094127,0.00094127
sz300313,7.44,444912.0,0.0,0.01305766,0.01107215
sz300329,8.85,195585.0,0.0,2.665e-05,0.0001157
sh600373,16.14,1154010.0,0.0,0.0,0.0115401
sh603017,15.45,1538820.0,0.0,0.00544453,0.00088648
sh601588,3.54,399312.0,0.1,0.06194938,0.01387919
sz002650,4.16,252512.0,0.0,0.06027134,0.01872537
sh600971,7.14,94248.0,0.0,0.0112693,0.00129224
sz300282,13.42,433466.0,0.0,0.00302103,0.00302103
sh600680,0,0,0,0,0
sh600444,11.66,134090.0,0.3,0.00131692,0.00583289
sz000806,5.88,2757720.0,0.05,0.03528488,0.01638237
sz300706,29.99,236921.0,0.15,0.00326837,0.00812423
sh601199,4.3,151360.0,0.25,0.00217319,0.00180561
sh600589,5.84,453184.0,0.0,5.89e-05,5.89e-05
sh601958,7.09,919254.0,0.0,0.00599031,0.01006754
sz300410,23.33,741894.0,0.4,0.00292309,0.00129193
sz002467,6.7,247230.0,0.25,0.01514986,0.00539299
sz300259,4.03,227292.0,4.983333333333333,0.0,0.00276861
sz300189,3.72,255192.0,0.0,0.0,0.00255192
sz002918,20.6,67980.0,0.3,0.00222113,0.01150932
sz300499,16.1,98210.0,0.0,0.0,0.0009821
sz002857,13.5,103950.0,1.4166666666666667,0.00039461,0.00344126
sh600139,4.7,633560.0,0.05,0.03482396,0.0198879
sz300257,13.67,38276.0,0.0,0.0,0.00038276
sz300247,4.03,911586.0,0.0,0.00384022,0.00091218
sh601169,6.3,3202920.0,0.21666666666666667,0.13356261,0.00688786
sh600678,7.39,440444.0,0.16666666666666666,0.01045006,0.01198399
sz000630,2.66,790552.0,9.466666666666667,0.0,0.14878223
sz000929,7.85,49455.0,0.2,0.00070353,0.00274054
sh600558,4.28,5633336.0,0.9833333333333333,0.008494100000000001,0.0053355699999999995
sz002033,6.85,104805.0,0.0,0.01676986,0.01539425
sh600722,6.42,7988335.0,244.46666666666667,7.704e-05,0.35550679
sz000156,10.96,530464.0,0.0,0.00187779,0.00031118
sz002737,18.14,466198.0,0.0,0.00565568,0.00229618
sz300319,8.13,221949.0,0.0,0.0,0.00221949
sh600237,4.58,65494.0,0.16666666666666666,0.00028398,0.00640742
sh601669,5.97,2965896.0,0.5166666666666667,0.00607371,0.01694883
sh603012,9.19,320731.0,1.2,0.00963011,0.0035529
sz300748,27.88,763912.0,0.0,0.0,0.00763912
sz002761,17.6,251680.0,0.0,0.00196145,0.00031842
sz002843,15.77,4046582.0,0.0,0.00924528,0.00045762
sz300351,10.81,675625.0,0.0,0.00465195,0.00169713
sz002143,4.2,313152.0,0.38333333333333336,0.00124707,0.00352953
sz002441,8.5,138550.0,0.6,0.0010638,0.00286178
sz000415,4.68,292500.0,0.05,0.01303441,0.01228986
sh600853,4.39,90873.0,1.5333333333333334,0.00312316,0.02170265
sh600275,3.05,92110.0,0.0,0.00237772,0.00227062
sz300251,8.85,635430.0,0.0,0.00402745,0.00137524
sh601003,8.2,368180.0,0.0,0.00238212,0.00170152
sh601007,9.95,6965.0,1.2,0.00475361,0.00132179
sz002572,21.32,1159808.0,0.08333333333333333,0.00494044,0.00666718
sz300136,30.64,10803664.0,0.0,0.04112263,0.02234127
sh603626,10.28,259056.0,0.0,0.00556672,0.00013624
sh600665,4.37,30590.0,0.0,0.01133939,0.00145871
sh600883,7.75,124775.0,0.0,0.00129681,0.00125761
sz000993,9.47,5213235.0,244.83333333333331,0.01549036,0.92009308
sh601339,6.09,1234443.0,0.0,0.00209743,0.00209743
sz000158,6.5,384150.0,5.383333333333334,0.0,0.01205343
sz002751,27.67,63641.0,0.0,0.00550724,0.00033546
sz300162,6.41,601258.0,0.0,0.01575976,0.00471292
sh600016,6.48,4128149.0,1.6666666666666667,0.053738,0.10650316
sh600449,9.78,2225928.0,0.0,0.00229979,0.00675304
sz002819,25.55,1136975.0,0.05,0.00135735,0.00046508
sh603336,17.71,224917.0,0.0,0.00258172,0.00258172
sh600393,2.94,589470.0,1.2666666666666666,0.03273348,0.07990936
sz000507,7.78,454352.0,0.05,0.03245607,0.00521394
sz300516,0.0,0.0,0.0,0.00197633,3.673e-05
sz000881,9.38,8947751.0,0.0,0.00490574,0.00044091
sz300183,16.53,342171.0,0.05,0.00125755,0.00056284
sh603822,31.26,46890.0,5.166666666666667,0.0,0.00400126
sz000738,15.8,532460.0,0.0,0.00102822,0.00102822
sh603010,15.64,150144.0,0.45,0.0002986,0.00212166
sz300339,13.55,823840.0,0.0,0.0,0.0082384
sz002619,4.54,467620.0,0.0,0.02912,0.0021216
sh600817,0.0,0.0,0.05,0.01156812,0.00105493
sz002902,29.42,1685766.0,0.0,0.0,0.01685766
sz300470,25.67,2559299.0,0.0,0.00684376,0.00335049
sh603959,19.38,104652.0,0.0,0.00479807,0.00434529
sz002498,3.3,1904430.0,1.45,0.00840609,0.03048507
sz000930,9.05,15680030.0,0.0,0.1984032,0.0151646
sz300399,13.32,221112.0,0.0,0.01714573,0.00397026
sh603023,6.03,30150.0,1.6833333333333333,0.00159978,0.00201239
sh603225,21.38,401944.0,0.0,0.07202355,0.07134269
sz002243,19.8,982080.0,0.21666666666666667,0.01210625,0.00855338
sz002201,8.21,607540.0,0.0,0.00186102,0.0017109
sz002494,6.24,288912.0,4.116666666666667,0.0071727299999999996,0.036259469999999995
sz000523,5.37,179895.0,0.65,0.01049481,0.00646182
sh601066,25.16,18827228.0,0.0,0.2224288,0.07146405
sh600620,7.51,911714.0,0.0,0.00932504,0.00571736
sh603338,81.0,542700.0,0.0,8.129e-05,0.00089399
sz002708,10.99,3481632.0,0.0,0.0026828,0.00186098
sz300015,32.78,1543938.0,0.0,0.00265991,0.00082105
sh603456,10.03,175525.0,0.11666666666666667,0.00137025,0.0025781
sz002673,10.84,2983981.0,0.0,0.0357394,0.02252237
sh603969,5.56,2090560.0,0.1,0.00331078,0.00175455
sh603922,19.9,113430.0,0.35,0.00229075,0.0037146
sz300587,23.48,220712.0,0.0,0.0025257,0.0001431
sh600540,4.74,139356.0,43.866666666666674,0.05035041,0.7337085799999999
sh600037,11.8,632480.0,0.0,0.00734749,0.01002406
sh600179,7.95,62805.0,0.03333333333333333,0.0025341,0.00512778
sz300285,21.61,702325.0,0.1,0.00186588,0.00420474
sh600513,7.73,81938.0,1.9166666666666667,0.00022484,0.00280133
sz300699,51.0,22705200.0,0.0,0.0,0.227052
sh600797,10.9,15558660.0,0.05,0.04452388,0.18024402
sz300201,5.2,345280.0,0.0,0.00646324,0.01848676
sh603128,7.58,313812.0,0.1,0.01200299,0.01407242
sz002349,6.84,2052.0,0.11666666666666667,0.00536279,0.00229671
sh600127,3.66,290604.0,0.0,0.0,0.00290604
sz002432,6.9,797640.0,0.5833333333333334,0.00115128,0.00551461
sz000667,2.82,263388.0,0.3,0.07208961,0.01857436
sz002230,37.59,21437577.0,0.0,0.0,0.21437577
sz002182,8.9,425420.0,0.6,0.01297557,0.05401446
sz000420,2.73,534807.0,0.85,0.00153907,0.04065851
sh601519,10.55,32681790.0,0.0,0.03769411,0.03769411
sz000731,7.08,460908.0,0.1,0.00347551,0.00908196
sz000785,11.06,419174.0,0.06666666666666667,0.00275401,0.00189263
sh600986,5.96,95956.0,0.0,0.0,0.00095956
sz300420,6.64,261616.0,0.0,0.00193986,0.0021518
sz300036,18.77,741415.0,5.0,0.0,0.00762062
sz000877,11.49,17993340.0,87.25,1.4931047899999998,3.60513854
sh600975,11.15,10604765.0,0.0,0.02055839,0.0006177
sz002118,7.93,1683539.0,2.0166666666666666,0.0710507,0.24775476
sh603639,31.58,78950.0,0.5166666666666667,0.00289744,0.00794634
sz000861,2.99,38272.0,19.25,0.00260133,0.02224052
sh603360,19.57,152646.0,0.0,0.00139721,0.00133866
sz000757,5.85,349830.0,0.1,0.03550395,0.0093558
sh600708,5.1,518772.0,0.0,0.01199069,0.01199069
sz002219,4.0,367200.0,1.2666666666666666,0.00987278,0.00878282
sz002355,8.68,55552.0,0.15,0.00075011,0.00015703
sz000552,3.24,242028.0,1.0666666666666667,0.01429284,0.01432806
sz300484,13.26,80886.0,0.0,0.00137882,0.0005412
sz002656,6.82,297352.0,0.16666666666666666,0.00069206,0.00379683
sh601899,3.54,1527156.0,0.7166666666666667,0.12165772,0.04401339
sz000030,5.13,75924.0,0.43333333333333335,0.00526579,0.0010369
sz300317,6.97,1419092.0,0.0,0.00539364,0.00341114
sh600452,24.05,250120.0,0.0,0.00312899,0.00312899
sz000737,4.43,1030861.0,69.06666666666666,0.040448139999999994,0.17098469
sz300011,7.54,87464.0,0.1,0.04021112,0.00273329
sz002562,5.99,6863971.0,0.0,0.0,0.08864527
sz002102,2.08,801840.0,0.8333333333333334,0.02590091,0.00714484
sh603618,6.65,439565.0,0.0,0.00193347,0.00193347
sz000702,6.7,26800.0,0.5,0.00496101,0.00299877
sh600054,11.33,132561.0,0.0,0.00702861,0.00685735
sz300280,32.49,529587.0,4.983333333333333,0.0,0.00688661
sh603223,12.2,613660.0,0.0,0.0,0.0061366
sz000972,3.7,153180.0,0.0,3.82e-05,0.00052994
sz002028,12.93,1039572.0,0.0,0.00265341,0.00169748
sz300045,10.77,785133.0,0.0,0.0,0.00785133
sz300610,14.3,65780.0,0.0,0.00125386,0.00073827
sh603416,28.79,161224.0,0.0,0.00982049,0.0081616
sz002026,6.9,438840.0,0.0,0.0,0.0043884
sz002799,14.73,714405.0,0.0,0.04785226,0.0463092
sz300765,0,0,0,0,0
sh600654,2.28,164388.0,11.9,0.00191143,0.020263669999999998
sz002082,9.23,19383.0,0.0,0.00143393,0.00139669
sz300708,12.49,82434.0,0.15,0.00091164,0.00127937
sh600370,0.0,0.0,0.0,0.00281168,0.0001584
sh600512,2.97,1780812.0,0.0,0.0,0.01780812
sh600019,7.51,1632163.0,0.05,0.03542813,0.01004925
sz000899,5.61,309111.0,0.08333333333333333,0.0224956,0.00418036
sh603885,13.76,392160.0,0.0,0.0,0.0039216
sz002344,5.59,284531.0,0.16666666666666666,0.0008304,0.00319399
sz002171,6.64,364536.0,0.0,0.0,0.00364536
sz300693,19.14,916806.0,0.05,0.00161117,0.0003842
sh600331,3.9,1891890.0,0.1,0.01169772,0.01950208
sh603861,12.38,29712.0,0.08333333333333333,0.02073035,0.00194739
sz002785,11.26,359194.0,0.0,0.0,0.00359194
sh600759,3.56,6179448.0,0.06666666666666667,0.02493229,0.01088943
sz002738,17.2,34400.0,5.0,0.0,0.0003784
sh600123,8.1,4207950.0,0.1,0.04604414,0.0249445
sz000719,8.92,24084.0,0.1,0.00347509,0.00046169
sz002756,16.85,225790.0,0.0,0.00418884,0.00040742
sz002351,6.33,15825.0,0.26666666666666666,0.001904,0.00079737
sz300673,53.97,1041621.0,0.0,0.01152412,0.01092524
sz300225,6.24,702000.0,0.25,0.01231123,0.01083385
sh600587,14.97,23952.0,0.0,0.01149128,0.00075709
sz300396,0.0,0.0,0.13333333333333333,0.0,0.00037894
sz000903,3.05,295545.0,2.033333333333333,0.0062635,0.01634569
sz000426,6.76,2146300.0,0.0,0.02354941,0.00609258
sh603108,10.8,162000.0,0.0,0.0218718,0.0218718
sh600249,4.93,83317.0,1.5833333333333333,0.0,0.01069552
sh600776,29.55,42036855.0,0.0,0.01896578,0.01896578
sz002793,13.16,92120.0,1.7166666666666666,0.00083409,0.002279
sz300489,14.64,354288.0,0.0,0.00267759,4.398e-05
sh603808,17.5,87500.0,0.25,0.00152618,0.00072857
sh600834,8.1,545940.0,0.0,0.00262118,0.00059396
sh603025,12.25,1961299.0,0.05,0.01742654,0.01106411
sh603067,9.5,305900.0,0.2,0.00512862,0.00250485
sz300173,6.28,662540.0,0.0,0.00346211,0.00332461
sz000035,5.57,224471.0,5.0,0.0,0.00453633
sz300551,15.5,49600.0,0.0,0.0019385,0.00169062
sh600757,7.4,244940.0,1.6666666666666667,0.01329111,0.02389442
sz002684,8.59,2063318.0,0.05,0.00452475,0.00783756
sz000850,4.16,52416.0,0.0,0.00043287,0.00010946
sz002390,5.5,122650.0,0.4666666666666667,0.01588171,0.02169668
sh601068,7.48,848232.0,0.03333333333333333,0.02094567,0.01546244
sh600103,3.23,167314.0,0.05,0.0050972,0.00237914
sz000938,44.8,2576000.0,0.0,0.0,0.02576
sz002137,8.17,261440.0,0.05,0.00637919,0.00319997
sz002357,6.85,368530.0,0.0,0.0045206,7.557e-05
sh603602,30.26,281418.0,0.0,0.0,0.00281418
sz300200,8.61,8610.0,0.2,0.00566053,0.01362051
sz002520,8.3,117030.0,0.0,0.00233085,0.00233085
sh603828,10.13,66858.0,0.11666666666666667,0.01814028,0.02740926
sh600695,8.49,36016278.0,54.83333333333333,0.1923975,1.23494277
sh601211,19.59,2926746.0,0.0,0.02878231,0.01777751
sz002278,7.9,748920.0,0.0,0.00486801,0.00486801
sz300041,7.67,243139.0,0.15,0.01661813,0.00439859
sh600225,3.91,425408.0,0.0,0.03648599,0.00307599
sz002455,6.18,25956.0,0.0,0.01733633,0.0050419
sh600233,13.36,231128.0,0.0,0.00343098,0.00134095
sz300629,20.0,194000.0,3.316666666666667,0.00229079,0.01045965
sh600796,6.16,264264.0,0.0,0.00020394,0.00108118
sz002543,15.8,175380.0,0.05,0.00215551,0.00322658
sh600561,6.72,20832.0,0.1,0.01069147,0.00278605
sh600995,8.32,329472.0,0.0,0.01124731,0.00521992
sz300595,52.9,58190.0,0.0,0.00047918,0.00037338
sz002878,28.65,28650.0,0.2,0.00547201,0.00040586
sh600789,10.38,1248714.0,0.0,0.0,0.01248714
sz300453,13.68,454176.0,0.0,0.00156626,0.0013739
sz000612,4.98,7968.0,0.08333333333333333,0.00249722,0.00566217
sh600693,6.15,18450.0,3.15,7.459e-05,0.00178415
sz002544,14.09,236712.0,0.0,0.00175258,0.0001415
sh603083,32.77,530874.0,0.0,0.0,0.00530874
sh601515,11.11,858803.0,40.166666666666664,0.08642177,0.63641313
sh603506,24.93,84762.0,0.0,0.0020956,5e-05
sh600242,13.69,443556.0,0.15,0.01549336,0.00283392
sh603559,25.34,347158.0,0.0,0.0032099,0.00198706
sz300281,6.7,150750.0,0.0,0.00463683,0.00111192
sz002310,8.64,3630528.0,0.0,0.0,0.03630528
sz000906,5.83,111353.0,1.2,0.01218533,0.00404662
sz002156,10.51,532994.0,0.0,0.00169187,0.0016191
sh601611,9.38,4471446.0,0.0,0.01050528,0.00161724
sh601918,3.65,221920.0,0.6333333333333333,0.00485148,0.04020523
sh600223,3.88,90016.0,4.716666666666667,0.00593163,0.00905947
sz002011,6.32,7267368.0,0.0,0.05187774,0.00482074
sz300009,16.5,2083950.0,0.05,0.03270828,0.00699073
sz300331,18.37,134101.0,0.1,0.00214503,0.0122673
sz300492,25.92,393984.0,5.0,0.0,0.00528692
sz300683,31.9,121220.0,0.0,0.00336363,0.00339599
sz300417,0.0,0.0,0.0,0.0006905,3.638e-05
sz000709,3.52,461472.0,0.75,0.0351437,0.01263129
sz300532,14.75,199125.0,0.0,0.01388647,0.00243543
sh600381,7.06,75542.0,0.06666666666666667,0.00295313,0.00276896
sz300116,2.13,822180.0,3.566666666666667,0.00581631,0.13028102
sh600162,2.86,91520.0,0.0,0.00080595,0.00256307
sz000985,15.54,1743588.0,0.0,0.0,0.01743588
sh603600,10.04,6024.0,5.033333333333333,0.0,0.0010542
sz002557,25.4,373380.0,0.0,0.00020602,0.00020602
sh603937,13.54,67700.0,0.0,0.00278653,0.0001365
sz300405,9.18,52326.0,0.0,0.00154148,3.708e-05
sh600664,4.68,858312.0,3.066666666666667,0.13333689,0.07963576
sh601168,6.68,948560.0,0.05,0.04399073,0.00737715
sz002555,14.96,552024.0,0.0,0.01351108,0.00368537
sh601678,6.23,7776286.0,0.0,0.00328652,0.00221678
sz002635,15.05,630595.0,5.05,0.0,0.00967361
sz002122,3.04,5211776.0,185.58333333333331,0.029798579999999998,0.42891062
sz300295,15.6,216840.0,0.0,0.00429256,0.00254492
sz300115,12.94,289856.0,0.0,0.00188579,0.00052115
sh603499,30.35,555405.0,0.0,0.00598082,0.00039868
sh600339,5.1,11613720.0,0.0,0.0,0.1161372
sz300245,11.58,23160.0,0.25,0.01743674,0.00072044
sh603169,6.33,14331120.0,165.06666666666666,0.03551038,1.27173875
sz002140,8.2,1575220.0,0.25,0.00164961,0.00470869
sz002067,4.17,214338.0,0.36666666666666664,0.00163534,0.00405002
sh600636,16.32,1813152.0,4.916666666666667,0.0,0.0188171
sz002297,8.22,1135182.0,0.0,0.0,0.01721281
sz300047,16.69,280392.0,0.0,0.00791161,0.01132662
sz002608,9.8,2210880.0,0.0,0.01463762,0.00111629
sz000529,6.42,84744.0,0.2,0.01353302,0.00642736
sz300770,0,0,0,0,0
sz002292,9.41,20082822.0,0.0,0.04309098,0.04467011
sz002573,9.45,220185.0,0.03333333333333333,0.02410939,0.01839894
sz300218,8.02,63358.0,0.0,0.01657293,0.01657293
sz300078,11.0,2041600.0,0.0,0.0,0.020416
sz300196,0.0,0.0,0.15,0.00755461,0.00099623
sz300599,12.32,93632.0,0.0,0.00353059,0.00315171
sh600980,12.58,124542.0,0.0,0.00126602,0.00126602
sh603303,14.65,84970.0,0.0,0.02231717,0.00108957
sh603898,19.4,131920.0,0.25,0.00114419,0.00077807
sh603197,28.79,155466.0,0.0,0.00028811,0.00017315
sz002113,4.28,583364.0,0.9333333333333333,0.00658734,0.00765419
sh600517,0,0,0,0,0
sz002503,3.03,5380674.0,0.1,0.01816596,0.00872951
sz300059,19.62,13648731.0,0.15,0.14454537,0.53474808
sz000012,5.63,173404.0,0.21666666666666667,0.00063663,0.00661445
sh603085,10.26,47196.0,5.133333333333334,0.0,0.00246218
sz300096,12.25,545125.0,0.0,0.02426952,0.00785353
sz002217,7.48,1224476.0,0.1,0.01224824,0.00586446
sz300665,11.93,501060.0,0.0,0.0,0.00507025
