,kaipan_price,kaipan_money
sh600000,9.51,2626662.0
sh600004,13.8,1167480.0
sh600006,9.12,12606576.0
sh600007,12.27,6134.999999999999
sh600008,2.81,191080.0
sh600009,73.6,5902720.0
sh600010,1.16,1551964.0
sh600011,4.53,1118910.0
sh600012,6.18,241019.99999999997
sh600015,6.17,626872.0
sh600016,5.17,2220000.0
sh600017,2.91,837207.0
sh600018,4.65,3590000.0
sh600019,5.95,1151920.0
sh600020,3.32,200000.0
sh600021,7.15,383955.0
sh600022,1.42,990000.0
sh600023,3.64,650000.0
sh600025,4.45,724015.0
sh600026,6.67,1121894.0
sh600027,3.39,1150000.0
sh600028,4.0,775600.0
sh600029,5.8,915819.9999999999
sh600030,28.8,44640000.0
sh600031,34.5,12882300.0
sh600033,2.63,50000.0
sh600035,2.92,40000.0
sh600036,43.05,21820000.0
sh600037,9.2,173880.0
sh600038,60.25,921825.0
sh600039,4.42,200000.0
sh600048,15.61,2840000.0
sh600050,4.43,8821459.0
sh600051,8.86,110000.0
sh600052,2.93,23733.0
sh600053,19.59,254669.99999999997
sh600054,8.85,164610.0
sh600055,10.01,140000.0
sh600056,14.09,187397.0
sh600057,5.94,106326.0
sh600058,7.3,697150.0
sh600059,17.64,42850000.0
sh600060,10.93,630000.0
sh600061,13.39,2458404.0
sh600062,11.91,130000.0
sh600063,3.6,30000.0
sh600064,10.12,72864.0
sh600066,16.87,669739.0
sh600067,3.64,24024.0
sh600068,6.59,2011268.0
sh600070,8.55,300000.0
sh600071,11.3,119780.00000000001
sh600072,12.45,1130000.0
sh600073,10.25,524800.0
sh600075,5.6,660800.0
sh600076,3.61,240065.0
sh600077,3.06,2754.0
sh600078,3.93,30000.0
sh600079,33.3,1020000.0
sh600080,5.56,5559.999999999999
sh600081,19.5,18450000.0
sh600082,2.99,20000.0
sh600083,5.66,10000.0
sh600084,2.27,165029.0
sh600085,23.55,1476585.0
sh600086,0.86,0.0
sh600088,11.15,36795.0
sh600089,10.05,7624935.000000001
sh600090,1.4,630000.0
