,kaipan_price,kaipan_money
sh600000,11.1,2135640.0
sh600004,14.3,3790930.0000000005
sh600006,6.45,2647725.0
sh600007,12.44,16172.0
sh600008,3.06,513468.0
sh600009,61.51,12650000.0
sh600010,1.82,13660000.0
sh600011,4.49,1280099.0
sh600012,6.58,111859.99999999999
sh600015,6.57,1561689.0000000002
sh600016,5.28,1617792.0
sh600017,2.88,340000.0
sh600018,4.96,671088.0
sh600019,8.76,11770000.0
sh600020,3.37,249043.00000000003
sh600021,7.98,1335852.0
sh600022,1.65,3865785.0
sh600023,3.7,993820.0000000001
sh600025,5.42,5147916.0
sh600026,6.62,268110.0
sh600027,3.46,297214.0
sh600028,4.52,5786052.0
sh600029,7.05,11835540.0
sh600030,23.41,9183743.0
sh600031,35.7,42051030.00000001
sh600033,2.68,322940.0
sh600035,2.84,284.0
sh600036,53.95,6204250.0
sh600037,8.78,503093.99999999994
sh600038,45.11,1168349.0
sh600039,6.09,2064509.9999999998
sh600048,15.4,7419720.0
sh600050,4.58,4936324.0
sh600051,8.43,36249.0
sh600052,2.87,24108.0
sh600053,16.39,83589.0
sh600054,11.59,696559.0
sh600055,12.47,549927.0
sh600056,13.85,709120.0
sh600057,6.29,762348.0
sh600058,7.91,522851.0
sh600059,11.3,1004570.0000000001
sh600060,11.49,396405.0
sh600061,12.33,2347632.0
sh600062,11.95,1022919.9999999999
sh600063,4.69,2970177.0000000005
sh600064,10.37,655383.9999999999
sh600066,15.29,483163.99999999994
sh600067,3.4,60519.99999999999
sh600068,7.14,735420.0
sh600070,6.95,341245.0
sh600071,13.8,31740.000000000004
sh600072,11.2,63840.0
sh600073,8.65,310000.0
sh600075,8.22,3370000.0
sh600076,3.87,15867.000000000002
sh600077,2.71,196204.0
sh600078,3.76,9400.0
sh600079,26.26,501566.0
sh600080,6.3,9107910.0
sh600081,11.95,66920.0
sh600082,2.99,13156.0
sh600083,6.18,0.0
sh600084,2.51,0.0
sh600085,25.64,1607628.0
sh600086,0.16,0.0
sh600088,9.79,26433.0
sh600089,11.52,5735807.999999999
sh600090,1.6,658080.0
sh600091,1.81,20272.0
sh600093,7.88,293924.0
sh600094,4.09,276075.0
sh600095,8.56,578656.0
sh600096,8.23,4563535.000000001
sh600097,9.42,26376.0
sh600098,6.28,428296.0
sh600099,6.2,2480.0
sh600100,5.99,111414.00000000001
sh600101,5.6,520239.99999999994
sh600103,2.19,895491.0
sh600104,20.33,4500000.0
sh600105,3.33,162837.0
sh600106,2.68,92192.0
sh600107,8.13,60975.000000000015
sh600108,2.78,289398.0
sh600109,12.44,3668556.0
sh600110,7.76,205640.0
sh600111,20.62,20010000.0
sh600112,1.33,100282.0
sh600113,6.15,6765.000000000001
sh600114,8.29,72122.99999999999
sh600115,5.5,3760000.0
sh600116,9.42,445566.0
sh600117,3.83,527774.0
sh600118,29.09,578891.0
sh600119,6.72,33600.0
sh600120,5.62,271446.0
sh600121,6.29,8290000.0
sh600122,1.15,382835.0
sh600123,5.4,252180.00000000003
sh600125,5.45,413655.0
sh600126,6.09,1082802.0
sh600127,9.06,958548.0000000001
sh600128,6.14,36840.0
sh600129,13.27,0.0
sh600130,3.36,8400.0
sh600131,15.5,2059950.0
sh600132,93.81,891195.0000000001
sh600133,6.04,273612.0
sh600135,6.02,3010.0
sh600136,6.22,54736.0
sh600137,13.13,5252.0
sh600138,13.18,4933274.0
sh600139,3.03,30906.0
sh600141,14.3,1085370.0
sh600143,22.48,4774752.0
sh600145,1.39,729471.9999999999
sh600146,1.51,310154.0
sh600148,13.02,5208.0
sh600149,4.79,0.0
sh600150,15.04,410592.0
sh600151,9.7,1125200.0
sh600152,6.83,49176.0
sh600153,8.34,1316052.0
sh600155,10.29,397193.99999999994
sh600156,3.92,159152.0
sh600157,1.41,1108542.0
sh600158,10.9,138430.0
sh600159,2.45,100450.00000000001
sh600160,8.69,1050000.0
sh600161,32.32,1173216.0
sh600162,1.89,736721.9999999999
sh600163,4.93,412147.99999999994
sh600165,6.02,24080.0
sh600166,4.13,2789815.0
sh600167,11.07,840213.0000000001
sh600168,6.9,37260.0
sh600169,2.74,4073010.0000000005
sh600170,3.03,470862.0
sh600171,14.16,305856.0
sh600172,3.27,278277.0
sh600173,4.43,13289.999999999998
sh600176,21.11,3850000.0
sh600177,8.23,613135.0
sh600178,7.09,336775.0
sh600179,4.23,49914.00000000001
sh600180,5.49,14823.000000000002
sh600182,14.81,0.0
sh600183,22.94,860250.0
sh600184,10.15,319725.0
sh600185,5.86,1343698.0000000002
sh600186,2.6,3900.0
sh600187,2.37,1463001.0
sh600188,12.52,3473047.9999999995
