,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,7.8,194220.0,0.0,0.0,0.0,0.0,7.8424741219808976
sz300139,9.49,791466.0,0.0,0.0,0.0,0.0,9.000068780178935
sh600728,10.15,3922975.0,0.0,0.0,0.0,0.0,10.016636714399688
sz300294,46.0,1030400.0,0.0,0.0,0.0,0.0,45.51754101260225
sh601658,4.71,2749698.0,0.0,0.0,0.0,0.0,4.697635798460753
sz300801,28.09,7075871.0,0.0,0.0,0.0,0.0,28.227811394082902
sh600543,9.61,4862660.0,210.0,0.12002547,1.63545331,0.76750751,10.496170132897172
sz002041,21.9,14495610.0,0.0,0.0,0.0,0.0,21.789036394142503
sh600337,5.8,187920.0,0.0,0.0,0.0,0.0,5.7732265019234035
sz300236,59.7,1068630.0,0.0,0.0,0.0,0.0,59.918733392116394
sz002473,7.41,46683.0,0.0,0.0,0.0,0.0,7.404765000677231
sz300873,49.16,26860434.0,0.0,0.0,0.0,0.0,52.4701670234001
sz002748,7.9,1132070.0,0.0,0.0,0.0,0.0,7.657455466519296
sz002087,3.94,541356.0,0.0,0.0,0.0,0.0,3.902327872220845
sz002112,8.83,1129357.0,0.0,0.0,0.0,0.0,9.135910625991231
sz002420,3.91,214268.0,0.0,0.0,0.0,0.0,3.9570069922277624
sz002830,13.3,3314360.0,0.0,0.0,0.0,0.0,13.133812356101306
sh603666,95.09,1207643.0,0.0,0.0,0.0,0.0,94.83201634877385
sz002236,22.89,5666145.0,0.0,0.0,0.0,0.0,23.69197821461213
sh600161,44.8,5057293.0,0.0,0.0,0.0,0.0,44.20952860426049
sh600458,7.62,1101852.0,0.0,0.0,0.0,0.0,7.522722437804086
sz002282,10.47,172755.0,0.0,0.0,0.0,0.0,10.660491035182678
sz002479,6.85,1727570.0,0.0,0.0,0.0,0.0,6.989061113638463
sh603515,29.52,44280.0,0.0,0.0,0.0,0.0,29.63563335313335
sh600847,12.29,261777.0,0.0,0.0,0.0,0.0,12.187240456238362
sz002059,6.19,246362.0,0.0,0.0,0.0,0.0,6.080888946544054
sh600623,5.69,343676.0,0.0,0.0,0.0,0.0,5.696729352738142
sh603355,29.0,1612400.0,0.0,0.0,0.0,0.0,29.216269193798837
sz002128,10.82,1489914.0,0.0,0.0,0.0,0.0,10.814718913412563
sh600706,8.62,151712.0,0.0,0.0,0.0,0.0,8.925413903854125
sh603131,22.52,38284.0,0.0,0.0,0.0,0.0,21.998005548765107
sz002760,0.0,0.0,0.0,0.0,0.0,0.0,22.298618589353147
sz300260,18.76,553420.0,0.0,0.0,0.0,0.0,18.873658841619683
sz002522,6.76,369096.0,0.0,0.0,0.0,0.0,6.839343378917417
sh603823,0.0,0.0,0.0,0.0,0.0,0.0,17.792188556067586
sz300130,15.39,2817909.0,0.0,0.0,0.0,0.0,15.911882855286365
sz002645,10.25,330050.0,0.0,0.0,0.0,0.0,10.244909548412071
sz000633,4.2,433020.0,0.0,0.0,0.0,0.0,4.162917715069974
sh603676,11.6,53360.0,0.0,0.0,0.0,0.0,11.601208750916646
sz002853,26.61,585420.0,0.0,0.0,0.0,0.0,26.354440293279783
sz002700,4.2,201180.0,0.0,0.0,0.0,0.0,4.193688338853059
sz300826,38.5,273350.0,0.0,0.0,0.0,0.0,37.56081514000949
sz300719,16.84,1732836.0,0.0,0.0,0.0,0.0,16.88232788692969
sz300105,4.5,46800.0,0.0,0.0,0.0,0.0,4.606396520880883
sz300404,12.71,1106990.0,0.0,0.0,0.0,0.0,12.501946051214055
sh600081,11.44,837408.0,0.0,0.0,0.0,0.0,11.3205301132378
sz002908,14.54,516170.0,0.0,0.0,0.0,0.0,14.879481894677129
sz300632,16.53,132240.0,0.0,0.0,0.0,0.0,17.002341331098663
sh601882,15.65,2788830.0,0.0,0.0,0.0,0.0,15.458094780176612
sz000848,8.27,1521680.0,0.0,0.0,0.0,0.0,8.470618621658472
sh603569,9.87,60207.0,0.0,0.0,0.0,0.0,9.792502992909109
sz002166,9.46,2854148.0,0.0,0.0,0.0,0.0,9.416256090449656
sz002017,13.77,1810755.0,0.0,0.0,0.0,0.0,13.497350915997501
sz002089,2.53,258819.0,0.0,0.0,0.0,0.0,2.5025545942481777
sh600152,6.63,12597.0,0.0,0.0,0.0,0.0,6.577257523096575
sz300050,5.5,158950.0,0.0,0.0,0.0,0.0,5.522909046391578
sz300367,4.1,4323040.0,0.0,0.0,0.0,0.0,4.113941717336673
sh600252,3.63,109263.0,0.0,0.0,0.0,0.0,3.627743320610687
sh603256,12.78,16614.0,0.0,0.0,0.0,0.0,12.76501338451437
sz300527,10.28,527364.0,0.0,0.0,0.0,0.0,10.295032050463519
sh601038,12.51,904473.0,0.0,0.0,0.0,0.0,12.47900598042769
sz300604,27.78,341694.0,0.0,0.0,0.0,0.0,28.228361160775684
sh600107,10.2,177480.0,0.0,0.0,0.0,0.0,10.164248240239024
sz300111,3.2,268480.0,0.0,0.0,0.0,0.0,3.263093436624333
sh603466,19.8,738540.0,0.0,0.0,0.0,0.0,19.474115317150453
sh600188,9.21,1347423.0,0.0,0.0,0.0,0.0,9.219693204844907
sz002903,15.32,824216.0,0.0,0.0,0.0,0.0,15.667707194796984
sz002062,5.05,386830.0,0.0,0.0,0.0,0.0,4.986491042989592
sz002012,6.2,140120.0,0.0,0.0,0.0,0.0,6.271749027915462
sz002149,7.72,77200.0,0.0,0.0,0.0,0.0,7.798299930891499
