,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,6.95,66025.0,0.0,0.0,0.0,0.0,6.994572674418605
sz300139,11.21,2337285.0,0.0,0.0,0.0,0.0,11.442173954651594
sh600728,8.14,187220.0,0.0,0.0,0.0,0.0,8.198291152452878
sz300294,34.71,971880.0,0.0,0.0,0.0,0.0,34.978221431230224
sh601658,4.81,1202500.0,0.0,0.0,0.0,0.0,4.847625257378174
sz300801,23.02,75966.0,0.0,0.0,0.0,0.0,23.339005035518387
sh600543,9.73,2141573.0,0.0,0.0,0.0,0.0,10.353281892855827
sz002041,20.0,33890000.0,52.083333333333336,1.07675654,0.57981609,0.151139,20.69404826232312
sh600337,4.82,401988.0,0.0,0.0,0.0,0.0,4.7226411483253585
sz300236,50.18,2739828.0,0.0,0.0,0.0,0.0,51.41846641740397
sz002473,5.94,17820.0,0.0,0.0,0.0,0.0,5.969694444444445
sz300873,43.7,96140.0,0.0,0.0,0.0,0.0,43.8297631227758
sz002748,6.45,12255.0,0.0,0.0,0.0,0.0,6.4925326284487035
sz002087,3.94,466890.0,0.0,0.0,0.0,0.0,3.9789357018940366
sz002112,9.47,358913.0,0.0,0.0,0.0,0.0,9.49918777592045
sz002420,3.87,93654.0,0.0,0.0,0.0,0.0,3.9702885786183946
sz002830,11.0,46200.0,0.0,0.0,0.0,0.0,10.990790228359003
sh603666,88.0,123200.0,0.0,0.0,0.0,0.0,87.06163918140274
sz002236,20.26,1331082.0,0.0,0.0,0.0,0.0,20.368657870191768
sh600161,42.42,1247148.0,0.0,0.0,0.0,0.0,41.725638959346156
sh600458,8.1,217080.0,0.0,0.0,0.0,0.0,8.118340512172175
sz002282,9.85,188135.0,0.0,0.0,0.0,0.0,10.116539936205173
sz002479,6.0,85800.0,0.0,0.0,0.0,0.0,5.9707174564421255
sh603515,29.97,136813.0,0.0,0.0,0.0,0.0,30.980250446126394
sh600847,10.17,306117.0,0.0,0.0,0.0,0.0,10.178493802003736
sz002059,4.67,386209.0,0.0,0.0,0.0,0.0,4.703883020075914
sh600623,6.0,124800.0,0.0,0.0,0.0,0.0,6.031419048468364
sh603355,31.76,19056.0,0.0,0.0,0.0,0.0,31.790677565288917
sz002128,11.7,9868950.0,0.0,0.0,0.0,0.0,11.483363497388622
sh600706,7.37,25058.0,0.0,0.0,0.0,0.0,7.449354995543312
sh603131,26.05,104200.0,0.0,0.0,0.0,0.0,27.75131659684937
sz002760,18.04,5412.0,0.0,0.0,0.0,0.0,18.06196186073389
