,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,6.92,248428.0,0.0,0.0,0.0,0.0,6.915285561544973
sz300139,12.76,854920.0,0.0,0.0,0.0,0.0,13.006464903241879
sh600728,8.91,538164.0,0.0,0.0,0.0,0.0,8.737186234261564
sz300294,37.79,744463.0,0.0,0.0,0.0,0.0,37.462095151994575
sh601658,4.66,4330072.0,0.0,0.0,0.0,0.0,4.664435704747932
sz300801,24.96,84864.0,0.0,0.0,0.0,0.0,24.9277089248241
sh600543,6.61,609442.0,0.0,0.0,0.0,0.0,6.545155618887499
sz002041,17.1,959310.0,0.0,0.0,0.0,0.0,17.18861170704924
sh600337,4.98,347604.0,0.0,0.0,0.0,0.0,4.789076900220636
sz300236,47.75,1527475.0,0.0,0.0,0.0,0.0,46.25420302167141
sz002473,6.17,15425.0,0.0,0.0,0.0,0.0,6.224803331790837
sz300873,51.0,448800.0,0.0,0.0,0.0,0.0,51.7093305253824
sz002748,6.93,4851.0,0.0,0.0,0.0,0.0,6.956511215440793
sz002087,3.93,1502439.0,0.0,0.0,0.0,0.0,3.955705581768005
sz002112,9.24,36036.0,0.0,0.0,0.0,0.0,9.262240184160158
sz002420,4.15,187580.0,0.0,0.0,0.0,0.0,4.14338712039125
sz002830,12.09,155961.0,0.0,0.0,0.0,0.0,12.167516014834792
sh603666,83.13,4040118.0,0.0,0.0,0.0,0.0,79.11718371567747
sz002236,22.81,6224849.0,0.0,0.0,0.0,0.0,22.825640367603263
sh600161,34.55,1212705.0,0.0,0.0,0.0,0.0,33.77181261682243
sh600458,6.96,1810185.0,0.0,0.0,0.0,0.0,7.1909227477684725
sz002282,10.6,281960.0,0.0,0.0,0.0,0.0,10.696181266590822
sz002479,6.92,426964.0,0.0,0.0,0.0,0.0,6.866743315042244
sh603515,30.12,341260.0,0.0,0.0,0.0,0.0,30.24792666970076
sh600847,9.59,14385.0,0.0,0.0,0.0,0.0,9.70623383704627
sz002059,4.73,69058.0,0.0,0.0,0.0,0.0,4.612685334113175
sh600623,5.45,190750.0,0.0,0.0,0.0,0.0,5.422246028814185
sh603355,36.01,626574.0,0.0,0.0,0.0,0.0,36.847190763144575
sz002128,9.69,746421.0,0.0,0.0,0.0,0.0,9.819168226950357
sh600706,7.17,30831.0,0.0,0.0,0.0,0.0,7.3099952972528115
sh603131,21.01,42020.0,0.0,0.0,0.0,0.0,21.108133160096337
sz002760,18.98,13286.0,0.0,0.0,0.0,0.0,18.839008637612878
sz300260,21.2,1182960.0,0.0,0.0,0.0,0.0,21.13636156893126
sz002522,6.8,109480.0,0.0,0.0,0.0,0.0,6.709833333333333
sh603823,14.02,215908.0,0.0,0.0,0.0,0.0,14.12847315162396
sz300130,13.49,385814.0,0.0,0.0,0.0,0.0,13.339121979603712
sz002645,8.23,74070.0,0.0,0.0,0.0,0.0,8.090984062074027
sz000633,3.87,78948.0,0.0,0.0,0.0,0.0,3.906301693737978
sh603676,0.0,0.0,0.0,0.0,0.0,0.0,10.107228786251342
sz002853,23.82,831318.0,0.0,0.0,0.0,0.0,24.14953339090386
sz002700,3.72,195456.0,0.0,0.0,0.0,0.0,3.6052257719760297
sz300826,41.6,183040.0,0.0,0.0,0.0,0.0,42.648576476350414
sz300719,24.51,18698679.0,0.0,0.0,0.0,0.0,25.290672491665223
sz300105,4.89,101223.0,0.0,0.0,0.0,0.0,5.055709221461578
sz300404,12.83,128300.0,0.0,0.0,0.0,0.0,12.659591514418858
sh600081,12.01,1048473.0,0.0,0.0,0.0,0.0,12.302028827346525
sz002908,13.52,29744.0,0.0,0.0,0.0,0.0,13.541847111726048
sz300632,20.23,366163.0,0.0,0.0,0.0,0.0,20.586062015503874
sh601882,12.06,449838.0,0.0,0.0,0.0,0.0,12.357022868050956
sz000848,6.85,1119242.0,0.0,0.0,0.0,0.0,6.89875771920916
sh603569,9.2,1291680.0,0.0,0.0,0.0,0.0,9.098494229830107
sz002166,8.12,77140.0,0.0,0.0,0.0,0.0,7.942312249724845
sz002017,10.35,193131.0,0.0,0.0,0.0,0.0,10.395013764624915
sz002089,2.29,68700.0,0.0,0.0,0.0,0.0,2.2401111487075376
sh600152,6.26,148362.0,0.0,0.0,0.0,0.0,6.213085990338164
sz300050,6.35,362585.0,0.0,0.0,0.0,0.0,6.388385377819766
sz300367,3.67,601146.0,0.0,0.0,0.0,0.0,3.638972111717813
sh600252,3.17,166812.0,0.0,0.0,0.0,0.0,3.1413862910798116
sh603256,10.28,50372.0,0.0,0.0,0.0,0.0,10.179197926949655
sz300527,11.16,3537720.0,0.0,0.0,0.0,0.0,11.204538476411447
sh601038,11.3,1144690.0,0.0,0.0,0.0,0.0,11.122382876178325
sz300604,24.36,289884.0,0.0,0.0,0.0,0.0,23.777171889780597
sh600107,9.79,54824.0,0.0,0.0,0.0,0.0,9.70623034052114
sz300111,3.94,403850.0,0.0,0.0,0.0,0.0,3.927962523270123
sh603466,21.3,289680.0,0.0,0.0,0.0,0.0,21.891354243912218
sh600188,9.03,905709.0,0.0,0.0,0.0,0.0,9.050203974832478
sz002903,15.68,258720.0,0.0,0.0,0.0,0.0,16.004284337906583
sz002062,4.21,7157.0,0.0,0.0,0.0,0.0,4.1844083423588545
sz002012,5.62,150616.0,0.0,0.0,0.0,0.0,5.650669701306215
sz002149,8.46,1147176.0,0.0,0.0,0.0,0.0,8.353054266136162
sz300830,15.77,263359.0,0.0,0.0,0.0,0.0,16.45681029654168
sz001896,3.64,281736.0,0.0,0.0,0.0,0.0,3.6330245315203653
sz002045,9.19,140607.0,0.0,0.0,0.0,0.0,9.014621637037742
sz002610,2.41,2466394.0,0.0,0.0,0.0,0.0,2.3968848508687035
sz002801,32.51,588431.0,0.0,0.0,0.0,0.0,32.16507623395641
sz000533,3.23,491283.0,0.0,0.0,0.0,0.0,3.291651838053305
sz002155,8.29,552943.0,0.0,0.0,0.0,0.0,8.398561178301659
sh600084,2.29,11450.0,0.0,0.0,0.0,0.0,2.26417387964905
sz002728,12.94,37526.0,0.0,0.0,0.0,0.0,12.939101137642204
sh603767,9.0,1370700.0,0.0,0.0,0.0,0.0,9.269487533269109
sh600121,2.0,467800.0,0.0,0.0,0.0,0.0,1.9939356837291633
sh600746,0.0,0.0,0.0,0.0,0.0,0.0,5.918481077834034
sz000006,5.73,85950.0,0.0,0.0,0.0,0.0,5.77324298593581
sh600196,54.61,11574371.0,0.0,0.0,0.0,0.0,52.86973385986123
sz300489,41.0,1443200.0,0.0,0.0,0.0,0.0,41.61253751187085
sh600808,2.58,437568.0,0.0,0.0,0.0,0.0,2.5979775907142573
sz300092,11.57,941798.0,0.0,0.0,0.0,0.0,12.045095002954756
sz300550,0.0,0.0,0.0,0.0,0.0,0.0,22.992851913825557
sz300767,73.3,300530.0,0.0,0.0,0.0,0.0,73.16224210460224
sh600829,6.93,65835.0,0.0,0.0,0.0,0.0,6.753585868217795
sh600691,1.98,277200.0,0.0,0.0,0.0,0.0,2.0011311462738646
sz300278,6.72,600096.0,0.0,0.0,0.0,0.0,6.637999010635666
sz000520,3.36,131712.0,0.0,0.0,0.0,0.0,3.366736756149842
