,kaipan_price,kaipan_money,zhangting_min,zhangting_force,zhangting_sell,inst_sell,cost
sz000719,0.0,0.0,0.0,0.0,0.0,0.0,7.300090115175294
sz300139,9.15,913170.0,0.0,0.0,0.0,0.0,9.1536945057979
sh600728,10.6,3883416.0,0.0,0.0,0.0,0.0,10.650327711184188
sz300294,36.4,524160.0,0.0,0.0,0.0,0.0,36.119129657380284
sh601658,5.49,1990125.0,0.0,0.0,0.0,0.0,5.487571015436852
sz300801,46.31,17868482.0,0.0,0.0,0.0,0.0,48.53011343327133
sh600543,5.45,195110.0,0.0,0.0,0.0,0.0,5.5298325566700886
sz002041,10.59,949076.0,0.0,0.0,0.0,0.0,10.74300121416023
sh600337,4.25,186150.0,0.0,0.0,0.0,0.0,4.2214575397587915
sz300236,57.2,19087640.0,0.0,0.0,0.0,0.0,55.19189095454064
sz300104,0,0,0,0,0,0,0
sz002473,8.04,3216.0,0.0,0.0,0.0,0.0,8.002295061804318
sz002748,7.15,45045.0,0.0,0.0,0.0,0.0,7.157539729752698
sz002087,5.38,61297520.0,0.0,0.0,0.0,0.0,5.532233058553235
sz002112,8.45,22509347.0,245.05,0.0,0.73719726,0.48056232,8.45
sz002420,4.04,39188.0,0.0,0.0,0.0,0.0,4.024077402597402
sz002830,12.32,77616.0,0.0,0.0,0.0,0.0,12.274719314269657
sh603666,96.23,558134.0,0.0,0.0,0.0,0.0,94.283261614623
sz002236,19.53,7249536.0,0.0,0.0,0.0,0.0,19.449232353621344
sh600161,34.16,1349320.0,0.0,0.0,0.0,0.0,33.894864457623136
sh600458,7.99,1232018.0,0.0,0.0,0.0,0.0,8.021371176576162
sz002282,7.79,121524.0,0.0,0.0,0.0,0.0,7.829843532684284
sz002479,6.28,463464.0,0.0,0.0,0.0,0.0,6.2987264324869106
sh603515,25.81,255519.0,0.0,0.0,0.0,0.0,25.55442291347952
sh600847,12.47,586090.0,0.0,0.0,0.0,0.0,12.517445212667448
sz002059,4.68,126360.0,0.0,0.0,0.0,0.0,4.7190572161960755
sh600623,6.08,338048.0,0.0,0.0,0.0,0.0,6.0509072136689666
sh603355,24.0,400800.0,0.0,0.0,0.0,0.0,24.067547542304595
